,sealed_male,sealed_female,tuple,air_male,air_female,corp_male,corp_female,average_male,average_female,female-male
0,1.2556642,1.4188576,"('unsociable', 'sociable')",-0.3819359,-0.40441296,0.51237977,0.38570055,0.4620361,0.4667151,0.004679
1,-1.6172568,-1.9570172,"('unfriendly', 'friendly')",-1.0054169,-1.3454593,0.9215964,0.82067066,-0.5670257,-0.8272686,-0.2602429
2,0.4229914,0.27911282,"('unlikable', 'likable')",0.22175299,0.1809162,0.79584706,0.8138816,0.4801972,0.4246368,-0.0555604
3,0.7773585,1.0878314,"('repellent', 'pleasant')",-0.3409371,-0.11315012,1.1196473,1.1204226,0.5186896,0.6983679,0.1796783
4,-1.44547,-1.4986659,"('disliked', 'liked')",-0.08044617,0.007319976,-7.166792,-7.1152554,-2.8975693,-2.8688672,0.0287021
5,-2.615839,-2.8804855,"('distant', 'outgoing')",-1.1209127,-1.1743774,-1.2478894,-1.0497344,-1.661547,-1.7015324,-0.0399854
6,-2.419026,-2.6689112,"('distant', 'open')",-0.98042035,-1.1402528,-1.3417152,-1.2112842,-1.5803871,-1.6734827,-0.0930956
7,2.3923597,2.623413,"('insensitive', 'sensitive')",0.3598649,0.48309278,0.78170496,0.91085947,1.1779765,1.3391218,0.1611453
8,-1.9942995,-2.3496115,"('unaffectionate', 'affectionate')",-1.5517964,-1.9752771,0.21528234,0.11695419,-1.1102711,-1.4026448,-0.2923737
9,-0.6276471,-0.73566073,"('unaffectionate', 'caring')",-1.1047953,-1.3226323,1.1098053,1.1736103,-0.2075457,-0.2948943,-0.0873486
10,2.1190848,2.321672,"('unsympathetic', 'sympathetic')",-0.48033804,-0.5083814,0.5874445,0.5708281,0.7420638,0.7947062,0.0526424
11,2.1164267,2.3677351,"('unhelpful', 'helpful')",0.6794274,0.759927,2.6489236,2.7044,1.8149258,1.9440207,0.1290949
12,1.9679755,2.1163585,"('unsupportive', 'supportive')",-0.0022398839,0.11175995,-1.6776427,-1.6059141,0.096031,0.2074014,0.1113704
13,2.375228,2.4464693,"('impolite', 'polite')",0.9347483,0.95156574,0.11783436,0.03345856,1.1426035,1.1438312,0.0012277
14,1.7924509,1.9947646,"('antisocial', 'social')",0.5025266,0.7781624,0.75635135,0.6383101,1.0171096,1.1370791,0.1199695
15,-0.5165931,-0.7020221,"('boring', 'funny')",0.39673325,0.23931727,-0.4654886,-0.43053067,-0.1951162,-0.2977451,-0.1026289
16,-1.7569615,-1.8790534,"('unpopular', 'popular')",-0.5475715,-0.589854,-0.082643464,-0.027060341,-0.7957255,-0.8319892,-0.0362637
17,-0.98941934,-0.8806526,"('nasty', 'nice')",-0.36172658,-0.29548848,-0.6020144,-0.44552773,-0.6510535,-0.5405563,0.1104972
18,-0.19295399,-0.38624075,"('disagreeable', 'welcoming')",-0.26307377,-0.3008961,-0.6259362,-0.7109244,-0.3606547,-0.4660204,-0.1053657
19,-2.389786,-2.4472628,"('inhospitable', 'hospitable')",-2.0011175,-2.0271165,-1.3114443,-1.1454227,-1.9007826,-1.8732675,0.0275151
20,0.14719757,0.324434,"('rough', 'thoughtful')",-0.37577975,-0.2552242,0.69788325,0.76932067,0.1564337,0.2795102,0.1230765
21,1.8066473,2.0359793,"('immoral', 'moral')",1.1550144,1.2818348,0.54381806,0.71980125,1.1684933,1.3458718,0.1773785
