,tractor_male,tractor_female,tuple,supply_male,supply_female,co_male,co_female,average_male,average_female,female-male
0,0.9152853,0.864911,"('unsociable', 'sociable')",0.65732914,0.71969086,0.0016985927,-0.07091008,0.524771,0.5045639,-0.0202071
1,0.64252687,0.42990094,"('unfriendly', 'friendly')",0.9371682,0.74753904,2.2477298,2.2058926,1.2758083,1.1277775,-0.1480308
2,-0.63441604,-0.61281765,"('unlikable', 'likable')",0.18259153,0.20863964,0.24663514,0.3601517,-0.0683965,-0.0146754,0.0537211
3,0.19894722,0.31848443,"('repellent', 'pleasant')",-0.18731098,0.027221754,0.47079858,0.58717394,0.1608116,0.31096,0.1501484
4,-0.20885707,-0.3195043,"('disliked', 'liked')",0.14849296,0.10494235,-6.983882,-7.0819554,-2.3480821,-2.4321725,-0.0840904
5,-0.50741905,-0.666275,"('distant', 'outgoing')",-0.28049263,-0.39674246,-0.09068869,-0.059910215,-0.2928668,-0.3743092,-0.0814424
6,-1.1282946,-1.2881844,"('distant', 'open')",-0.36276445,-0.48648968,0.17768487,0.15826273,-0.4377914,-0.5388038,-0.1010124
7,0.2854984,0.34670073,"('insensitive', 'sensitive')",-0.29423106,-0.1448353,0.4580442,0.46759266,0.1497705,0.2231527,0.0733822
8,-0.4497888,-0.482738,"('unaffectionate', 'affectionate')",-0.3535517,-0.44430327,1.3911966,1.3531046,0.195952,0.1420211,-0.0539309
9,0.19733961,0.15742823,"('unaffectionate', 'caring')",0.021701708,0.0057420433,1.4786437,1.4660496,0.565895,0.5430733,-0.0228217
10,0.21607168,0.30255008,"('unsympathetic', 'sympathetic')",-0.5699099,-0.3461821,-0.06574195,-0.019861799,-0.1398601,-0.0211646,0.1186955
11,0.082099356,0.14993705,"('unhelpful', 'helpful')",0.80011046,0.99492675,1.7145251,1.8839461,0.8655783,1.0096033,0.144025
12,0.69423455,0.766435,"('unsupportive', 'supportive')",0.2547502,0.44893938,-2.0507762,-1.985219,-0.3672638,-0.2566148,0.110649
13,0.3233143,0.41002935,"('impolite', 'polite')",0.2268561,0.4752357,-0.6360027,-0.53192323,-0.0286108,0.1177806,0.1463914
14,0.86180896,0.804044,"('antisocial', 'social')",1.2395295,1.2905791,-0.1988759,-0.22807012,0.6341542,0.6221843,-0.0119699
15,0.84454083,0.75116336,"('boring', 'funny')",-0.0019350946,-0.14320315,0.33738735,0.3485599,0.393331,0.31884,-0.074491
16,-0.9470189,-0.97268647,"('unpopular', 'popular')",-0.91803646,-0.92049295,0.13720292,0.15175736,-0.5759508,-0.580474,-0.0045232
17,-0.42441452,-0.3184106,"('nasty', 'nice')",0.44197986,0.54281086,-0.26119247,-0.20133282,-0.081209,0.0076891,0.0888981
18,-1.9796801,-1.9346331,"('disagreeable', 'welcoming')",-1.7623748,-1.645292,-1.1728759,-1.0946517,-1.6383103,-1.5581923,0.080118
19,-0.32055217,-0.30662638,"('inhospitable', 'hospitable')",-0.89112324,-0.8280574,-0.22320974,-0.09307511,-0.478295,-0.409253,0.069042
20,-0.39468408,-0.35018426,"('rough', 'thoughtful')",-0.2677824,-0.20664448,0.23155689,0.1864511,-0.1436365,-0.1234592,0.0201773
21,0.022719204,0.07430111,"('immoral', 'moral')",-0.3379205,-0.08700378,-1.1101741,-0.9863449,-0.4751251,-0.3330158,0.1421093
22,-0.22698094,-0.31757337,"('untrustworthy', 'trustworthy')",0.15472776,0.19930546,-0.42133307,-0.45717555,-0.1645287,-0.1918145,-0.0272858
23,0.62871367,0.7073276,"('insincere', 'sincere')",0.5486353,0.677537,6.015033,6.1180897,2.3974606,2.5009848,0.1035242
24,-0.3573854,-0.2585273,"('dishonest', 'honest')",-0.15860102,0.04822763,0.9376309,0.88013154,0.1405481,0.2232773,0.0827292
25,0.7449769,0.7787759,"('egoistic', 'altruistic')",1.2516254,1.259968,1.5227545,1.5353429,1.1731189,1.1913623,0.0182434
26,1.2018589,1.0283159,"('hardhearted', 'benevolent')",2.5172315,2.3966897,2.0360796,2.013187,1.91839,1.8127308,-0.1056592
27,-0.6325807,-0.5277332,"('hardhearted', 'softhearted')",0.29521576,0.32155573,1.2023346,1.0663624,0.2883232,0.2867283,-0.0015949
28,0.9025603,0.80442595,"('disloyal', 'loyal')",0.7848501,0.8089435,1.537109,1.3977869,1.0748398,1.0037188,-0.071121
29,0.010269538,-0.11032686,"('unfair', 'fair')",-0.48650536,-0.64876664,-0.5442601,-0.7852197,-0.3401653,-0.5147711,-0.1746058
30,0.57312095,0.627342,"('intolerant', 'tolerant')",-0.36687654,-0.098766685,-0.045387156,0.1374687,0.0536191,0.2220147,0.1683956
31,-0.90614814,-1.0764129,"('evil', 'good')",-0.65965873,-0.8587932,-0.46117696,-0.54444826,-0.6756612,-0.8265514,-0.1508902
32,0.75825423,0.73214865,"('unkind', 'kind')",0.35954422,0.45786956,1.2286998,1.1022651,0.7821661,0.7640944,-0.0180717
33,0.6248405,0.57642853,"('wrong', 'right')",0.6562838,0.54823035,-0.43529803,-0.5363357,0.2819421,0.1961077,-0.0858344
34,-0.3161444,-0.17170578,"('mean', 'honorable')",-0.5004261,-0.2943309,4.969519,5.3079844,1.3843161,1.6139825,0.2296664
35,0.0380463,-0.10702303,"('corrupt', 'incorrupt')",-0.30085316,-0.5537357,0.06600525,-0.17167296,-0.0656005,-0.2774772,-0.2118767
36,-0.7872131,-0.97212803,"('hostile', 'amicable')",0.0852199,-0.1747911,0.12953322,-0.02450666,-0.19082,-0.3904753,-0.1996553
37,-0.006324677,0.028084937,"('fake', 'genuine')",-0.15760548,-0.05985555,0.1403436,0.11581486,-0.0078622,0.0280147,0.0358769
38,0.46754616,0.47877982,"('untruthful', 'truthful')",0.49190956,0.62118554,0.05162052,0.14772874,0.3370254,0.415898,0.0788726
39,0.03204891,0.17283197,"('exploitative', 'cooperative')",-0.43318045,-0.27328056,-0.05447106,0.007607039,-0.1518675,-0.0309472,0.1209203
40,-0.15586528,-0.08436806,"('stingy', 'generous')",-0.45424604,-0.373045,-2.4693213,-2.556633,-1.0264775,-1.004682,0.0217955
41,-0.117421865,-0.17526054,"('unforgiving', 'forgiving')",0.09430921,0.1213339,0.35334826,0.30237982,0.1100785,0.0828177,-0.0272608
42,-1.1354791,-1.0364501,"('unreliable', 'reliable')",-0.9704163,-0.7187252,-3.758026,-3.7229574,-1.9546404,-1.8260442,0.1285962
43,0.14682373,0.25687924,"('irresponsible', 'responsible')",0.0012830347,0.24749145,0.49634725,0.6380623,0.214818,0.380811,0.165993
44,-1.6724247,-1.595812,"('prejudiced', 'unprejudiced')",-0.01048379,0.009708025,-1.443754,-1.5157114,-1.0422208,-1.0339384,0.0082824
45,0.6642016,0.59257483,"('incompetent', 'competent')",1.3187523,1.4247595,0.12515876,0.07794109,0.7027042,0.6984252,-0.004279
46,-0.06443304,-0.08823398,"('uncompetitive', 'competitive')",0.06469733,0.17559402,-0.8089139,-0.79745424,-0.2695499,-0.2366981,0.0328518
47,0.71607596,0.7783703,"('stupid', 'smart')",1.223199,1.3419898,5.3806796,5.6353946,2.439985,2.5852515,0.1452665
