,kimco_male,kimco_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.75282466,-0.97261894,"('unsociable', 'sociable')",-0.47521943,-0.64343226,-0.3299749,-0.46956843,-0.5193396,-0.6952066,-0.175867
1,-1.1579068,-1.164455,"('unfriendly', 'friendly')",-0.2799539,-0.33532497,1.3963721,1.1762549,-0.0138295,-0.1078417,-0.0940122
2,1.0032651,0.98773384,"('unlikable', 'likable')",1.2514836,1.3134573,0.8682247,0.87897795,1.0409911,1.0600564,0.0190653
3,-0.008009247,0.09179492,"('repellent', 'pleasant')",-0.8964457,-0.8030495,0.7119813,0.73321503,-0.0641579,0.0073201,0.071478
4,-0.33000547,-0.2202313,"('disliked', 'liked')",0.7760117,0.8517615,-6.6016507,-6.5990963,-2.0518815,-1.9891887,0.0626928
5,0.00055824965,0.09601845,"('distant', 'outgoing')",0.62033343,0.6788528,-0.11463812,-0.13250387,0.1687512,0.2141225,0.0453713
6,-0.71130615,-0.5887855,"('distant', 'open')",0.44524354,0.5271805,-0.25393426,-0.296087,-0.1733323,-0.1192307,0.0541016
7,-0.04483139,-0.048019785,"('insensitive', 'sensitive')",-0.7400098,-0.75517905,0.34189352,0.29310462,-0.1476492,-0.1700314,-0.0223822
8,-0.65871865,-0.68673575,"('unaffectionate', 'affectionate')",-0.059193283,-0.045847174,0.66775256,0.5618794,-0.0167198,-0.0569012,-0.0401814
9,-0.7723167,-0.7836938,"('unaffectionate', 'caring')",0.1683757,0.1656794,1.3072659,1.2404879,0.2344416,0.2074912,-0.0269504
10,-0.30348468,-0.45603043,"('unsympathetic', 'sympathetic')",-2.1386087,-2.2411532,-0.4694518,-0.57597435,-0.9705151,-1.0910527,-0.1205376
11,0.3150485,0.24828309,"('unhelpful', 'helpful')",-0.5592828,-0.59076786,2.0959082,2.0860548,0.6172246,0.58119,-0.0360346
12,-0.054342996,0.0120879095,"('unsupportive', 'supportive')",0.16642149,0.23038259,-1.8735248,-1.8866032,-0.5871487,-0.5480442,0.0391045
13,0.31506038,0.20183703,"('impolite', 'polite')",-0.45528454,-0.58173484,-0.017797977,0.0002824068,-0.052674,-0.1265385,-0.0738645
14,-0.48895955,-0.4950954,"('antisocial', 'social')",0.13557957,0.13353153,-0.24863216,-0.28183815,-0.2006707,-0.2144673,-0.0137966
15,0.15764081,0.08857152,"('boring', 'funny')",0.7858032,0.7080661,0.079955414,0.063416,0.3411332,0.2866846,-0.0544486
16,-0.49227598,-0.3991663,"('unpopular', 'popular')",0.83051354,0.84066254,0.79034716,0.7373817,0.3761949,0.3929593,0.0167644
17,-0.13082284,-0.084318,"('nasty', 'nice')",0.78084517,0.83338696,-0.3747159,-0.33712018,0.0917688,0.1373163,0.0455475
18,-0.5833311,-0.49567232,"('disagreeable', 'welcoming')",0.36117333,0.40181914,-0.4311421,-0.52166843,-0.2177666,-0.2051739,0.0125927
19,-0.39553624,-0.34833503,"('inhospitable', 'hospitable')",-0.4136876,-0.3390992,-0.19200665,-0.20726146,-0.3337435,-0.2982319,0.0355116
20,-0.81524456,-0.7212303,"('rough', 'thoughtful')",-0.19736052,-0.12948518,0.4696802,0.46256447,-0.180975,-0.1293837,0.0515913
21,0.33087814,0.21151084,"('immoral', 'moral')",-0.5645812,-0.6633449,-0.52664757,-0.5969973,-0.2534502,-0.3496105,-0.0961603
22,0.04984214,0.060434945,"('untrustworthy', 'trustworthy')",-1.4647377,-1.4356132,-1.2930223,-1.2675834,-0.9026392,-0.8809206,0.0217186
23,0.041413024,-0.06488974,"('insincere', 'sincere')",-0.324893,-0.40840885,5.9902062,5.872787,1.902242,1.7998295,-0.1024125
24,0.73046243,0.6424012,"('dishonest', 'honest')",-1.2950485,-1.3636698,0.70701504,0.7265884,0.0474763,0.0017733,-0.045703
25,-0.4862064,-0.42073908,"('egoistic', 'altruistic')",0.44716707,0.47954854,1.0067402,0.9537803,0.3225669,0.3375299,0.014963
26,-1.0745153,-1.1168685,"('hardhearted', 'benevolent')",1.3382468,1.2657089,1.2089761,1.04484,0.4909025,0.3978935,-0.093009
27,-0.1600278,-0.013242446,"('hardhearted', 'softhearted')",-0.5909618,-0.5486975,1.005202,0.87549275,0.0847375,0.1045176,0.0197801
28,-0.3795572,-0.5148703,"('disloyal', 'loyal')",-0.8598766,-0.95797855,0.8238237,0.71740764,-0.1385367,-0.2518137,-0.113277
29,-0.34328008,-0.25850755,"('unfair', 'fair')",-0.68232363,-0.5984317,-0.5136437,-0.6091548,-0.5130825,-0.488698,0.0243845
30,0.69506633,0.598071,"('intolerant', 'tolerant')",-0.0031819344,-0.0980779,1.1800427,1.1489483,0.6239757,0.5496471,-0.0743286
31,-1.2443609,-1.0408242,"('evil', 'good')",0.115741506,0.17960182,-0.7718832,-0.8450791,-0.6335009,-0.5687672,0.0647337
32,-0.08944382,-0.1953918,"('unkind', 'kind')",-0.41453373,-0.5241219,0.7886481,0.6160523,0.0948902,-0.0344871,-0.1293773
33,0.34944442,0.35105056,"('wrong', 'right')",1.0795411,1.0595187,-0.49225554,-0.4403064,0.3122433,0.3234209,0.0111776
34,0.08632021,0.08281851,"('mean', 'honorable')",0.37723744,0.40070182,5.926756,5.935735,2.1301045,2.1397519,0.0096474
35,-0.52412075,-0.42851755,"('corrupt', 'incorrupt')",0.57579404,0.56336194,-0.30733687,-0.27195242,-0.0852212,-0.0457027,0.0395185
36,-1.1643906,-1.0890005,"('hostile', 'amicable')",1.0682478,1.0740603,-0.03465558,-0.20700876,-0.0435994,-0.073983,-0.0303836
37,-0.07846527,-0.15235838,"('fake', 'genuine')",-1.2801745,-1.2873238,-0.05592244,-0.030333064,-0.4715207,-0.4900051,-0.0184844
38,0.07535727,0.12062694,"('untruthful', 'truthful')",0.042149685,0.0055210697,0.53139,0.6298797,0.216299,0.2520092,0.0357102
39,1.0765007,1.0840015,"('exploitative', 'cooperative')",0.10315996,0.058613747,-0.07626814,0.0065970765,0.3677975,0.3830708,0.0152733
