,sba_male,sba_female,tuple,communications_male,communications_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.52225757,-0.60440546,"('unsociable', 'sociable')",-0.118449286,-0.2624316,-0.44833958,-0.554619,-0.3630155,-0.4738187,-0.1108032
1,-1.596251,-1.7151465,"('unfriendly', 'friendly')",1.1955386,1.0371754,1.3023914,1.1653064,0.3005597,0.1624451,-0.1381146
2,0.99582034,1.0340248,"('unlikable', 'likable')",1.3937182,1.5537074,0.83972293,0.9097955,1.0764205,1.1658426,0.0894221
3,0.6524874,0.8175886,"('repellent', 'pleasant')",0.3637685,0.5038736,0.7999232,0.8167851,0.605393,0.7127491,0.1073561
4,-0.28230858,-0.3172796,"('disliked', 'liked')",-0.6351495,-0.7339375,-6.16146,-6.2940483,-2.3596393,-2.4484218,-0.0887825
5,-0.8856602,-0.91174024,"('distant', 'outgoing')",0.16321597,0.23106164,-0.67174006,-0.5855706,-0.4647281,-0.4220831,0.042645
6,-1.0916367,-1.0710113,"('distant', 'open')",-0.49275115,-0.4803008,-0.6897544,-0.6165192,-0.7580474,-0.7226105,0.0354369
7,0.21840611,0.33426964,"('insensitive', 'sensitive')",-0.008243201,0.14520946,0.45135865,0.43072078,0.2205072,0.3034,0.0828928
8,-1.2927228,-1.3427986,"('unaffectionate', 'affectionate')",-0.3059429,-0.29446518,0.6731518,0.635202,-0.3085046,-0.3340206,-0.025516
9,-1.0278354,-1.0947714,"('unaffectionate', 'caring')",0.24125859,0.24285124,1.1962365,1.1755573,0.1365532,0.107879,-0.0286742
10,-0.5426103,-0.44682825,"('unsympathetic', 'sympathetic')",-0.5324936,-0.45162743,-0.5535051,-0.5735033,-0.5428696,-0.490653,0.0522166
11,-0.07017303,-0.0033548437,"('unhelpful', 'helpful')",0.7258245,0.85866725,1.6199,1.6961576,0.7585171,0.85049,0.0919729
12,0.10779091,0.25636974,"('unsupportive', 'supportive')",0.019930057,0.23555718,-1.6085554,-1.5974115,-0.4936115,-0.3684949,0.1251166
13,0.118613064,0.10580525,"('impolite', 'polite')",0.50142384,0.55562186,-0.7105549,-0.6512556,-0.0301727,0.0033905,0.0335632
14,0.58032745,0.6187725,"('antisocial', 'social')",1.5258135,1.5399135,0.08969415,0.003782913,0.731945,0.720823,-0.011122
15,0.35538933,0.21722272,"('boring', 'funny')",0.31980792,0.2337698,-0.015748806,-0.0379691,0.2198161,0.1376745,-0.0821416
16,-1.0831459,-1.073931,"('unpopular', 'popular')",-0.93882996,-0.91821396,-0.023773722,-0.04637818,-0.6819165,-0.6795077,0.0024088
17,-0.010382125,0.084854335,"('nasty', 'nice')",-1.0474735,-0.95439243,-0.65061104,-0.5666506,-0.5694889,-0.4787296,0.0907593
18,-0.68915254,-0.6047298,"('disagreeable', 'welcoming')",0.2471273,0.26382977,-0.42876202,-0.40087014,-0.2902624,-0.2472567,0.0430057
19,-0.45875296,-0.42904395,"('inhospitable', 'hospitable')",-0.5570242,-0.5046971,-0.5578869,-0.43401572,-0.5245546,-0.4559189,0.0686357
20,0.14936186,0.21240275,"('rough', 'thoughtful')",-0.0490806,0.07647564,0.3752516,0.33690244,0.158511,0.2085936,0.0500826
