,mattel_male,mattel_female,tuple,inc_male,inc_female,average_male,average_female,female-male
26,0.18291494,-0.02185353,"('hardhearted', 'benevolent')",1.9110203,1.7406746,1.0469676,0.8594105,-0.1875571
27,-0.42117643,-0.44888496,"('hardhearted', 'softhearted')",1.6436036,1.55137,0.6112136,0.5512425,-0.0599711
28,0.08643258,-0.12774879,"('disloyal', 'loyal')",1.0248634,0.9089676,0.555648,0.3906094,-0.1650386
29,-0.54941225,-0.6133542,"('unfair', 'fair')",-0.10584891,-0.25219902,-0.3276306,-0.4327766,-0.105146
30,0.19733039,0.14775752,"('intolerant', 'tolerant')",1.0759349,1.0207918,0.6366326,0.5842746,-0.052358
31,-0.42016578,-0.45003608,"('evil', 'good')",-0.52666897,-0.57710177,-0.4734174,-0.5135689,-0.0401515
32,-0.05877866,-0.17880823,"('unkind', 'kind')",0.68263716,0.49753684,0.3119293,0.1593643,-0.152565
33,0.6174111,0.49816096,"('wrong', 'right')",-0.2607956,-0.32224423,0.1783077,0.0879584,-0.0903493
34,-0.26030293,-0.10334639,"('mean', 'honorable')",5.6065574,5.851153,2.6731272,2.8739033,0.2007761
35,0.449419,0.3753034,"('corrupt', 'incorrupt')",0.143184,0.014520075,0.2963015,0.1949117,-0.1013898
36,0.100438006,-0.050183244,"('hostile', 'amicable')",0.37578616,0.19978334,0.2381121,0.0748,-0.1633121
37,0.6234737,0.667137,"('fake', 'genuine')",0.53731716,0.57379997,0.5803955,0.6204685,0.040073
38,0.1775177,0.07377919,"('untruthful', 'truthful')",-0.03795006,0.060845293,0.0697838,0.0673122,-0.0024716
39,0.89017457,0.95549846,"('exploitative', 'cooperative')",0.28072318,0.2824555,0.5854489,0.618977,0.0335281
40,-0.0022737868,-0.051603206,"('stingy', 'generous')",-1.2200627,-1.3202941,-0.6111683,-0.6859487,-0.0747804
41,0.1251207,-0.024529092,"('unforgiving', 'forgiving')",0.1062337,-0.031199293,0.1156772,-0.0278642,-0.1435414
42,-0.65562797,-0.5792844,"('unreliable', 'reliable')",-3.2149694,-3.172055,-1.9352987,-1.8756697,0.059629
43,-0.1522752,-0.11353004,"('irresponsible', 'responsible')",0.65114003,0.65522563,0.2494324,0.2708478,0.0214154
44,-0.8845081,-0.7670975,"('prejudiced', 'unprejudiced')",-1.7913381,-1.7263101,-1.337923,-1.2467039,0.0912191
45,-0.71247226,-0.7926291,"('incompetent', 'competent')",-0.13224795,-0.18031815,-0.4223601,-0.4864736,-0.0641135
46,-0.56187785,-0.55253017,"('uncompetitive', 'competitive')",-0.72160506,-0.7941432,-0.6417415,-0.6733367,-0.0315952
47,0.2879583,0.35859734,"('stupid', 'smart')",4.876142,4.9916935,2.5820501,2.6751454,0.0930953
48,0.0035212878,-0.08224739,"('unintelligent', 'intelligent')",0.4744189,0.46809536,0.2389701,0.192924,-0.0460461
49,0.0475351,0.06575629,"('unable', 'able')",-0.28867745,-0.17905147,-0.1205712,-0.0566476,0.0639236
50,0.48834687,0.4980711,"('clumsy', 'skillful')",0.3007813,0.26190135,0.3945641,0.3799862,-0.0145779
51,-0.40351647,-0.49366593,"('uneducated', 'educated')",0.75301945,0.68012464,0.1747515,0.0932294,-0.0815221
52,-0.17898344,-0.4703309,"('irrational', 'rational')",0.40387005,0.27413413,0.1124433,-0.0980984,-0.2105417
53,0.6031592,0.551971,"('uncreative', 'creative')",0.7479536,0.7237951,0.6755564,0.6378831,-0.0376733
54,0.4923408,0.35633045,"('incapable', 'capable')",1.2895631,1.2724327,0.8909519,0.8143816,-0.0765703
55,-0.42796704,-0.36186334,"('incompetent', 'clever')",-0.054376546,-0.044056207,-0.2411718,-0.2029598,0.038212
56,0.67698485,0.6597152,"('impractical', 'practical')",-0.64868116,-0.6069601,0.0141518,0.0263775,0.0122257
57,-0.31339678,-0.46787214,"('unimaginative', 'imaginative')",-2.2894876,-2.445025,-1.3014421,-1.4564486,-0.1550065
58,0.46143466,0.3792913,"('undiscriminating', 'discriminating')",0.34905842,0.273912,0.4052466,0.3266017,-0.0786449
59,0.44751954,0.34372205,"('foolish', 'wise')",0.534206,0.5112916,0.4908628,0.4275068,-0.063356
60,0.3495831,0.47814277,"('inefficient', 'efficient')",-0.47873563,-0.3248569,-0.0645763,0.0766429,0.1412192
61,-0.23491196,-0.37064433,"('illogical', 'logical')",0.17297845,0.03276945,-0.0309668,-0.1689374,-0.1379706
62,0.009050624,0.03762507,"('incompetent', 'brilliant')",0.040918782,0.22073264,0.0249847,0.1291789,0.1041942
63,-0.10824841,-0.116022006,"('unperceptive', 'insightful')",0.8754348,0.9402413,0.3835932,0.4121096,0.0285164
64,-0.9289175,-0.9024743,"('shy', 'confident')",-6.7443886,-6.8501215,-3.836653,-3.876298,-0.039645
65,-0.77040005,-0.75549495,"('insecure', 'secure')",-0.7732476,-0.77804697,-0.7718238,-0.766771,0.0050528
66,-0.6463453,-0.7149924,"('inactive', 'active')",0.84094846,0.7998521,0.0973016,0.0424298,-0.0548718
67,0.8640501,0.88781786,"('doubtful', 'determined')",-0.46964744,-0.4506035,0.1972013,0.2186072,0.0214059
68,-0.69453096,-0.7436634,"('dependent', 'independent')",-0.3334085,-0.36373556,-0.5139697,-0.5536995,-0.0397298
69,1.1646546,1.2427658,"('lazy', 'industrious')",-0.5569659,-0.551824,0.3038444,0.3454709,0.0416265
70,-0.8514259,-0.78844213,"('lethargic', 'energetic')",0.51191396,0.4991402,-0.169756,-0.144651,0.025105
71,0.6577605,0.6945422,"('diffident', 'self-confident')",0.52764904,0.49942893,0.5927048,0.5969856,0.0042808
72,0.12645566,-0.0015765242,"('unambitious', 'ambitious')",-0.5267126,-0.53038466,-0.2001285,-0.2659806,-0.0658521
73,0.6598408,0.7560235,"('helpless', 'self-reliant')",-2.6510775,-2.601245,-0.9956183,-0.9226107,0.0730076
74,0.45559773,0.40861154,"('undedicated', 'dedicated')",0.20773056,0.12080963,0.3316641,0.2647106,-0.0669535
75,0.5193556,0.5234299,"('meek', 'impulsive')",-0.11847717,-0.045656115,0.2004392,0.2388869,0.0384477
76,-0.48189422,-0.35233766,"('anxious', 'daring')",-0.12056679,0.0515276,-0.3012305,-0.150405,0.1508255
77,-0.48528165,-0.47473672,"('unmotivated', 'motivated')",-1.2817044,-1.1955498,-0.8834931,-0.8351433,0.0483498
78,-0.42159662,-0.35275295,"('nonresilient', 'resilient')",0.21945593,0.31517065,-0.1010703,-0.0187912,0.0822791
79,-0.26452675,-0.35160324,"('wavering', 'unwavering')",0.25359428,0.27272233,-0.0054662,-0.0394405,-0.0339743
80,-0.33745232,-0.30889326,"('dominated', 'dominating')",-1.3089659,-1.2608337,-0.8232091,-0.7848635,0.0383456
81,-0.33459058,-0.3453615,"('submissive', 'aggressive')",-1.2585117,-1.2436876,-0.7965511,-0.7945246,0.0020265
82,-0.39555225,-0.38550234,"('poor', 'rich')",5.8075523,5.966272,2.7060001,2.7903848,0.0843847
83,0.29583168,0.31611398,"('powerless', 'powerful')",-1.1058378,-1.1687073,-0.4050031,-0.4262967,-0.0212936
84,0.40596527,0.37699288,"('inferior', 'superior')",1.0335945,0.9930374,0.7197798,0.6850151,-0.0347647
85,0.24082279,0.19661704,"('insignificant', 'prestigious')",0.89373755,0.9047042,0.5672802,0.5506606,-0.0166196
86,0.102372825,-0.1766033,"('uninfluential', 'influential')",0.32850242,0.065356076,0.2154376,-0.0556236,-0.2710612
87,0.26036856,0.20751546,"('unsuccessful', 'successful')",0.99431014,1.0224094,0.6273394,0.6149625,-0.0123769
88,-0.38003734,-0.5319499,"('low', 'eminent')",0.15454805,0.097592145,-0.1127446,-0.2171789,-0.1044343
