,flowserve_male,flowserve_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.6831791,-0.7738333,"('unsociable', 'sociable')",-0.114311814,-0.32868484,-0.3987454,-0.551259,-0.1525136
1,-0.7535315,-0.72927904,"('unfriendly', 'friendly')",1.6650758,1.5663048,0.4557721,0.4185129,-0.0372592
2,0.43095332,0.45120928,"('unlikable', 'likable')",0.9816711,1.0357133,0.7063122,0.7434613,0.0371491
3,-0.38092548,-0.3178354,"('repellent', 'pleasant')",0.64192545,0.6825519,0.1305,0.1823583,0.0518583
4,0.30686915,0.3176351,"('disliked', 'liked')",-6.72326,-6.7825274,-3.2081954,-3.2324462,-0.0242508
5,1.1175815,1.1992086,"('distant', 'outgoing')",-0.24652368,-0.16561419,0.4355289,0.5167972,0.0812683
6,0.5934085,0.67937034,"('distant', 'open')",-0.1585562,-0.069710106,0.2174262,0.3048301,0.0874039
7,-0.3809419,-0.34209195,"('insensitive', 'sensitive')",0.034788955,0.054841273,-0.1730765,-0.1436253,0.0294512
8,-1.2589504,-1.240796,"('unaffectionate', 'affectionate')",1.0000215,1.0126423,-0.1294644,-0.1140769,0.0153875
9,-0.5930964,-0.5817322,"('unaffectionate', 'caring')",1.3597901,1.4031851,0.3833469,0.4107265,0.0273796
10,-1.3621724,-1.4300845,"('unsympathetic', 'sympathetic')",-0.46768665,-0.5009671,-0.9149295,-0.9655257,-0.0505962
11,0.12605545,0.05562874,"('unhelpful', 'helpful')",1.7991607,1.8291401,0.9626081,0.9423844,-0.0202237
12,-0.6917375,-0.5766337,"('unsupportive', 'supportive')",-2.2705944,-2.2436464,-1.4811659,-1.41014,0.0710259
13,-0.23859361,-0.32989118,"('impolite', 'polite')",-0.9197227,-0.9295938,-0.5791581,-0.6297425,-0.0505844
14,-0.7216756,-0.730618,"('antisocial', 'social')",-0.11558735,-0.28653768,-0.4186315,-0.5085778,-0.0899463
15,0.28576446,0.20455708,"('boring', 'funny')",0.056572273,0.02831648,0.1711684,0.1164368,-0.0547316
16,-0.26413563,-0.24000913,"('unpopular', 'popular')",0.4482993,0.44430313,0.0920818,0.102147,0.0100652
17,0.16972068,0.26329818,"('nasty', 'nice')",-0.53515404,-0.4913706,-0.1827167,-0.1140362,0.0686805
18,-0.7916828,-0.6748044,"('disagreeable', 'welcoming')",-0.5661691,-0.5992185,-0.6789259,-0.6370114,0.0419145
19,-0.25958288,-0.20929635,"('inhospitable', 'hospitable')",-0.32063133,-0.17344996,-0.2901071,-0.1913732,0.0987339
20,0.017831171,-0.0050284173,"('rough', 'thoughtful')",0.85128284,0.844073,0.434557,0.4195223,-0.0150347
21,-0.3445362,-0.44109708,"('immoral', 'moral')",-0.47497353,-0.48795164,-0.4097549,-0.4645244,-0.0547695
22,-0.013709072,-0.0831454,"('untrustworthy', 'trustworthy')",-1.2243744,-1.2812222,-0.6190417,-0.6821838,-0.0631421
23,-0.37539664,-0.485416,"('insincere', 'sincere')",5.7300115,5.6711774,2.6773074,2.5928807,-0.0844267
24,-0.87024,-0.91540825,"('dishonest', 'honest')",0.5865052,0.5936236,-0.1418674,-0.1608923,-0.0190249
25,0.41200766,0.44036886,"('egoistic', 'altruistic')",1.3457084,1.2929598,0.878858,0.8666644,-0.0121936
26,-0.79203236,-0.8834965,"('hardhearted', 'benevolent')",1.8202902,1.6837596,0.5141289,0.4001315,-0.1139974
27,-0.29593024,-0.25638443,"('hardhearted', 'softhearted')",1.1831963,1.1520176,0.443633,0.4478166,0.0041836
28,-0.74862576,-0.81583536,"('disloyal', 'loyal')",1.2631893,1.1602728,0.2572818,0.1722187,-0.0850631
29,-0.03500054,-0.06192203,"('unfair', 'fair')",-0.42301825,-0.5092297,-0.2290094,-0.2855759,-0.0565665
30,0.3797399,0.31365883,"('intolerant', 'tolerant')",0.93949926,0.89398986,0.6596196,0.6038244,-0.0557952
31,-0.39398953,-0.24384858,"('evil', 'good')",-0.75848705,-0.8175144,-0.5762383,-0.5306815,0.0455568
32,-0.34609264,-0.43943286,"('unkind', 'kind')",0.67048156,0.4610796,0.1621945,0.0108234,-0.1513711
33,1.1602708,1.1741742,"('wrong', 'right')",-0.626945,-0.6805187,0.2666629,0.2468278,-0.0198351
34,-0.11598939,-0.0164318,"('mean', 'honorable')",5.762708,6.0218563,2.8233595,3.0027122,0.1793527
35,1.0372876,1.0548733,"('corrupt', 'incorrupt')",-0.2428409,-0.27048168,0.3972234,0.3921958,-0.0050276
36,-0.61872876,-0.55052096,"('hostile', 'amicable')",0.055954833,-0.072230026,-0.281387,-0.3113755,-0.0299885
37,0.17855158,0.18542615,"('fake', 'genuine')",-0.0031312332,0.048494495,0.0877102,0.1169603,0.0292501
38,-0.22968264,-0.2215757,"('untruthful', 'truthful')",-0.002388537,0.08533988,-0.1160356,-0.0681179,0.0479177
39,0.81349343,0.73286897,"('exploitative', 'cooperative')",0.15324536,0.13495459,0.4833694,0.4339118,-0.0494576
40,-0.04877105,0.012654666,"('stingy', 'generous')",-1.9616088,-2.0879016,-1.0051899,-1.0376234,-0.0324335
41,-0.43998826,-0.37941694,"('unforgiving', 'forgiving')",0.039894164,-0.03574956,-0.200047,-0.2075832,-0.0075362
42,0.44891825,0.5144677,"('unreliable', 'reliable')",-3.3765187,-3.2971537,-1.4638002,-1.391343,0.0724572
43,-0.9065727,-0.92958987,"('irresponsible', 'responsible')",0.4387179,0.45723486,-0.2339274,-0.2361775,-0.0022501
44,0.91868186,0.8581562,"('prejudiced', 'unprejudiced')",-1.4305878,-1.4357337,-0.255953,-0.2887887,-0.0328357
45,-0.872476,-0.87892765,"('incompetent', 'competent')",0.17367427,0.1462094,-0.3494008,-0.3663591,-0.0169583
46,-0.45645404,-0.45122707,"('uncompetitive', 'competitive')",-0.9714145,-0.9434051,-0.7139343,-0.6973161,0.0166182
47,0.4971201,0.47155714,"('stupid', 'smart')",5.6728864,5.795318,3.0850031,3.1334376,0.0484345
48,-1.4492903,-1.444695,"('unintelligent', 'intelligent')",0.67587113,0.70215124,-0.3867096,-0.3712719,0.0154377
49,0.20544942,0.30149797,"('unable', 'able')",-0.023145843,0.06564938,0.0911518,0.1835737,0.0924219
50,0.4531871,0.4642007,"('clumsy', 'skillful')",0.05865612,0.012536667,0.2559216,0.2383687,-0.0175529
51,-0.93533766,-0.99969196,"('uneducated', 'educated')",0.10900954,0.011983981,-0.413164,-0.493854,-0.08069
52,0.15911822,0.039354578,"('irrational', 'rational')",0.4839615,0.3136716,0.3215398,0.1765131,-0.1450267
53,-0.49743563,-0.53079003,"('uncreative', 'creative')",0.6954934,0.612817,0.0990289,0.0410135,-0.0580154
54,0.31422678,0.27880937,"('incapable', 'capable')",0.8503833,0.9250383,0.582305,0.6019238,0.0196188
55,-0.84302115,-0.86660695,"('incompetent', 'clever')",0.2528379,0.25106633,-0.2950916,-0.3077703,-0.0126787
56,0.6505637,0.54585534,"('impractical', 'practical')",-0.276322,-0.22934742,0.1871209,0.158254,-0.0288669
57,-0.60470796,-0.67578644,"('unimaginative', 'imaginative')",-3.0277858,-3.038241,-1.8162469,-1.8570137,-0.0407668
58,-0.461594,-0.47853264,"('undiscriminating', 'discriminating')",0.46155724,0.4447381,-1.84e-05,-0.0168973,-0.0168789
59,0.37011683,0.35924277,"('foolish', 'wise')",0.2625507,0.2611162,0.3163338,0.3101795,-0.0061543
60,0.73712033,0.75060326,"('inefficient', 'efficient')",-0.15119871,-0.015275313,0.2929608,0.367664,0.0747032
61,0.79891235,0.66355836,"('illogical', 'logical')",0.6830148,0.462763,0.7409636,0.5631607,-0.1778029
62,-0.03012373,0.010447614,"('incompetent', 'brilliant')",0.32498205,0.47981793,0.1474292,0.2451328,0.0977036
63,-0.4662862,-0.42515633,"('unperceptive', 'insightful')",0.41168833,0.47270462,-0.0272989,0.0237741,0.051073
64,0.45495498,0.469293,"('shy', 'confident')",-6.484033,-6.559789,-3.014539,-3.045248,-0.030709
65,-0.6111139,-0.7888435,"('insecure', 'secure')",-0.53260005,-0.55510867,-0.571857,-0.6719761,-0.1001191
66,-0.4788638,-0.48255157,"('inactive', 'active')",0.29095516,0.32289287,-0.0939543,-0.0798294,0.0141249
67,1.2699051,1.2111028,"('doubtful', 'determined')",-0.4423793,-0.51652706,0.4137629,0.3472879,-0.066475
68,0.27081785,0.22650272,"('dependent', 'independent')",-0.72536147,-0.69358456,-0.2272718,-0.2335409,-0.0062691
69,1.4848888,1.6046047,"('lazy', 'industrious')",-0.56150085,-0.46131942,0.461694,0.5716426,0.1099486
70,-0.35869828,-0.34492135,"('lethargic', 'energetic')",-0.22922912,-0.12813033,-0.2939637,-0.2365258,0.0574379
71,0.70250034,0.7435322,"('diffident', 'self-confident')",0.48330548,0.4375128,0.5929029,0.5905225,-0.0023804
72,-0.69996715,-0.7026323,"('unambitious', 'ambitious')",-0.55907154,-0.52868867,-0.6295193,-0.6156605,0.0138588
73,1.4255524,1.400819,"('helpless', 'self-reliant')",-3.2180746,-3.1622336,-0.8962611,-0.8807073,0.0155538
74,-0.14571235,-0.14952189,"('undedicated', 'dedicated')",-0.13303626,-0.2090714,-0.1393743,-0.1792966,-0.0399223
75,0.3594222,0.4176715,"('meek', 'impulsive')",-0.7869947,-0.6257819,-0.2137862,-0.1040552,0.109731
76,-0.57620996,-0.56857353,"('anxious', 'daring')",-0.6225774,-0.5371461,-0.5993937,-0.5528598,0.0465339
77,0.34925285,0.4025595,"('unmotivated', 'motivated')",-1.2367986,-1.1471547,-0.4437729,-0.3722976,0.0714753
78,-0.43735796,-0.27159137,"('nonresilient', 'resilient')",0.15123981,0.14729786,-0.1430591,-0.0621468,0.0809123
