,marsh_male,marsh_female,tuple,&_male,&_female,mclennan_male,mclennan_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,female-male
0,0.07852195,-0.13614842,"('unsociable', 'sociable')",0.9225783,0.8265873,-2.5398908,-2.8198695,-0.13456711,-0.4151232,-0.36451238,-0.5642856,-0.407574,-0.6217679,-0.2141939
1,0.2619407,0.23708463,"('unfriendly', 'friendly')",-1.2931602,-1.2656698,-1.804259,-1.8258148,-0.59519047,-0.7430454,1.8784473,1.7020618,-0.3104443,-0.3790767,-0.0686324
2,-0.48405337,-0.4114677,"('unlikable', 'likable')",0.7594259,0.82985103,0.14005804,0.18815929,0.93017733,0.9544543,0.63362896,0.7383906,0.3958474,0.4598775,0.0640301
3,-0.4094359,-0.28517073,"('repellent', 'pleasant')",0.225652,0.25369483,-1.4133421,-1.3901528,0.19896841,0.18953319,-0.2494954,-0.14859591,-0.3295306,-0.2761383,0.0533923
4,-0.35454822,-0.39207366,"('disliked', 'liked')",0.039861638,-0.07068151,0.8573193,0.83598787,-0.5614482,-0.62584364,-5.4249005,-5.2387633,-1.0887432,-1.0982749,-0.0095317
5,0.08212038,0.21077219,"('distant', 'outgoing')",-1.0114287,-0.96766675,1.4772503,1.5647099,-1.0707891,-0.99780166,-0.16230437,-0.14430949,-0.1370303,-0.0668592,0.0701711
6,0.36744648,0.53234327,"('distant', 'open')",-1.0533212,-0.98493695,1.5351353,1.6369289,-1.1062982,-1.0429344,0.5222696,0.48258403,0.0530464,0.124797,0.0717506
7,1.3656052,1.3702693,"('insensitive', 'sensitive')",0.26257455,0.36044335,-1.3188279,-1.4141281,-0.31294763,-0.3834655,0.71442014,0.7000143,0.1421649,0.1266267,-0.0155382
8,0.48942035,0.5447166,"('unaffectionate', 'affectionate')",-0.64364535,-0.5693236,-0.046413325,-0.028521068,-1.1151586,-1.1355917,0.39759466,0.2730605,-0.1836404,-0.1831319,0.0005085
9,1.0899068,1.1165404,"('unaffectionate', 'caring')",-0.4332026,-0.3590547,-0.26182833,-0.2831983,-0.29615915,-0.42064077,1.3635292,1.2299974,0.2924492,0.2567288,-0.0357204
10,0.044263788,-0.014898408,"('unsympathetic', 'sympathetic')",0.71189106,0.70601666,-3.5973275,-3.7476861,-0.34735453,-0.59141725,0.2364984,0.07209374,-0.5904058,-0.7151783,-0.1247725
11,0.16317748,0.112891994,"('unhelpful', 'helpful')",-0.48707932,-0.54509175,-2.1357412,-2.1705422,0.09242843,-0.05978296,2.0017166,1.8789797,-0.0730996,-0.1567091,-0.0836095
12,0.9736333,1.001106,"('unsupportive', 'supportive')",1.0398395,1.1755123,-0.7733277,-0.76910305,-0.513236,-0.53095,-1.2795192,-1.2060261,-0.110522,-0.0658922,0.0446298
13,0.29994306,0.145813,"('impolite', 'polite')",0.47686797,0.44163454,-1.7288299,-1.8037584,0.4756997,0.38386828,0.032272406,-0.07511048,-0.0888094,-0.1815106,-0.0927012
14,0.056659117,-0.03895615,"('antisocial', 'social')",1.0791829,1.0966986,-1.9318236,-1.9927782,0.2812847,0.14331019,-0.87545186,-0.87935567,-0.2780298,-0.3342162,-0.0561864
