,schwab_male,schwab_female,tuple,charles_male,charles_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.341185,-1.635255,"('unsociable', 'sociable')",2.0038035,1.5988638,0.14937799,-0.08867907,0.2706655,-0.0416901,-0.3123556
1,-1.5553857,-1.5643215,"('unfriendly', 'friendly')",-1.9716145,-2.148609,0.7265885,0.3337472,-0.9334706,-1.1263944,-0.1929238
2,0.5602405,0.5564021,"('unlikable', 'likable')",0.8524655,0.890986,0.46743742,0.4212144,0.6267145,0.6228675,-0.003847
3,-0.9799103,-1.0407948,"('repellent', 'pleasant')",1.1135375,1.2187716,0.50069904,0.5780504,0.2114421,0.252009,0.0405669
4,0.63475335,0.6408614,"('disliked', 'liked')",-1.1109706,-1.0606639,-6.4674416,-6.485655,-2.3145529,-2.3018192,0.0127337
5,-0.052437585,0.10436713,"('distant', 'outgoing')",-2.1675966,-2.0718067,-0.81605464,-0.78028977,-1.0120296,-0.9159098,0.0961198
6,-0.41754648,-0.24139977,"('distant', 'open')",-2.9927032,-2.7412932,-1.1452086,-1.1648217,-1.518486,-1.3825049,0.1359811
7,-1.140353,-1.1841958,"('insensitive', 'sensitive')",0.7088563,0.68741167,0.14326014,0.09386596,-0.0960789,-0.134306,-0.0382271
8,-0.7965819,-0.8906187,"('unaffectionate', 'affectionate')",-1.1951128,-1.3577513,0.2921882,0.022287667,-0.5665022,-0.7420274,-0.1755252
9,-0.9948638,-1.1003822,"('unaffectionate', 'caring')",-0.59950495,-0.67997575,1.0675036,0.88177896,-0.1756217,-0.2995263,-0.1239046
10,-1.6169345,-1.8854272,"('unsympathetic', 'sympathetic')",2.3469388,1.9895475,-0.0013596416,-0.24545261,0.2428816,-0.0471108,-0.2899924
11,-0.9424666,-1.1839163,"('unhelpful', 'helpful')",1.0332657,0.74765795,2.2029068,2.1246305,0.7645686,0.5627907,-0.2017779
12,-0.70414436,-0.7759134,"('unsupportive', 'supportive')",1.0662129,0.9789946,-1.9414421,-1.9704882,-0.5264579,-0.5891356,-0.0626777
13,-0.6978258,-0.8533055,"('impolite', 'polite')",2.271071,1.9262677,-0.14309636,-0.19521038,0.4767163,0.292584,-0.1841323
14,-0.8256886,-1.0295662,"('antisocial', 'social')",2.3414533,1.976941,0.024035975,-0.014270674,0.5132669,0.3110347,-0.2022322
15,0.10790685,0.069173366,"('boring', 'funny')",-0.41697314,-0.66869974,-0.20430104,-0.19639693,-0.1711225,-0.2653078,-0.0941853
16,-0.049466975,-0.056145564,"('unpopular', 'popular')",-1.0397335,-1.0800123,0.24374074,0.18086013,-0.2818199,-0.3184326,-0.0366127
17,-0.68596,-0.5576632,"('nasty', 'nice')",-0.039012086,0.057956945,-0.6144591,-0.5322632,-0.4464771,-0.3439898,0.1024873
18,-0.47430292,-0.3913367,"('disagreeable', 'welcoming')",-0.49519297,-0.4781003,-0.8986838,-1.0257585,-0.6227266,-0.6317318,-0.0090052
19,-0.13119592,-0.10152751,"('inhospitable', 'hospitable')",-1.340147,-1.2353665,-0.97091806,-0.96703786,-0.814087,-0.7679773,0.0461097
20,-0.11551746,-0.15633021,"('rough', 'thoughtful')",0.921384,0.8583488,0.84588784,0.8296148,0.5505848,0.5105445,-0.0400403
21,-0.47210437,-0.6770289,"('immoral', 'moral')",1.9797014,1.6043681,-0.21333879,-0.25109825,0.4314194,0.2254136,-0.2060058
22,-0.47485727,-0.5400986,"('untrustworthy', 'trustworthy')",0.3959898,0.3144988,-0.8172734,-0.85416466,-0.2987136,-0.3599215,-0.0612079
23,-1.2926682,-1.5301118,"('insincere', 'sincere')",1.6744905,1.3841596,5.5926795,5.4722114,1.9915005,1.7754197,-0.2160808
24,-0.69116443,-0.7476164,"('dishonest', 'honest')",0.94564486,0.8533915,0.71319425,0.61041737,0.3225582,0.2387308,-0.0838274
25,0.1254301,0.2400609,"('egoistic', 'altruistic')",-0.8740033,-0.6702624,0.47881362,0.40970862,-0.0899199,-0.006831,0.0830889
26,-0.6363778,-0.7015181,"('hardhearted', 'benevolent')",0.5744818,0.3271499,1.2361261,0.9357413,0.39141,0.1871244,-0.2042856
27,-0.4043576,-0.23956445,"('hardhearted', 'softhearted')",-0.79275215,-0.57289636,0.27688724,0.2307339,-0.3067408,-0.193909,0.1128318
28,-1.494577,-1.7634963,"('disloyal', 'loyal')",0.6098324,0.2832628,1.0450013,0.800456,0.0534189,-0.2265925,-0.2800114
29,-0.3597483,-0.2882204,"('unfair', 'fair')",-0.71470135,-0.59439176,-0.76907057,-0.756434,-0.6145067,-0.5463487,0.068158
30,-0.57655,-0.7065332,"('intolerant', 'tolerant')",2.4317508,2.1845841,1.0673854,0.94049937,0.9741954,0.8061834,-0.168012
31,-0.098566264,0.13217577,"('evil', 'good')",-2.759244,-2.4684155,-1.4658737,-1.4473745,-1.4412279,-1.2612047,0.1800232
32,-0.7352862,-0.9494159,"('unkind', 'kind')",0.68477905,0.2114186,0.71372306,0.36246154,0.221072,-0.1251786,-0.3462506
33,0.2682427,0.2757008,"('wrong', 'right')",-0.6223432,-0.55940634,-0.5274024,-0.50282377,-0.2938343,-0.2621764,0.0316579
34,-0.08287281,0.014332991,"('mean', 'honorable')",0.31932274,0.37592545,5.3363323,5.441824,1.857594,1.9440274,0.0864334
35,0.9658807,1.1320533,"('corrupt', 'incorrupt')",-2.6960444,-2.2897873,-0.90997213,-0.9138138,-0.8800453,-0.690516,0.1895293
36,0.031168174,0.079842985,"('hostile', 'amicable')",-2.8007834,-2.6801343,-0.64683414,-0.80567193,-1.1388164,-1.1353211,0.0034953
37,-0.346993,-0.36558893,"('fake', 'genuine')",0.5065306,0.47381395,0.019486245,0.044756014,0.0596746,0.0509937,-0.0086809
38,-0.75530565,-0.85415816,"('untruthful', 'truthful')",0.33767682,0.3041826,0.3045647,0.24852692,-0.037688,-0.1004829,-0.0627949
39,-0.07065607,-0.13448338,"('exploitative', 'cooperative')",1.4017212,1.2404468,0.37239894,0.3585818,0.5678214,0.4881817,-0.0796397
40,0.101392716,0.14412722,"('stingy', 'generous')",-0.03195339,0.14981036,-2.2575567,-2.1708703,-0.7293724,-0.6256442,0.1037282
41,-0.7984024,-0.85835636,"('unforgiving', 'forgiving')",0.70734733,0.605991,0.20896485,-0.019772235,0.0393033,-0.0907125,-0.1300158
42,0.41052115,0.36251828,"('unreliable', 'reliable')",0.7834187,0.6644843,-3.1069252,-3.046608,-0.6376618,-0.6732018,-0.03554
43,-0.9350821,-1.1024215,"('irresponsible', 'responsible')",1.76367,1.4617093,0.6599898,0.5101912,0.4961925,0.2898263,-0.2063662
44,0.16957104,0.22676481,"('prejudiced', 'unprejudiced')",-0.9526769,-0.929128,-1.7317431,-1.6200696,-0.838283,-0.7741443,0.0641387
45,-1.0161544,-1.2222854,"('incompetent', 'competent')",2.1657076,1.7376643,-0.12527996,-0.23946665,0.3414244,0.0919708,-0.2494536
46,-0.7244998,-0.9967116,"('uncompetitive', 'competitive')",1.999676,1.7228253,-0.36490196,-0.40520912,0.3034247,0.1069682,-0.1964565
47,-0.042253643,0.024044156,"('stupid', 'smart')",0.73470765,0.63006777,4.856277,4.8604565,1.849577,1.8381894,-0.0113876
48,-1.0322163,-1.1402894,"('unintelligent', 'intelligent')",1.1160909,0.991975,0.9511694,0.8546829,0.3450147,0.2354562,-0.1095585
49,-0.71350914,-0.6484285,"('unable', 'able')",0.0177989,0.045092385,-0.09935111,-0.00450721,-0.2650204,-0.2026144,0.062406
50,0.05602426,0.00077840686,"('clumsy', 'skillful')",-0.66788465,-0.9505128,0.0026645288,-0.10087291,-0.2030653,-0.3502024,-0.1471371
51,0.17128724,-0.077503845,"('uneducated', 'educated')",2.2301316,2.069791,0.5016385,0.5107876,0.9676858,0.8343583,-0.1333275
52,0.080822185,0.07207322,"('irrational', 'rational')",-1.802422,-1.6764505,-0.34070382,-0.3779556,-0.6874345,-0.6607776,0.0266569
53,-1.2762904,-1.3568237,"('uncreative', 'creative')",-0.9596657,-0.99505115,0.141859,-0.010257278,-0.6980324,-0.7873774,-0.089345
54,-0.6036973,-0.62464106,"('incapable', 'capable')",-0.38264996,-0.37073135,0.5057546,0.44997907,-0.1601976,-0.1817978,-0.0216002
55,-0.7631727,-0.97278106,"('incompetent', 'clever')",3.345172,2.8914425,0.27954236,0.27968067,0.9538472,0.7327807,-0.2210665
56,-0.026293684,-0.24772021,"('impractical', 'practical')",2.8710284,2.4830508,0.1308803,0.04050895,0.9918717,0.7586132,-0.2332585
57,-1.8286195,-2.0506995,"('unimaginative', 'imaginative')",0.9876903,0.6984267,-3.030425,-3.223092,-1.2904514,-1.5251217,-0.2346703
58,-0.09333525,-0.16307798,"('undiscriminating', 'discriminating')",0.3433961,0.14933127,-0.102855906,-0.2014073,0.0490683,-0.071718,-0.1207863
59,0.99986106,1.1239444,"('foolish', 'wise')",-0.39141768,-0.20709671,-0.07681669,-0.03989386,0.1772089,0.2923179,0.115109
60,-0.677838,-0.8309801,"('inefficient', 'efficient')",3.3176403,2.8255877,0.35359874,0.39281029,0.9978004,0.795806,-0.2019944
61,-0.78776324,-0.87649846,"('illogical', 'logical')",0.6259469,0.6085334,0.44730386,0.33308217,0.0951625,0.0217057,-0.0734568
62,-0.19274257,-0.2736771,"('incompetent', 'brilliant')",2.6458192,2.489364,0.8173097,0.9855412,1.0901287,1.067076,-0.0230527
63,-0.5300832,-0.68595546,"('unperceptive', 'insightful')",0.5044502,0.22589326,0.691707,0.65859705,0.2220247,0.0661783,-0.1558464
64,-0.1117965,-0.15198347,"('shy', 'confident')",0.7905637,0.48785514,-5.4922237,-5.365114,-1.6044855,-1.6764142,-0.0719287
65,-0.7318753,-0.87978864,"('insecure', 'secure')",1.3202072,0.9594276,-0.03299909,0.007718442,0.1851109,0.0291191,-0.1559918
66,0.06306822,0.09900378,"('inactive', 'active')",-0.8184697,-0.76695025,-0.09453927,-0.035355102,-0.2833136,-0.2344338,0.0488798
67,0.5977751,0.5374636,"('doubtful', 'determined')",1.1501597,0.96742016,0.21549246,0.11887961,0.6544758,0.5412544,-0.1132214
68,-0.48670322,-0.45189917,"('dependent', 'independent')",0.836826,1.1048688,-0.6440322,-0.50356805,-0.0979698,0.0498005,0.1477703
69,0.89767265,1.0809427,"('lazy', 'industrious')",-1.2609191,-1.1594758,-0.82306945,-0.7152241,-0.3954386,-0.2645857,0.1308529
70,-0.08347956,-0.17936352,"('lethargic', 'energetic')",2.2387335,2.0448694,0.16074668,0.17317042,0.7720002,0.6795588,-0.0924414
71,0.22398162,0.2634842,"('diffident', 'self-confident')",0.18774395,0.11134747,0.42159617,0.3339817,0.2777739,0.2362711,-0.0415028
72,-1.0037574,-1.0423963,"('unambitious', 'ambitious')",0.2617452,0.16065061,-0.44795874,-0.44405746,-0.396657,-0.4419344,-0.0452774
73,1.2453452,1.3144431,"('helpless', 'self-reliant')",-0.012622665,0.031686816,-3.1739948,-3.0275307,-0.6470908,-0.5604669,0.0866239
74,0.09642799,-0.06200458,"('undedicated', 'dedicated')",1.6142137,1.4731339,-0.33612305,-0.56710225,0.4581729,0.2813424,-0.1768305
75,0.4559071,0.5310198,"('meek', 'impulsive')",-1.3373754,-1.1041408,-0.8584844,-0.7501446,-0.5799842,-0.4410885,0.1388957
76,-0.6792536,-0.76578206,"('anxious', 'daring')",0.90250057,0.74848944,-0.20551881,-0.10381515,0.0059094,-0.0403693,-0.0462787
77,-0.26638922,-0.43539953,"('unmotivated', 'motivated')",0.26036695,0.20056653,-0.46662387,-0.39206225,-0.1575487,-0.2089651,-0.0514164
78,-0.20074525,-0.2800701,"('nonresilient', 'resilient')",-0.105068445,-0.10834626,0.71985346,0.7457273,0.1380133,0.1191037,-0.0189096
79,-0.21771336,-0.21173343,"('wavering', 'unwavering')",-1.7407478,-1.706732,-0.36093712,-0.41893142,-0.7731328,-0.7791323,-0.0059995
80,0.5569607,0.44756216,"('dominated', 'dominating')",1.3405703,1.1923138,-0.49692324,-0.24258925,0.4668693,0.4657622,-0.0011071
81,-0.19190255,-0.44307026,"('submissive', 'aggressive')",2.7021532,2.3075917,-0.29373997,-0.2385658,0.7388368,0.5419852,-0.1968516
82,-0.5894292,-0.58006275,"('poor', 'rich')",0.5240432,0.5394959,5.5212693,5.4685516,1.8186278,1.8093282,-0.0092996
83,0.22931032,-0.0019646152,"('powerless', 'powerful')",0.5422212,0.2988636,-0.4401597,-0.4805782,0.1104573,-0.0612264,-0.1716837
84,0.42749864,0.40391538,"('inferior', 'superior')",0.43581203,0.43036264,1.0539445,1.1048609,0.6390851,0.6463796,0.0072945
85,0.4025838,0.49779755,"('insignificant', 'prestigious')",-3.1435418,-2.967196,-0.77920836,-1.0293206,-1.1733888,-1.1662397,0.0071491
86,-1.4384043,-1.7367646,"('uninfluential', 'influential')",0.936361,0.46096843,-0.41225356,-0.5679557,-0.3047656,-0.614584,-0.3098184
87,0.24999854,0.08576089,"('unsuccessful', 'successful')",0.95555574,0.7507653,0.84629124,0.9596692,0.6839485,0.5987318,-0.0852167
88,-0.892406,-1.0087253,"('low', 'eminent')",-0.17303458,-0.36994186,-0.41471162,-0.6026787,-0.493384,-0.6604486,-0.1670646
