,allegheny_male,allegheny_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.93138266,-0.92024374,"('unsociable', 'sociable')",-0.21488278,-0.35665122,-0.7474287,-0.9282185,-0.6312314,-0.7350378,-0.1038064
1,1.1464249,1.090228,"('unfriendly', 'friendly')",0.7883138,0.597919,1.7952613,1.6621423,1.2433333,1.1167631,-0.1265702
2,0.47171673,0.53279245,"('unlikable', 'likable')",1.1513348,1.1708804,0.40999532,0.4850899,0.6776822,0.7295876,0.0519054
3,-1.2878146,-1.1621118,"('repellent', 'pleasant')",-0.02649925,0.0013856702,0.18395513,0.21687086,-0.3767862,-0.3146184,0.0621678
4,-0.10981458,-0.16827801,"('disliked', 'liked')",0.486604,0.34031653,-6.4723425,-6.5779014,-2.031851,-2.1352876,-0.1034366
5,0.9637796,0.9051163,"('distant', 'outgoing')",-0.06443026,-0.10813901,-0.071225315,-0.06703153,0.2760413,0.2433153,-0.032726
6,0.96921754,0.89478666,"('distant', 'open')",-0.56660163,-0.6683968,0.38926575,0.39466083,0.2639606,0.2070169,-0.0569437
7,0.828658,0.89951336,"('insensitive', 'sensitive')",1.151815,1.1513451,0.8894135,0.8386999,0.9566288,0.9631861,0.0065573
8,1.2316906,1.1996356,"('unaffectionate', 'affectionate')",-0.6877777,-0.845724,0.78049356,0.648051,0.4414688,0.3339876,-0.1074812
9,1.9590123,1.9528995,"('unaffectionate', 'caring')",0.4768885,0.3485261,1.0774796,0.98394895,1.1711268,1.0951248,-0.076002
10,0.18870269,0.31946954,"('unsympathetic', 'sympathetic')",-0.34578177,-0.40318915,-0.48226953,-0.5802472,-0.2131162,-0.2213223,-0.0082061
11,-0.257833,-0.14154276,"('unhelpful', 'helpful')",0.41689008,0.48874032,1.5014478,1.5733174,0.5535016,0.6401716,0.08667
12,2.056052,2.1333013,"('unsupportive', 'supportive')",1.100958,1.0757983,-1.5509788,-1.6692656,0.5353438,0.513278,-0.0220658
13,0.11986755,0.15616512,"('impolite', 'polite')",0.03019879,0.09394795,-0.5049,-0.5224369,-0.1182779,-0.0907746,0.0275033
14,-0.7929602,-0.69969904,"('antisocial', 'social')",0.61813986,0.66772527,-0.8203537,-0.8517215,-0.3317247,-0.2945651,0.0371596
15,0.12745512,0.11742452,"('boring', 'funny')",-0.2628368,-0.37979653,0.36776078,0.3762006,0.0774597,0.0379429,-0.0395168
16,-1.3820331,-1.4691292,"('unpopular', 'popular')",-0.43792248,-0.50309974,0.1464274,0.164592,-0.5578427,-0.6025457,-0.044703
17,-0.6024592,-0.599466,"('nasty', 'nice')",-0.9082233,-0.7938913,-0.37998775,-0.2705508,-0.6302234,-0.554636,0.0755874
18,0.34004325,0.37180206,"('disagreeable', 'welcoming')",-0.72201216,-0.6975179,-0.3642705,-0.39421034,-0.2487465,-0.2399754,0.0087711
19,0.5926394,0.53593993,"('inhospitable', 'hospitable')",-0.7326856,-0.7783432,0.23049834,0.23361146,0.0301507,-0.0029306,-0.0330813
20,-0.3161713,-0.32694405,"('rough', 'thoughtful')",-0.25828892,-0.20800802,0.80421376,0.78164375,0.0765845,0.0822306,0.0056461
21,0.30541468,0.40458867,"('immoral', 'moral')",1.3039426,1.2839175,-0.8674445,-0.87005347,0.2473042,0.2728176,0.0255134
22,-0.7562789,-0.6983673,"('untrustworthy', 'trustworthy')",-0.5262319,-0.60172844,-0.9336969,-0.98964274,-0.7387359,-0.7632462,-0.0245103
23,0.0015848409,0.09070301,"('insincere', 'sincere')",0.24918033,0.18004249,5.6616063,5.6218796,1.9707905,1.9642083,-0.0065822
24,1.2290603,1.2236165,"('dishonest', 'honest')",0.7698385,0.72986513,0.60364985,0.52259403,0.8675162,0.8253585,-0.0421577
25,0.7933807,0.7562355,"('egoistic', 'altruistic')",1.0298942,0.9739578,1.8469465,1.8038617,1.2234071,1.1780183,-0.0453888
26,1.3268515,1.1710819,"('hardhearted', 'benevolent')",0.7782037,0.7144353,1.4658335,1.4095252,1.1902963,1.0983474,-0.0919489
27,1.004636,0.96041137,"('hardhearted', 'softhearted')",0.4941697,0.532378,1.9311941,1.8144588,1.1433333,1.102416,-0.0409173
28,0.13222821,0.07135153,"('disloyal', 'loyal')",-0.027840652,-0.18505846,0.68377703,0.5362441,0.2627215,0.1408457,-0.1218758
29,-1.5739543,-1.6172296,"('unfair', 'fair')",-0.49376473,-0.5511045,0.019214384,-0.10684577,-0.6828349,-0.7583933,-0.0755584
30,0.5614945,0.6805986,"('intolerant', 'tolerant')",1.0992333,1.0570123,0.9527795,0.8945155,0.8711691,0.8773754,0.0062063
31,0.19246297,0.15757018,"('evil', 'good')",-1.1425989,-1.1562773,-0.6698243,-0.726935,-0.5399867,-0.5752141,-0.0352274
32,0.827983,0.7496506,"('unkind', 'kind')",0.3634191,0.3003496,0.7873322,0.6197658,0.6595781,0.5565886,-0.1029895
33,1.0091728,0.86957085,"('wrong', 'right')",1.3201257,1.219652,-0.16494428,-0.2756822,0.7214514,0.6045136,-0.1169378
34,-0.13057753,-0.07097156,"('mean', 'honorable')",0.3646208,0.41648304,5.661697,5.8354287,1.9652467,2.0603134,0.0950667
35,-0.0771742,-0.22098371,"('corrupt', 'incorrupt')",-0.91644126,-0.9852961,0.12622319,0.035628617,-0.2891307,-0.3902171,-0.1010864
