,emc_male,emc_female,tuple,corp_male,corp_female,ma_male,ma_female,average_male,average_female,female-male
0,-0.5436947,-0.7316785,"('unsociable', 'sociable')",0.29994923,0.16737348,-0.21806443,-0.26870692,-0.1539366,-0.2776706,-0.123734
1,-1.9441234,-2.109596,"('unfriendly', 'friendly')",-0.2018385,-0.33695993,2.2600756,2.1431737,0.0380379,-0.1011274,-0.1391653
2,0.6021047,0.5779727,"('unlikable', 'likable')",1.686142,1.7706171,0.7647605,0.85058546,1.017669,1.0663918,0.0487228
3,0.5001801,0.74218774,"('repellent', 'pleasant')",0.3393585,0.40403906,0.6183244,0.6813064,0.4859544,0.6091777,0.1232233
4,0.35778704,0.29864794,"('disliked', 'liked')",0.6901288,0.6335838,-6.8042884,-6.738937,-1.9187908,-1.9355683,-0.0167775
5,-1.2200677,-1.2461863,"('distant', 'outgoing')",-0.9656069,-0.8991987,-0.20900097,-0.23125057,-0.7982252,-0.7922119,0.0060133
6,-1.8425983,-1.8903952,"('distant', 'open')",-1.8426325,-1.794472,0.05641768,0.028448913,-1.2096043,-1.2188061,-0.0092018
7,0.21944125,0.3172388,"('insensitive', 'sensitive')",-0.4739091,-0.43640712,0.4839714,0.5624672,0.0765012,0.1477663,0.0712651
8,-1.934863,-2.0683596,"('unaffectionate', 'affectionate')",-0.67149895,-0.67953044,1.1235985,1.0982109,-0.4942545,-0.549893,-0.0556385
9,-1.3812459,-1.4873986,"('unaffectionate', 'caring')",-0.2759807,-0.28598377,1.8413091,1.8839387,0.0613608,0.0368521,-0.0245087
10,-0.4176151,-0.38207138,"('unsympathetic', 'sympathetic')",-1.1497577,-1.1536981,-0.25204945,-0.051637746,-0.6064741,-0.5291357,0.0773384
11,0.716397,0.67346716,"('unhelpful', 'helpful')",0.7322971,0.7344384,1.667761,1.7651745,1.0388184,1.0576933,0.0188749
12,0.14428878,0.26180556,"('unsupportive', 'supportive')",-0.3861125,-0.26886046,-1.569547,-1.4704009,-0.6037903,-0.4924853,0.111305
13,0.3013548,0.33503577,"('impolite', 'polite')",-0.40830725,-0.2684963,0.40322804,0.49027312,0.0987585,0.1856042,0.0868457
14,0.8890032,0.9099121,"('antisocial', 'social')",1.2666311,1.3108017,-0.4776773,-0.54619086,0.559319,0.5581743,-0.0011447
15,0.18854637,-0.017155694,"('boring', 'funny')",0.2457062,0.13402547,0.17171006,0.17070915,0.2019875,0.0958596,-0.1061279
16,-0.39384726,-0.41906592,"('unpopular', 'popular')",0.15464109,0.020507395,0.7868974,0.6978208,0.1825637,0.0997541,-0.0828096
17,-0.23493373,-0.2621944,"('nasty', 'nice')",-0.18275246,-0.15670852,-0.79690105,-0.7300896,-0.4048624,-0.3829975,0.0218649
18,-0.97387904,-1.0225902,"('disagreeable', 'welcoming')",-0.26460353,-0.169955,-0.2359267,-0.2793938,-0.4914698,-0.4906463,0.0008235
19,-1.0573511,-1.1073986,"('inhospitable', 'hospitable')",-0.8172886,-0.87526506,-0.3756019,-0.41110566,-0.7500806,-0.7979231,-0.0478425
20,0.42385364,0.4256252,"('rough', 'thoughtful')",0.4352205,0.4438396,0.29205632,0.23346722,0.3837101,0.367644,-0.0160661
