,tapestry_male,tapestry_female,tuple,inc_male,inc_female,average_male,average_female,female-male
16,-1.6096389,-1.5147814,"('unpopular', 'popular')",0.28982723,0.37074888,-0.6599059,-0.5720162,0.0878897
17,-0.505198,-0.52996475,"('nasty', 'nice')",-0.38587424,-0.40746665,-0.4455361,-0.4687157,-0.0231796
18,-1.1166841,-1.0384841,"('disagreeable', 'welcoming')",-0.31125134,-0.3610031,-0.7139677,-0.6997436,0.0142241
19,-1.3842247,-1.3319391,"('inhospitable', 'hospitable')",0.06628653,0.11271008,-0.658969,-0.6096145,0.0493545
20,1.3133806,1.3086538,"('rough', 'thoughtful')",1.1688191,1.1367401,1.2410998,1.222697,-0.0184028
21,1.2903765,1.2179157,"('immoral', 'moral')",-0.27929968,-0.16598539,0.5055385,0.5259652,0.0204267
22,0.628235,0.5246718,"('untrustworthy', 'trustworthy')",-0.45212048,-0.526596,0.0880572,-0.0009621,-0.0890193
23,1.2577837,1.3038014,"('insincere', 'sincere')",5.235647,5.165698,3.2467155,3.2347498,-0.0119657
24,1.0379031,0.93556505,"('dishonest', 'honest')",0.7182505,0.6136763,0.8780768,0.7746207,-0.1034561
25,0.6971809,0.7603616,"('egoistic', 'altruistic')",1.655032,1.5949397,1.1761065,1.1776507,0.0015442
26,1.2746131,1.2389771,"('hardhearted', 'benevolent')",1.7111722,1.6918197,1.4928927,1.4653983,-0.0274944
27,1.0846118,1.0514543,"('hardhearted', 'softhearted')",1.5179319,1.3515201,1.3012719,1.2014872,-0.0997847
28,0.76658875,0.7819725,"('disloyal', 'loyal')",1.049536,0.98928386,0.9080623,0.8856282,-0.0224341
29,-0.35417074,-0.4634784,"('unfair', 'fair')",-0.19845137,-0.3808371,-0.276311,-0.4221578,-0.1458468
30,1.3794882,1.3271055,"('intolerant', 'tolerant')",1.2622311,1.1979325,1.3208597,1.262519,-0.0583407
31,-1.9109893,-1.7443551,"('evil', 'good')",-0.78935933,-0.8361562,-1.3501743,-1.2902557,0.0599186
32,0.7869465,0.75638753,"('unkind', 'kind')",0.716484,0.6578837,0.7517152,0.7071356,-0.0445796
33,-0.13263959,-0.20954588,"('wrong', 'right')",-0.46349555,-0.5239199,-0.2980676,-0.3667329,-0.0686653
34,0.6982183,0.8248905,"('mean', 'honorable')",5.592228,5.685593,3.1452231,3.2552419,0.1100188
35,-0.98652446,-1.0594432,"('corrupt', 'incorrupt')",0.10991217,-0.047754284,-0.4383062,-0.5535988,-0.1152926
36,-1.2894671,-1.1245846,"('hostile', 'amicable')",0.31892788,0.20022304,-0.4852696,-0.4621808,0.0230888
37,0.018422335,0.029480591,"('fake', 'genuine')",0.19706893,0.20096242,0.1077456,0.1152215,0.0074759
38,-0.46014512,-0.4608394,"('untruthful', 'truthful')",-0.30321205,-0.29523787,-0.3816786,-0.3780386,0.00364
39,2.1133075,2.0113435,"('exploitative', 'cooperative')",0.27411,0.23656061,1.1937088,1.123952,-0.0697568
40,-0.17244726,-0.093394116,"('stingy', 'generous')",-1.4500104,-1.5482048,-0.8112289,-0.8207995,-0.0095706
41,-0.06007286,0.0036053061,"('unforgiving', 'forgiving')",-0.055301808,-0.12220265,-0.0576873,-0.0592987,-0.0016114
42,0.386483,0.4699964,"('unreliable', 'reliable')",-2.9808583,-2.952224,-1.2971877,-1.2411138,0.0560739
43,0.9062037,0.8980659,"('irresponsible', 'responsible')",0.325931,0.34875998,0.6160673,0.623413,0.0073457
44,-1.5388178,-1.6340227,"('prejudiced', 'unprejudiced')",-1.3332464,-1.3597556,-1.4360321,-1.4968891,-0.060857
45,-0.2285517,-0.15361461,"('incompetent', 'competent')",-0.34951618,-0.30238003,-0.2890339,-0.2279973,0.0610366
46,0.33333808,0.3615557,"('uncompetitive', 'competitive')",-0.41390663,-0.36723566,-0.0402843,-0.00284,0.0374443
47,0.54977167,0.52697945,"('stupid', 'smart')",5.190812,5.2814975,2.8702919,2.9042385,0.0339466
48,1.4755749,1.4595459,"('unintelligent', 'intelligent')",0.85040164,0.8563162,1.1629882,1.1579311,-0.0050571
49,0.4169093,0.3926294,"('unable', 'able')",0.07369231,0.1425316,0.2453008,0.2675805,0.0222797
50,-0.76312995,-0.62522763,"('clumsy', 'skillful')",-0.050198387,-0.035326175,-0.4066642,-0.3302769,0.0763873
51,-0.28025243,-0.3998053,"('uneducated', 'educated')",0.51549757,0.45824185,0.1176226,0.0292183,-0.0884043
52,-1.2159675,-1.2545047,"('irrational', 'rational')",0.025153147,-0.037213355,-0.5954072,-0.645859,-0.0504518
53,0.56650764,0.5984945,"('uncreative', 'creative')",0.8412626,0.810374,0.7038851,0.7044343,0.0005492
54,-0.24642816,-0.26327074,"('incapable', 'capable')",0.94512624,1.0253571,0.349349,0.3810432,0.0316942
55,1.7122846,1.7334679,"('incompetent', 'clever')",0.16417675,0.19047374,0.9382306,0.9619708,0.0237402
56,1.9451957,1.8914876,"('impractical', 'practical')",-0.40974295,-0.3383376,0.7677264,0.776575,0.0088486
57,1.1003749,1.1720413,"('unimaginative', 'imaginative')",-2.248368,-2.2069306,-0.5739965,-0.5174447,0.0565518
58,0.47834563,0.54065144,"('undiscriminating', 'discriminating')",0.10817441,0.0984497,0.29326,0.3195506,0.0262906
59,-0.8786223,-0.8689859,"('foolish', 'wise')",0.44517875,0.45994607,-0.2167218,-0.2045199,0.0122019
60,2.3071554,2.2590725,"('inefficient', 'efficient')",-0.004387903,0.09598212,1.1513838,1.1775273,0.0261435
61,1.3721161,1.1869594,"('illogical', 'logical')",0.5223761,0.39021173,0.9472461,0.7885855,-0.1586606
62,0.99208283,0.9761811,"('incompetent', 'brilliant')",-0.10736902,-0.0019305255,0.4423569,0.4871253,0.0447684
63,0.39137298,0.49828133,"('unperceptive', 'insightful')",0.8848094,1.0374246,0.6380912,0.767853,0.1297618
64,-1.1466854,-1.2222,"('shy', 'confident')",-6.3003855,-6.25317,-3.7235355,-3.737685,-0.0141495
65,1.6425757,1.5486383,"('insecure', 'secure')",-0.3815913,-0.39120865,0.6304922,0.5787148,-0.0517774
66,-1.0422492,-1.040376,"('inactive', 'active')",0.6321886,0.6417061,-0.2050303,-0.1993349,0.0056954
67,-0.054346956,-0.13726205,"('doubtful', 'determined')",-0.42011443,-0.39964107,-0.2372307,-0.2684516,-0.0312209
68,-0.545294,-0.63759184,"('dependent', 'independent')",-0.31834096,-0.28544787,-0.4318175,-0.4615198,-0.0297023
69,-0.7189009,-0.66366714,"('lazy', 'industrious')",-0.27174154,-0.24763975,-0.4953212,-0.4556534,0.0396678
70,1.1266928,1.1832619,"('lethargic', 'energetic')",0.42199007,0.46855593,0.7743414,0.8259089,0.0515675
71,1.453596,1.5189673,"('diffident', 'self-confident')",0.66089064,0.7207096,1.0572433,1.1198385,0.0625952
72,1.4559666,1.3979445,"('unambitious', 'ambitious')",-0.9787642,-1.0406002,0.2386012,0.1786721,-0.0599291
73,-0.18476327,-0.19808121,"('helpless', 'self-reliant')",-2.8864236,-2.8855693,-1.5355934,-1.5418253,-0.0062319
74,1.7893077,1.817572,"('undedicated', 'dedicated')",0.039688673,0.053060688,0.9144982,0.9353163,0.0208181
75,-1.2924396,-1.2523398,"('meek', 'impulsive')",-0.3993742,-0.36455846,-0.8459069,-0.8084491,0.0374578
76,1.8567891,1.819755,"('anxious', 'daring')",0.28047615,0.30613336,1.0686326,1.0629442,-0.0056884
77,-0.18507317,-0.04027127,"('unmotivated', 'motivated')",-1.0514448,-0.86820805,-0.618259,-0.4542397,0.1640193
78,0.74320644,0.8390497,"('nonresilient', 'resilient')",0.30050743,0.42466247,0.5218569,0.6318561,0.1099992
79,-0.91493607,-0.82792556,"('wavering', 'unwavering')",0.02697926,0.06043522,-0.4439784,-0.3837452,0.0602332
80,0.9947636,0.79606754,"('dominated', 'dominating')",-1.2310609,-1.1868193,-0.1181486,-0.1953759,-0.0772273
81,0.48190016,0.38920996,"('submissive', 'aggressive')",-1.0299317,-0.8830766,-0.2740158,-0.2469333,0.0270825
82,-0.26734692,-0.20166405,"('poor', 'rich')",5.479527,5.5387387,2.6060901,2.6685374,0.0624473
83,0.2353612,0.1818955,"('powerless', 'powerful')",-0.9463946,-0.95403343,-0.3555167,-0.386069,-0.0305523
84,0.711602,0.6330046,"('inferior', 'superior')",1.0598816,1.0092826,0.8857418,0.8211436,-0.0645982
85,-0.22023232,-0.078981444,"('insignificant', 'prestigious')",0.65584,0.65603435,0.2178038,0.2885264,0.0707226
86,1.2451606,1.2162893,"('uninfluential', 'influential')",-0.0344853,-0.11225855,0.6053376,0.5520154,-0.0533222
87,0.45122543,0.3919229,"('unsuccessful', 'successful')",1.0564276,1.2352872,0.7538265,0.8136051,0.0597786
88,-0.03660811,-0.029132403,"('low', 'eminent')",0.26365098,0.31464204,0.1135214,0.1427548,0.0292334
