,pulte_male,pulte_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1210734,-1.2924967,"('unsociable', 'sociable')",0.37316424,0.19726953,-0.6645286,-0.7688674,-0.4708126,-0.6213648,-0.1505522
1,-1.1028843,-1.337595,"('unfriendly', 'friendly')",-0.017900666,-0.12380092,1.7911686,1.68677,0.2234612,0.0751247,-0.1483365
2,1.0790993,1.1028428,"('unlikable', 'likable')",1.8891342,1.9971443,0.72416294,0.85880786,1.2307989,1.3195983,0.0887994
3,-0.9568821,-0.9052902,"('repellent', 'pleasant')",0.639063,0.6855538,0.3527375,0.3847071,0.0116395,0.0549902,0.0433507
4,-0.18550527,-0.31854618,"('disliked', 'liked')",-0.4642869,-0.53249097,-6.58728,-6.6859818,-2.4123573,-2.5123396,-0.0999823
5,-0.20877488,-0.18777888,"('distant', 'outgoing')",-1.7884408,-1.6883419,-0.16473657,-0.13537416,-0.7206508,-0.6704983,0.0501525
6,-0.17870402,-0.13666855,"('distant', 'open')",-1.8461409,-1.7387162,0.4044268,0.39126408,-0.5401394,-0.4947069,0.0454325
7,-0.787269,-0.7987094,"('insensitive', 'sensitive')",-0.19781594,-0.1561727,0.31065193,0.3691594,-0.224811,-0.1952409,0.0295701
8,-0.7695476,-0.86301565,"('unaffectionate', 'affectionate')",0.29221356,0.28329793,0.9723878,0.89603037,0.1650179,0.1054375,-0.0595804
9,-1.3997376,-1.5861418,"('unaffectionate', 'caring')",0.1929999,0.0941641,1.1605827,1.1099014,-0.015385,-0.1273588,-0.1119738
10,-1.4123038,-1.5402168,"('unsympathetic', 'sympathetic')",-0.051405136,-0.08489756,-0.5419468,-0.56413746,-0.6685519,-0.7297506,-0.0611987
11,-0.78004557,-0.8583522,"('unhelpful', 'helpful')",-0.28322414,-0.38682523,1.4513198,1.4834843,0.12935,0.0794356,-0.0499144
12,-1.0293651,-1.0121838,"('unsupportive', 'supportive')",0.5491643,0.6835339,-1.9544297,-1.9113665,-0.8115435,-0.7466722,0.0648713
13,-0.6791293,-0.638909,"('impolite', 'polite')",-0.39560747,-0.46357864,-0.6844465,-0.64414805,-0.5863945,-0.5822119,0.0041826
14,-0.37400535,-0.37511644,"('antisocial', 'social')",1.6651769,1.6679131,-0.34376958,-0.407513,0.3158007,0.2950945,-0.0207062
15,0.89399034,0.80609787,"('boring', 'funny')",-0.700559,-0.8011951,0.52305686,0.5005244,0.2388294,0.1684757,-0.0703537
16,-0.06964004,-0.1478343,"('unpopular', 'popular')",-0.25790823,-0.19572529,0.6833507,0.6703002,0.1186008,0.1089135,-0.0096873
17,-0.37716246,-0.3027645,"('nasty', 'nice')",-1.0356567,-0.9758082,-0.4619151,-0.44209903,-0.6249114,-0.5735572,0.0513542
18,-0.38766444,-0.2981306,"('disagreeable', 'welcoming')",-0.6695629,-0.56350005,-0.49786597,-0.52087426,-0.5183644,-0.460835,0.0575294
19,-0.33774766,-0.34525773,"('inhospitable', 'hospitable')",-1.3943938,-1.4108334,-0.25672007,-0.099510334,-0.6629539,-0.6185338,0.0444201
20,0.18195456,0.17587888,"('rough', 'thoughtful')",1.6601806,1.7108371,1.4784509,1.3938264,1.1068621,1.0935141,-0.013348
21,0.29467234,0.11843829,"('immoral', 'moral')",0.6670224,0.5937187,-0.74438155,-0.7373054,0.0724377,-0.0083828,-0.0808205
22,-0.07236262,-0.08371127,"('untrustworthy', 'trustworthy')",0.50171256,0.39737183,-1.2221112,-1.2859781,-0.2642538,-0.3241058,-0.059852
23,-0.73453474,-0.8939854,"('insincere', 'sincere')",0.3267459,0.26647508,5.505362,5.389036,1.6991911,1.5871754,-0.1120157
24,-0.5293346,-0.60708624,"('dishonest', 'honest')",-0.16361994,-0.20177525,0.49442923,0.43010354,-0.0661751,-0.1262527,-0.0600776
25,-0.0014361031,-0.08211857,"('egoistic', 'altruistic')",0.20219949,0.115032285,1.578258,1.4888121,0.5930071,0.5072419,-0.0857652
26,-0.29796037,-0.4080794,"('hardhearted', 'benevolent')",1.4972568,1.4944296,1.8692068,1.7797164,1.0228344,0.9553555,-0.0674789
27,-0.52280116,-0.36898077,"('hardhearted', 'softhearted')",-0.46870795,-0.35722014,1.29666,1.2525567,0.101717,0.1754519,0.0737349
28,-0.57412493,-0.86232173,"('disloyal', 'loyal')",0.4878257,0.29545245,0.9527802,0.76268125,0.288827,0.0652707,-0.2235563
29,0.07849405,0.032909192,"('unfair', 'fair')",-0.54701525,-0.57716596,-0.36467606,-0.48742518,-0.2777324,-0.343894,-0.0661616
30,-0.1108989,-0.16058874,"('intolerant', 'tolerant')",0.599108,0.513344,1.2907683,1.2797999,0.5929925,0.5441851,-0.0488074
31,-0.19375709,-0.12782207,"('evil', 'good')",-1.1829615,-1.1478324,-0.7641725,-0.8159886,-0.7136304,-0.6972144,0.016416
32,-0.25874165,-0.38778508,"('unkind', 'kind')",0.72439003,0.5747836,0.6944634,0.5131889,0.3867039,0.2333958,-0.1533081
33,0.31897807,0.27648556,"('wrong', 'right')",-0.21464562,-0.24419713,-0.16366635,-0.21511465,-0.019778,-0.0609421,-0.0411641
34,-0.34136853,-0.28583246,"('mean', 'honorable')",-0.010587692,0.108682945,5.7545795,5.9387836,1.8008744,1.9205448,0.1196704
35,1.2204427,1.1902739,"('corrupt', 'incorrupt')",-1.3316238,-1.3740529,0.19228353,0.030169133,0.0270341,-0.0512033,-0.0782374
36,0.26906812,0.060402725,"('hostile', 'amicable')",-0.704977,-0.8393196,0.70408356,0.49473193,0.0893916,-0.0947283,-0.1841199
37,0.7896437,0.8017453,"('fake', 'genuine')",0.13828696,0.13492224,0.40802366,0.45888594,0.4453181,0.4651845,0.0198664
38,-0.50325227,-0.55011785,"('untruthful', 'truthful')",-1.0319778,-1.0788167,-0.17751804,-0.16068971,-0.570916,-0.5965414,-0.0256254
