,advance_male,advance_female,tuple,auto_male,auto_female,parts_male,parts_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.20299616,-0.1836962,"('unsociable', 'sociable')",-0.6300762,-0.6777896,0.8627815,0.84707755,-0.32983688,-0.41388586,-0.0750319,-0.1070735,-0.0320416
1,-1.3091538,-1.2748563,"('unfriendly', 'friendly')",-0.012187373,-0.11843563,0.22561195,0.051252905,2.1527262,2.06679,0.2642492,0.1811878,-0.0830614
2,0.46332806,0.5282213,"('unlikable', 'likable')",0.47571912,0.54090565,0.21855435,0.28275028,0.1429095,0.20175873,0.3251278,0.388409,0.0632812
3,0.58034545,0.7168518,"('repellent', 'pleasant')",-0.9372145,-0.8080982,0.23133108,0.33009815,0.016829414,0.087290116,-0.0271771,0.0815355,0.1087126
4,-0.9725947,-1.0320194,"('disliked', 'liked')",0.4656893,0.39017588,-0.0037908675,-0.10870007,-6.1472626,-6.337946,-1.6644897,-1.7721224,-0.1076327
5,-2.2075868,-2.1998754,"('distant', 'outgoing')",0.7947296,0.79263765,-0.5677246,-0.6569079,0.14750507,0.06606425,-0.4582692,-0.4995203,-0.0412511
6,-2.304124,-2.2426722,"('distant', 'open')",0.54521626,0.5121973,-0.8821192,-0.97619075,0.77968824,0.6976739,-0.4653347,-0.5022479,-0.0369132
7,1.1218269,1.1250052,"('insensitive', 'sensitive')",-0.668392,-0.6307992,-0.48877537,-0.45676994,0.4620143,0.5065636,0.1066684,0.1359999,0.0293315
8,-0.14189827,-0.10770634,"('unaffectionate', 'affectionate')",-0.10006311,-0.15843184,-0.7751386,-0.844066,1.1862785,1.080168,0.0422946,-0.0075091,-0.0498037
9,0.09410422,0.12648116,"('unaffectionate', 'caring')",0.29358295,0.21177138,0.0063454933,-0.04669834,1.2646985,1.2283027,0.4146828,0.3799642,-0.0347186
10,1.5805554,1.6339642,"('unsympathetic', 'sympathetic')",-1.2255541,-1.2027373,-0.29804435,-0.28061685,-0.6019039,-0.55328864,-0.1362367,-0.1006697,0.035567
11,0.2391248,0.38524404,"('unhelpful', 'helpful')",0.5866155,0.6412617,0.6225515,0.704931,1.2745883,1.3915457,0.68072,0.7807456,0.1000256
12,1.0618598,1.1889657,"('unsupportive', 'supportive')",0.2485626,0.2818428,0.17246789,0.20932649,-1.9078426,-1.9550767,-0.1062381,-0.0687354,0.0375027
13,0.58028674,0.5782847,"('impolite', 'polite')",-0.019668885,-0.016622297,0.8351751,0.9364245,-0.5431175,-0.5332949,0.2131689,0.241198,0.0280291
14,0.7043074,0.7167314,"('antisocial', 'social')",-0.57358724,-0.5533814,0.8151356,0.83243996,-0.96556073,-0.96142715,-0.0049262,0.0085907,0.0135169
15,-0.64412445,-0.726903,"('boring', 'funny')",1.5589656,1.4351902,0.02352222,-0.021424435,0.53306013,0.48525178,0.3678558,0.2930287,-0.0748271
16,-1.9678607,-1.9926358,"('unpopular', 'popular')",-0.22611424,-0.27863818,-0.48664516,-0.48702317,0.428078,0.40408775,-0.5631356,-0.5885524,-0.0254168
17,0.039172392,0.07148667,"('nasty', 'nice')",-0.21973428,-0.12472901,0.1019301,0.13697697,-0.36799031,-0.3508894,-0.1116555,-0.0667887,0.0448668
18,-1.0843325,-1.0776438,"('disagreeable', 'welcoming')",-0.77532613,-0.7886804,-1.3022491,-1.3232797,-0.24150781,-0.3229388,-0.8508539,-0.8781357,-0.0272818
19,-1.1071541,-1.0416666,"('inhospitable', 'hospitable')",0.34237915,0.35282612,-0.7396305,-0.7356753,0.2422795,0.2618719,-0.3155315,-0.2906609,0.0248706
20,0.39917868,0.40921843,"('rough', 'thoughtful')",-0.5781386,-0.5428226,-0.033798285,-0.04986946,1.026798,1.0252229,0.20351,0.2104373,0.0069273
21,0.68324864,0.68834376,"('immoral', 'moral')",-0.19429862,-0.20458639,0.42257714,0.43995827,-1.0633471,-0.9772086,-0.037955,-0.0133732,0.0245818
22,0.14153315,0.150243,"('untrustworthy', 'trustworthy')",-0.72043085,-0.7761349,-0.5425537,-0.55239546,-1.037536,-1.0635595,-0.5397469,-0.5604618,-0.0207149
23,0.17731088,0.27307293,"('insincere', 'sincere')",-0.3111283,-0.26460955,0.50455046,0.48247114,5.49619,5.553487,1.4667308,1.5111053,0.0443745
24,1.1463748,1.2132723,"('dishonest', 'honest')",0.60199994,0.5996654,0.1285239,0.18352146,0.6895671,0.6679594,0.6416165,0.6661047,0.0244882
25,-0.14619265,-0.13494805,"('egoistic', 'altruistic')",0.17799523,0.1392937,0.67928785,0.65962774,1.8033239,1.7627164,0.6286036,0.6066725,-0.0219311
26,-0.22373426,-0.24361175,"('hardhearted', 'benevolent')",-0.033398904,-0.11110132,0.4586396,0.34380674,1.6415492,1.6006331,0.4607639,0.3974317,-0.0633322
