,humana_male,humana_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.55029404,0.528861,"('unsociable', 'sociable')",-0.37556168,-0.47575617,0.0873662,0.0265524,-0.0608138
1,-1.3980293,-1.4587704,"('unfriendly', 'friendly')",1.3261188,1.1308646,-0.0359553,-0.1639529,-0.1279976
2,1.0554196,1.0470154,"('unlikable', 'likable')",0.7519693,0.7888,0.9036944,0.9179077,0.0142133
3,0.6000949,0.9385369,"('repellent', 'pleasant')",0.42603883,0.51731765,0.5130669,0.7279273,0.2148604
4,-1.1761692,-1.2180617,"('disliked', 'liked')",-6.5290556,-6.5044775,-3.8526125,-3.8612695,-0.008657
5,-1.4641759,-1.5531483,"('distant', 'outgoing')",-0.37013668,-0.45758837,-0.9171563,-1.0053684,-0.0882121
6,-1.6674532,-1.6967409,"('distant', 'open')",0.031359196,-0.08801139,-0.818047,-0.8923761,-0.0743291
7,0.44776106,0.6592109,"('insensitive', 'sensitive')",0.5930447,0.72228825,0.5204029,0.6907496,0.1703467
8,-1.1242071,-1.2530565,"('unaffectionate', 'affectionate')",0.46837768,0.29931602,-0.3279147,-0.4768702,-0.1489555
9,-0.7554254,-0.76206684,"('unaffectionate', 'caring')",0.9368863,0.87739795,0.0907305,0.0576656,-0.0330649
10,0.8575687,1.0305555,"('unsympathetic', 'sympathetic')",-0.15318494,-0.13629287,0.3521919,0.4471313,0.0949394
11,0.9563035,1.0673122,"('unhelpful', 'helpful')",1.7903359,1.8596233,1.3733196,1.4634678,0.0901482
12,0.3235705,0.4686163,"('unsupportive', 'supportive')",-1.7774373,-1.715043,-0.7269334,-0.6232133,0.1037201
13,0.872155,0.8279358,"('impolite', 'polite')",-0.35366577,-0.27322465,0.2592446,0.2773556,0.018111
14,2.0907726,2.1962128,"('antisocial', 'social')",0.12507175,0.17379853,1.1079222,1.1850057,0.0770835
15,-0.3931731,-0.6029779,"('boring', 'funny')",0.575471,0.461209,0.0911489,-0.0708844,-0.1620333
16,-1.2836272,-1.2198249,"('unpopular', 'popular')",0.41575915,0.38759452,-0.433934,-0.4161152,0.0178188
17,-0.12102401,-0.004185534,"('nasty', 'nice')",-0.12821421,-0.14406332,-0.1246191,-0.0741244,0.0504947
18,-0.47083822,-0.39027828,"('disagreeable', 'welcoming')",-0.36567128,-0.36671588,-0.4182547,-0.3784971,0.0397576
19,-1.5082377,-1.5997717,"('inhospitable', 'hospitable')",-0.30215418,-0.3637241,-0.905196,-0.9817479,-0.0765519
20,0.79180217,0.88155925,"('rough', 'thoughtful')",1.2066045,1.1536489,0.9992033,1.0176041,0.0184008
21,1.7364126,1.7437367,"('immoral', 'moral')",-0.27955532,-0.18518409,0.7284287,0.7792763,0.0508476
22,1.0106603,1.1347572,"('untrustworthy', 'trustworthy')",-0.8044245,-0.7806245,0.1031179,0.1770663,0.0739484
23,0.79663575,0.89008254,"('insincere', 'sincere')",5.887618,5.860695,3.3421268,3.3753886,0.0332618
24,0.3017899,0.23301303,"('dishonest', 'honest')",1.0546861,1.0441178,0.678238,0.6385654,-0.0396726
25,-0.6455724,-0.7201962,"('egoistic', 'altruistic')",1.5698571,1.4129114,0.4621423,0.3463576,-0.1157847
26,0.06478181,-0.08278676,"('hardhearted', 'benevolent')",1.6167455,1.4170336,0.8407636,0.6671234,-0.1736402
27,0.060954597,0.12322643,"('hardhearted', 'softhearted')",1.4575768,1.3729604,0.7592657,0.7480934,-0.0111723
28,0.26209164,0.21340266,"('disloyal', 'loyal')",0.84150493,0.81317514,0.5517983,0.5132889,-0.0385094
29,0.056403037,0.09852067,"('unfair', 'fair')",-0.5421995,-0.71100825,-0.2428982,-0.3062438,-0.0633456
30,1.7388216,1.7407678,"('intolerant', 'tolerant')",1.8516542,1.8667623,1.7952379,1.8037651,0.0085272
31,-2.4364073,-2.4923444,"('evil', 'good')",-1.2398803,-1.3890485,-1.8381438,-1.9406965,-0.1025527
32,0.50442535,0.4649691,"('unkind', 'kind')",0.87818587,0.7665736,0.6913056,0.6157714,-0.0755342
33,-0.44164273,-0.52457947,"('wrong', 'right')",-0.44081876,-0.4824938,-0.4412307,-0.5035366,-0.0623059
