,versum_male,versum_female,tuple,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4490452,-1.5405313,"('unsociable', 'sociable')",0.9295257,0.84571254,-0.5374243,-0.6337809,-0.3523146,-0.4428666,-0.090552
1,-1.9461219,-2.0713017,"('unfriendly', 'friendly')",0.058715872,-0.20634097,1.9158908,1.7070403,0.0094949,-0.1902008,-0.1996957
2,0.15642297,0.2529879,"('unlikable', 'likable')",0.47683164,0.4655925,0.50327,0.55382717,0.3788416,0.4241358,0.0452942
3,-0.95936614,-0.902075,"('repellent', 'pleasant')",0.15884672,0.31753868,0.0014406424,0.10886003,-0.2663596,-0.1585588,0.1078008
4,-0.19127996,-0.23410434,"('disliked', 'liked')",-0.7032211,-0.8162081,-5.7320447,-5.7401295,-2.2088486,-2.2634807,-0.0546321
5,-1.3073759,-1.2636247,"('distant', 'outgoing')",-1.1566457,-1.2526337,0.112848476,-0.015236616,-0.7837244,-0.8438316,-0.0601072
6,-1.7258022,-1.644616,"('distant', 'open')",-1.7848709,-1.8580829,0.45951372,0.32303056,-1.0170531,-1.0598895,-0.0428364
7,-0.6944512,-0.7236249,"('insensitive', 'sensitive')",0.22125804,0.3142568,0.6537685,0.66625667,0.0601918,0.0856295,0.0254377
8,-1.7087622,-1.715007,"('unaffectionate', 'affectionate')",-0.8263426,-0.90698135,1.0158358,0.8574965,-0.506423,-0.5881639,-0.0817409
9,-1.8398336,-1.888676,"('unaffectionate', 'caring')",-0.1777715,-0.25809497,1.2910206,1.1884264,-0.2421948,-0.3194482,-0.0772534
10,-1.3774502,-1.432712,"('unsympathetic', 'sympathetic')",0.3533524,0.43154478,-0.4080088,-0.38335383,-0.4773689,-0.461507,0.0158619
11,-0.7838111,-0.77061415,"('unhelpful', 'helpful')",0.52441,0.5874441,1.635524,1.6567932,0.4587077,0.4912078,0.0325001
12,-1.5837466,-1.5577772,"('unsupportive', 'supportive')",0.8060524,0.88043576,-1.5423187,-1.5127201,-0.7733376,-0.7300205,0.0433171
13,-0.3178055,-0.34912977,"('impolite', 'polite')",0.65349907,0.70177716,-0.4243939,-0.4418705,-0.0295668,-0.029741,-0.0001742
14,0.13256586,0.16331734,"('antisocial', 'social')",1.6392845,1.7203362,-0.5656684,-0.54774636,0.4020607,0.4453024,0.0432417
15,0.22201306,0.13610725,"('boring', 'funny')",-0.67433846,-0.73501754,0.5884827,0.5227261,0.0453858,-0.0253947,-0.0707805
