,consolidated_male,consolidated_female,tuple,edison_male,edison_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.71092564,-0.73015267,"('unsociable', 'sociable')",-0.94917935,-1.0081189,-0.24646235,-0.40514898,-0.6355224,-0.7144735,-0.0789511
1,-0.57926047,-0.6727339,"('unfriendly', 'friendly')",1.0516647,0.92616564,1.4023756,1.26239,0.6249266,0.5052739,-0.1196527
2,0.38736367,0.42924163,"('unlikable', 'likable')",0.32048437,0.38071692,0.4256715,0.47486216,0.3778398,0.4282736,0.0504338
3,-0.7529323,-0.626135,"('repellent', 'pleasant')",-1.515577,-1.4136767,0.4165497,0.47492367,-0.6173199,-0.5216293,0.0956906
4,0.41243216,0.2701819,"('disliked', 'liked')",0.4054708,0.33008432,-6.5475955,-6.4537582,-1.9098975,-1.9511639,-0.0412664
5,0.44583297,0.2966617,"('distant', 'outgoing')",0.82055247,0.7291341,-0.39656743,-0.4705731,0.2899393,0.1850742,-0.1048651
6,-0.25046045,-0.3917111,"('distant', 'open')",0.7105144,0.62879586,0.23327625,0.13009231,0.2311101,0.1223924,-0.1087177
7,0.047793943,0.17765234,"('insensitive', 'sensitive')",-0.12028417,-0.031126555,1.2268198,1.1716602,0.3847765,0.4393953,0.0546188
8,0.008661037,0.013946084,"('unaffectionate', 'affectionate')",0.7580357,0.7281206,0.68125725,0.5510763,0.4826513,0.4310477,-0.0516036
9,0.33560988,0.31847304,"('unaffectionate', 'caring')",0.76966965,0.7474615,1.2277914,1.0893582,0.7776903,0.7184309,-0.0592594
10,-0.74706984,-0.5373255,"('unsympathetic', 'sympathetic')",-1.1734927,-1.0715989,0.5078469,0.45425874,-0.4709052,-0.3848886,0.0860166
11,-0.048932973,0.052099846,"('unhelpful', 'helpful')",-0.60824513,-0.5506207,2.149752,2.1773002,0.4975246,0.5595931,0.0620685
12,1.0528983,1.0974263,"('unsupportive', 'supportive')",0.3087834,0.36283195,-1.498055,-1.5268451,-0.0454578,-0.0221956,0.0232622
13,-0.5372934,-0.50550574,"('impolite', 'polite')",-0.6307678,-0.62318563,-0.08618506,-0.105718896,-0.4180821,-0.4114701,0.006612
14,0.27955255,0.33349758,"('antisocial', 'social')",-0.1560941,-0.1355342,-0.14571759,-0.16378286,-0.0074197,0.0113935,0.0188132
15,0.8048132,0.71218514,"('boring', 'funny')",1.282802,1.1488425,0.45401967,0.39734647,0.8472117,0.7527913,-0.0944204
16,-0.8877047,-1.0062615,"('unpopular', 'popular')",-0.6131216,-0.6254986,-0.031051934,0.00032931566,-0.5106261,-0.5438103,-0.0331842
17,0.02989538,0.013371356,"('nasty', 'nice')",-0.09178156,-0.025488462,-0.29034936,-0.21281382,-0.1174119,-0.074977,0.0424349
18,0.07753933,0.100958824,"('disagreeable', 'welcoming')",-0.13722321,-0.14128712,-0.64653707,-0.70850366,-0.235407,-0.2496107,-0.0142037
19,0.6244716,0.59671783,"('inhospitable', 'hospitable')",-0.4644941,-0.48233813,0.058269635,0.07394128,0.072749,0.0627737,-0.0099753
20,-0.89377874,-0.8144375,"('rough', 'thoughtful')",-0.8695648,-0.8480784,1.1480058,1.2022153,-0.2051126,-0.1534335,0.0516791
21,-0.43831587,-0.29722473,"('immoral', 'moral')",-0.54329735,-0.49365073,-0.5007313,-0.43448803,-0.4941148,-0.4084545,0.0856603
22,-0.038921997,0.02597357,"('untrustworthy', 'trustworthy')",-0.9376586,-0.96011883,-0.83016324,-0.8596584,-0.602248,-0.5979346,0.0043134
23,-0.25721836,-0.115293145,"('insincere', 'sincere')",-1.2582604,-1.1942075,6.0827436,5.8872957,1.5224217,1.5259317,0.00351
24,0.5493433,0.68589807,"('dishonest', 'honest')",-0.11112888,-0.068914495,1.0998422,0.98020166,0.5126855,0.5323951,0.0197096
25,0.023048714,-0.021101084,"('egoistic', 'altruistic')",0.8757577,0.8220846,1.0370834,1.0125886,0.6452966,0.6045241,-0.0407725
26,2.163008,2.0742154,"('hardhearted', 'benevolent')",3.8854918,3.8451235,1.7412778,1.6328812,2.5965926,2.5174068,-0.0791858
27,-0.5291757,-0.4530252,"('hardhearted', 'softhearted')",0.6430023,0.65959734,1.5973125,1.5094422,0.5703797,0.5720048,0.0016251
28,0.45229256,0.452043,"('disloyal', 'loyal')",-0.55697525,-0.605504,0.9292861,0.7726002,0.2748678,0.2063797,-0.0684881
29,-0.626162,-0.68486726,"('unfair', 'fair')",-1.3422498,-1.3717685,-0.52894294,-0.70113754,-0.8324515,-0.9192578,-0.0868063
30,0.7886437,0.84330887,"('intolerant', 'tolerant')",-0.11447027,-0.120908156,1.441251,1.3542591,0.7051415,0.69222,-0.0129215
31,-0.13370202,-0.28426942,"('evil', 'good')",0.5332107,0.46361622,-1.3364357,-1.4126209,-0.312309,-0.4110914,-0.0987824
32,0.16577518,0.2027988,"('unkind', 'kind')",-0.19772716,-0.21173894,1.1469736,0.9861015,0.3716739,0.3257204,-0.0459535
33,0.5477716,0.45338458,"('wrong', 'right')",1.1464269,1.0128856,-0.48470095,-0.56393874,0.4031659,0.3007772,-0.1023887
34,-0.1810764,-0.11581775,"('mean', 'honorable')",0.005489569,0.082867324,5.851332,5.931753,1.8919152,1.9662676,0.0743524
35,0.07185544,-0.1714342,"('corrupt', 'incorrupt')",0.11805263,-0.04589079,-0.25527138,-0.3864786,-0.0217878,-0.2012679,-0.1794801
36,0.06451312,-0.24102332,"('hostile', 'amicable')",1.0854635,0.8384005,-0.25183475,-0.43590996,0.2993806,0.0538224,-0.2455582
37,0.012472887,0.10993645,"('fake', 'genuine')",-0.42981675,-0.36088657,0.64961064,0.6856265,0.0774223,0.1448921,0.0674698
38,0.5719412,0.5869055,"('untruthful', 'truthful')",-0.11526434,-0.1020571,0.015339866,0.034862556,0.1573389,0.173237,0.0158981
39,1.7914585,1.8711715,"('exploitative', 'cooperative')",-0.11786747,-0.0030419026,0.24125719,0.2344468,0.6382827,0.7008588,0.0625761
40,1.2449173,1.2696365,"('stingy', 'generous')",0.72752637,0.7002448,-1.3075675,-1.3310443,0.2216254,0.2129457,-0.0086797
41,0.09554874,0.051924333,"('unforgiving', 'forgiving')",-0.22763655,-0.27423024,0.1570856,-0.0078498125,0.0083326,-0.0767186,-0.0850512
42,0.83556664,0.94475245,"('unreliable', 'reliable')",-0.3835262,-0.3398022,-2.672288,-2.571177,-0.7400825,-0.6554089,0.0846736
