,acuity_male,acuity_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3896717,-1.5026991,"('unsociable', 'sociable')",0.79628354,0.5916194,-0.5753134,-0.71880186,-0.3895672,-0.5432939,-0.1537267
1,-1.7560635,-1.781795,"('unfriendly', 'friendly')",0.39907062,0.37635928,1.8006599,1.7731156,0.147889,0.1225599,-0.0253291
2,0.29402044,0.38705355,"('unlikable', 'likable')",0.814462,0.9103665,0.43986174,0.5903717,0.5161148,0.6292639,0.1131491
3,-1.3183948,-1.0881006,"('repellent', 'pleasant')",-0.7493723,-0.51978,-0.09085262,-0.038266327,-0.71954,-0.5487156,0.1708244
4,0.46538946,0.5494924,"('disliked', 'liked')",-0.38561842,-0.29826736,-6.43979,-6.5504255,-2.1200062,-2.0997335,0.0202727
5,-0.034120694,-0.0038222221,"('distant', 'outgoing')",-0.12488932,-0.009193253,0.06443455,0.18307835,-0.0315252,0.0566876,0.0882128
6,-0.43060595,-0.33304545,"('distant', 'open')",-0.48685038,-0.34684888,0.87619346,0.95241076,-0.0137543,0.0908388,0.1045931
7,-0.7182294,-0.64783025,"('insensitive', 'sensitive')",0.58069235,0.549816,0.3654596,0.3455755,0.0759742,0.0825204,0.0065462
8,-0.62660784,-0.666699,"('unaffectionate', 'affectionate')",-0.61065024,-0.47587875,0.66238457,0.66098845,-0.1916245,-0.1605298,0.0310947
9,-0.79422057,-0.8145758,"('unaffectionate', 'caring')",0.24654964,0.30562276,1.046313,1.0971831,0.166214,0.1960767,0.0298627
10,-1.0559666,-0.9500494,"('unsympathetic', 'sympathetic')",0.22451693,0.2369024,-0.64476115,-0.7379459,-0.4920703,-0.4836977,0.0083726
11,-0.72032106,-0.66437024,"('unhelpful', 'helpful')",0.23829095,0.34416208,1.4270343,1.5181651,0.3150014,0.399319,0.0843176
12,-0.23259601,-0.005912306,"('unsupportive', 'supportive')",0.5511708,0.78488946,-2.064984,-2.058634,-0.5821364,-0.4265523,0.1555841
13,-0.6806535,-0.7274971,"('impolite', 'polite')",0.68452215,0.61411893,-0.54414016,-0.61031485,-0.1800905,-0.241231,-0.0611405
14,-0.5120842,-0.510468,"('antisocial', 'social')",0.852764,0.71733904,-1.001991,-1.0863669,-0.2204371,-0.2931653,-0.0727282
15,0.6532578,0.46796623,"('boring', 'funny')",0.41388163,0.32588056,0.41235742,0.3803817,0.4931656,0.3914095,-0.1017561
16,-0.98570335,-0.86842877,"('unpopular', 'popular')",-0.78885734,-0.57647014,0.5694392,0.6450924,-0.4017072,-0.2666021,0.1351051
17,-0.14089294,0.040390085,"('nasty', 'nice')",-0.7991223,-0.63447905,-0.54778856,-0.45654288,-0.4959346,-0.3502106,0.145724
18,-0.18633462,-0.058297984,"('disagreeable', 'welcoming')",-0.3454777,-0.20462282,-0.15285692,-0.12470237,-0.2282231,-0.1292077,0.0990154
19,-0.43803033,-0.34972414,"('inhospitable', 'hospitable')",-0.12065108,-0.06788851,-0.07420488,0.15887891,-0.2109621,-0.0862446,0.1247175
20,-0.382721,-0.24015388,"('rough', 'thoughtful')",0.2823493,0.41604406,1.0865594,1.0720469,0.3287292,0.415979,0.0872498
21,-0.43780425,-0.41851482,"('immoral', 'moral')",0.5835984,0.57262933,-0.9640375,-0.97475076,-0.2727478,-0.2735454,-0.0007976
22,-0.4480727,-0.41226375,"('untrustworthy', 'trustworthy')",0.5422181,0.42721784,-1.0475187,-1.1294819,-0.3177911,-0.3715093,-0.0537182
