,udr_male,udr_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.28666165,0.12883309,"('unsociable', 'sociable')",0.11418341,-0.006948026,0.2004225,0.0609425,-0.13948
1,-1.2306844,-1.4336865,"('unfriendly', 'friendly')",1.6991148,1.5340587,0.2342152,0.0501861,-0.1840291
2,0.6395164,0.65097374,"('unlikable', 'likable')",0.55949634,0.6367262,0.5995064,0.64385,0.0443436
3,0.058644343,0.24683747,"('repellent', 'pleasant')",0.5012574,0.6129288,0.2799509,0.4298831,0.1499322
4,-0.44932455,-0.55933946,"('disliked', 'liked')",-6.2798424,-6.3768473,-3.3645835,-3.4680934,-0.1035099
5,-1.4843941,-1.550291,"('distant', 'outgoing')",-0.29188484,-0.3346912,-0.8881395,-0.9424911,-0.0543516
6,-1.7451608,-1.8306158,"('distant', 'open')",0.25500917,0.15594076,-0.7450758,-0.8373375,-0.0922617
7,0.7739119,0.7914477,"('insensitive', 'sensitive')",0.9406987,0.9983538,0.8573053,0.8949007,0.0375954
8,-1.1770482,-1.158553,"('unaffectionate', 'affectionate')",0.87508196,0.7393271,-0.1509831,-0.209613,-0.0586299
9,-1.1658686,-1.1773107,"('unaffectionate', 'caring')",1.2080122,1.1251922,0.0210718,-0.0260593,-0.0471311
10,0.13181931,0.22978948,"('unsympathetic', 'sympathetic')",-0.22030379,-0.18464762,-0.0442422,0.0225709,0.0668131
11,0.26938784,0.30867705,"('unhelpful', 'helpful')",1.5004478,1.5835738,0.8849178,0.9461254,0.0612076
12,-0.13015479,-0.093813755,"('unsupportive', 'supportive')",-1.8805871,-1.9194165,-1.005371,-1.0066152,-0.0012442
13,0.18342228,0.22736757,"('impolite', 'polite')",-0.51037186,-0.4600959,-0.1634748,-0.1163642,0.0471106
14,1.23755,1.1937134,"('antisocial', 'social')",-0.08420622,-0.046082076,0.5766719,0.5738157,-0.0028562
15,0.52481663,0.28062508,"('boring', 'funny')",0.82235694,0.7617293,0.6735868,0.5211772,-0.1524096
16,-0.8392494,-0.9278424,"('unpopular', 'popular')",0.6012541,0.5622195,-0.1189976,-0.1828114,-0.0638138
17,-0.4261562,-0.40086204,"('nasty', 'nice')",-0.5106589,-0.4593131,-0.4684076,-0.4300876,0.03832
18,-1.1252459,-1.1881714,"('disagreeable', 'welcoming')",-0.4009419,-0.46895403,-0.7630939,-0.8285627,-0.0654688
19,-0.4655523,-0.40560317,"('inhospitable', 'hospitable')",-0.11780276,-0.06192714,-0.2916775,-0.2337652,0.0579123
20,0.46232125,0.40600505,"('rough', 'thoughtful')",1.1388403,1.1188551,0.8005808,0.7624301,-0.0381507
21,0.27072418,0.33472395,"('immoral', 'moral')",-0.49021482,-0.3633532,-0.1097453,-0.0143146,0.0954307
22,0.40759107,0.34545696,"('untrustworthy', 'trustworthy')",-0.6549373,-0.6769191,-0.1236731,-0.1657311,-0.042058
23,0.5782708,0.55010426,"('insincere', 'sincere')",5.8108926,5.7438507,3.1945817,3.1469774,-0.0476043
24,0.4613851,0.4476799,"('dishonest', 'honest')",0.80943125,0.79005563,0.6354082,0.6188678,-0.0165404
25,-0.30796683,-0.3891892,"('egoistic', 'altruistic')",1.530133,1.4554406,0.6110831,0.5331257,-0.0779574
26,0.12854955,-0.045620658,"('hardhearted', 'benevolent')",1.903528,1.8711994,1.0160388,0.9127893,-0.1032495
27,-0.30807567,-0.39139563,"('hardhearted', 'softhearted')",1.2528881,1.1287851,0.4724062,0.3686948,-0.1037114
28,-0.33276334,-0.4271065,"('disloyal', 'loyal')",1.0787405,0.93920135,0.3729886,0.2560474,-0.1169412
29,-0.10690943,-0.21192025,"('unfair', 'fair')",-0.34241387,-0.47776034,-0.2246616,-0.3448403,-0.1201787
30,1.156116,1.1563253,"('intolerant', 'tolerant')",1.5354906,1.5995244,1.3458033,1.3779249,0.0321216
31,-1.6308062,-1.672116,"('evil', 'good')",-0.7115257,-0.89624894,-1.1711659,-1.2841825,-0.1130166
32,0.2586459,0.1233615,"('unkind', 'kind')",0.8867763,0.7423336,0.5727111,0.4328476,-0.1398635
33,0.1413363,0.004530087,"('wrong', 'right')",-0.50507265,-0.6257754,-0.1818682,-0.3106227,-0.1287545
34,-0.6618517,-0.47502148,"('mean', 'honorable')",5.667764,5.83977,2.5029562,2.6823742,0.179418
35,-0.9623672,-1.1784883,"('corrupt', 'incorrupt')",-0.07313924,-0.3104522,-0.5177532,-0.7444702,-0.226717
36,-2.0132258,-2.2532659,"('hostile', 'amicable')",0.3438725,0.05558175,-0.8346766,-1.098842,-0.2641654
37,0.67236686,0.68639135,"('fake', 'genuine')",0.54026675,0.577172,0.6063168,0.6317817,0.0254649
38,-0.93237585,-0.9134827,"('untruthful', 'truthful')",-0.15834758,-0.14595449,-0.5453617,-0.5297186,0.0156431
39,0.7117073,0.7955095,"('exploitative', 'cooperative')",0.027083699,0.05727487,0.3693955,0.4263922,0.0569967
40,0.07425991,0.043157443,"('stingy', 'generous')",-1.4901918,-1.5857348,-0.707966,-0.7712887,-0.0633227
41,-0.18713209,-0.24509795,"('unforgiving', 'forgiving')",0.26791918,0.14449666,0.0403935,-0.0503006,-0.0906941
42,0.91727287,0.96240646,"('unreliable', 'reliable')",-2.761035,-2.6727684,-0.9218811,-0.855181,0.0667001
43,0.6728918,0.75034094,"('irresponsible', 'responsible')",0.91365033,0.94768935,0.7932711,0.8490151,0.055744
44,-0.34554374,-0.30404916,"('prejudiced', 'unprejudiced')",-1.5193177,-1.4598353,-0.9324307,-0.8819422,0.0504885
45,0.79015416,0.7686923,"('incompetent', 'competent')",0.48651117,0.4603027,0.6383327,0.6144975,-0.0238352
46,0.50756377,0.6201088,"('uncompetitive', 'competitive')",-0.63656455,-0.5872688,-0.0645004,0.01642,0.0809204
47,0.63150525,0.649762,"('stupid', 'smart')",5.3776226,5.5015297,3.0045638,3.0756459,0.0710821
48,-0.26044828,-0.219645,"('unintelligent', 'intelligent')",0.56126595,0.6061569,0.1504088,0.1932559,0.0428471
49,-0.53512,-0.48463595,"('unable', 'able')",-0.39461985,-0.29889852,-0.4648699,-0.3917672,0.0731027
50,-0.7507541,-0.85121286,"('clumsy', 'skillful')",-0.18958454,-0.23687811,-0.4701693,-0.5440455,-0.0738762
51,0.23515256,0.13815646,"('uneducated', 'educated')",0.53302604,0.5805722,0.3840893,0.3593643,-0.024725
52,-0.63534445,-0.8745799,"('irrational', 'rational')",0.24772196,-0.00966081,-0.1938112,-0.4421204,-0.2483092
53,-0.50022346,-0.6002549,"('uncreative', 'creative')",0.91604406,0.85789937,0.2079103,0.1288222,-0.0790881
54,-0.31509823,-0.4680473,"('incapable', 'capable')",1.2928799,1.2716662,0.4888909,0.4018095,-0.0870814
55,0.71849334,0.85269046,"('incompetent', 'clever')",0.23721443,0.31660515,0.4778539,0.5846478,0.1067939
56,2.0447702,2.042021,"('impractical', 'practical')",0.23966606,0.29430827,1.1422181,1.1681646,0.0259465
57,0.119546264,0.02915525,"('unimaginative', 'imaginative')",-2.277635,-2.3032303,-1.0790445,-1.1370375,-0.057993
58,0.5711742,0.5221345,"('undiscriminating', 'discriminating')",0.4276826,0.42563924,0.4994284,0.4738868,-0.0255416
59,-0.08279675,-0.16679761,"('foolish', 'wise')",0.37233564,0.30469593,0.1447694,0.0689492,-0.0758202
60,1.241693,1.391731,"('inefficient', 'efficient')",-0.12393083,0.13189036,0.5588811,0.7618107,0.2029296
61,0.348656,0.17743637,"('illogical', 'logical')",0.59775704,0.4629127,0.4732065,0.3201745,-0.153032
62,1.4739348,1.6344754,"('incompetent', 'brilliant')",0.58872634,0.7460211,1.0313306,1.1902483,0.1589177
63,0.28916255,0.43031663,"('unperceptive', 'insightful')",0.6564754,0.78143495,0.472819,0.6058758,0.1330568
64,0.026371516,0.0012450162,"('shy', 'confident')",-6.7834387,-6.8302655,-3.3785336,-3.4145103,-0.0359767
65,0.5284369,0.562001,"('insecure', 'secure')",-0.49563104,-0.4316202,0.0164029,0.0651904,0.0487875
66,-1.0183084,-1.1061355,"('inactive', 'active')",0.7306019,0.7038836,-0.1438532,-0.2011259,-0.0572727
67,1.2682121,1.2664273,"('doubtful', 'determined')",-0.2839597,-0.18857345,0.4921262,0.5389269,0.0468007
68,-0.32510117,-0.37708405,"('dependent', 'independent')",-0.6108177,-0.6208237,-0.4679594,-0.4989539,-0.0309945
69,-0.54728824,-0.6634842,"('lazy', 'industrious')",-0.79172254,-0.8537397,-0.6695054,-0.7586119,-0.0891065
70,1.1755878,1.2748628,"('lethargic', 'energetic')",1.0710182,1.2070063,1.1233029,1.2409346,0.1176317
71,-0.42881316,-0.51771045,"('diffident', 'self-confident')",0.5707033,0.5150783,0.0709451,-0.0013161,-0.0722612
72,-0.12667984,-0.046690196,"('unambitious', 'ambitious')",-0.5354591,-0.5133709,-0.3310695,-0.2800305,0.051039
73,0.47519827,0.47722602,"('helpless', 'self-reliant')",-3.0639586,-3.0461757,-1.2943802,-1.2844748,0.0099054
74,0.6573097,0.6339061,"('undedicated', 'dedicated')",0.23555192,0.26795533,0.4464308,0.4509307,0.0044999
75,-0.9355268,-0.96746707,"('meek', 'impulsive')",-0.26482123,-0.22524346,-0.600174,-0.5963553,0.0038187
76,0.9698293,1.1141636,"('anxious', 'daring')",-0.012920748,0.178094,0.4784543,0.6461288,0.1676745
77,-0.38218614,-0.36563188,"('unmotivated', 'motivated')",-0.98203206,-0.87262833,-0.6821091,-0.6191301,0.062979
78,-1.0070903,-0.98784304,"('nonresilient', 'resilient')",-0.25173435,-0.21333182,-0.6294124,-0.6005874,0.028825
79,-1.3050469,-1.4517006,"('wavering', 'unwavering')",-0.08634141,-0.15895577,-0.6956941,-0.8053282,-0.1096341
80,0.93103284,1.0047537,"('dominated', 'dominating')",-1.1587546,-1.0433495,-0.1138609,-0.0192979,0.094563
81,1.1889806,1.3261251,"('submissive', 'aggressive')",-0.8575385,-0.63188434,0.165721,0.3471204,0.1813994
82,0.1771126,0.17646101,"('poor', 'rich')",6.4196925,6.411574,3.2984025,3.2940176,-0.0043849
83,-0.199126,-0.21384317,"('powerless', 'powerful')",-0.787875,-0.77841747,-0.4935005,-0.4961303,-0.0026298
84,0.11958766,-0.014385325,"('inferior', 'superior')",0.61083245,0.55310124,0.3652101,0.2693579,-0.0958522
85,-1.3595499,-1.4126742,"('insignificant', 'prestigious')",0.6995802,0.62401557,-0.3299848,-0.3943293,-0.0643445
86,0.014386669,-0.09343372,"('uninfluential', 'influential')",0.15552127,0.13764356,0.084954,0.0221049,-0.0628491
87,0.40681732,0.35906097,"('unsuccessful', 'successful')",0.6866197,0.75610894,0.5467185,0.5575849,0.0108664
88,0.20242862,-0.0024765003,"('low', 'eminent')",0.7130513,0.6696134,0.45774,0.3335685,-0.1241715
