,wabtec_male,wabtec_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.9814306,-1.1420616,"('unsociable', 'sociable')",-0.2960278,-0.45847955,-0.6387292,-0.8002706,-0.1615414
1,-0.46435094,-0.62909216,"('unfriendly', 'friendly')",1.6192503,1.4779502,0.5774497,0.424429,-0.1530207
2,1.135258,1.0687109,"('unlikable', 'likable')",0.8618464,0.82951957,0.9985522,0.9491153,-0.0494369
3,-0.43612868,-0.3359935,"('repellent', 'pleasant')",0.86006445,0.9086541,0.2119679,0.2863303,0.0743624
4,0.52564573,0.51095045,"('disliked', 'liked')",-6.7304525,-6.8311872,-3.1024034,-3.1601183,-0.0577149
5,-0.32568818,-0.3165215,"('distant', 'outgoing')",-0.61843073,-0.50073886,-0.4720595,-0.4086302,0.0634293
6,-0.5857594,-0.5768272,"('distant', 'open')",-0.62640357,-0.49384028,-0.6060815,-0.5353338,0.0707477
7,-0.6210865,-0.525801,"('insensitive', 'sensitive')",0.30086774,0.36532667,-0.1601094,-0.0802372,0.0798722
8,-1.2851206,-1.4308889,"('unaffectionate', 'affectionate')",0.7714822,0.75477827,-0.2568192,-0.3380553,-0.0812361
9,-1.0621996,-1.19489,"('unaffectionate', 'caring')",1.1588981,1.2368431,0.0483493,0.0209765,-0.0273728
10,-2.146064,-2.2011306,"('unsympathetic', 'sympathetic')",-0.8543849,-0.8024212,-1.5002245,-1.501776,-0.0015515
11,-1.0443646,-1.1582437,"('unhelpful', 'helpful')",1.5627627,1.6843222,0.2591991,0.2630393,0.0038402
12,-0.4859654,-0.41330904,"('unsupportive', 'supportive')",-2.2251596,-2.1713128,-1.3555626,-1.292311,0.0632516
13,-0.43933433,-0.49194193,"('impolite', 'polite')",-0.8220005,-0.8033921,-0.6306674,-0.6476671,-0.0169997
14,0.08897294,0.12212994,"('antisocial', 'social')",0.18856056,0.077230096,0.1387668,0.09968,-0.0390868
15,0.7252882,0.5612407,"('boring', 'funny')",0.4243151,0.37252957,0.5748017,0.4668851,-0.1079166
16,-0.0037151054,-0.042075127,"('unpopular', 'popular')",0.5562798,0.44889683,0.2762823,0.2034108,-0.0728715
17,-0.28765488,-0.25216672,"('nasty', 'nice')",-0.35356516,-0.3921844,-0.32061,-0.3221756,-0.0015656
18,-0.17153344,-0.20084895,"('disagreeable', 'welcoming')",-0.42203292,-0.43192416,-0.2967832,-0.3163866,-0.0196034
19,-0.53039277,-0.57409596,"('inhospitable', 'hospitable')",-0.31026274,-0.29381406,-0.4203278,-0.433955,-0.0136272
20,0.1959361,0.24396989,"('rough', 'thoughtful')",0.713361,0.7466711,0.4546486,0.4953205,0.0406719
21,-0.17026359,-0.18135864,"('immoral', 'moral')",-0.57641405,-0.5702167,-0.3733388,-0.3757877,-0.0024489
22,-0.3485904,-0.36250195,"('untrustworthy', 'trustworthy')",-0.8488596,-0.8351804,-0.598725,-0.5988412,-0.0001162
23,-0.76957554,-0.84790176,"('insincere', 'sincere')",6.0879874,6.1548934,2.6592059,2.6534958,-0.0057101
24,-0.42065015,-0.50850415,"('dishonest', 'honest')",0.5422518,0.6088152,0.0608008,0.0501555,-0.0106453
25,0.66720366,0.69579136,"('egoistic', 'altruistic')",1.380879,1.3543857,1.0240414,1.0250885,0.0010471
26,0.115321845,-0.08343685,"('hardhearted', 'benevolent')",1.9522651,1.6906518,1.0337934,0.8036075,-0.2301859
27,-0.5011904,-0.4560941,"('hardhearted', 'softhearted')",1.1825007,1.1691595,0.3406551,0.3565327,0.0158776
28,-0.76101696,-0.96658254,"('disloyal', 'loyal')",1.165767,1.0476556,0.202375,0.0405365,-0.1618385
29,-0.34465483,-0.2702744,"('unfair', 'fair')",-0.36324406,-0.51987755,-0.3539494,-0.395076,-0.0411266
30,0.6898887,0.58774185,"('intolerant', 'tolerant')",0.8374249,0.7806807,0.7636568,0.6842113,-0.0794455
31,0.13280383,0.19429266,"('evil', 'good')",-0.6318334,-0.7614254,-0.2495148,-0.2835664,-0.0340516
32,-0.41159812,-0.5991424,"('unkind', 'kind')",0.92959166,0.65633684,0.2589968,0.0285972,-0.2303996
33,0.7393576,0.6527367,"('wrong', 'right')",-0.4581785,-0.5222041,0.1405896,0.0652663,-0.0753233
34,0.29724756,0.45578757,"('mean', 'honorable')",5.7857447,6.065442,3.041496,3.2606149,0.2191189
35,0.47088647,0.44218338,"('corrupt', 'incorrupt')",-0.34712067,-0.42090318,0.0618829,0.0106401,-0.0512428
36,0.33093995,0.2582943,"('hostile', 'amicable')",0.06829142,-0.13159223,0.1996157,0.063351,-0.1362647
37,-0.24084482,-0.25605813,"('fake', 'genuine')",-0.09773659,0.0010250043,-0.1692907,-0.1275166,0.0417741
38,-1.0013969,-1.0875543,"('untruthful', 'truthful')",0.038484275,0.17490178,-0.4814563,-0.4563263,0.02513
39,1.4022416,1.3814268,"('exploitative', 'cooperative')",0.37751734,0.39268914,0.8898795,0.887058,-0.0028215
40,0.46913505,0.58977437,"('stingy', 'generous')",-1.710912,-1.6876848,-0.6208885,-0.5489552,0.0719333
41,-0.20394705,-0.21824197,"('unforgiving', 'forgiving')",0.26489908,0.102950014,0.030476,-0.057646,-0.088122
42,0.057911713,0.10251484,"('unreliable', 'reliable')",-3.840444,-3.7868211,-1.8912662,-1.8421532,0.049113
43,-1.4841344,-1.4741812,"('irresponsible', 'responsible')",-0.06050583,-0.00010117702,-0.7723202,-0.7371412,0.035179
44,0.41554552,0.40431857,"('prejudiced', 'unprejudiced')",-1.5057302,-1.5064064,-0.5450923,-0.5510439,-0.0059516
45,-0.9894912,-1.0119017,"('incompetent', 'competent')",-0.114142746,-0.15792309,-0.551817,-0.5849124,-0.0330954
46,-0.97188306,-0.9383086,"('uncompetitive', 'competitive')",-1.1721951,-1.1580981,-1.0720391,-1.0482033,0.0238358
47,-0.030848382,0.010865352,"('stupid', 'smart')",5.260876,5.500519,2.6150138,2.755692,0.1406782
48,-0.29441515,-0.31990615,"('unintelligent', 'intelligent')",0.6422845,0.64982903,0.1739347,0.1649614,-0.0089733
49,0.035102263,0.13396649,"('unable', 'able')",-0.3900341,-0.27295467,-0.1774659,-0.0694941,0.1079718
50,0.15657166,0.12637481,"('clumsy', 'skillful')",0.002296675,0.007692255,0.0794342,0.0670335,-0.0124007
51,-0.813783,-0.90691406,"('uneducated', 'educated')",0.7714161,0.69324857,-0.0211834,-0.1068327,-0.0856493
52,0.72429156,0.54077166,"('irrational', 'rational')",0.5123382,0.42811882,0.6183149,0.4844452,-0.1338697
53,-0.6569582,-0.6712893,"('uncreative', 'creative')",0.31310713,0.28732055,-0.1719255,-0.1919844,-0.0200589
54,-0.194588,-0.35987023,"('incapable', 'capable')",0.8034967,0.81727344,0.3044544,0.2287016,-0.0757528
55,-0.6297983,-0.63046783,"('incompetent', 'clever')",0.24983466,0.30126482,-0.1899818,-0.1646015,0.0253803
56,-0.10310955,-0.16607925,"('impractical', 'practical')",-0.7156453,-0.72277284,-0.4093774,-0.4444261,-0.0350487
57,-0.98094285,-1.0643795,"('unimaginative', 'imaginative')",-3.2795837,-3.3546867,-2.1302633,-2.2095332,-0.0792699
58,0.50942916,0.50047714,"('undiscriminating', 'discriminating')",0.28166693,0.26755598,0.395548,0.3840166,-0.0115314
59,0.13260995,0.09170487,"('foolish', 'wise')",0.058360465,0.15813985,0.0954852,0.1249224,0.0294372
60,-0.39858738,-0.34455553,"('inefficient', 'efficient')",-0.43521184,-0.26320818,-0.4168996,-0.3038819,0.1130177
61,0.26297858,0.14851278,"('illogical', 'logical')",0.7068943,0.5238944,0.4849364,0.3362036,-0.1487328
62,-0.09594713,0.0021788739,"('incompetent', 'brilliant')",0.27717796,0.5138993,0.0906154,0.2580391,0.1674237
63,-0.6803008,-0.6067481,"('unperceptive', 'insightful')",0.4061674,0.5725416,-0.1370667,-0.0171033,0.1199634
64,0.1818124,0.20613194,"('shy', 'confident')",-6.777088,-6.7940364,-3.2976379,-3.2939522,0.0036857
65,-0.13700816,-0.1931696,"('insecure', 'secure')",-0.41111755,-0.30661318,-0.2740629,-0.2498914,0.0241715
66,-0.4166214,-0.420582,"('inactive', 'active')",0.075805336,0.07490278,-0.170408,-0.1728396,-0.0024316
67,-0.5207531,-0.5977017,"('doubtful', 'determined')",-0.70073956,-0.8418795,-0.6107463,-0.7197906,-0.1090443
68,-0.3873225,-0.37812462,"('dependent', 'independent')",-0.90928596,-0.8264957,-0.6483042,-0.6023102,0.045994
69,1.3573925,1.4170964,"('lazy', 'industrious')",-0.85936713,-0.80354655,0.2490127,0.3067749,0.0577622
70,-0.9736418,-0.97886264,"('lethargic', 'energetic')",-0.06485272,0.054497294,-0.5192473,-0.4621827,0.0570646
71,0.46735722,0.44938654,"('diffident', 'self-confident')",0.34419048,0.29363742,0.4057738,0.371512,-0.0342618
72,-0.85805404,-0.78664523,"('unambitious', 'ambitious')",-0.57804334,-0.48033562,-0.7180487,-0.6334904,0.0845583
73,1.3922695,1.3449767,"('helpless', 'self-reliant')",-3.539327,-3.407085,-1.0735288,-1.0310541,0.0424747
74,-0.39618537,-0.42925987,"('undedicated', 'dedicated')",-0.3378115,-0.44294593,-0.3669984,-0.4361029,-0.0691045
75,-0.23869316,-0.1664268,"('meek', 'impulsive')",-0.7115789,-0.5887289,-0.475136,-0.3775778,0.0975582
76,-0.23669426,-0.14208126,"('anxious', 'daring')",-0.773543,-0.6652402,-0.5051186,-0.4036607,0.1014579
77,-0.5160662,-0.4003454,"('unmotivated', 'motivated')",-1.574762,-1.3982611,-1.0454141,-0.8993033,0.1461108
78,-0.8328413,-0.66738564,"('nonresilient', 'resilient')",-0.116860524,-0.052974742,-0.4748509,-0.3601802,0.1146707
79,-0.43672046,-0.43706486,"('wavering', 'unwavering')",-0.4706555,-0.43245864,-0.453688,-0.4347618,0.0189262
80,0.15482983,0.24541843,"('dominated', 'dominating')",-0.7935986,-0.71497846,-0.3193844,-0.23478,0.0846044
81,-0.44908726,-0.52287436,"('submissive', 'aggressive')",-1.1205354,-1.0598844,-0.7848113,-0.7913794,-0.0065681
82,-0.87005585,-0.9533525,"('poor', 'rich')",6.5121584,6.558999,2.8210514,2.8028233,-0.0182281
83,0.21774203,0.21341258,"('powerless', 'powerful')",-1.0959342,-1.1224929,-0.4390961,-0.4545402,-0.0154441
84,0.19924352,0.15310937,"('inferior', 'superior')",0.57399696,0.6275865,0.3866202,0.3903479,0.0037277
85,0.8455939,0.75897574,"('insignificant', 'prestigious')",0.3488791,0.22793818,0.5972365,0.493457,-0.1037795
86,-1.490595,-1.6512467,"('uninfluential', 'influential')",-0.33248433,-0.4670328,-0.9115397,-1.0591397,-0.1476
87,0.584214,0.47626984,"('unsuccessful', 'successful')",0.92131627,0.97576666,0.7527651,0.7260182,-0.0267469
88,0.06651576,-0.2018119,"('low', 'eminent')",-0.17959283,-0.31663302,-0.0565385,-0.2592224,-0.2026839
