,motorboat_male,motorboat_female,tuple,average_male,average_female,female-male
0,0.6267159,0.59257203,"('unsociable', 'sociable')",0.6267159,0.592572,-0.0341439
1,0.30768466,0.259999,"('unfriendly', 'friendly')",0.3076847,0.259999,-0.0476857
2,0.7158111,0.7925197,"('unlikable', 'likable')",0.7158111,0.7925197,0.0767086
3,-0.02915242,0.0937582,"('repellent', 'pleasant')",-0.0291524,0.0937582,0.1229106
4,-2.746594,-2.7549102,"('disliked', 'liked')",-2.746594,-2.7549102,-0.0083162
5,-0.13911271,-0.16584852,"('distant', 'outgoing')",-0.1391127,-0.1658485,-0.0267358
6,-0.45260623,-0.48753327,"('distant', 'open')",-0.4526062,-0.4875333,-0.0349271
7,0.37633696,0.52074337,"('insensitive', 'sensitive')",0.376337,0.5207434,0.1444064
8,-0.2300423,-0.36602283,"('unaffectionate', 'affectionate')",-0.2300423,-0.3660228,-0.1359805
9,0.50215876,0.44361305,"('unaffectionate', 'caring')",0.5021588,0.4436131,-0.0585457
10,-0.18501773,-0.14548627,"('unsympathetic', 'sympathetic')",-0.1850177,-0.1454863,0.0395314
11,1.4106048,1.40587,"('unhelpful', 'helpful')",1.4106048,1.40587,-0.0047348
12,-0.8826056,-0.83994025,"('unsupportive', 'supportive')",-0.8826056,-0.8399402,0.0426654
13,0.49895808,0.5292594,"('impolite', 'polite')",0.4989581,0.5292594,0.0303013
14,0.8724982,0.85150164,"('antisocial', 'social')",0.8724982,0.8515016,-0.0209966
15,1.0560403,0.8799741,"('boring', 'funny')",1.0560403,0.8799741,-0.1760662
16,0.18976778,0.21177231,"('unpopular', 'popular')",0.1897678,0.2117723,0.0220045
17,-0.47883278,-0.378087,"('nasty', 'nice')",-0.4788328,-0.378087,0.1007458
18,-0.8313858,-0.7904626,"('disagreeable', 'welcoming')",-0.8313858,-0.7904626,0.0409232
19,-0.77321506,-0.7546493,"('inhospitable', 'hospitable')",-0.7732151,-0.7546493,0.0185658
20,-0.45553696,-0.43218434,"('rough', 'thoughtful')",-0.455537,-0.4321843,0.0233527
21,0.5490518,0.597947,"('immoral', 'moral')",0.5490518,0.597947,0.0488952
