,cooper_male,cooper_female,tuple,industries_male,industries_female,plc_male,plc_female,average_male,average_female,female-male
17,0.49917257,0.48986694,"('nasty', 'nice')",-0.20937805,-0.17455104,-0.69988763,-0.7073764,-0.1366977,-0.1306868,0.0060109
18,-0.28881198,-0.20013021,"('disagreeable', 'welcoming')",-0.89425,-0.83395076,-0.8854274,-0.92610896,-0.6894964,-0.6533966,0.0360998
19,-0.03953205,0.012052011,"('inhospitable', 'hospitable')",-0.70337594,-0.7086425,0.0009222999,-0.05265458,-0.2473286,-0.2497483,-0.0024197
20,0.6435135,0.6501368,"('rough', 'thoughtful')",-0.018970933,0.07020379,1.3117107,1.2739615,0.6454178,0.6647674,0.0193496
21,0.37746128,0.35278273,"('immoral', 'moral')",-0.7232365,-0.7136921,-1.5499921,-1.5016885,-0.6319224,-0.620866,0.0110564
22,-0.12483016,-0.18235463,"('untrustworthy', 'trustworthy')",-1.4031687,-1.352339,-0.925544,-0.9867299,-0.8178476,-0.8404745,-0.0226269
23,0.4479788,0.3847545,"('insincere', 'sincere')",-0.95599496,-1.0186398,4.8121996,4.790367,1.4347278,1.3854939,-0.0492339
24,0.92867523,0.85225993,"('dishonest', 'honest')",-0.503947,-0.51872414,0.5221737,0.4351796,0.315634,0.2562385,-0.0593955
25,0.44678634,0.4681936,"('egoistic', 'altruistic')",0.34730524,0.37971824,1.5951924,1.554215,0.796428,0.8007089,0.0042809
26,1.542311,1.5014998,"('hardhearted', 'benevolent')",1.7333713,1.6940548,2.6429324,2.4996178,1.9728715,1.8983908,-0.0744807
27,-0.24450183,-0.36978164,"('hardhearted', 'softhearted')",-0.15245877,-0.2501567,0.8523816,0.6354684,0.151807,0.0051767,-0.1466303
28,0.30875129,0.20096073,"('disloyal', 'loyal')",0.23929024,0.18254341,1.1682156,1.0534595,0.5720857,0.4789879,-0.0930978
29,0.4886058,0.4790104,"('unfair', 'fair')",-1.1685485,-1.1343027,-0.43323666,-0.56832224,-0.3710598,-0.4078715,-0.0368117
30,0.35692564,0.26790452,"('intolerant', 'tolerant')",0.7114216,0.67102,0.34383252,0.27834848,0.4707266,0.4057577,-0.0649689
31,-0.50912124,-0.18484381,"('evil', 'good')",-0.23118949,-0.083179295,0.26591507,0.27724606,-0.1581319,0.0030743,0.1612062
32,0.4676569,0.32120603,"('unkind', 'kind')",-0.2956389,-0.43109876,0.60009205,0.45189053,0.25737,0.1139993,-0.1433707
33,-0.20950171,-0.3031216,"('wrong', 'right')",0.753151,0.6828806,0.4157144,0.29068267,0.3197879,0.2234805,-0.0963074
34,-0.47550857,-0.2803142,"('mean', 'honorable')",-0.21818331,-0.09053677,4.4668365,4.646736,1.2577149,1.425295,0.1675801
35,-0.49582395,-0.5120697,"('corrupt', 'incorrupt')",-0.24778804,-0.28722954,0.39343816,0.28261733,-0.1167246,-0.1722273,-0.0555027
36,-0.54190177,-0.38714212,"('hostile', 'amicable')",-0.3812152,-0.35125625,1.394198,1.250299,0.157027,0.1706335,0.0136065
37,0.6428521,0.57479197,"('fake', 'genuine')",0.43755355,0.416874,0.57920957,0.5460262,0.5532051,0.512564,-0.0406411
38,-0.39900535,-0.3960711,"('untruthful', 'truthful')",-0.278389,-0.3138515,0.40241495,0.41087976,-0.0916598,-0.099681,-0.0080212
39,1.7952273,1.6926352,"('exploitative', 'cooperative')",-0.41915086,-0.31352523,0.009059513,-0.04607059,0.461712,0.4443465,-0.0173655
40,0.42663598,0.46025088,"('stingy', 'generous')",0.45093307,0.4807513,-1.2589823,-1.4446496,-0.1271377,-0.1678825,-0.0407448
41,0.79197663,0.82761616,"('unforgiving', 'forgiving')",-0.98179597,-0.9511876,0.7098944,0.674146,0.1733584,0.1835248,0.0101664
42,-0.0729266,-0.003802985,"('unreliable', 'reliable')",-0.21336794,-0.17533417,-2.7237675,-2.9219406,-1.003354,-1.0336926,-0.0303386
43,0.6219972,0.6259423,"('irresponsible', 'responsible')",-0.34511977,-0.3185522,0.5648428,0.54952085,0.2805734,0.285637,0.0050636
44,-0.05481612,-0.066633075,"('prejudiced', 'unprejudiced')",-0.5730981,-0.51122916,-1.60092,-1.587797,-0.7429447,-0.7218865,0.0210582
45,0.037823677,0.059653543,"('incompetent', 'competent')",-0.15082206,-0.07012446,0.7170269,0.6620797,0.2013428,0.2172029,0.0158601
46,-0.13406292,-0.090129286,"('uncompetitive', 'competitive')",0.18490165,0.20218666,-1.1640594,-1.2511647,-0.3710736,-0.3797024,-0.0086288
47,-0.47344428,-0.42033398,"('stupid', 'smart')",-0.10661353,-0.054862972,4.959959,5.111276,1.4599671,1.5453598,0.0853927
48,0.34175605,0.30846733,"('unintelligent', 'intelligent')",-0.3417421,-0.33450076,-0.16608602,-0.15823102,-0.0553574,-0.0614215,-0.0060641
49,-0.0666635,-0.055941213,"('unable', 'able')",0.099076435,0.14242071,-0.53518164,-0.46179342,-0.1675896,-0.1251046,0.042485
50,-0.26520926,-0.25126916,"('clumsy', 'skillful')",0.2088421,0.16479461,-0.26672056,-0.435658,-0.1076959,-0.1740442,-0.0663483
51,-0.7181742,-0.8072783,"('uneducated', 'educated')",-0.30660138,-0.31557187,0.08211369,-0.021708801,-0.3142206,-0.3815197,-0.0672991
52,-0.21887994,-0.28347492,"('irrational', 'rational')",-0.7811647,-0.88498646,0.06010451,-0.032667287,-0.3133134,-0.4003762,-0.0870628
53,0.26114818,0.37809914,"('uncreative', 'creative')",-0.21419977,-0.24482292,0.95892406,0.8268618,0.3352908,0.320046,-0.0152448
54,0.09892059,0.07442651,"('incapable', 'capable')",-0.28556123,-0.32633716,0.7297728,0.728761,0.1810441,0.1589501,-0.022094
55,0.24539112,0.2269291,"('incompetent', 'clever')",-0.7747858,-0.71160734,-0.2293261,-0.21166848,-0.2529069,-0.2321156,0.0207913
56,1.0352129,0.9839008,"('impractical', 'practical')",0.86200863,0.81605285,0.21781826,0.2176878,0.7050133,0.6725472,-0.0324661
57,0.806266,0.72697985,"('unimaginative', 'imaginative')",0.21987778,0.12219721,-1.5139575,-1.5952004,-0.1626046,-0.2486745,-0.0860699
58,0.18558517,0.28579578,"('undiscriminating', 'discriminating')",0.46686766,0.5405823,0.84772587,0.834462,0.5000596,0.5536133,0.0535537
59,-0.30415744,-0.33381087,"('foolish', 'wise')",0.33329183,0.3124474,0.27986652,0.24008015,0.1030003,0.0729056,-0.0300947
60,0.38036487,0.3295943,"('inefficient', 'efficient')",0.012058765,0.051292956,-0.800976,-0.6939858,-0.1361841,-0.1043662,0.0318179
61,-0.42611498,-0.5905822,"('illogical', 'logical')",-0.81034833,-0.87434715,0.76717746,0.6134894,-0.1564286,-0.2838133,-0.1273847
62,-0.38939747,-0.45652968,"('incompetent', 'brilliant')",-0.0042032786,0.028347842,-0.111455366,-0.076551504,-0.168352,-0.1682444,0.0001076
63,-1.3859746,-1.341366,"('unperceptive', 'insightful')",-0.65027213,-0.6019251,0.53774345,0.5355925,-0.4995011,-0.4692329,0.0302682
64,-0.14684467,-0.21074888,"('shy', 'confident')",0.18486264,0.1725146,-6.027441,-6.116483,-1.9964744,-2.0515725,-0.0550981
65,0.3617028,0.19215494,"('insecure', 'secure')",-1.0953888,-1.1358192,-0.29612702,-0.3313508,-0.343271,-0.425005,-0.081734
66,-0.39104086,-0.32757595,"('inactive', 'active')",0.060345083,0.05047343,1.228975,1.1466758,0.2994264,0.2898578,-0.0095686
67,0.4634355,0.42691955,"('doubtful', 'determined')",0.04336628,0.038769457,-0.6256244,-0.5572351,-0.0396075,-0.0305154,0.0090921
68,-0.86216146,-0.9087724,"('dependent', 'independent')",-1.4271818,-1.3627814,-1.1391386,-1.1709956,-1.1428274,-1.1475164,-0.004689
69,0.1644294,0.24949038,"('lazy', 'industrious')",1.7512316,1.773039,0.2252855,0.17881598,0.7136488,0.7337818,0.020133
70,0.8883415,0.75912213,"('lethargic', 'energetic')",-0.22866586,-0.2800457,-0.018303562,-0.07315128,0.2137907,0.1353084,-0.0784823
71,0.5939357,0.56110656,"('diffident', 'self-confident')",0.46259278,0.46601543,0.6972227,0.55930895,0.5845838,0.5288103,-0.0557735
72,-0.6468779,-0.6137105,"('unambitious', 'ambitious')",-0.4341004,-0.45200127,0.32371482,0.3409623,-0.2524211,-0.2415831,0.010838
73,0.9390223,0.9810459,"('helpless', 'self-reliant')",1.4145193,1.3889081,-2.623044,-2.7441936,-0.0898341,-0.1247465,-0.0349124
74,1.9397889,1.9577955,"('undedicated', 'dedicated')",0.85991293,0.8992663,0.7962799,0.6731577,1.1986606,1.1767399,-0.0219207
75,-0.35537115,-0.2708545,"('meek', 'impulsive')",0.030163161,0.0028269514,-0.5177331,-0.42845404,-0.2809803,-0.2321605,0.0488198
76,0.28956968,0.2833567,"('anxious', 'daring')",-0.62954044,-0.52532524,-0.8304781,-0.7761272,-0.3901496,-0.3393652,0.0507844
77,-0.006267448,0.10486779,"('unmotivated', 'motivated')",-0.26997492,-0.17098022,-1.5265995,-1.4027023,-0.6009473,-0.4896049,0.1113424
78,-0.7144048,-0.5817887,"('nonresilient', 'resilient')",0.18603343,0.26990676,0.46909735,0.41830322,-0.019758,0.0354738,0.0552318
79,-0.009148236,0.12286307,"('wavering', 'unwavering')",-0.57210046,-0.57354105,0.25795606,0.2719908,-0.1077642,-0.0595624,0.0482018
80,-0.45571908,-0.6217171,"('dominated', 'dominating')",0.2638089,0.2973152,0.03856858,0.08986618,-0.0511139,-0.0781786,-0.0270647
81,0.24694449,0.05111736,"('submissive', 'aggressive')",0.6477139,0.55338,-1.2459947,-1.1130424,-0.1171121,-0.169515,-0.0524029
82,-0.6723217,-0.604281,"('poor', 'rich')",-0.6491188,-0.6383846,5.147705,5.213004,1.2754215,1.3234462,0.0480247
83,-0.93903977,-0.8510456,"('powerless', 'powerful')",0.17895976,0.2504704,-0.8867366,-0.8449886,-0.5489388,-0.4818546,0.0670842
84,0.90160465,0.8115385,"('inferior', 'superior')",-0.091783226,-0.13130377,0.65474,0.60945797,0.4881872,0.4298975,-0.0582897
85,0.16304782,0.32238716,"('insignificant', 'prestigious')",0.24987587,0.26798618,0.91170484,0.8514142,0.4415429,0.4805958,0.0390529
86,-0.29336864,-0.27490842,"('uninfluential', 'influential')",-0.27265507,-0.33502427,0.13994226,0.056816604,-0.1420271,-0.184372,-0.0423449
87,0.4531916,0.35312092,"('unsuccessful', 'successful')",1.080335,1.0612125,1.3947387,1.4043669,0.9760884,0.9395668,-0.0365216
88,-0.52082443,-0.60923004,"('low', 'eminent')",0.28606847,0.1570349,0.3609671,0.35961482,0.0420704,-0.0308601,-0.0729305
