,moderna_male,moderna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.18721372,0.22581947,"('unsociable', 'sociable')",-0.52900434,-0.5951727,-0.1708953,-0.1846766,-0.0137813
1,-0.5467494,-0.5845631,"('unfriendly', 'friendly')",1.9156597,1.8114932,0.6844552,0.6134651,-0.0709901
2,0.9110044,0.92182237,"('unlikable', 'likable')",0.88453233,0.90956426,0.8977684,0.9156933,0.0179249
3,0.38501242,0.57452196,"('repellent', 'pleasant')",0.49046013,0.6144989,0.4377363,0.5945104,0.1567741
4,-0.46294263,-0.4624805,"('disliked', 'liked')",-6.355731,-6.40652,-3.4093368,-3.4345002,-0.0251634
5,-0.7890049,-0.78710747,"('distant', 'outgoing')",-0.11264334,-0.1212803,-0.4508241,-0.4541939,-0.0033698
6,-1.1769536,-1.1559223,"('distant', 'open')",0.11252013,0.11663052,-0.5322167,-0.5196459,0.0125708
7,0.17358543,0.3580414,"('insensitive', 'sensitive')",0.43633968,0.5156549,0.3049625,0.4368482,0.1318857
8,-0.6031244,-0.62249637,"('unaffectionate', 'affectionate')",0.9975023,0.86341935,0.197189,0.1204615,-0.0767275
9,-0.74884397,-0.7550526,"('unaffectionate', 'caring')",1.0672904,0.9837631,0.1592232,0.1143552,-0.044868
10,0.05658738,0.19748785,"('unsympathetic', 'sympathetic')",-0.5373113,-0.5329091,-0.240362,-0.1677106,0.0726514
11,0.08182289,0.1078528,"('unhelpful', 'helpful')",1.6921368,1.7709743,0.8869798,0.9394135,0.0524337
12,0.19239895,0.41230446,"('unsupportive', 'supportive')",-1.7462735,-1.6991928,-0.7769373,-0.6434442,0.1334931
13,0.47718596,0.40904674,"('impolite', 'polite')",-0.63802713,-0.63539857,-0.0804206,-0.1131759,-0.0327553
14,1.7305952,1.8746101,"('antisocial', 'social')",-0.19005859,-0.18108775,0.7702683,0.8467612,0.0764929
15,-0.00038877875,-0.15380989,"('boring', 'funny')",0.7267498,0.6398388,0.3631805,0.2430145,-0.120166
16,-1.6438961,-1.7009423,"('unpopular', 'popular')",0.24438772,0.2834475,-0.6997542,-0.7087474,-0.0089932
17,-0.5882685,-0.5940242,"('nasty', 'nice')",-0.10319955,-0.06590973,-0.345734,-0.329967,0.015767
18,-0.18742716,0.0060331672,"('disagreeable', 'welcoming')",-0.27828047,-0.21922943,-0.2328538,-0.1065981,0.1262557
19,-0.78936327,-0.7940473,"('inhospitable', 'hospitable')",0.34032592,0.37295565,-0.2245187,-0.2105458,0.0139729
20,0.90058917,0.8779456,"('rough', 'thoughtful')",1.0025098,0.9527741,0.9515495,0.9153599,-0.0361896
21,1.3000699,1.3076164,"('immoral', 'moral')",-0.20348862,-0.095592044,0.5482907,0.6060122,0.0577215
22,0.80723,0.85671633,"('untrustworthy', 'trustworthy')",-0.82922286,-0.8549942,-0.0109964,0.0008611,0.0118575
23,0.4385108,0.50549424,"('insincere', 'sincere')",5.704385,5.694706,3.0714478,3.1001,0.0286522
24,0.068422414,0.042744666,"('dishonest', 'honest')",0.95619184,0.906767,0.5123071,0.4747558,-0.0375513
25,-0.5566514,-0.62055755,"('egoistic', 'altruistic')",1.7438787,1.7006934,0.5936136,0.5400679,-0.0535457
26,0.75535595,0.6419675,"('hardhearted', 'benevolent')",1.9869838,1.8837892,1.3711698,1.2628783,-0.1082915
27,-0.034411576,-0.02628452,"('hardhearted', 'softhearted')",1.5840055,1.4833277,0.774797,0.7285216,-0.0462754
28,-0.3439132,-0.51939064,"('disloyal', 'loyal')",1.0043669,0.869978,0.3302268,0.1752937,-0.1549331
29,0.17509213,0.0059640184,"('unfair', 'fair')",-0.34536874,-0.55025125,-0.0851383,-0.2721436,-0.1870053
30,1.0129219,1.0998962,"('intolerant', 'tolerant')",1.4961096,1.5115324,1.2545158,1.3057144,0.0511986
31,-1.6355492,-1.6104649,"('evil', 'good')",-1.013677,-1.0332019,-1.3246131,-1.3218334,0.0027797
32,0.19497657,0.10118063,"('unkind', 'kind')",1.1359823,0.99497443,0.6654794,0.5480775,-0.1174019
33,0.0025034174,-0.082902536,"('wrong', 'right')",-0.3767575,-0.48766255,-0.187127,-0.2852826,-0.0981556
34,0.27623218,0.43695366,"('mean', 'honorable')",5.668059,5.8643756,2.9721456,3.1506646,0.178519
35,-1.4021428,-1.6505561,"('corrupt', 'incorrupt')",-0.18632735,-0.39975497,-0.7942351,-1.0251555,-0.2309204
36,-1.5758256,-1.6771691,"('hostile', 'amicable')",0.16798729,-0.046632446,-0.7039192,-0.8619007,-0.1579815
37,0.46816564,0.46020028,"('fake', 'genuine')",0.31662628,0.32158664,0.392396,0.3908935,-0.0015025
38,0.25570974,0.26694152,"('untruthful', 'truthful')",0.086723834,0.13756678,0.1712168,0.2022541,0.0310373
