,essex_male,essex_female,tuple,property_male,property_female,trust_male,trust_female,inc_male,inc_female,average_male,average_female,female-male
0,0.5533178,0.46082658,"('unsociable', 'sociable')",-0.8968413,-0.99866784,0.8013767,0.74647295,-0.421333,-0.468575,0.0091301,-0.0649858,-0.0741159
1,-0.27046075,-0.35734355,"('unfriendly', 'friendly')",0.08027075,0.091685146,0.31569046,0.2277965,1.9211583,1.8148113,0.5116647,0.4442374,-0.0674273
2,0.29657865,0.32629788,"('unlikable', 'likable')",0.82310563,0.9800608,1.7429389,1.9023688,0.43501827,0.5594339,0.8244104,0.9420403,0.1176299
3,-0.10083857,-0.0045415144,"('repellent', 'pleasant')",-1.0552621,-0.8782999,0.66994196,0.8951386,0.47164455,0.47894037,-0.0036285,0.1228094,0.1264379
4,-0.23625304,-0.38914588,"('disliked', 'liked')",0.8519631,0.7419039,-0.48894662,-0.55569047,-7.260961,-7.240603,-1.7835494,-1.8608838,-0.0773344
5,-0.48310816,-0.4723635,"('distant', 'outgoing')",0.52332485,0.58322465,-0.6664608,-0.7012731,-0.11096014,-0.07491601,-0.1843011,-0.166332,0.0179691
6,-0.5584539,-0.47065228,"('distant', 'open')",0.6040195,0.69526905,-0.69684064,-0.77993,0.59069383,0.62578666,-0.0151453,0.0176184,0.0327637
7,1.0097581,0.9937352,"('insensitive', 'sensitive')",0.5414802,0.5432568,1.8141661,1.9015211,0.8636953,0.81726867,1.0572749,1.0639455,0.0066706
8,-0.10320668,-0.07183373,"('unaffectionate', 'affectionate')",0.76772785,0.8186709,-0.09514801,-0.16179182,0.7227346,0.6053203,0.3230269,0.2975914,-0.0254355
9,0.14505896,0.15132488,"('unaffectionate', 'caring')",0.7711368,0.7591848,0.7239843,0.6949465,1.2870835,1.2899173,0.7318159,0.7238433,-0.0079726
10,1.327149,1.3183161,"('unsympathetic', 'sympathetic')",-0.9766672,-0.8992243,0.94086,1.0600148,0.06497747,0.061163753,0.3390798,0.3850676,0.0459878
11,0.9360421,0.9430623,"('unhelpful', 'helpful')",-0.5661135,-0.47759035,0.99645746,1.1499897,2.1297967,2.2692358,0.8740457,0.9711744,0.0971287
12,1.4591384,1.5190278,"('unsupportive', 'supportive')",0.9852501,1.1733999,1.0221851,1.2618777,-2.0372393,-1.9677435,0.3573335,0.4966404,0.1393069
13,1.3206627,1.3193172,"('impolite', 'polite')",-0.4499631,-0.46933648,1.0468826,1.0050441,-0.34864858,-0.3364728,0.3922334,0.379638,-0.0125954
14,0.77172697,0.6475817,"('antisocial', 'social')",0.3268717,0.46233502,1.9641863,2.0208814,-0.5491195,-0.61563647,0.6284164,0.6287904,0.000374
15,0.0720843,-0.037430637,"('boring', 'funny')",0.25626338,0.21032889,-0.0074629746,-0.10570434,0.45607796,0.41948667,0.1942407,0.1216701,-0.0725706
16,-1.4135227,-1.4011137,"('unpopular', 'popular')",-0.9989787,-0.8692037,-1.1364496,-0.97176564,0.31777206,0.36719388,-0.8077947,-0.7187223,0.0890724
17,0.023629606,0.044791907,"('nasty', 'nice')",0.5569147,0.6874911,1.0351057,1.0763537,-0.07129605,-0.062372126,0.3860885,0.4365661,0.0504776
18,0.7735702,0.95258904,"('disagreeable', 'welcoming')",-0.44876215,-0.19569531,-0.7491753,-0.41162896,-0.41212565,-0.29466572,-0.2091232,0.0126498,0.221773
19,-0.7338304,-0.6441752,"('inhospitable', 'hospitable')",-0.41728488,-0.32723266,-1.5468807,-1.4109184,0.03724749,0.12862381,-0.6651872,-0.5634256,0.1017616
20,0.038583532,-0.048246853,"('rough', 'thoughtful')",-0.29576668,-0.24594465,0.403727,0.3692123,0.91494715,0.87387145,0.2653728,0.2372231,-0.0281497
21,0.11649558,0.1654634,"('immoral', 'moral')",-0.32717553,-0.2682803,1.2701671,1.4897612,-0.91442585,-0.81261283,0.0362653,0.1435829,0.1073176
22,1.1174858,0.9718169,"('untrustworthy', 'trustworthy')",-1.3506225,-1.2851582,1.1422839,1.0617474,-0.84682566,-0.89441067,0.0155804,-0.0365011,-0.0520815
23,0.39694262,0.40522355,"('insincere', 'sincere')",-0.46943256,-0.43174627,1.4861598,1.5663751,6.717559,6.6338863,2.0328071,2.0434346,0.0106275
24,2.169956,2.2090492,"('dishonest', 'honest')",-1.1448439,-1.044445,0.6283826,0.7297727,1.2604442,1.2031705,0.7284847,0.7743869,0.0459022
25,-0.17698503,-0.1613178,"('egoistic', 'altruistic')",0.2958201,0.33552444,-0.5276636,-0.5004854,1.3123533,1.2916888,0.2258812,0.2413525,0.0154713
26,0.86035424,0.6861867,"('hardhearted', 'benevolent')",1.5823854,1.6721295,2.2247305,2.1391177,1.4455315,1.3851362,1.5282503,1.4706424,-0.0576079
27,0.6131352,0.7338327,"('hardhearted', 'softhearted')",0.019505141,0.22539535,1.1696374,1.2796351,1.5994805,1.4938903,0.8504395,0.9331883,0.0827488
28,0.9297479,0.80587244,"('disloyal', 'loyal')",0.23572756,0.13776249,0.116327435,0.040234,1.2060292,1.1110706,0.621958,0.5237349,-0.0982231
29,-0.5831049,-0.69497836,"('unfair', 'fair')",-0.932281,-0.8795706,-0.33483952,-0.4121769,-0.22929972,-0.40219015,-0.5198813,-0.597229,-0.0773477
30,1.3605407,1.4265656,"('intolerant', 'tolerant')",0.6292417,0.7732201,1.6415529,1.7944876,0.8985695,1.0183841,1.1324762,1.2531643,0.1206881
31,-1.7914267,-1.7526611,"('evil', 'good')",-0.92833173,-0.93067575,-1.7826679,-1.7564745,-0.96028066,-1.0747545,-1.3656766,-1.3786414,-0.0129648
32,0.18972538,0.1609911,"('unkind', 'kind')",-0.53971887,-0.45663816,1.4133545,1.5089538,1.3820015,1.2810118,0.6113406,0.6235796,0.012239
33,0.17203017,0.13837323,"('wrong', 'right')",0.60378283,0.5806971,-0.46201855,-0.49329612,-0.6606516,-0.73359275,-0.0867143,-0.1269546,-0.0402403
34,0.43952936,0.5593045,"('mean', 'honorable')",0.15386726,0.29204336,0.9586537,1.1449431,6.4409623,6.5983768,1.9982531,2.1486669,0.1504138
35,-1.3386567,-1.4211627,"('corrupt', 'incorrupt')",-0.35060117,-0.4592778,-1.4439547,-1.6648023,-0.15612166,-0.29183236,-0.8223336,-0.9592688,-0.1369352
