,hf_male,hf_female,tuple,sinclair_male,sinclair_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.7265179,-0.9139674,"('unsociable', 'sociable')",-0.23377377,-0.14557497,0.07254063,-0.029917028,-0.295917,-0.3631531,-0.0672361
1,-1.9546938,-2.0389462,"('unfriendly', 'friendly')",-0.18689859,-0.4199138,0.7943064,0.5414828,-0.4490954,-0.6391257,-0.1900303
2,0.7987707,0.8402668,"('unlikable', 'likable')",0.96845496,1.0189838,0.87178093,0.85308945,0.8796689,0.9041134,0.0244445
3,-0.0859346,-0.07908721,"('repellent', 'pleasant')",-0.8970271,-0.5358487,0.7674833,0.91234016,-0.0718261,0.0991348,0.1709609
4,-0.22143096,-0.27526417,"('disliked', 'liked')",0.115306504,-0.112577304,-5.737264,-6.097478,-1.9477962,-2.161773,-0.2139768
5,-0.8721409,-0.85855746,"('distant', 'outgoing')",-0.41322333,-0.7164184,-0.7174473,-0.727857,-0.6676038,-0.7676109,-0.1000071
6,-1.1960406,-1.1079468,"('distant', 'open')",-0.4931203,-0.70442337,-0.72023386,-0.7973881,-0.8031316,-0.8699194,-0.0667878
7,-0.21362308,-0.15715382,"('insensitive', 'sensitive')",-0.12717727,0.17963599,0.3858867,0.46500197,0.0150288,0.1624947,0.1474659
8,-0.84198433,-0.8174592,"('unaffectionate', 'affectionate')",0.88833594,0.68702054,0.34545046,0.21153052,0.1306007,0.0270306,-0.1035701
9,-0.9986597,-1.0496479,"('unaffectionate', 'caring')",1.0082084,0.8897791,0.9033588,0.80668813,0.3043025,0.2156064,-0.0886961
10,-0.53733313,-0.67337763,"('unsympathetic', 'sympathetic')",-1.1742997,-0.85165125,0.0048451275,-0.06556951,-0.5689292,-0.5301995,0.0387297
11,-0.19726013,-0.2682439,"('unhelpful', 'helpful')",-0.9639015,-0.7535664,1.8630506,1.897612,0.233963,0.2919339,0.0579709
12,-0.21992719,-0.13263933,"('unsupportive', 'supportive')",0.6949399,0.84345424,-1.555692,-1.6072923,-0.3602264,-0.2988258,0.0614006
13,-0.26518348,-0.31576353,"('impolite', 'polite')",-0.19748794,-0.021862965,-0.48732907,-0.34895334,-0.3166668,-0.2288599,0.0878069
14,1.0098608,0.9446247,"('antisocial', 'social')",1.272323,1.4209877,0.52048254,0.54759747,0.9342221,0.97107,0.0368479
15,-0.081233665,-0.16845518,"('boring', 'funny')",0.40528014,0.21108416,-0.019607902,-0.040052567,0.1014795,0.0008588,-0.1006207
16,-0.33480775,-0.31206915,"('unpopular', 'popular')",-1.9342059,-1.916561,0.053404674,0.08339768,-0.7385364,-0.7150775,0.0234589
17,-0.09899461,-0.04124838,"('nasty', 'nice')",-0.40071297,-0.31431708,-0.7707423,-0.64983433,-0.4234833,-0.3351333,0.08835
18,-0.69774294,-0.5121461,"('disagreeable', 'welcoming')",-0.6085584,-0.637395,-0.70684296,-0.7744142,-0.6710481,-0.6413184,0.0297297
19,-0.70567757,-0.7138152,"('inhospitable', 'hospitable')",0.13156654,-0.039307106,-0.7541054,-0.7893626,-0.4427388,-0.5141617,-0.0714229
20,-0.58440775,-0.5205371,"('rough', 'thoughtful')",-0.14119145,-0.04267335,0.72496116,0.80137557,-0.0002127,0.0793884,0.0796011
21,0.043569803,0.031578917,"('immoral', 'moral')",-0.9376926,-0.6541892,-0.5213853,-0.3864506,-0.471836,-0.3363536,0.1354824
22,-0.08438939,-0.036088422,"('untrustworthy', 'trustworthy')",0.17768669,0.4092661,-0.66761374,-0.7041093,-0.1914388,-0.1103105,0.0811283
23,-0.5065559,-0.5541701,"('insincere', 'sincere')",0.30265504,0.51701826,4.8053136,5.00062,1.5338043,1.6544894,0.1206851
24,-0.18640262,-0.1292252,"('dishonest', 'honest')",0.40530986,0.5493627,0.5324022,0.5434515,0.2504365,0.3211963,0.0707598
25,-1.30819,-1.173223,"('egoistic', 'altruistic')",-0.23426466,-0.30936116,0.7223318,0.63913584,-0.2733743,-0.2811495,-0.0077752
26,-0.55201447,-0.54159886,"('hardhearted', 'benevolent')",0.83524966,0.53837734,1.6334497,1.4094715,0.638895,0.46875,-0.170145
27,-0.45230222,-0.3225053,"('hardhearted', 'softhearted')",-0.21689086,-0.16036871,0.6503253,0.6713783,-0.0062893,0.0628348,0.0691241
28,-0.87874097,-0.9555423,"('disloyal', 'loyal')",0.4807264,0.41231495,0.93270963,0.76709235,0.1782317,0.0746217,-0.10361
29,-0.2788809,-0.25796914,"('unfair', 'fair')",0.685319,0.71281457,-0.6586125,-0.7421565,-0.0840581,-0.0957704,-0.0117123
30,-0.11052562,-0.10772038,"('intolerant', 'tolerant')",0.08144295,0.308461,1.1220523,1.0923176,0.3643232,0.4310194,0.0666962
31,-1.0051305,-0.97643983,"('evil', 'good')",0.22173,-0.00029552728,-1.3125333,-1.4645927,-0.6986446,-0.813776,-0.1151314
32,-0.28002024,-0.3361044,"('unkind', 'kind')",0.12113691,0.13023363,0.5535398,0.46931747,0.1315522,0.0878156,-0.0437366
33,-0.26984796,-0.24507599,"('wrong', 'right')",0.22614121,0.030888434,-0.6720006,-0.72600394,-0.2385691,-0.3133972,-0.0748281
34,-0.8790751,-0.65528053,"('mean', 'honorable')",-0.95062983,-0.6831492,4.7110844,5.0454803,0.9604598,1.2356835,0.2752237
35,-0.3602611,-0.4100841,"('corrupt', 'incorrupt')",0.29836285,-0.07202962,-0.76563466,-0.8398731,-0.2758443,-0.4406623,-0.164818
36,-1.1659206,-1.199231,"('hostile', 'amicable')",-0.4879198,-0.7979083,-0.51072097,-0.61773664,-0.7215204,-0.8716253,-0.1501049
37,-0.06441869,-0.10075548,"('fake', 'genuine')",0.396763,0.504974,-0.057043187,0.016144056,0.091767,0.1401209,0.0483539
38,-1.1206341,-1.1544763,"('untruthful', 'truthful')",-0.047012135,-0.012188956,-0.14802977,-0.124874935,-0.4385587,-0.4305134,0.0080453
39,0.6522679,0.77225375,"('exploitative', 'cooperative')",2.4840617,2.5611148,0.26651174,0.30338222,1.1342804,1.2122502,0.0779698
40,0.15351458,0.20581026,"('stingy', 'generous')",-0.06148418,0.06125528,-1.8083137,-1.8848873,-0.5720944,-0.5392739,0.0328205
41,-0.26665187,-0.24878284,"('unforgiving', 'forgiving')",0.53456575,0.64914507,0.05722367,-0.0096894335,0.1083792,0.1302243,0.0218451
42,0.73834383,0.8257642,"('unreliable', 'reliable')",0.48792621,0.7108856,-2.345439,-2.406481,-0.3730563,-0.2899438,0.0831125
43,-0.068145916,0.010913409,"('irresponsible', 'responsible')",0.5274958,0.80007994,0.7225047,0.7705169,0.3939515,0.5271701,0.1332186
44,-0.045904852,-0.022677049,"('prejudiced', 'unprejudiced')",-1.074511,-1.1075627,-1.537488,-1.4986472,-0.885968,-0.8762956,0.0096724
45,0.2756606,0.23772115,"('incompetent', 'competent')",-0.3894957,-0.0919361,0.07246119,0.023063581,-0.0137913,0.0562829,0.0700742
46,-0.03996989,-0.15166703,"('uncompetitive', 'competitive')",-1.151846,-0.7822048,-0.24567235,-0.2341514,-0.4791628,-0.3893411,0.0898217
47,0.4420225,0.5473392,"('stupid', 'smart')",-0.53467387,-0.32353303,4.682123,4.932032,1.5298239,1.7186128,0.1887889
48,-1.0978224,-1.0522029,"('unintelligent', 'intelligent')",-0.88035995,-0.7088507,0.46060023,0.48993573,-0.5058607,-0.4237059,0.0821548
49,-0.5692659,-0.39635554,"('unable', 'able')",-0.93965906,-0.8746375,-0.53235805,-0.36545274,-0.6804277,-0.5454819,0.1349458
50,0.20424183,0.15568548,"('clumsy', 'skillful')",-0.020151522,-0.018836962,-0.10150173,-0.11512307,0.0275295,0.0072418,-0.0202877
51,0.37319195,0.103878185,"('uneducated', 'educated')",-0.33536357,-0.27221256,0.54107964,0.47403955,0.1929693,0.1019017,-0.0910676
52,-0.58665586,-0.6153523,"('irrational', 'rational')",-0.61035943,-0.9014584,-0.4026303,-0.52816254,-0.5332152,-0.6816577,-0.1484425
53,-1.523691,-1.5359846,"('uncreative', 'creative')",-0.40243587,-0.34311455,0.3970964,0.27020496,-0.5096769,-0.536298,-0.0266211
54,-0.5722694,-0.6440856,"('incapable', 'capable')",0.17723647,0.01916378,0.48457918,0.4446008,0.0298488,-0.060107,-0.0899558
55,0.00285846,0.019944856,"('incompetent', 'clever')",-0.1040954,0.29963487,0.45411554,0.5044239,0.1176262,0.2746679,0.1570417
56,0.563706,0.5014005,"('impractical', 'practical')",1.139678,1.3292416,0.040178895,-0.010552028,0.5811876,0.6066967,0.0255091
57,-0.6028123,-0.81111854,"('unimaginative', 'imaginative')",-1.1963142,-1.0669494,-2.3296227,-2.6261327,-1.3762498,-1.5014003,-0.1251505
58,0.1447019,0.07672319,"('undiscriminating', 'discriminating')",0.5131846,0.55189633,0.5187047,0.45319077,0.3921971,0.3606035,-0.0315936
59,0.45457026,0.49993855,"('foolish', 'wise')",0.15394278,0.0041227415,-0.03689208,-0.00922662,0.1905403,0.1649449,-0.0255954
60,0.43263105,0.48769513,"('inefficient', 'efficient')",-0.33455476,0.03961529,0.024531268,0.24383512,0.0408692,0.2570485,0.2161793
61,-0.30367896,-0.36303475,"('illogical', 'logical')",0.019769132,-0.06872671,0.48510492,0.38251674,0.067065,-0.0164149,-0.0834799
62,0.6127926,0.67713857,"('incompetent', 'brilliant')",-0.34718996,-0.006902132,0.7242606,0.8896321,0.3299544,0.5199562,0.1900018
63,-0.0483379,-0.09376695,"('unperceptive', 'insightful')",-0.18551072,0.009201163,0.8162682,0.92089504,0.1941399,0.2787764,0.0846365
64,1.139891,1.0485077,"('shy', 'confident')",0.19114232,0.13667406,-4.9046774,-5.119103,-1.1912147,-1.3113071,-0.1200924
65,0.35593188,0.26845217,"('insecure', 'secure')",-0.030822229,0.10127671,-0.18989472,-0.06617792,0.0450716,0.1011837,0.0561121
66,-0.03386732,-0.18888843,"('inactive', 'active')",0.06262969,-0.15884584,0.5060663,0.47812825,0.1782762,0.0434647,-0.1348115
67,1.0166746,0.9963998,"('doubtful', 'determined')",0.52852833,0.41272068,-0.085825495,-0.08673225,0.4864592,0.4407961,-0.0456631
68,-0.7271906,-0.7225706,"('dependent', 'independent')",-0.903877,-0.8875131,-0.9851356,-0.85338897,-0.8720678,-0.8211575,0.0509103
69,-0.052030116,0.040502887,"('lazy', 'industrious')",0.8060621,0.5679016,-0.6323037,-0.6318859,0.0405761,-0.0078271,-0.0484032
70,0.61764926,0.612318,"('lethargic', 'energetic')",0.21939744,0.5256939,0.767501,0.80797696,0.5348492,0.648663,0.1138138
71,-0.9073186,-0.8383703,"('diffident', 'self-confident')",1.6179688,1.503541,0.31285986,0.2507716,0.34117,0.3053141,-0.0358559
72,0.20942117,0.21327776,"('unambitious', 'ambitious')",0.46680254,0.5104104,-0.45277318,-0.37754637,0.0744835,0.1153806,0.0408971
73,0.47837287,0.53047884,"('helpless', 'self-reliant')",0.0047585703,-0.051807612,-3.0468154,-3.056106,-0.8545613,-0.8591449,-0.0045836
74,0.22288878,0.23988625,"('undedicated', 'dedicated')",1.7988168,1.8775002,0.09259524,-0.055383623,0.704767,0.6873342,-0.0174328
75,0.16687074,0.16638322,"('meek', 'impulsive')",-0.6527333,-0.6604696,-0.47910473,-0.44219178,-0.3216558,-0.3120927,0.0095631
76,0.4301922,0.492496,"('anxious', 'daring')",0.05982747,0.34051144,-0.011379231,0.12822145,0.1595468,0.3204096,0.1608628
77,-0.53671503,-0.55643076,"('unmotivated', 'motivated')",-0.8355434,-0.64587665,-0.89190304,-0.7819186,-0.7547205,-0.6614087,0.0933118
78,-0.9343606,-0.84271324,"('nonresilient', 'resilient')",-0.66352314,-0.5582769,0.053063273,0.15457232,-0.5149401,-0.4154726,0.0994675
79,-0.47006872,-0.5681052,"('wavering', 'unwavering')",0.3164758,-0.0071263667,-0.51070654,-0.54188734,-0.2214332,-0.372373,-0.1509398
80,0.70614386,0.6373276,"('dominated', 'dominating')",-0.47098646,-0.33684832,-0.71031463,-0.5198494,-0.1583857,-0.0731234,0.0852623
