,alexandria_male,alexandria_female,tuple,real_male,real_female,est_male,est_female,equities_male,equities_female,inc_male,inc_female,average_male,average_female,female-male
0,0.711286,0.5957353,"('unsociable', 'sociable')",1.2754868,1.147833,1.5684714,1.4853103,-1.3849384,-1.4617901,-0.17708415,-0.25299215,0.3986443,0.3028193,-0.095825
1,-0.5761988,-0.66918796,"('unfriendly', 'friendly')",-1.2676463,-1.3515836,-1.2663705,-1.3063277,-1.325387,-1.4387497,1.8128479,1.6380315,-0.524551,-0.6255635,-0.1010125
2,0.9174698,0.991703,"('unlikable', 'likable')",1.1730316,1.2890036,1.6816409,1.7293903,0.51851326,0.6983104,0.3564823,0.43934068,0.9294276,1.0295496,0.100122
3,0.37800834,0.5474083,"('repellent', 'pleasant')",0.030705467,0.06713217,0.5088841,0.5691898,-0.60288125,-0.57308936,0.58464044,0.6602928,0.1798714,0.2541867,0.0743153
4,-0.86913025,-0.8962866,"('disliked', 'liked')",-0.8831504,-0.8583085,-2.0217505,-2.1049423,0.2547183,0.26635024,-6.593758,-6.6720786,-2.0226143,-2.0530531,-0.0304388
5,-1.2119346,-1.1409783,"('distant', 'outgoing')",-1.9563209,-1.8865526,-1.8202411,-1.7951765,0.2524002,0.27512154,-0.1572838,-0.17815363,-0.9786759,-0.9451478,0.0335281
6,-0.97876424,-0.95262957,"('distant', 'open')",-2.0099673,-1.988086,-1.404013,-1.3775332,0.2442587,0.22337024,0.22876371,0.19250703,-0.7839444,-0.7804743,0.0034701
7,0.65456414,0.7460277,"('insensitive', 'sensitive')",0.14279869,0.16406853,0.9403265,0.9712435,-0.9736109,-0.8887205,1.1483287,1.1735221,0.3824814,0.4332283,0.0507469
8,0.27580816,0.27599448,"('unaffectionate', 'affectionate')",-1.0141473,-0.99070984,-1.404214,-1.3752325,-1.7153405,-1.8036789,0.94002444,0.75777465,-0.5835738,-0.6271704,-0.0435966
9,0.7031507,0.72687554,"('unaffectionate', 'caring')",-0.32609507,-0.38070115,-1.1769378,-1.1748699,-1.5804532,-1.6291239,1.3733373,1.3031642,-0.2013996,-0.230931,-0.0295314
10,0.7614318,0.71820366,"('unsympathetic', 'sympathetic')",0.61873764,0.496055,1.4343722,1.4153773,-2.0724688,-2.1360123,0.31417722,0.26362753,0.21125,0.1514502,-0.0597998
11,0.047293097,0.06370941,"('unhelpful', 'helpful')",0.32863215,0.34450227,0.4421314,0.54542375,-1.5040044,-1.4565425,2.1808774,2.3164406,0.298986,0.3627067,0.0637207
12,1.9224302,1.9036741,"('unsupportive', 'supportive')",0.6106193,0.5960256,0.37050456,0.3449831,-1.0846494,-1.0403111,-1.3915929,-1.3679179,0.0854624,0.0872907,0.0018283
13,-0.009028839,-0.13283417,"('impolite', 'polite')",1.8228873,1.847071,2.1363084,2.1791031,-0.6261084,-0.5828228,0.050972834,0.1123075,0.6750063,0.684565,0.0095587
14,1.1521686,1.1952262,"('antisocial', 'social')",2.5632584,2.5584512,1.9866865,1.9270755,-0.6171394,-0.52940667,-0.10676529,-0.07432642,0.9956417,1.0154039,0.0197622
15,-0.50849175,-0.59607106,"('boring', 'funny')",0.41602895,0.407807,0.65386695,0.6456234,0.6314301,0.58260745,0.42133543,0.39994234,0.3228339,0.2879818,-0.0348521
16,-1.8805771,-1.8662828,"('unpopular', 'popular')",-1.1546761,-1.0774461,-2.0692942,-2.0134213,-0.7500725,-0.6870823,0.1272485,0.23749313,-1.1454743,-1.0813479,0.0641264
17,-0.38164502,-0.2713399,"('nasty', 'nice')",0.4495393,0.5723492,-0.34468138,-0.35703787,0.28807008,0.36122078,-0.42971653,-0.36674875,-0.0836867,-0.0123113,0.0713754
18,1.2167279,1.2455173,"('disagreeable', 'welcoming')",-0.36355433,-0.23959707,-0.49897924,-0.47226107,-1.069638,-0.95113677,-0.50144136,-0.48483324,-0.243377,-0.1804622,0.0629148
19,-1.5703567,-1.4622288,"('inhospitable', 'hospitable')",-1.7990931,-1.7540331,-1.5498888,-1.5175619,-1.5207561,-1.5447401,-0.36818066,-0.33485767,-1.3616551,-1.3226843,0.0389708
20,0.21567772,0.3043925,"('rough', 'thoughtful')",-0.12551813,-0.09296551,-0.23588933,-0.2414498,-0.5873404,-0.5106629,0.6649953,0.6675046,-0.013615,0.0253638,0.0389788
21,0.663998,0.64257914,"('immoral', 'moral')",1.0349213,1.03505,1.9008971,1.9248946,-1.3299302,-1.2761897,-0.5851867,-0.5073332,0.3369399,0.3638001,0.0268602
22,0.072209835,0.06025329,"('untrustworthy', 'trustworthy')",0.8069571,0.8258062,0.94978434,0.9177064,-0.75539863,-0.7191087,-0.8186063,-0.8823536,0.0509893,0.0404607,-0.0105286
23,1.1407405,1.1876905,"('insincere', 'sincere')",1.3690987,1.2824802,0.8721098,0.9164877,-1.5380706,-1.6118318,6.2254415,6.2964044,1.6138639,1.6142462,0.0003823
24,1.2004775,1.2314233,"('dishonest', 'honest')",0.5745617,0.7329753,0.92902,0.9841576,-0.97453094,-0.9196143,1.0172045,0.98033994,0.5493465,0.6018564,0.0525099
25,-0.13106538,-0.021737147,"('egoistic', 'altruistic')",-1.2032137,-1.2190509,-0.20732608,-0.20180193,0.8441668,0.8701674,1.5756242,1.492605,0.1756372,0.1840365,0.0083993
26,1.837414,1.6388657,"('hardhearted', 'benevolent')",0.7444027,0.499134,0.7410022,0.4594258,0.50742036,0.30761278,1.5902491,1.3725392,1.0840977,0.8555155,-0.2285822
27,0.52236074,0.59989935,"('hardhearted', 'softhearted')",-1.7170161,-1.6700869,-0.5541852,-0.5528331,-1.0545323,-1.0233024,1.3871894,1.2941306,-0.2832367,-0.2704385,0.0127982
28,-0.08886142,-0.08988236,"('disloyal', 'loyal')",-0.017407626,-0.100819975,0.3818978,0.3591657,-1.0515535,-1.1454577,1.066034,0.98353076,0.0580218,0.0013073,-0.0567145
29,-1.08774,-1.0749972,"('unfair', 'fair')",-0.91304964,-0.8976362,-0.5803785,-0.56806344,-0.96747077,-0.90069705,-0.42484006,-0.5205148,-0.7946958,-0.7923817,0.0023141
30,0.7958038,0.8035621,"('intolerant', 'tolerant')",0.7854046,0.79584116,1.1682882,1.1423763,-0.7594749,-0.7116096,1.1075705,1.1414572,0.6195185,0.6343254,0.0148069
31,-1.0426532,-0.9213769,"('evil', 'good')",-2.426045,-2.30766,-2.351418,-2.293797,0.18127918,0.20805168,-0.94944334,-1.0076569,-1.317656,-1.2644878,0.0531682
32,1.426316,1.3281664,"('unkind', 'kind')",1.1625947,1.1701609,1.4401586,1.4194903,-0.81218845,-0.80032355,1.2752658,1.123518,0.8984293,0.8482024,-0.0502269
