,citrix_male,citrix_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
32,0.18365866,0.276281,"('unkind', 'kind')",-0.1162228,-0.09842168,0.861407,0.693347,0.3096143,0.2904021,-0.0192122
33,1.5719192,1.3905894,"('wrong', 'right')",0.2972309,0.17493431,-0.012387674,-0.10159463,0.6189208,0.4879763,-0.1309445
34,-0.15370059,0.09522726,"('mean', 'honorable')",0.14403576,0.3163866,6.0003195,6.231194,1.9968848,2.2142693,0.2173845
35,1.685898,1.458405,"('corrupt', 'incorrupt')",-0.48372802,-0.67079425,0.48381516,0.39872596,0.561995,0.3954456,-0.1665494
36,0.9056526,0.7909868,"('hostile', 'amicable')",-1.2655011,-1.5018586,0.985507,0.84943664,0.2085528,0.0461883,-0.1623645
37,-0.23239972,-0.14350358,"('fake', 'genuine')",-0.2326273,-0.16615687,0.4628012,0.46653974,-0.0007419,0.0522931,0.053035
38,-0.7850181,-0.74981207,"('untruthful', 'truthful')",-0.46368867,-0.4551889,-0.1259873,-0.058156673,-0.4582314,-0.4210526,0.0371788
39,2.0481803,2.0375147,"('exploitative', 'cooperative')",1.9726424,1.9913485,0.36293295,0.31435525,1.4612519,1.4477394,-0.0135125
40,0.65970236,0.72901285,"('stingy', 'generous')",0.32602268,0.40328965,-1.0560315,-1.2417907,-0.0234355,-0.036496,-0.0130605
41,-0.33886978,-0.2634207,"('unforgiving', 'forgiving')",-0.39317024,-0.37672052,0.40939447,0.26414979,-0.1075485,-0.1253305,-0.017782
42,0.07078833,0.3533951,"('unreliable', 'reliable')",-1.3221258,-1.0908093,-3.4373233,-3.383411,-1.5628869,-1.3736084,0.1892785
43,-1.1021605,-0.9097671,"('irresponsible', 'responsible')",-0.8157141,-0.70305604,-0.043433826,-0.049570605,-0.6537695,-0.5541312,0.0996383
44,-0.029485576,-0.100980364,"('prejudiced', 'unprejudiced')",-0.80916065,-0.8444969,-1.4473251,-1.4158841,-0.7619905,-0.7871205,-0.02513
45,-1.3556708,-1.1192874,"('incompetent', 'competent')",-0.34347925,-0.25058126,-0.41554114,-0.5032517,-0.7048971,-0.6243734,0.0805237
46,-1.342288,-1.2143908,"('uncompetitive', 'competitive')",0.74828315,0.8708678,-1.0453408,-1.1073287,-0.5464485,-0.4836172,0.0628313
47,-0.2035979,-0.02215968,"('stupid', 'smart')",0.61146003,0.6976131,5.45983,5.609241,1.9558973,2.0948982,0.1390009
48,-0.41816473,-0.4131436,"('unintelligent', 'intelligent')",0.3101393,0.31942514,0.36563662,0.31570446,0.0858704,0.0739953,-0.0118751
49,-0.08108177,-0.0018693842,"('unable', 'able')",-0.022684462,0.06809854,-0.28022522,-0.09421242,-0.1279972,-0.0093278,0.1186694
50,0.050785135,0.0723566,"('clumsy', 'skillful')",-0.25777233,-0.22973795,-0.027111262,-0.027208593,-0.0780328,-0.06153,0.0165028
51,-1.0702678,-1.1449221,"('uneducated', 'educated')",-0.19169763,-0.22509941,0.43927872,0.36220288,-0.2742289,-0.3359396,-0.0617107
52,1.011687,0.66621083,"('irrational', 'rational')",-0.13450225,-0.36545485,0.4583658,0.36306822,0.4451835,0.2212747,-0.2239088
53,-0.61863834,-0.54746735,"('uncreative', 'creative')",0.5028593,0.5218223,1.1377044,1.0962036,0.3406418,0.3568528,0.016211
54,0.09073275,-0.05428564,"('incapable', 'capable')",-0.41712928,-0.56179714,1.28471,1.3919152,0.3194378,0.2586108,-0.060827
55,-1.4759977,-1.2619637,"('incompetent', 'clever')",-0.009084923,0.11966169,-0.28118223,-0.3082984,-0.588755,-0.4835335,0.1052215
56,-1.1411558,-0.90733397,"('impractical', 'practical')",0.06418503,0.19855198,-0.8975018,-0.8286126,-0.6581575,-0.5124648,0.1456927
57,-1.0522013,-1.0140781,"('unimaginative', 'imaginative')",-0.515124,-0.53027856,-2.4855742,-2.5783203,-1.3509665,-1.3742256,-0.0232591
58,0.808813,0.88614154,"('undiscriminating', 'discriminating')",0.7319296,0.7611493,0.1323148,0.060480762,0.5576858,0.5692572,0.0115714
59,1.242346,1.0593281,"('foolish', 'wise')",-0.24968256,-0.38794905,0.36958006,0.40339863,0.4540812,0.3582592,-0.095822
60,-0.7737356,-0.46977025,"('inefficient', 'efficient')",1.4239069,1.6951486,-0.7458299,-0.64194804,-0.0318862,0.1944767,0.2263629
61,0.8914912,0.7655419,"('illogical', 'logical')",1.145339,0.99515325,0.31102803,0.12338003,0.7826194,0.6280251,-0.1545943
62,-0.40284124,-0.24754052,"('incompetent', 'brilliant')",0.846146,1.030874,-0.50704485,-0.38834816,-0.0212467,0.1316618,0.1529085
63,-0.780088,-0.6670432,"('unperceptive', 'insightful')",0.72494507,0.8249203,0.7200469,0.7914261,0.2216346,0.3164344,0.0947998
64,-0.5230139,-0.5669043,"('shy', 'confident')",-0.017051663,-0.028000467,-7.0534544,-7.100704,-2.5311734,-2.565203,-0.0340296
65,-0.7586439,-0.76126,"('insecure', 'secure')",0.48516092,0.55416936,-0.75599205,-0.72461367,-0.3431584,-0.3105681,0.0325903
66,-0.1955503,-0.29081768,"('inactive', 'active')",-1.0167316,-1.0294646,1.0507201,1.0529714,-0.0538539,-0.0891036,-0.0352497
67,0.1263868,0.1673435,"('doubtful', 'determined')",-0.13634124,-0.086006895,-0.88582,-0.786089,-0.2985915,-0.2349175,0.063674
68,-0.31697935,-0.3188634,"('dependent', 'independent')",0.0464954,0.07110046,-0.44290715,-0.42098978,-0.237797,-0.2229176,0.0148794
69,1.760188,1.6912984,"('lazy', 'industrious')",0.43765378,0.47780746,-0.45147213,-0.3879352,0.5821232,0.5937235,0.0116003
70,-0.9468123,-0.80614173,"('lethargic', 'energetic')",-0.38431486,-0.2409902,0.40592998,0.41586688,-0.3083991,-0.2104217,0.0979774
71,0.9350469,1.0309057,"('diffident', 'self-confident')",0.6397283,0.6582414,0.6533205,0.6459902,0.7426986,0.7783791,0.0356805
72,-0.38604283,-0.3153918,"('unambitious', 'ambitious')",-0.9348261,-0.9451005,-0.8444906,-0.8798581,-0.7217865,-0.7134501,0.0083364
73,1.3195521,1.3473043,"('helpless', 'self-reliant')",-0.048210226,-0.07960492,-3.105025,-3.0827584,-0.6112278,-0.6050196,0.0062082
74,0.33499986,0.55300504,"('undedicated', 'dedicated')",0.6283916,0.7529024,0.11532204,0.08564284,0.3595712,0.4638501,0.1042789
75,0.088039555,0.04303791,"('meek', 'impulsive')",-1.2721821,-1.2989014,-0.19461758,-0.117704555,-0.4595867,-0.457856,0.0017307
76,-0.774996,-0.5287857,"('anxious', 'daring')",-0.8061527,-0.632287,-0.17653684,-0.08093821,-0.5858951,-0.4140037,0.1718914
77,-0.5766388,-0.5241075,"('unmotivated', 'motivated')",0.6013327,0.6940821,-1.3999065,-1.304367,-0.4584042,-0.3781308,0.0802734
78,-0.52010894,-0.4653771,"('nonresilient', 'resilient')",1.4422685,1.5474613,0.1307611,0.19736993,0.3509736,0.4264847,0.0755111
79,-0.4764606,-0.59572935,"('wavering', 'unwavering')",-1.6321657,-1.7211764,0.17364097,0.221522,-0.6449951,-0.6984612,-0.0534661
80,0.027022608,-0.036964558,"('dominated', 'dominating')",0.3432122,0.49078405,-1.4566206,-1.4461806,-0.3621286,-0.330787,0.0313416
81,-1.4861209,-1.5169123,"('submissive', 'aggressive')",-0.31031215,-0.30591738,-1.2784762,-1.2482092,-1.0249697,-1.0236797,0.00129
82,-1.4974786,-1.3638958,"('poor', 'rich')",-0.6491471,-0.5606893,6.097635,6.231516,1.317003,1.4356435,0.1186405
83,0.67072856,0.6407505,"('powerless', 'powerful')",-0.13269675,-0.08722028,-1.0433424,-1.0856484,-0.1684368,-0.1773727,-0.0089359
84,1.0427058,0.85224724,"('inferior', 'superior')",0.2706272,0.21630031,0.79945874,0.7540173,0.7042639,0.6075216,-0.0967423
85,2.059827,1.9236677,"('insignificant', 'prestigious')",0.44983286,0.32687473,1.2308495,1.2675297,1.2468365,1.1726907,-0.0741458
86,-0.6967662,-0.8080671,"('uninfluential', 'influential')",-0.07627039,-0.20085591,0.013509177,-0.19504532,-0.2531758,-0.4013228,-0.148147
87,0.83902824,0.67552507,"('unsuccessful', 'successful')",0.9823066,0.9558806,0.6081296,0.705284,0.8098214,0.7788965,-0.0309249
88,0.30136162,0.2494696,"('low', 'eminent')",-0.30001786,-0.39846584,-0.10058928,-0.09046492,-0.0330818,-0.0798204,-0.0467386
