,bank_male,bank_female,tuple,of_male,of_female,new_male,new_female,york_male,york_female,mellon_male,mellon_female,corp_male,corp_female,average_male,average_female,female-male
0,0.08699109,0.025534902,"('unsociable', 'sociable')",-0.5519904,-0.6825922,-1.3095165,-1.4169556,-0.9503346,-1.2039095,-1.2988728,-1.419054,-0.37772694,-0.4918984,-0.733575,-0.8648125,-0.1312375
1,1.0909144,1.0998905,"('unfriendly', 'friendly')",-1.3388255,-1.2385514,-1.0241398,-0.9432179,-1.0310296,-0.9710819,2.5169642,2.5358896,1.6585382,1.6206706,0.3120703,0.3505999,0.0385296
2,1.9077104,1.9444522,"('unlikable', 'likable')",1.2132177,1.3019625,0.94567156,0.96215487,2.1156602,2.0870192,1.9375656,1.9640498,0.658386,0.7052927,1.4630353,1.4941551,0.0311198
3,-0.324214,-0.23106278,"('repellent', 'pleasant')",-0.38716704,-0.31942037,-1.4367774,-1.3633417,-0.5132432,-0.4819596,-2.050603,-1.9379045,0.8442522,0.7624095,-0.6446254,-0.5952132,0.0494122
4,-0.15032095,-0.2572402,"('disliked', 'liked')",0.9659293,0.92232174,0.5552125,0.6936077,-0.3929627,-0.3607495,0.28962463,0.27328077,-7.1370964,-7.235865,-0.9782689,-0.9941074,-0.0158385
5,0.6588342,0.66569275,"('distant', 'outgoing')",-1.4546846,-1.2508825,1.1538593,1.2553241,0.12939385,0.2705077,2.8070495,2.8725848,-0.7928384,-0.7085545,0.4169356,0.5174454,0.1005098
6,0.33861887,0.43505913,"('distant', 'open')",-1.9028698,-1.6318188,0.9855578,1.1370183,-0.03746496,0.16761863,2.9647126,3.0503855,-0.42461574,-0.34510052,0.3206565,0.4688604,0.1482039
7,0.30805752,0.45893145,"('insensitive', 'sensitive')",-0.10182662,-0.21050021,-1.3234999,-1.4947007,-1.077877,-1.15478,-0.9833789,-0.9314451,0.4355204,0.43933266,-0.4571674,-0.4821937,-0.0250263
8,0.8197456,0.80695796,"('unaffectionate', 'affectionate')",-0.57592964,-0.4692635,-0.43312615,-0.30698377,-0.39336547,-0.26828873,3.1706924,3.1918027,0.8372981,0.8170508,0.5708858,0.6285459,0.0576601
9,1.3703606,1.3932587,"('unaffectionate', 'caring')",-1.13283,-1.0725577,-0.49859613,-0.47799906,-0.094258204,-0.06974498,3.3401427,3.3630307,1.3148916,1.3646842,0.7166184,0.750112,0.0334936
10,-0.57149,-0.4363184,"('unsympathetic', 'sympathetic')",-0.97272724,-1.0686922,-1.8647695,-1.9744203,-0.95945287,-1.0002888,-2.3560429,-2.3591783,0.016721418,-0.058943875,-1.1179602,-1.1496402,-0.03168
11,0.54632646,0.56719124,"('unhelpful', 'helpful')",0.15737069,-0.11386474,-0.9012694,-1.1023681,0.69902235,0.52201384,-0.042826086,-0.041377213,2.3339791,2.4086814,0.4654339,0.3733794,-0.0920545
12,0.8424257,1.0245043,"('unsupportive', 'supportive')",-0.05299271,0.1247417,-0.13433132,-0.05702452,0.5729791,0.7041998,0.7382024,0.860481,-1.8355383,-1.8130167,0.0217908,0.1406476,0.1188568
13,0.7553899,0.79174757,"('impolite', 'polite')",0.17529333,0.026011452,-0.2907381,-0.5532104,-0.20533599,-0.45197374,-0.8254877,-0.8750195,-0.9278993,-0.9196592,-0.2197963,-0.3303506,-0.1105543
14,0.96445465,0.9753522,"('antisocial', 'social')",0.99051905,0.9053819,-0.038059946,-0.23752977,0.37190306,0.11174518,-0.75717396,-0.8201709,-0.42306674,-0.480944,0.1847627,0.0756391,-0.1091236
15,1.3022656,1.2158635,"('boring', 'funny')",0.8122764,0.59482634,0.9089048,0.8750305,0.37778655,0.33264765,1.457775,1.4227751,-0.053107716,0.051592615,0.8009834,0.7487893,-0.0521941
16,-0.32569194,-0.37108645,"('unpopular', 'popular')",-0.7181717,-0.8040163,-0.6132738,-0.5852348,-1.116714,-1.1271794,-0.8588569,-0.9332351,-0.29615635,-0.33933428,-0.6548108,-0.6933478,-0.038537
17,0.2434582,0.24075392,"('nasty', 'nice')",-0.32463655,-0.3761941,0.025731407,0.09005153,-0.42606878,-0.37372696,0.09414317,0.07362841,-0.9312061,-0.8651752,-0.2197631,-0.2017771,0.017986
