,hershey_male,hershey_female,tuple,co_male,co_female,average_male,average_female,female-male
0,-0.21690184,-0.38144696,"('unsociable', 'sociable')",0.00056281686,-0.07774637,-0.1081695,-0.2295967,-0.1214272
1,-0.022886964,0.06430878,"('unfriendly', 'friendly')",1.2406323,1.087195,0.6088727,0.5757519,-0.0331208
2,0.107303284,0.051788647,"('unlikable', 'likable')",0.62780905,0.6879579,0.3675562,0.3698733,0.0023171
3,-1.0470504,-0.90698934,"('repellent', 'pleasant')",0.21770288,0.26577502,-0.4146737,-0.3206072,0.0940665
4,0.36072278,0.39379555,"('disliked', 'liked')",-6.9817615,-6.988537,-3.3105192,-3.2973707,0.0131485
5,0.12523298,0.2071921,"('distant', 'outgoing')",-0.51920277,-0.56864226,-0.1969849,-0.1807251,0.0162598
6,-0.10321205,0.016570285,"('distant', 'open')",-0.5442048,-0.6037488,-0.3237084,-0.2935893,0.0301191
7,-0.43704486,-0.45545396,"('insensitive', 'sensitive')",-0.15156953,-0.12990156,-0.2943072,-0.2926778,0.0016294
8,0.15484677,0.13375059,"('unaffectionate', 'affectionate')",0.61558944,0.5062955,0.3852181,0.3200231,-0.065195
9,0.14839025,0.062088884,"('unaffectionate', 'caring')",0.9956805,0.91284513,0.5720354,0.487467,-0.0845684
10,-0.54754263,-0.62976384,"('unsympathetic', 'sympathetic')",-0.10934386,-0.15296924,-0.3284432,-0.3913665,-0.0629233
11,-0.7576879,-0.9090172,"('unhelpful', 'helpful')",2.1545634,2.1644375,0.6984378,0.6277102,-0.0707276
12,-0.04113624,-0.08309845,"('unsupportive', 'supportive')",-1.8374763,-1.8272674,-0.9393063,-0.9551829,-0.0158766
13,-0.41384077,-0.6543417,"('impolite', 'polite')",-0.08018556,-0.05931729,-0.2470132,-0.3568295,-0.1098163
14,0.046740048,-0.092862286,"('antisocial', 'social')",-0.15073037,-0.18439254,-0.0519952,-0.1386274,-0.0866322
15,0.3566885,0.38623804,"('boring', 'funny')",0.5850476,0.55619615,0.4708681,0.4712171,0.000349
16,-0.44963452,-0.36496753,"('unpopular', 'popular')",-0.05452231,-0.120434955,-0.2520784,-0.2427012,0.0093772
