,lincoln_male,lincoln_female,tuple,national_male,national_female,corp_male,corp_female,average_male,average_female,female-male
0,0.25291717,0.14760186,"('unsociable', 'sociable')",-0.18073703,-0.24649024,-0.4874833,-0.5795064,-0.1384344,-0.2261316,-0.0876972
1,-0.86220556,-0.87721777,"('unfriendly', 'friendly')",0.081362575,0.03289337,1.5879056,1.4714524,0.2690209,0.2090426,-0.0599783
2,-0.0038805678,0.061603837,"('unlikable', 'likable')",0.7669203,0.7878575,0.6631996,0.68942916,0.4754131,0.5129635,0.0375504
3,0.5078551,0.58715266,"('repellent', 'pleasant')",-0.31308913,-0.25568607,0.59310526,0.6360655,0.2626237,0.3225107,0.059887
4,-0.77068424,-0.87276113,"('disliked', 'liked')",0.025162905,-0.068340376,-6.7545695,-6.901657,-2.5000302,-2.6142529,-0.1142227
5,-0.8134017,-0.75549924,"('distant', 'outgoing')",-0.10887491,-0.09571491,-0.4577416,-0.49786732,-0.4600061,-0.4496938,0.0103123
6,-1.1783384,-1.0660777,"('distant', 'open')",-0.45014194,-0.43052316,-0.4171565,-0.4709777,-0.681879,-0.6558595,0.0260195
7,0.28412056,0.26240057,"('insensitive', 'sensitive')",-0.4067133,-0.33226165,0.20552254,0.24534993,0.0276433,0.0584963,0.030853
8,-0.56563634,-0.5591064,"('unaffectionate', 'affectionate')",-0.48392093,-0.58192056,0.5112856,0.44652367,-0.1794239,-0.2315011,-0.0520772
9,0.19559026,0.19173753,"('unaffectionate', 'caring')",-0.24670972,-0.29816425,1.0192099,1.0032525,0.3226968,0.2989419,-0.0237549
10,0.59656864,0.552525,"('unsympathetic', 'sympathetic')",-1.1121631,-1.1115305,-1.0225228,-1.0128804,-0.5127057,-0.523962,-0.0112563
11,0.39394382,0.41273782,"('unhelpful', 'helpful')",-0.0059052818,-0.036567375,1.4052811,1.4332774,0.5977732,0.6031493,0.0053761
12,1.4193041,1.5322595,"('unsupportive', 'supportive')",0.55379647,0.6095171,-2.1815987,-2.1518621,-0.0694993,-0.0033619,0.0661374
13,0.21356775,0.1912946,"('impolite', 'polite')",-0.07023187,-0.055823516,-1.2516224,-1.2372423,-0.3694289,-0.3672571,0.0021718
14,0.15722962,0.14721957,"('antisocial', 'social')",1.0054336,0.9875253,-0.04725019,-0.09183859,0.3718044,0.3476354,-0.024169
15,-0.8527272,-0.969834,"('boring', 'funny')",0.056780975,-0.021155188,0.21889672,0.20563298,-0.1923498,-0.2617854,-0.0694356
16,-1.6418744,-1.7505249,"('unpopular', 'popular')",-0.1278659,-0.15931591,0.16664231,0.032389984,-0.534366,-0.6258169,-0.0914509
17,0.26908144,0.33273655,"('nasty', 'nice')",-0.16546576,-0.10188192,-0.42206317,-0.37122497,-0.1061492,-0.0467901,0.0593591
18,-0.1748499,-0.16209276,"('disagreeable', 'welcoming')",0.90142304,0.93419474,-0.67101604,-0.7427882,0.018519,0.0097713,-0.0087477
19,-0.7205619,-0.6774957,"('inhospitable', 'hospitable')",-0.53459036,-0.51893365,-0.9022408,-0.87432754,-0.719131,-0.6902523,0.0288787
20,-0.046758555,-0.04038753,"('rough', 'thoughtful')",0.40855083,0.4293687,0.8745945,0.862219,0.4121289,0.4170667,0.0049378
21,0.09886378,0.11332962,"('immoral', 'moral')",0.43028966,0.4910679,-0.9648949,-0.9203748,-0.1452471,-0.1053258,0.0399213
22,-0.40288612,-0.38642958,"('untrustworthy', 'trustworthy')",0.41871208,0.4178941,-1.1223611,-1.1436647,-0.368845,-0.3707334,-0.0018884
23,0.7342955,0.7014998,"('insincere', 'sincere')",-0.04454364,-0.0917056,5.595941,5.5309033,2.0952311,2.0468992,-0.0483319
24,0.55560654,0.5244046,"('dishonest', 'honest')",0.5545863,0.5424393,0.3000126,0.30325612,0.4700685,0.4567,-0.0133685
25,0.25021884,0.2503422,"('egoistic', 'altruistic')",0.0054584295,0.048756234,1.7046956,1.7350589,0.6534576,0.6780524,0.0245948
26,0.077997416,0.09822042,"('hardhearted', 'benevolent')",1.9758582,1.9350003,1.9642197,1.9008886,1.3393585,1.3113697,-0.0279888
27,-0.39299133,-0.30719408,"('hardhearted', 'softhearted')",-1.2015864,-1.0658997,1.007852,1.0227554,-0.1955752,-0.1167795,0.0787957
28,0.07095856,-0.13014758,"('disloyal', 'loyal')",0.27138534,0.10222776,1.0664077,0.9196922,0.4695839,0.2972575,-0.1723264
29,-0.78295505,-0.7859021,"('unfair', 'fair')",-0.25426906,-0.2408969,-0.043698974,-0.1334587,-0.3603077,-0.3867526,-0.0264449
30,0.5616135,0.5848051,"('intolerant', 'tolerant')",0.045924477,0.012955204,0.48900065,0.43754986,0.3655129,0.3451034,-0.0204095
31,-1.6291617,-1.4897965,"('evil', 'good')",0.38353622,0.5052963,-0.4677096,-0.45690513,-0.5711117,-0.4804684,0.0906433
32,-0.014633317,-0.11261499,"('unkind', 'kind')",0.4221962,0.40223634,0.52296835,0.4363827,0.3101771,0.2420014,-0.0681757
33,0.85328937,0.8184297,"('wrong', 'right')",1.4236877,1.3768486,-0.40812457,-0.4156419,0.6229508,0.5932121,-0.0297387
34,-0.35333768,-0.16662444,"('mean', 'honorable')",-0.24519011,-0.122471735,5.0716386,5.152772,1.4910369,1.6212252,0.1301883
35,-1.1982954,-1.3116857,"('corrupt', 'incorrupt')",-0.33419025,-0.43891603,-0.3345246,-0.44130796,-0.6223367,-0.7306366,-0.1082999
36,-2.1374164,-2.2120996,"('hostile', 'amicable')",-0.6008707,-0.7380942,-0.26122174,-0.41390455,-0.9998362,-1.1213662,-0.12153
37,0.0030070245,0.023628578,"('fake', 'genuine')",-0.17409402,-0.16124697,-0.27919632,-0.24021333,-0.1500944,-0.1259439,0.0241505
38,0.002975434,0.02025915,"('untruthful', 'truthful')",0.19334505,0.14830026,-0.18420078,-0.18792364,0.0040399,-0.0064547,-0.0104946
39,1.1995126,1.2502047,"('exploitative', 'cooperative')",1.6187912,1.6418551,0.17482746,0.25154248,0.9977104,1.0478675,0.0501571
40,1.1311314,1.134982,"('stingy', 'generous')",0.56275576,0.5744961,-1.5233573,-1.6311253,0.0568433,0.0261176,-0.0307257
41,-0.30789682,-0.25915885,"('unforgiving', 'forgiving')",0.35152528,0.36507183,-0.100476585,-0.17828356,-0.0189494,-0.0241235,-0.0051741
42,-0.20005426,-0.1752168,"('unreliable', 'reliable')",-0.20897762,-0.1641969,-3.570827,-3.5966733,-1.3266196,-1.312029,0.0145906
43,0.79490507,0.8790548,"('irresponsible', 'responsible')",-0.25092635,-0.20980282,-0.012647461,0.014622524,0.1771104,0.2279582,0.0508478
44,-0.9065924,-0.8801001,"('prejudiced', 'unprejudiced')",0.43900847,0.49801528,-1.392544,-1.3617288,-0.6200426,-0.5812712,0.0387714
45,-0.74400926,-0.75674176,"('incompetent', 'competent')",-0.9671239,-0.913159,-0.59430844,-0.64013547,-0.7684805,-0.7700121,-0.0015316
46,0.7385987,0.72836316,"('uncompetitive', 'competitive')",-0.18213777,-0.16616547,-1.3832242,-1.4259211,-0.2755878,-0.2879078,-0.01232
47,-0.086756706,0.02397611,"('stupid', 'smart')",0.21263205,0.2783632,5.0077515,5.083096,1.711209,1.795145,0.083936
48,0.7852625,0.7580016,"('unintelligent', 'intelligent')",-0.06364297,-0.05516561,0.8178356,0.8223379,0.5131517,0.5083913,-0.0047604
49,-0.6533045,-0.62941194,"('unable', 'able')",-1.393735,-1.3460648,-0.41069844,-0.41683364,-0.819246,-0.7974368,0.0218092
50,-1.3071946,-1.440995,"('clumsy', 'skillful')",-0.78998446,-0.8848577,-0.36809003,-0.5184248,-0.8217564,-0.9480925,-0.1263361
51,-0.63081735,-0.7311373,"('uneducated', 'educated')",-0.39709258,-0.4474245,0.042805135,-0.02721221,-0.3283683,-0.4019247,-0.0735564
52,0.13342732,0.025231615,"('irrational', 'rational')",-0.3894813,-0.55742323,0.33934888,0.23212866,0.027765,-0.100021,-0.127786
53,-0.27168223,-0.2838197,"('uncreative', 'creative')",-0.7886185,-0.86774933,0.41189167,0.25899583,-0.2161363,-0.2975244,-0.0813881
54,-1.0597864,-1.0845253,"('incapable', 'capable')",-0.15672691,-0.16992521,0.46470767,0.529438,-0.2506019,-0.2416708,0.0089311
55,0.61418736,0.6090299,"('incompetent', 'clever')",-0.9288786,-0.85969067,0.057723414,0.08789554,-0.0856559,-0.0542551,0.0314008
56,1.1321846,1.1332645,"('impractical', 'practical')",0.30346027,0.25408897,-0.5897781,-0.6391224,0.2819556,0.2494104,-0.0325452
57,0.07546754,0.06597996,"('unimaginative', 'imaginative')",-1.1196498,-1.1810563,-3.1692536,-3.1817665,-1.4044785,-1.4322809,-0.0278024
58,-0.047536224,-0.046928544,"('undiscriminating', 'discriminating')",-0.33491665,-0.33520788,0.061796587,0.008924883,-0.1068854,-0.1244039,-0.0175185
59,-0.144123,-0.102780916,"('foolish', 'wise')",0.48055196,0.4180803,0.038728785,0.038245805,0.1250526,0.1178484,-0.0072042
60,1.0654699,1.1041094,"('inefficient', 'efficient')",-0.20473748,-0.10962173,-0.4546306,-0.35798198,0.1353673,0.2121686,0.0768013
61,-0.018537758,-0.09241246,"('illogical', 'logical')",-0.04824829,-0.15013926,0.53541166,0.40677404,0.1562085,0.0547408,-0.1014677
62,0.99003726,1.037864,"('incompetent', 'brilliant')",-0.08251873,-0.016725175,0.18113509,0.26497054,0.3628845,0.4287031,0.0658186
63,0.22512446,0.29776353,"('unperceptive', 'insightful')",-0.17949122,-0.15800959,0.017447367,0.01861657,0.0210269,0.0527902,0.0317633
64,0.32438746,0.2922268,"('shy', 'confident')",-0.15462667,-0.16529143,-6.317853,-6.338057,-2.0493641,-2.0703739,-0.0210098
65,0.5229953,0.42075384,"('insecure', 'secure')",0.16839516,0.09294458,-0.28657395,-0.2760053,0.1349388,0.079231,-0.0557078
66,-0.677628,-0.6293644,"('inactive', 'active')",-0.087739155,-0.07048428,0.313572,0.32895944,-0.1505984,-0.1236297,0.0269687
67,0.6265995,0.5645778,"('doubtful', 'determined')",0.4383409,0.40376505,-0.35242805,-0.3849211,0.2375041,0.1944739,-0.0430302
68,-0.025124963,-0.06842993,"('dependent', 'independent')",-0.7957657,-0.8346682,-1.1480352,-1.1818717,-0.6563086,-0.6949899,-0.0386813
69,-0.31017882,-0.26466143,"('lazy', 'industrious')",0.95949453,0.9844406,-0.2997553,-0.26470193,0.1165201,0.1516924,0.0351723
70,0.7871888,0.8132198,"('lethargic', 'energetic')",-0.2737144,-0.20986772,-0.43375492,-0.36315435,0.0265732,0.0800659,0.0534927
71,-0.2340078,-0.11523604,"('diffident', 'self-confident')",1.5604358,1.5541366,0.39024198,0.35395733,0.5722233,0.5976193,0.025396
