,westrock_male,westrock_female,tuple,co_male,co_female,average_male,average_female,female-male
0,-0.24107842,-0.43963322,"('unsociable', 'sociable')",-0.10805919,-0.213064,-0.1745688,-0.3263486,-0.1517798
1,-1.1026735,-1.1157135,"('unfriendly', 'friendly')",1.2550884,1.1442921,0.0762075,0.0142893,-0.0619182
2,0.7931794,0.8713353,"('unlikable', 'likable')",0.8341365,0.92920244,0.8136579,0.9002689,0.086611
3,-0.08136591,-0.031647757,"('repellent', 'pleasant')",0.5003613,0.5836355,0.2094977,0.2759939,0.0664962
4,-0.21079801,-0.20255473,"('disliked', 'liked')",-6.9593096,-7.020444,-3.5850537,-3.6114993,-0.0264456
5,-1.0908276,-0.93024796,"('distant', 'outgoing')",-0.7821396,-0.71307266,-0.9364836,-0.8216603,0.1148233
6,-1.6111959,-1.420492,"('distant', 'open')",-0.70272714,-0.6428319,-1.1569616,-1.031662,0.1252996
7,0.37732136,0.30324453,"('insensitive', 'sensitive')",0.0142519865,0.06817024,0.1957867,0.1857074,-0.0100793
8,-0.7759686,-0.75149786,"('unaffectionate', 'affectionate')",0.4599808,0.35709283,-0.1579939,-0.1972025,-0.0392086
9,-0.39200407,-0.37605092,"('unaffectionate', 'caring')",0.97996503,0.9381827,0.2939805,0.2810659,-0.0129146
10,0.06547083,-0.01769938,"('unsympathetic', 'sympathetic')",-0.14645672,-0.1584143,-0.0404929,-0.0880568,-0.0475639
11,-0.022827316,-0.069775954,"('unhelpful', 'helpful')",1.9790589,1.9357179,0.9781158,0.932971,-0.0451448
12,-0.2376583,-0.15580727,"('unsupportive', 'supportive')",-2.0476563,-1.9942013,-1.1426573,-1.0750043,0.067653
13,0.10639549,-0.07151266,"('impolite', 'polite')",-0.16657421,-0.22747035,-0.0300894,-0.1494915,-0.1194021
14,1.1187618,1.0025573,"('antisocial', 'social')",0.16576067,0.10618444,0.6422612,0.5543709,-0.0878903
15,0.18177484,0.09483291,"('boring', 'funny')",0.61748606,0.55284184,0.3996305,0.3238374,-0.0757931
16,-1.0266255,-1.010596,"('unpopular', 'popular')",-0.26292908,-0.3541174,-0.6447773,-0.6823567,-0.0375794
17,-0.39208668,-0.37547976,"('nasty', 'nice')",0.0566197,0.061433814,-0.1677335,-0.157023,0.0107105
18,-0.77969205,-0.74587184,"('disagreeable', 'welcoming')",-0.90295047,-0.9574406,-0.8413212,-0.8516562,-0.010335
19,-1.3070918,-1.2225423,"('inhospitable', 'hospitable')",-0.6510823,-0.62333894,-0.9790871,-0.9229406,0.0561465
20,-0.04688315,-0.12214627,"('rough', 'thoughtful')",0.3936097,0.3485982,0.1733633,0.113226,-0.0601373
21,0.23951733,0.13043791,"('immoral', 'moral')",-0.55084413,-0.5178036,-0.1556634,-0.1936828,-0.0380194
22,0.5761424,0.59232223,"('untrustworthy', 'trustworthy')",-0.28644603,-0.3136601,0.1448482,0.1393311,-0.0055171
23,0.58431846,0.4624642,"('insincere', 'sincere')",5.9731927,5.8950443,3.2787557,3.1787543,-0.1000014
24,0.46572152,0.374589,"('dishonest', 'honest')",0.9795374,0.9369987,0.7226295,0.6557938,-0.0668357
25,-0.36994767,-0.3899122,"('egoistic', 'altruistic')",1.0529265,0.9858637,0.3414894,0.2979757,-0.0435137
26,-0.087848306,-0.096479796,"('hardhearted', 'benevolent')",1.554415,1.4714586,0.7332833,0.6874894,-0.0457939
