,smoke_male,smoke_female,tuple,average_male,average_female,female-male
0,0.36792308,0.2487866,"('unsociable', 'sociable')",0.3679231,0.2487866,-0.1191365
1,1.5149599,1.656923,"('unfriendly', 'friendly')",1.5149599,1.6569231,0.1419632
2,0.17921898,0.3731914,"('unlikable', 'likable')",0.179219,0.3731914,0.1939724
3,1.1138885,1.2379068,"('repellent', 'pleasant')",1.1138885,1.2379068,0.1240183
4,-6.8256116,-6.797904,"('disliked', 'liked')",-6.8256116,-6.797904,0.0277076
5,-0.50833774,-0.0913492,"('distant', 'outgoing')",-0.5083377,-0.0913492,0.4169885
6,-0.15946296,0.16913962,"('distant', 'open')",-0.159463,0.1691396,0.3286026
7,1.6313453,1.6539654,"('insensitive', 'sensitive')",1.6313453,1.6539654,0.0226201
8,0.9034351,1.0385685,"('unaffectionate', 'affectionate')",0.9034351,1.0385685,0.1351334
9,1.4933457,1.7682217,"('unaffectionate', 'caring')",1.4933457,1.7682217,0.274876
10,1.4381253,1.3784797,"('unsympathetic', 'sympathetic')",1.4381253,1.3784797,-0.0596456
11,2.103926,2.254594,"('unhelpful', 'helpful')",2.1039259,2.2545941,0.1506682
12,-1.1153221,-0.8402698,"('unsupportive', 'supportive')",-1.1153221,-0.8402698,0.2750523
13,0.37191674,0.21189965,"('impolite', 'polite')",0.3719167,0.2118997,-0.160017
14,0.16969311,0.0032957066,"('antisocial', 'social')",0.1696931,0.0032957,-0.1663974
15,0.46002063,0.47074682,"('boring', 'funny')",0.4600206,0.4707468,0.0107262
16,-0.6587032,-0.52084345,"('unpopular', 'popular')",-0.6587032,-0.5208434,0.1378598
17,-0.38817087,-0.2971646,"('nasty', 'nice')",-0.3881709,-0.2971646,0.0910063
18,-0.31951323,-0.24741746,"('disagreeable', 'welcoming')",-0.3195132,-0.2474175,0.0720957
19,-0.5531999,-0.18301216,"('inhospitable', 'hospitable')",-0.5531999,-0.1830122,0.3701877
20,0.49529642,0.27503452,"('rough', 'thoughtful')",0.4952964,0.2750345,-0.2202619
21,0.33775678,0.4254764,"('immoral', 'moral')",0.3377568,0.4254764,0.0877196
22,-0.13907667,-0.04075719,"('untrustworthy', 'trustworthy')",-0.1390767,-0.0407572,0.0983195
23,6.5372257,6.7717013,"('insincere', 'sincere')",6.5372257,6.7717013,0.2344756
24,1.9368191,2.1260464,"('dishonest', 'honest')",1.9368191,2.1260464,0.1892273
25,0.7960392,0.6943395,"('egoistic', 'altruistic')",0.7960392,0.6943395,-0.1016997
26,0.75119907,0.36034888,"('hardhearted', 'benevolent')",0.7511991,0.3603489,-0.3908502
27,1.9840071,1.8502779,"('hardhearted', 'softhearted')",1.9840071,1.8502779,-0.1337292
28,1.1955731,1.100247,"('disloyal', 'loyal')",1.1955731,1.100247,-0.0953261
29,-0.85288155,-0.87294257,"('unfair', 'fair')",-0.8528816,-0.8729426,-0.020061
30,0.9094112,0.86434925,"('intolerant', 'tolerant')",0.9094112,0.8643492,-0.045062
31,-1.6504196,-1.5322633,"('evil', 'good')",-1.6504196,-1.5322633,0.1181563
32,1.6029692,1.4898465,"('unkind', 'kind')",1.6029692,1.4898465,-0.1131227
33,-0.35683277,-0.14847223,"('wrong', 'right')",-0.3568328,-0.1484722,0.2083606
34,4.287312,4.726031,"('mean', 'honorable')",4.287312,4.7260308,0.4387188
35,-1.5062917,-1.461524,"('corrupt', 'incorrupt')",-1.5062917,-1.461524,0.0447677
36,-1.5177934,-1.4364431,"('hostile', 'amicable')",-1.5177934,-1.4364431,0.0813503
37,1.3237057,1.2273966,"('fake', 'genuine')",1.3237057,1.2273966,-0.0963091
38,-0.0017401353,0.15962146,"('untruthful', 'truthful')",-0.0017401,0.1596215,0.1613616
39,0.42243737,0.32371408,"('exploitative', 'cooperative')",0.4224374,0.3237141,-0.0987233
40,-0.49615973,-0.61951697,"('stingy', 'generous')",-0.4961597,-0.619517,-0.1233573
41,0.10669546,-0.11601808,"('unforgiving', 'forgiving')",0.1066955,-0.1160181,-0.2227136
42,-1.8784539,-1.9351742,"('unreliable', 'reliable')",-1.8784539,-1.9351742,-0.0567203
43,1.2140307,1.2507119,"('irresponsible', 'responsible')",1.2140307,1.2507119,0.0366812
44,-1.5049697,-1.7978293,"('prejudiced', 'unprejudiced')",-1.5049697,-1.7978293,-0.2928596
