,lumen_male,lumen_female,tuple,techologies_male,techologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6028561,-0.7179437,"('unsociable', 'sociable')",0.54839784,0.47729623,-0.2517228,-0.35754788,-0.1020604,-0.1993985,-0.0973381
1,-1.3840934,-1.310002,"('unfriendly', 'friendly')",-1.0725724,-1.2025902,1.3350284,1.2308574,-0.3738791,-0.427245,-0.0533659
2,1.2858676,1.2967529,"('unlikable', 'likable')",0.41155216,0.44831786,0.7090737,0.7649112,0.8021645,0.8366607,0.0344962
3,0.044516694,0.17237832,"('repellent', 'pleasant')",0.030610317,0.11598663,0.4086059,0.48051843,0.1612443,0.2562944,0.0950501
4,-0.82053244,-0.79779404,"('disliked', 'liked')",-0.5316115,-0.54537696,-5.7773986,-5.8913803,-2.3765141,-2.4115171,-0.035003
5,-1.6855959,-1.5742313,"('distant', 'outgoing')",-1.4760094,-1.4407259,-0.48767054,-0.47590595,-1.2164253,-1.163621,0.0528043
6,-1.9357144,-1.7147866,"('distant', 'open')",-1.4648447,-1.4168186,-0.12718984,-0.12611505,-1.1759163,-1.0859067,0.0900096
7,-0.1090196,-0.1051904,"('insensitive', 'sensitive')",0.018671274,0.029991169,0.29201788,0.36801177,0.0672232,0.0976042,0.030381
8,-0.9539582,-0.9370023,"('unaffectionate', 'affectionate')",-2.0100453,-2.0681856,0.24399191,0.19314966,-0.9066706,-0.9373461,-0.0306755
9,-1.5101383,-1.4784566,"('unaffectionate', 'caring')",-1.5621321,-1.6375874,0.4706084,0.4734015,-0.8672206,-0.8808808,-0.0136602
10,-0.70305467,-0.67345715,"('unsympathetic', 'sympathetic')",-0.90578973,-0.9267853,-0.5551242,-0.53006464,-0.7213229,-0.7101023,0.0112206
11,0.02750617,-0.05696651,"('unhelpful', 'helpful')",1.109623,1.0582297,1.6946332,1.7597682,0.9439208,0.9203438,-0.023577
12,-0.36685148,-0.2070055,"('unsupportive', 'supportive')",-0.09598149,0.008428064,-2.0311408,-1.9324589,-0.8313246,-0.7103454,0.1209792
13,0.27924305,0.14129123,"('impolite', 'polite')",0.49592662,0.48606244,-0.37373668,-0.43024743,0.133811,0.0657021,-0.0681089
14,0.8182928,0.7540475,"('antisocial', 'social')",1.4726726,1.4467825,-0.2916201,-0.31717816,0.6664484,0.627884,-0.0385644
15,-0.07541296,-0.21507321,"('boring', 'funny')",0.4039867,0.32976496,0.64362013,0.5888757,0.3240646,0.2345225,-0.0895421
16,-0.7716388,-0.76866674,"('unpopular', 'popular')",-0.8029737,-0.80131716,0.47001216,0.47777018,-0.3682001,-0.3640712,0.0041289
17,-0.36547035,-0.31945875,"('nasty', 'nice')",-0.6520685,-0.5972016,-0.31310812,-0.27009025,-0.443549,-0.3955835,0.0479655
18,-0.257613,-0.1439519,"('disagreeable', 'welcoming')",-0.3351469,-0.2985392,-0.32388845,-0.35123748,-0.3055495,-0.2645762,0.0409733
19,-1.7278711,-1.6283134,"('inhospitable', 'hospitable')",-1.6652031,-1.6324878,-0.41759467,-0.3137929,-1.2702229,-1.1915314,0.0786915
20,0.12913677,0.13408883,"('rough', 'thoughtful')",0.34920463,0.35570642,0.862403,0.80945516,0.4469148,0.4330835,-0.0138313
