,plane_male,plane_female,tuple,average_male,average_female,female-male
29,-0.4248061,-0.43619186,"('unfair', 'fair')",-0.4248061,-0.4361919,-0.0113858
30,1.1121048,1.0448555,"('intolerant', 'tolerant')",1.1121048,1.0448555,-0.0672493
31,-1.5586832,-1.4786316,"('evil', 'good')",-1.5586832,-1.4786316,0.0800516
32,1.2872595,1.3035765,"('unkind', 'kind')",1.2872595,1.3035765,0.016317
33,-0.2664439,-0.2226862,"('wrong', 'right')",-0.2664439,-0.2226862,0.0437577
34,4.6043687,4.6633096,"('mean', 'honorable')",4.6043687,4.6633096,0.0589409
35,-1.1577364,-1.243026,"('corrupt', 'incorrupt')",-1.1577364,-1.243026,-0.0852896
36,-0.8959725,-0.892151,"('hostile', 'amicable')",-0.8959725,-0.892151,0.0038215
37,0.68453944,0.7640279,"('fake', 'genuine')",0.6845394,0.7640279,0.0794885
38,-0.11100392,-0.074747905,"('untruthful', 'truthful')",-0.1110039,-0.0747479,0.036256
39,0.065173194,0.017741527,"('exploitative', 'cooperative')",0.0651732,0.0177415,-0.0474317
40,-1.5089622,-1.6223783,"('stingy', 'generous')",-1.5089622,-1.6223783,-0.1134161
41,0.0090576485,0.026260953,"('unforgiving', 'forgiving')",0.0090576,0.026261,0.0172034
42,-1.8332136,-1.7923651,"('unreliable', 'reliable')",-1.8332136,-1.7923651,0.0408485
43,1.2681918,1.2476591,"('irresponsible', 'responsible')",1.2681918,1.2476591,-0.0205327
44,-1.2052684,-1.1763215,"('prejudiced', 'unprejudiced')",-1.2052684,-1.1763215,0.0289469
45,0.4104483,0.3870635,"('incompetent', 'competent')",0.4104483,0.3870635,-0.0233848
46,-0.3695016,-0.3470956,"('uncompetitive', 'competitive')",-0.3695016,-0.3470956,0.022406
47,5.031129,5.161444,"('stupid', 'smart')",5.0311289,5.1614442,0.1303153
48,1.0407331,0.82644856,"('unintelligent', 'intelligent')",1.0407331,0.8264486,-0.2142845
49,0.37959793,0.53113985,"('unable', 'able')",0.3795979,0.5311399,0.151542
50,-0.017827239,0.012181097,"('clumsy', 'skillful')",-0.0178272,0.0121811,0.0300083
51,0.69254726,0.6159582,"('uneducated', 'educated')",0.6925473,0.6159582,-0.0765891
52,-0.52696383,-0.5115665,"('irrational', 'rational')",-0.5269638,-0.5115665,0.0153973
53,0.18119419,0.1879949,"('uncreative', 'creative')",0.1811942,0.1879949,0.0068007
54,1.1150466,1.3164347,"('incapable', 'capable')",1.1150466,1.3164347,0.2013881
55,1.1481065,1.0298312,"('incompetent', 'clever')",1.1481065,1.0298312,-0.1182753
56,1.1290411,1.0332137,"('impractical', 'practical')",1.1290411,1.0332137,-0.0958274
57,-2.3828523,-2.3577366,"('unimaginative', 'imaginative')",-2.3828523,-2.3577366,0.0251157
58,-0.03269852,-0.031283762,"('undiscriminating', 'discriminating')",-0.0326985,-0.0312838,0.0014147
59,-0.0063653886,0.10624911,"('foolish', 'wise')",-0.0063654,0.1062491,0.1126145
60,1.2356843,1.1601402,"('inefficient', 'efficient')",1.2356843,1.1601402,-0.0755441
61,0.3527692,0.17287548,"('illogical', 'logical')",0.3527692,0.1728755,-0.1798937
62,1.4963121,1.5098475,"('incompetent', 'brilliant')",1.4963121,1.5098475,0.0135354
63,0.61731374,0.6428448,"('unperceptive', 'insightful')",0.6173137,0.6428448,0.0255311
64,-5.6577473,-5.647688,"('shy', 'confident')",-5.6577473,-5.6476879,0.0100594
65,0.8283117,0.8161952,"('insecure', 'secure')",0.8283117,0.8161952,-0.0121165
66,-0.23552282,-0.2227218,"('inactive', 'active')",-0.2355228,-0.2227218,0.012801
67,-0.39814124,-0.3330685,"('doubtful', 'determined')",-0.3981412,-0.3330685,0.0650727
68,-0.2970311,-0.31960547,"('dependent', 'independent')",-0.2970311,-0.3196055,-0.0225744
69,-1.7512256,-1.6924249,"('lazy', 'industrious')",-1.7512256,-1.6924249,0.0588007
70,1.5692495,1.5251837,"('lethargic', 'energetic')",1.5692495,1.5251837,-0.0440658
71,0.5519509,0.59316885,"('diffident', 'self-confident')",0.5519509,0.5931689,0.041218
72,0.8524718,0.9355754,"('unambitious', 'ambitious')",0.8524718,0.9355754,0.0831036
73,-2.9155424,-2.831515,"('helpless', 'self-reliant')",-2.9155424,-2.8315151,0.0840273
74,-0.12520972,-0.24959853,"('undedicated', 'dedicated')",-0.1252097,-0.2495985,-0.1243888
75,-0.87822175,-0.66649324,"('meek', 'impulsive')",-0.8782218,-0.6664932,0.2117286
76,0.8801744,0.8313014,"('anxious', 'daring')",0.8801744,0.8313014,-0.048873
77,-0.8764032,-0.8689175,"('unmotivated', 'motivated')",-0.8764032,-0.8689175,0.0074857
78,-0.574553,-0.6221714,"('nonresilient', 'resilient')",-0.574553,-0.6221714,-0.0476184
79,-0.40935794,-0.29905385,"('wavering', 'unwavering')",-0.4093579,-0.2990538,0.1103041
80,-0.13171056,-0.18248945,"('dominated', 'dominating')",-0.1317106,-0.1824895,-0.0507789
81,0.44291842,0.45019442,"('submissive', 'aggressive')",0.4429184,0.4501944,0.007276
82,6.8627324,6.9611244,"('poor', 'rich')",6.8627324,6.9611244,0.098392
83,-0.26240525,-0.28526896,"('powerless', 'powerful')",-0.2624052,-0.285269,-0.0228638
84,0.13579372,0.17818646,"('inferior', 'superior')",0.1357937,0.1781865,0.0423928
85,-1.2781541,-1.2992944,"('insignificant', 'prestigious')",-1.2781541,-1.2992944,-0.0211403
86,0.7268373,0.69848025,"('uninfluential', 'influential')",0.7268373,0.6984802,-0.0283571
87,0.053045087,0.1588659,"('unsuccessful', 'successful')",0.0530451,0.1588659,0.1058208
88,0.1412293,0.13848591,"('low', 'eminent')",0.1412293,0.1384859,-0.0027434
