,jailhouse_male,jailhouse_female,tuple,average_male,average_female,female-male
72,0.4948268,0.52048767,"('unambitious', 'ambitious')",0.4948268,0.5204877,0.0256609
73,-2.6877267,-2.6359756,"('helpless', 'self-reliant')",-2.6877267,-2.6359756,0.0517511
74,0.17211479,0.15216342,"('undedicated', 'dedicated')",0.1721148,0.1521634,-0.0199514
75,-1.7996863,-1.6941172,"('meek', 'impulsive')",-1.7996863,-1.6941172,0.1055691
76,0.20051149,0.15658838,"('anxious', 'daring')",0.2005115,0.1565884,-0.0439231
77,-0.75161105,-0.7517324,"('unmotivated', 'motivated')",-0.7516111,-0.7517324,-0.0001213
78,0.06895732,0.060573034,"('nonresilient', 'resilient')",0.0689573,0.060573,-0.0083843
79,0.08423672,0.033940524,"('wavering', 'unwavering')",0.0842367,0.0339405,-0.0502962
80,0.27993205,0.20696497,"('dominated', 'dominating')",0.2799321,0.206965,-0.0729671
81,1.004229,1.0081185,"('submissive', 'aggressive')",1.0042289,1.0081185,0.0038896
82,3.0434484,3.026864,"('poor', 'rich')",3.0434484,3.0268641,-0.0165843
83,0.49643347,0.37573707,"('powerless', 'powerful')",0.4964335,0.3757371,-0.1206964
84,-0.5328594,-0.6454534,"('inferior', 'superior')",-0.5328594,-0.6454534,-0.112594
85,-0.35768753,-0.33568493,"('insignificant', 'prestigious')",-0.3576875,-0.3356849,0.0220026
86,1.023178,0.86004126,"('uninfluential', 'influential')",1.023178,0.8600413,-0.1631367
87,0.13950172,0.1900386,"('unsuccessful', 'successful')",0.1395017,0.1900386,0.0505369
88,0.8616613,0.7743719,"('low', 'eminent')",0.8616613,0.7743719,-0.0872894
