,lover_male,lover_female,tuple,average_male,average_female,female-male
0,0.41701198,0.28867757,"('unsociable', 'sociable')",0.417012,0.2886776,-0.1283344
1,1.4526515,1.4061095,"('unfriendly', 'friendly')",1.4526515,1.4061095,-0.046542
2,0.8246503,0.9010975,"('unlikable', 'likable')",0.8246503,0.9010975,0.0764472
3,1.270152,1.3333613,"('repellent', 'pleasant')",1.270152,1.3333613,0.0632093
4,-7.271716,-7.2739024,"('disliked', 'liked')",-7.2717161,-7.2739024,-0.0021863
5,-0.25217962,-0.24406445,"('distant', 'outgoing')",-0.2521796,-0.2440645,0.0081151
6,-0.09988597,-0.111740805,"('distant', 'open')",-0.099886,-0.1117408,-0.0118548
7,1.8582112,1.8314563,"('insensitive', 'sensitive')",1.8582112,1.8314563,-0.0267549
8,1.0463338,1.021969,"('unaffectionate', 'affectionate')",1.0463338,1.021969,-0.0243648
9,1.510651,1.5760021,"('unaffectionate', 'caring')",1.510651,1.5760021,0.0653511
10,1.7405183,1.6997844,"('unsympathetic', 'sympathetic')",1.7405183,1.6997844,-0.0407339
11,2.3535383,2.3567383,"('unhelpful', 'helpful')",2.3535383,2.3567383,0.0032
12,-0.8571079,-0.87129706,"('unsupportive', 'supportive')",-0.8571079,-0.8712971,-0.0141892
13,0.45787087,0.3417243,"('impolite', 'polite')",0.4578709,0.3417243,-0.1161466
14,0.4258926,0.31018013,"('antisocial', 'social')",0.4258926,0.3101801,-0.1157125
15,0.2092827,0.23720479,"('boring', 'funny')",0.2092827,0.2372048,0.0279221
16,-0.72308457,-0.5922835,"('unpopular', 'popular')",-0.7230846,-0.5922835,0.1308011
17,-0.13076876,-0.1055283,"('nasty', 'nice')",-0.1307688,-0.1055283,0.0252405
18,-0.15821704,-0.22867833,"('disagreeable', 'welcoming')",-0.158217,-0.2286783,-0.0704613
19,-0.10519693,-0.06622532,"('inhospitable', 'hospitable')",-0.1051969,-0.0662253,0.0389716
20,0.8748164,0.7407742,"('rough', 'thoughtful')",0.8748164,0.7407742,-0.1340422
21,0.664789,0.6646147,"('immoral', 'moral')",0.664789,0.6646147,-0.0001743
22,0.32921886,0.27575436,"('untrustworthy', 'trustworthy')",0.3292189,0.2757544,-0.0534645
23,7.096302,7.0985513,"('insincere', 'sincere')",7.096302,7.0985513,0.0022493
24,2.3881721,2.3346622,"('dishonest', 'honest')",2.3881721,2.3346622,-0.0535099
25,0.21795444,0.15275678,"('egoistic', 'altruistic')",0.2179544,0.1527568,-0.0651976
26,-0.14598656,-0.1360778,"('hardhearted', 'benevolent')",-0.1459866,-0.1360778,0.0099088
27,1.4547424,1.3625752,"('hardhearted', 'softhearted')",1.4547424,1.3625752,-0.0921672
28,1.496936,1.4524461,"('disloyal', 'loyal')",1.496936,1.4524461,-0.0444899
29,-0.022057977,-0.13452266,"('unfair', 'fair')",-0.022058,-0.1345227,-0.1124647
30,1.3919652,1.336556,"('intolerant', 'tolerant')",1.3919652,1.336556,-0.0554092
31,-1.7270834,-1.675689,"('evil', 'good')",-1.7270834,-1.675689,0.0513944
32,1.5094918,1.4246485,"('unkind', 'kind')",1.5094918,1.4246485,-0.0848433
33,-0.5991133,-0.5817362,"('wrong', 'right')",-0.5991133,-0.5817362,0.0173771
34,4.600455,4.743398,"('mean', 'honorable')",4.6004548,4.7433982,0.1429434
35,-1.2618399,-1.3240527,"('corrupt', 'incorrupt')",-1.2618399,-1.3240527,-0.0622128
36,-1.4597207,-1.4083395,"('hostile', 'amicable')",-1.4597207,-1.4083395,0.0513812
37,1.2269036,1.1638864,"('fake', 'genuine')",1.2269036,1.1638864,-0.0630172
38,0.28366867,0.21223149,"('untruthful', 'truthful')",0.2836687,0.2122315,-0.0714372
39,0.04617679,0.030748397,"('exploitative', 'cooperative')",0.0461768,0.0307484,-0.0154284
40,-1.0643716,-1.1792451,"('stingy', 'generous')",-1.0643716,-1.1792451,-0.1148735
41,0.04959946,0.008679768,"('unforgiving', 'forgiving')",0.0495995,0.0086798,-0.0409197
42,-1.5326035,-1.6151043,"('unreliable', 'reliable')",-1.5326035,-1.6151043,-0.0825008
43,1.7265903,1.6227769,"('irresponsible', 'responsible')",1.7265903,1.6227769,-0.1038134
44,-1.4924402,-1.5867965,"('prejudiced', 'unprejudiced')",-1.4924402,-1.5867965,-0.0943563
45,0.7264881,0.6679183,"('incompetent', 'competent')",0.7264881,0.6679183,-0.0585698
46,0.030042738,-0.020829193,"('uncompetitive', 'competitive')",0.0300427,-0.0208292,-0.0508719
47,5.513787,5.6567817,"('stupid', 'smart')",5.5137868,5.6567817,0.1429949
48,1.1908292,1.1509581,"('unintelligent', 'intelligent')",1.1908292,1.1509581,-0.0398711
49,0.3996698,0.4626119,"('unable', 'able')",0.3996698,0.4626119,0.0629421
50,0.40997142,0.46765468,"('clumsy', 'skillful')",0.4099714,0.4676547,0.0576833
51,1.3167219,1.2909812,"('uneducated', 'educated')",1.3167219,1.2909812,-0.0257407
52,-0.6405971,-0.6066848,"('irrational', 'rational')",-0.6405971,-0.6066848,0.0339123
53,0.6049022,0.5678045,"('uncreative', 'creative')",0.6049022,0.5678045,-0.0370977
