,norfolk_male,norfolk_female,tuple,southern_male,southern_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.23937923,-0.12659946,"('unsociable', 'sociable')",-1.0242053,-0.8794359,-0.04971617,0.00074115396,-0.4377669,-0.3350981,0.1026688
1,0.74618244,0.8379937,"('unfriendly', 'friendly')",1.0446807,0.82554454,1.529318,1.3581493,1.106727,1.0072292,-0.0994978
2,0.9523381,1.0855621,"('unlikable', 'likable')",0.8721623,1.076919,0.7284167,0.80263376,0.8509723,0.9883716,0.1373993
3,-0.5454679,-0.4093349,"('repellent', 'pleasant')",-0.6276104,-0.53231627,0.970868,1.0858097,-0.0674034,0.0480528,0.1154562
4,-0.033938713,-0.024645632,"('disliked', 'liked')",-0.020408817,-0.25905877,-7.5185924,-7.653672,-2.5243133,-2.6457922,-0.1214789
5,0.22277418,0.20358844,"('distant', 'outgoing')",0.50650513,0.36291036,-0.7048821,-0.83007663,0.0081324,-0.0878593,-0.0959917
6,0.8276143,0.8487204,"('distant', 'open')",1.1676364,0.95886767,-0.14768605,-0.26458764,0.6158549,0.5143335,-0.1015214
7,0.90651166,0.9701489,"('insensitive', 'sensitive')",0.021872614,0.17074996,0.7154881,0.8485119,0.5479575,0.663137,0.1151795
8,0.5857276,0.65440536,"('unaffectionate', 'affectionate')",0.8583105,0.6679808,0.88049036,0.7798479,0.7748428,0.7007447,-0.0740981
9,1.169707,1.1369698,"('unaffectionate', 'caring')",0.89052725,0.7054422,1.5141258,1.4819824,1.1914533,1.1081314,-0.0833219
10,-0.6789309,-0.6211641,"('unsympathetic', 'sympathetic')",-1.5882392,-1.5913512,-0.11886036,-0.01903166,-0.7953434,-0.743849,0.0514944
11,-0.54353786,-0.44297114,"('unhelpful', 'helpful')",-1.2184389,-1.0195712,1.4502031,1.6395428,-0.1039246,0.0590002,0.1629248
12,1.0928798,1.2494663,"('unsupportive', 'supportive')",-0.55479133,-0.41716963,-1.8450233,-1.812951,-0.4356449,-0.3268848,0.1087601
13,-0.7315024,-0.69520193,"('impolite', 'polite')",-0.88807416,-0.51407635,-0.5843028,-0.43215966,-0.7346265,-0.547146,0.1874805
14,-0.04389382,0.23288622,"('antisocial', 'social')",-0.6153862,-0.2694679,-0.01651971,0.115374476,-0.2252666,0.0262643,0.2515309
15,0.1724237,0.04072042,"('boring', 'funny')",0.61885065,0.5281109,-0.08885335,-0.11317263,0.2341403,0.1518862,-0.0822541
16,-0.25378454,-0.18851614,"('unpopular', 'popular')",0.66844356,0.5570686,0.43827796,0.3171488,0.2843123,0.2285671,-0.0557452
17,-0.29161492,-0.24101081,"('nasty', 'nice')",0.54537606,0.66752285,-0.6357871,-0.5773977,-0.127342,-0.0502952,0.0770468
18,0.40761894,0.77201706,"('disagreeable', 'welcoming')",0.18554206,0.55127305,-0.7368859,-0.69525963,-0.0479083,0.2093435,0.2572518
19,-0.573119,-0.6717598,"('inhospitable', 'hospitable')",0.019775413,-0.058839947,-0.857714,-0.8618231,-0.4703525,-0.5308076,-0.0604551
20,-0.8181808,-0.6734704,"('rough', 'thoughtful')",-0.7046649,-0.5276237,0.9100148,0.9761316,-0.204277,-0.0749875,0.1292895
21,-0.81168944,-0.73365504,"('immoral', 'moral')",-0.58739436,-0.43989956,-0.39286056,-0.23699352,-0.5973148,-0.4701827,0.1271321
22,-0.372207,-0.2798496,"('untrustworthy', 'trustworthy')",-1.3978951,-1.244971,-1.0072715,-0.89151907,-0.9257912,-0.8054465,0.1203447
23,-0.43217996,-0.1477416,"('insincere', 'sincere')",-1.2158709,-1.0706923,5.856266,5.9699335,1.4027384,1.5838332,0.1810948
24,0.2084098,0.114804596,"('dishonest', 'honest')",-0.5987402,-0.61366147,0.47245532,0.5157812,0.027375,0.0056415,-0.0217335
25,0.9769005,0.9575245,"('egoistic', 'altruistic')",1.9796579,1.7921978,1.4361643,1.3334556,1.4642409,1.3610592,-0.1031817
26,1.9798625,1.8391807,"('hardhearted', 'benevolent')",1.379456,1.2262849,1.479249,1.4182036,1.6128559,1.4945564,-0.1182995
