,boston_male,boston_female,tuple,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
0,0.07883964,-0.12645076,"('unsociable', 'sociable')",0.13951175,0.08416289,-0.53872293,-0.71839386,-0.1067905,-0.2535606,-0.1467701
1,0.34772676,0.3526821,"('unfriendly', 'friendly')",0.29332379,0.232692,1.8038384,1.6916757,0.814963,0.7590166,-0.0559464
2,0.42472777,0.6124415,"('unlikable', 'likable')",1.091802,1.2146003,0.8293215,0.9966612,0.7819505,0.9412344,0.1592839
3,-0.07476816,0.041275542,"('repellent', 'pleasant')",-0.055886313,0.040238068,0.1477125,0.1820755,0.005686,0.087863,0.082177
4,-0.55352986,-0.45125225,"('disliked', 'liked')",-0.15656199,-0.1793743,-6.335032,-6.2608223,-2.3483747,-2.2971497,0.051225
5,-0.23764884,-0.1472645,"('distant', 'outgoing')",0.01064714,0.0018949285,0.056032617,0.12845911,-0.0569897,-0.0056368,0.0513529
6,-0.08334876,0.03892839,"('distant', 'open')",-0.48943308,-0.5343893,0.5858345,0.6222684,0.0043509,0.0422692,0.0379183
7,0.66773033,0.5120099,"('insensitive', 'sensitive')",0.97220033,1.0893542,0.6421791,0.5636757,0.7607032,0.7216799,-0.0390233
8,-0.34202316,-0.25481647,"('unaffectionate', 'affectionate')",-0.031910658,-0.10456424,0.6024742,0.5642407,0.0761801,0.0682867,-0.0078934
9,0.86589456,0.917017,"('unaffectionate', 'caring')",1.1399204,1.1036258,1.2047746,1.216775,1.0701965,1.0791392,0.0089427
10,1.3255243,1.1857367,"('unsympathetic', 'sympathetic')",0.030802844,0.059810292,-0.23716532,-0.35980174,0.3730539,0.2952484,-0.0778055
11,0.51075906,0.47589177,"('unhelpful', 'helpful')",0.55868405,0.6508056,2.2128172,2.2423975,1.0940868,1.1230316,0.0289448
12,1.2527459,1.3487883,"('unsupportive', 'supportive')",1.7285945,1.8397489,-1.4976796,-1.4367902,0.4945536,0.5839156,0.089362
13,1.5282521,1.402151,"('impolite', 'polite')",-0.044159953,-0.03329525,-0.24936618,-0.39925492,0.4115753,0.3232003,-0.088375
14,0.36704972,0.2601435,"('antisocial', 'social')",1.158896,1.2615625,-0.9717572,-1.0105032,0.1847295,0.1704009,-0.0143286
