,mondelez_male,mondelez_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1042337,-1.0670406,"('unsociable', 'sociable')",0.0093561895,-0.060634434,-0.8500203,-0.98615557,-0.6482993,-0.7046102,-0.0563109
1,0.47626153,0.49427724,"('unfriendly', 'friendly')",-0.21027555,-0.36930534,2.090723,1.9223651,0.7855697,0.6824457,-0.103124
2,0.2363678,0.29534554,"('unlikable', 'likable')",1.2314886,1.2781609,0.49415955,0.6290028,0.6540053,0.7341698,0.0801645
3,-1.7213092,-1.5547955,"('repellent', 'pleasant')",-0.2283135,-0.1347325,0.15128401,0.1794696,-0.5994462,-0.5033528,0.0960934
4,0.73736906,0.77834636,"('disliked', 'liked')",0.0039987043,-0.01587193,-6.5859056,-6.712942,-1.9481792,-1.9834892,-0.03531
5,1.5968801,1.5831903,"('distant', 'outgoing')",0.05248285,0.0481964,0.33832216,0.3749245,0.6625617,0.6687704,0.0062087
6,1.394001,1.3795087,"('distant', 'open')",0.06980541,0.0195558,0.926409,0.9249687,0.7967385,0.7746778,-0.0220607
7,-1.124581,-1.0009509,"('insensitive', 'sensitive')",-0.9640717,-0.90312475,0.4156549,0.397481,-0.5576659,-0.5021982,0.0554677
8,0.33828485,0.30919874,"('unaffectionate', 'affectionate')",-0.13626848,-0.29664218,1.0307971,0.905537,0.4109378,0.3060312,-0.1049066
9,0.021765608,0.026461393,"('unaffectionate', 'caring')",0.121451505,0.042515665,1.2056046,1.1564746,0.4496072,0.4084839,-0.0411233
10,-2.5737052,-2.4912815,"('unsympathetic', 'sympathetic')",-1.4085817,-1.3139682,-1.1393495,-1.1782161,-1.7072121,-1.6611552,0.0460569
11,-2.1016834,-2.0139604,"('unhelpful', 'helpful')",-0.53988546,-0.4263871,0.8816726,1.0150977,-0.5866321,-0.4750832,0.1115489
12,-0.6203719,-0.46008116,"('unsupportive', 'supportive')",-0.27458587,-0.087936305,-2.2216446,-2.2161841,-1.0388675,-0.9214005,0.117467
13,-0.45022082,-0.4421369,"('impolite', 'polite')",0.68148875,0.69680095,-0.6682237,-0.5786285,-0.1456519,-0.1079881,0.0376638
14,-1.979735,-1.8532691,"('antisocial', 'social')",0.35660958,0.40588322,-0.90697706,-0.9494399,-0.8433675,-0.7989419,0.0444256
15,0.48098636,0.34564257,"('boring', 'funny')",-0.19486338,-0.333098,0.7148492,0.6752777,0.3336574,0.2292741,-0.1043833
16,1.5026757,1.5224485,"('unpopular', 'popular')",0.72054785,0.6925984,0.9278452,0.9052292,1.0503562,1.040092,-0.0102642
17,-0.24826959,-0.18699317,"('nasty', 'nice')",-1.113444,-1.0736039,-0.5448238,-0.4856793,-0.6355124,-0.5820921,0.0534203
18,0.2572083,0.30030006,"('disagreeable', 'welcoming')",0.7600864,0.802279,-0.28304264,-0.33555526,0.2447507,0.2556746,0.0109239
19,0.8235451,0.79905885,"('inhospitable', 'hospitable')",-0.33966103,-0.39452964,0.30416137,0.37839052,0.2626818,0.2609733,-0.0017085
20,0.41783926,0.4374959,"('rough', 'thoughtful')",0.630341,0.61949855,1.0366836,0.9028552,0.6949546,0.6532832,-0.0416714
21,-1.7093998,-1.6675949,"('immoral', 'moral')",-0.34368306,-0.30398908,-1.1840233,-1.1734021,-1.0790354,-1.0483287,0.0307067
22,-1.0884936,-1.0508865,"('untrustworthy', 'trustworthy')",-0.8215336,-0.79993737,-1.2100627,-1.3017259,-1.04003,-1.0508499,-0.0108199
23,-1.4838724,-1.4367974,"('insincere', 'sincere')",-0.8693862,-0.845571,5.303897,5.262456,0.9835461,0.9933625,0.0098164
24,-1.1308264,-1.1508058,"('dishonest', 'honest')",-0.9311003,-0.97596717,0.62337095,0.5348106,-0.4795186,-0.5306541,-0.0511355
25,1.2665452,1.2651772,"('egoistic', 'altruistic')",0.989433,0.92763215,2.0611575,1.9576523,1.4390453,1.3834872,-0.0555581
26,0.36893892,0.31128314,"('hardhearted', 'benevolent')",0.60800296,0.5614823,1.7703474,1.641145,0.9157631,0.8379701,-0.077793
27,0.22617668,0.17756565,"('hardhearted', 'softhearted')",-0.27663288,-0.42228806,1.4418199,1.2533348,0.4637879,0.3362041,-0.1275838
28,-1.0195904,-1.0346017,"('disloyal', 'loyal')",-0.52349603,-0.61990124,0.6142486,0.5015384,-0.3096126,-0.3843215,-0.0747089
29,0.7012433,0.70681965,"('unfair', 'fair')",-0.51393497,-0.580969,-0.2079171,-0.35011524,-0.0068696,-0.0747549,-0.0678853
30,-1.1645526,-1.1043823,"('intolerant', 'tolerant')",-0.5240151,-0.5340126,0.53320163,0.5329817,-0.385122,-0.3684711,0.0166509
31,0.4982036,0.5501174,"('evil', 'good')",-0.6316961,-0.7249088,-0.2580621,-0.40894952,-0.1305182,-0.1945803,-0.0640621
32,-0.6439855,-0.68567306,"('unkind', 'kind')",-1.052518,-1.1221882,0.47251046,0.3178507,-0.4079977,-0.4966702,-0.0886725
