,first_male,first_female,tuple,republic_male,republic_female,bank_male,bank_female,sf_male,sf_female,_male,_female,average_male,average_female,female-male
0,0.09049955,-0.10035679,"('unsociable', 'sociable')",0.40453008,0.24246967,0.5114341,0.42947116,-0.7650144,-0.8345098,,,0.0603623,-0.0657314,-0.1260937
1,-1.366178,-1.3216946,"('unfriendly', 'friendly')",-0.2180746,-0.18308973,0.6068394,0.5638921,1.5756501,1.5926446,,,0.1495592,0.1629381,0.0133789
2,0.8310925,0.9029899,"('unlikable', 'likable')",0.87982476,0.9580911,1.6911931,1.805973,0.7525507,0.807508,,,1.0386653,1.1186405,0.0799752
3,0.65876853,0.6525058,"('repellent', 'pleasant')",-0.23306239,-0.18056622,0.32802957,0.43710896,0.60664064,0.63306344,,,0.3400941,0.385528,0.0454339
4,-0.26023537,-0.15067306,"('disliked', 'liked')",-0.2592477,-0.210154,-0.5812464,-0.5508433,-7.699794,-7.830603,,,-2.2001309,-2.1855683,0.0145626
5,-1.4258207,-1.2819641,"('distant', 'outgoing')",-0.0012580827,0.049488846,0.010196313,0.0445027,-0.042438366,-0.050911516,,,-0.3648302,-0.309721,0.0551092
6,-1.5394051,-1.3295122,"('distant', 'open')",-0.44275883,-0.33042517,-0.6119065,-0.48715806,0.5677532,0.623852,,,-0.5065793,-0.3808109,0.1257684
7,1.2639571,1.1259874,"('insensitive', 'sensitive')",0.22544637,0.21437404,0.532758,0.64356387,0.51775134,0.61139816,,,0.6349782,0.6488309,0.0138527
8,-0.894012,-0.7300626,"('unaffectionate', 'affectionate')",0.25359267,0.3297761,0.38773292,0.31724,1.5234609,1.5823305,,,0.3176936,0.374821,0.0571274
9,-0.37531087,-0.32815924,"('unaffectionate', 'caring')",0.19966495,0.17825899,1.2352052,1.1997807,1.4130176,1.5127575,,,0.6181442,0.6406595,0.0225153
10,0.95904356,0.8264497,"('unsympathetic', 'sympathetic')",0.37224534,0.24662073,-0.43298763,-0.37111592,0.010354323,0.10568133,,,0.2271639,0.2019089,-0.025255
11,1.464997,1.1841465,"('unhelpful', 'helpful')",0.7140651,0.48890516,0.94330555,0.91056746,1.5825356,1.586072,,,1.1762258,1.0424228,-0.133803
12,1.0711696,1.1638938,"('unsupportive', 'supportive')",0.9962651,1.0469673,0.86093897,0.99455756,-2.1464512,-2.0763755,,,0.1954806,0.2822608,0.0867802
13,0.873713,0.66316694,"('impolite', 'polite')",0.32278532,0.14466964,0.68771005,0.7262446,-0.78713995,-0.82966346,,,0.2742671,0.1761044,-0.0981627
14,1.3207963,1.167237,"('antisocial', 'social')",1.3364738,1.2470611,1.663049,1.7064775,-0.42398766,-0.48356828,,,0.9740829,0.9093019,-0.064781
15,0.60142136,0.51681584,"('boring', 'funny')",0.63534987,0.52063954,1.1754436,1.1358671,0.46553394,0.35584137,,,0.7194372,0.632291,-0.0871462
16,-1.6613523,-1.6739477,"('unpopular', 'popular')",-0.84221697,-0.9065183,-0.9713399,-0.9257574,-0.08907026,-0.07760901,,,-0.8909948,-0.8959581,-0.0049633
17,0.041962035,0.10226125,"('nasty', 'nice')",0.2459438,0.2820634,-0.26320985,-0.15053588,-0.112816304,-0.12162949,,,-0.0220301,0.0280398,0.0500699
18,0.14644969,0.31062472,"('disagreeable', 'welcoming')",0.7128898,0.90355164,0.028075967,0.114365175,-0.37597427,-0.3330289,,,0.1278603,0.2488782,0.1210179
19,-0.90806013,-0.76610386,"('inhospitable', 'hospitable')",0.35892802,0.43236312,-0.6992873,-0.6942749,-0.14454852,-0.11539909,,,-0.348242,-0.2858537,0.0623883
20,-0.31408548,-0.3177916,"('rough', 'thoughtful')",-0.84924054,-0.78923,-0.24356657,-0.1480596,0.28532386,0.17601982,,,-0.2803922,-0.2697653,0.0106269
21,1.9542209,1.7448189,"('immoral', 'moral')",0.5062126,0.36434653,0.8097508,0.7879107,-0.831607,-0.7947533,,,0.6096443,0.5255807,-0.0840636
22,0.3824852,0.29876667,"('untrustworthy', 'trustworthy')",0.12161526,0.11013855,-0.2356394,-0.27677453,-1.0331719,-1.0080671,,,-0.1911777,-0.2189841,-0.0278064
23,1.4328666,1.2475761,"('insincere', 'sincere')",0.9048739,0.7494504,1.9542017,1.9229515,6.4415503,6.5045156,,,2.683373,2.6061234,-0.0772496
24,0.2773226,0.29314512,"('dishonest', 'honest')",0.27339655,0.23578764,0.42084143,0.42124337,0.9104372,0.9034822,,,0.4704995,0.4634146,-0.0070849
25,-0.751485,-0.67348385,"('egoistic', 'altruistic')",0.2936766,0.33621,0.27060974,0.23039621,1.2585584,1.2227873,,,0.2678399,0.2789774,0.0111375
26,0.22767371,0.17505711,"('hardhearted', 'benevolent')",2.0617013,1.9912068,1.5872092,1.53994,1.280906,1.2783189,,,1.2893726,1.2461307,-0.0432419
27,-0.18939146,-0.098441005,"('hardhearted', 'softhearted')",-0.55562675,-0.5395851,-0.1920537,-0.12871943,1.3467032,1.3254999,,,0.1024078,0.1396886,0.0372808
28,0.51455635,0.2752574,"('disloyal', 'loyal')",0.8828152,0.6408408,0.2532684,0.10357952,1.1150995,1.0692062,,,0.6914349,0.522221,-0.1692139
29,-1.0941467,-1.0405738,"('unfair', 'fair')",-1.1637882,-1.110534,-0.448754,-0.43772206,-0.46548873,-0.585575,,,-0.7930444,-0.7936012,-0.0005568
30,0.98661613,0.9037605,"('intolerant', 'tolerant')",1.4890383,1.4837781,0.55514896,0.6040641,0.36630282,0.37601247,,,0.8492766,0.8419039,-0.0073727
31,-2.0399508,-1.6870134,"('evil', 'good')",-0.7983982,-0.53588694,-1.066725,-0.9836984,-0.48693085,-0.47964054,,,-1.0980012,-0.9215598,0.1764414
32,1.2153877,1.006384,"('unkind', 'kind')",0.5940565,0.416337,1.3633016,1.230245,0.9502458,0.8465585,,,1.0307479,0.8748811,-0.1558668
33,0.1932312,0.2753554,"('wrong', 'right')",0.6623558,0.6487932,0.5662073,0.5766705,-0.09958285,-0.14656244,,,0.3305529,0.3385642,0.0080113
34,-0.029709402,0.026107404,"('mean', 'honorable')",0.18333897,0.2678396,1.611535,1.7361121,4.9874616,5.134436,,,1.6881565,1.7911239,0.1029674
35,-2.2262545,-2.1325135,"('corrupt', 'incorrupt')",-1.2427211,-1.2571608,-1.6765511,-1.7516266,-0.61557186,-0.7497718,,,-1.4402747,-1.4727681,-0.0324934
36,-2.1008754,-1.9103118,"('hostile', 'amicable')",-0.82210785,-0.69685864,-0.27136186,-0.26487303,-0.065733954,-0.10089785,,,-0.8150197,-0.7432353,0.0717844
37,0.014540795,0.07441498,"('fake', 'genuine')",-0.48081386,-0.43694022,-1.2778568,-1.2795311,0.4129839,0.31644663,,,-0.3327865,-0.3314024,0.0013841
38,-0.036155354,-0.08029497,"('untruthful', 'truthful')",0.6723118,0.59848017,0.57601404,0.6088927,-0.086990505,-0.042330123,,,0.281295,0.2711869,-0.0101081
39,1.1697497,1.1681346,"('exploitative', 'cooperative')",1.0052685,1.0536823,1.3036634,1.3836758,0.09845133,0.10880391,,,0.8942832,0.9285742,0.034291
40,0.7140938,0.7644742,"('stingy', 'generous')",0.46479553,0.5484056,0.61921585,0.71256983,-2.1365883,-2.1957529,,,-0.0846208,-0.0425758,0.042045
41,0.8004285,0.72468996,"('unforgiving', 'forgiving')",0.46317706,0.5118507,1.6422112,1.6281534,0.017386857,0.0026002508,,,0.7308009,0.7168236,-0.0139773
42,0.920193,1.0137793,"('unreliable', 'reliable')",0.84235454,0.85920656,0.5682958,0.68354565,-3.2627718,-3.2498546,,,-0.2329822,-0.1733308,0.0596514
43,0.80964506,0.7176614,"('irresponsible', 'responsible')",0.3423637,0.28026834,0.76053715,0.83907616,0.23137891,0.28529632,,,0.5359812,0.5305755,-0.0054057
44,-0.7497817,-0.64677614,"('prejudiced', 'unprejudiced')",-1.245374,-1.2077551,-0.5612032,-0.47179064,-1.2744771,-1.3419812,,,-0.957709,-0.9170758,0.0406332
45,-0.056886215,-0.15143819,"('incompetent', 'competent')",-0.12540098,-0.15693513,-0.17407902,-0.14091043,-0.3916549,-0.4452323,,,-0.1870053,-0.223629,-0.0366237
