,civilian_male,civilian_female,tuple,average_male,average_female,female-male
20,0.8169601,0.7042293,"('rough', 'thoughtful')",0.8169601,0.7042293,-0.1127308
21,0.78876716,0.7505218,"('immoral', 'moral')",0.7887672,0.7505218,-0.0382454
22,0.39875478,0.2909231,"('untrustworthy', 'trustworthy')",0.3987548,0.2909231,-0.1078317
23,7.111788,7.212778,"('insincere', 'sincere')",7.1117878,7.2127781,0.1009903
24,1.9698409,2.0632505,"('dishonest', 'honest')",1.9698409,2.0632505,0.0934096
25,0.26293898,0.40970725,"('egoistic', 'altruistic')",0.262939,0.4097072,0.1467682
26,1.1591014,0.71777886,"('hardhearted', 'benevolent')",1.1591014,0.7177789,-0.4413225
27,1.0240574,1.1138136,"('hardhearted', 'softhearted')",1.0240574,1.1138136,0.0897562
28,1.7431399,1.6471539,"('disloyal', 'loyal')",1.7431399,1.6471539,-0.095986
29,-0.6979538,-0.6868733,"('unfair', 'fair')",-0.6979538,-0.6868733,0.0110805
30,1.3018751,1.2314063,"('intolerant', 'tolerant')",1.3018751,1.2314063,-0.0704688
31,-2.6438084,-2.4031332,"('evil', 'good')",-2.6438084,-2.4031332,0.2406752
32,2.0316844,1.6909714,"('unkind', 'kind')",2.0316844,1.6909714,-0.340713
33,0.012528278,0.06077962,"('wrong', 'right')",0.0125283,0.0607796,0.0482513
34,4.6136546,4.97024,"('mean', 'honorable')",4.6136546,4.9702401,0.3565855
35,-1.6604439,-1.681826,"('corrupt', 'incorrupt')",-1.6604439,-1.681826,-0.0213821
36,-1.4629748,-1.3379086,"('hostile', 'amicable')",-1.4629748,-1.3379086,0.1250662
37,1.0018486,1.0165968,"('fake', 'genuine')",1.0018486,1.0165968,0.0147482
38,0.9826596,0.9034528,"('untruthful', 'truthful')",0.9826596,0.9034528,-0.0792068
39,0.8055995,0.65611386,"('exploitative', 'cooperative')",0.8055995,0.6561139,-0.1494856
40,-1.7477472,-1.6089265,"('stingy', 'generous')",-1.7477472,-1.6089265,0.1388207
41,0.9171001,0.6787016,"('unforgiving', 'forgiving')",0.9171001,0.6787016,-0.2383985
42,-2.7515776,-2.7020793,"('unreliable', 'reliable')",-2.7515776,-2.7020793,0.0494983
43,1.2185438,1.237368,"('irresponsible', 'responsible')",1.2185438,1.237368,0.0188242
44,-1.5847942,-1.7182282,"('prejudiced', 'unprejudiced')",-1.5847942,-1.7182282,-0.133434
45,0.29097477,0.13615488,"('incompetent', 'competent')",0.2909748,0.1361549,-0.1548199
46,-0.118868634,-0.20205818,"('uncompetitive', 'competitive')",-0.1188686,-0.2020582,-0.0831896
47,4.8856583,5.0104365,"('stupid', 'smart')",4.8856583,5.0104365,0.1247782
48,1.079017,0.95245165,"('unintelligent', 'intelligent')",1.079017,0.9524516,-0.1265654
49,0.32007506,0.4211214,"('unable', 'able')",0.3200751,0.4211214,0.1010463
50,-0.08523056,-0.13488157,"('clumsy', 'skillful')",-0.0852306,-0.1348816,-0.049651
51,1.3735261,1.1679494,"('uneducated', 'educated')",1.3735261,1.1679494,-0.2055767
52,-0.9182584,-0.8049966,"('irrational', 'rational')",-0.9182584,-0.8049966,0.1132618
53,-0.2860153,-0.24170652,"('uncreative', 'creative')",-0.2860153,-0.2417065,0.0443088
54,0.96487206,1.1702092,"('incapable', 'capable')",0.9648721,1.1702092,0.2053371
55,1.3343495,1.3317081,"('incompetent', 'clever')",1.3343495,1.3317081,-0.0026414
56,1.439132,1.363204,"('impractical', 'practical')",1.439132,1.363204,-0.075928
57,-2.4093702,-2.6170065,"('unimaginative', 'imaginative')",-2.4093702,-2.6170065,-0.2076363
58,0.016817883,0.10575257,"('undiscriminating', 'discriminating')",0.0168179,0.1057526,0.0889347
59,-0.7043749,-0.56721705,"('foolish', 'wise')",-0.7043749,-0.5672171,0.1371578
60,1.7333754,1.7047175,"('inefficient', 'efficient')",1.7333754,1.7047175,-0.0286579
61,0.724126,0.529884,"('illogical', 'logical')",0.724126,0.529884,-0.194242
62,1.2098877,1.2381244,"('incompetent', 'brilliant')",1.2098877,1.2381244,0.0282367
63,0.65417814,0.5111438,"('unperceptive', 'insightful')",0.6541781,0.5111438,-0.1430343
64,-5.834358,-5.888355,"('shy', 'confident')",-5.8343582,-5.8883548,-0.0539966
65,0.9605087,0.8988534,"('insecure', 'secure')",0.9605087,0.8988534,-0.0616553
66,-1.0954089,-1.0882066,"('inactive', 'active')",-1.0954089,-1.0882066,0.0072023
67,-0.14726436,-0.29509813,"('doubtful', 'determined')",-0.1472644,-0.2950981,-0.1478337
68,-1.0828012,-0.9622004,"('dependent', 'independent')",-1.0828012,-0.9622004,0.1206008
69,-2.0759783,-1.9816906,"('lazy', 'industrious')",-2.0759783,-1.9816906,0.0942877
70,1.3805447,1.3169991,"('lethargic', 'energetic')",1.3805447,1.3169991,-0.0635456
71,-0.14469227,-0.0025788192,"('diffident', 'self-confident')",-0.1446923,-0.0025788,0.1421135
72,0.7880213,0.9450158,"('unambitious', 'ambitious')",0.7880213,0.9450158,0.1569945
73,-2.939033,-2.6420975,"('helpless', 'self-reliant')",-2.939033,-2.6420975,0.2969355
74,0.55738217,0.36581373,"('undedicated', 'dedicated')",0.5573822,0.3658137,-0.1915685
75,-1.7588544,-1.6437907,"('meek', 'impulsive')",-1.7588544,-1.6437907,0.1150637
76,0.6385832,0.37423667,"('anxious', 'daring')",0.6385832,0.3742367,-0.2643465
77,-0.74757504,-0.6731094,"('unmotivated', 'motivated')",-0.747575,-0.6731094,0.0744656
78,-0.7535853,-0.8788867,"('nonresilient', 'resilient')",-0.7535853,-0.8788867,-0.1253014
79,-0.7471398,-0.7484971,"('wavering', 'unwavering')",-0.7471398,-0.7484971,-0.0013573
80,0.8747012,0.5815555,"('dominated', 'dominating')",0.8747012,0.5815555,-0.2931457
81,0.31153587,0.11331991,"('submissive', 'aggressive')",0.3115359,0.1133199,-0.198216
82,5.0658593,5.4264727,"('poor', 'rich')",5.0658593,5.4264727,0.3606134
83,-0.0022182018,-0.050970066,"('powerless', 'powerful')",-0.0022182,-0.0509701,-0.0487519
84,0.37547755,0.49149957,"('inferior', 'superior')",0.3754776,0.4914996,0.116022
85,-1.5942049,-1.5745194,"('insignificant', 'prestigious')",-1.5942049,-1.5745194,0.0196855
86,1.1401625,0.8891831,"('uninfluential', 'influential')",1.1401625,0.8891831,-0.2509794
87,0.20861654,0.20607834,"('unsuccessful', 'successful')",0.2086165,0.2060783,-0.0025382
88,0.07215461,-0.12175978,"('low', 'eminent')",0.0721546,-0.1217598,-0.1939144
