,aetna_male,aetna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.0867014,-1.0449575,"('unsociable', 'sociable')",-0.514096,-0.6357471,-0.8003987,-0.8403523,-0.0399536
1,-1.000595,-1.3265328,"('unfriendly', 'friendly')",1.6237504,1.4740254,0.3115777,0.0737463,-0.2378314
2,0.6169895,0.6467376,"('unlikable', 'likable')",0.606149,0.6963188,0.6115693,0.6715282,0.0599589
3,-0.6700939,-0.5254675,"('repellent', 'pleasant')",0.45661622,0.52812487,-0.1067388,0.0013287,0.1080675
4,-0.10449884,-0.26564378,"('disliked', 'liked')",-6.3343606,-6.472794,-3.2194297,-3.3692188,-0.1497891
5,-1.2659092,-1.4096338,"('distant', 'outgoing')",-0.32378584,-0.3585311,-0.7948475,-0.8840824,-0.0892349
6,-1.060914,-1.2347343,"('distant', 'open')",0.11162329,0.07377033,-0.4746454,-0.580482,-0.1058366
7,-0.2607715,-0.0866269,"('insensitive', 'sensitive')",0.9242389,0.9379318,0.3317337,0.4256524,0.0939187
8,-0.8423764,-1.1054641,"('unaffectionate', 'affectionate')",0.8999716,0.7285071,0.0287976,-0.1884785,-0.2172761
9,-0.95852625,-1.1605482,"('unaffectionate', 'caring')",1.07312,0.9366173,0.0572969,-0.1119654,-0.1692623
10,-1.3880348,-1.1645632,"('unsympathetic', 'sympathetic')",-0.3536939,-0.37860632,-0.8708644,-0.7715847,0.0992797
11,-0.50805354,-0.3498748,"('unhelpful', 'helpful')",1.3101078,1.43012,0.4010271,0.5401226,0.1390955
12,-0.00047131628,0.10462498,"('unsupportive', 'supportive')",-1.7026155,-1.7068193,-0.8515434,-0.8010972,0.0504462
13,-0.5870325,-0.39291337,"('impolite', 'polite')",-0.5642771,-0.43533218,-0.5756548,-0.4141228,0.161532
14,-0.4384362,-0.2605974,"('antisocial', 'social')",-0.24677283,-0.26615936,-0.3426045,-0.2633784,0.0792261
15,0.05600824,-0.109047025,"('boring', 'funny')",0.7172674,0.6854788,0.3866378,0.2882159,-0.0984219
16,-0.5522161,-0.6802212,"('unpopular', 'popular')",0.100853644,0.14985335,-0.2256812,-0.2651839,-0.0395027
17,-0.36892235,-0.31793445,"('nasty', 'nice')",-0.3673946,-0.31992674,-0.3681585,-0.3189306,0.0492279
18,-0.71216196,-0.72194463,"('disagreeable', 'welcoming')",-0.47726578,-0.45354575,-0.5947139,-0.5877452,0.0069687
19,-1.3004699,-1.3317711,"('inhospitable', 'hospitable')",0.09084232,0.15446311,-0.6048138,-0.588654,0.0161598
20,0.016325712,0.051707666,"('rough', 'thoughtful')",1.1666708,1.0970566,0.5914983,0.5743821,-0.0171162
21,-0.30016938,-0.13731371,"('immoral', 'moral')",-0.55741155,-0.4399973,-0.4287905,-0.2886555,0.140135
22,-0.4162009,-0.28692988,"('untrustworthy', 'trustworthy')",-0.7874156,-0.8249715,-0.6018082,-0.5559507,0.0458575
23,-0.78423953,-0.69423795,"('insincere', 'sincere')",5.473045,5.4617186,2.3444028,2.3837404,0.0393376
24,-0.46287945,-0.4179937,"('dishonest', 'honest')",0.79599625,0.78068095,0.1665584,0.1813436,0.0147852
25,-0.17911644,-0.3139541,"('egoistic', 'altruistic')",1.5264618,1.480246,0.6736727,0.5831459,-0.0905268
26,0.55065894,0.33682597,"('hardhearted', 'benevolent')",2.196456,2.0682535,1.3735574,1.2025397,-0.1710177
27,-0.3421915,-0.3438356,"('hardhearted', 'softhearted')",1.6814983,1.5937893,0.6696534,0.6249769,-0.0446765
28,-0.5024505,-0.56601685,"('disloyal', 'loyal')",0.7611975,0.60253274,0.1293735,0.0182579,-0.1111156
29,-1.0008469,-1.1001365,"('unfair', 'fair')",-0.25185582,-0.43038836,-0.6263514,-0.7652624,-0.138911
30,-0.3333825,-0.21688852,"('intolerant', 'tolerant')",1.3242527,1.3971497,0.4954351,0.5901306,0.0946955
31,-0.7961243,-0.94212466,"('evil', 'good')",-0.92396957,-1.0724144,-0.8600469,-1.0072695,-0.1472226
32,0.010241043,0.0039022975,"('unkind', 'kind')",0.9576893,0.7658929,0.4839652,0.3848976,-0.0990676
33,0.45067316,0.31923968,"('wrong', 'right')",-0.4169461,-0.50440526,0.0168635,-0.0925828,-0.1094463
34,-0.4214051,-0.29176638,"('mean', 'honorable')",5.6394286,5.9181533,2.6090117,2.8131936,0.2041819
35,0.115945384,-0.18578404,"('corrupt', 'incorrupt')",0.04683985,-0.1481656,0.0813926,-0.1669748,-0.2483674
36,-0.8115741,-1.1594598,"('hostile', 'amicable')",0.13633758,-0.0689253,-0.3376183,-0.6141925,-0.2765742
37,0.36145395,0.3912937,"('fake', 'genuine')",0.49932644,0.50538135,0.4303902,0.4483375,0.0179473
38,-0.93939775,-0.9263362,"('untruthful', 'truthful')",-0.4095876,-0.30789283,-0.6744927,-0.6171145,0.0573782
39,0.23116043,0.32338953,"('exploitative', 'cooperative')",0.30980712,0.3078024,0.2704838,0.315596,0.0451122
40,-0.035892326,-0.07366046,"('stingy', 'generous')",-1.2241384,-1.3507096,-0.6300154,-0.712185,-0.0821696
41,-0.6944975,-0.69543415,"('unforgiving', 'forgiving')",0.15409279,0.08473194,-0.2702024,-0.3053511,-0.0351487
42,-0.49771976,-0.15582293,"('unreliable', 'reliable')",-3.2259274,-3.0946903,-1.8618236,-1.6252567,0.2365669
43,-0.7710324,-0.5541915,"('irresponsible', 'responsible')",0.5668677,0.6434467,-0.1020823,0.0446276,0.1467099
44,-0.17051479,-0.19224665,"('prejudiced', 'unprejudiced')",-1.637214,-1.602195,-0.9038644,-0.8972208,0.0066436
45,-0.8857449,-0.6639926,"('incompetent', 'competent')",-0.19537313,-0.21189448,-0.5405591,-0.4379435,0.1026156
46,-0.3951987,-0.22635727,"('uncompetitive', 'competitive')",-0.67965615,-0.6496951,-0.5374274,-0.4380262,0.0994012
47,-0.1881864,-0.0112005025,"('stupid', 'smart')",4.916194,5.051827,2.3640037,2.5203133,0.1563096
48,-0.098672874,-0.09741937,"('unintelligent', 'intelligent')",0.70643115,0.76486677,0.3038791,0.3337237,0.0298446
49,-0.63962215,-0.5368095,"('unable', 'able')",-0.47521034,-0.3806573,-0.5574163,-0.4587334,0.0986829
50,0.33526373,0.3425578,"('clumsy', 'skillful')",0.10427212,0.030107029,0.2197679,0.1863324,-0.0334355
51,-0.49461675,-0.49256244,"('uneducated', 'educated')",0.76428324,0.719515,0.1348332,0.1134763,-0.0213569
52,0.009698041,-0.47209796,"('irrational', 'rational')",0.22300078,0.053340994,0.1163494,-0.2093785,-0.3257279
53,-1.4608132,-1.4888405,"('uncreative', 'creative')",0.59505975,0.58894867,-0.4328767,-0.4499459,-0.0170692
54,-0.60413545,-0.6674207,"('incapable', 'capable')",1.1511205,1.1290959,0.2734925,0.2308376,-0.0426549
55,-0.25552148,0.027481966,"('incompetent', 'clever')",0.20785049,0.24986912,-0.0238355,0.1386755,0.162511
56,-0.42644712,-0.15991117,"('impractical', 'practical')",-0.451775,-0.35325703,-0.4391111,-0.2565841,0.182527
57,-0.92359823,-0.8292239,"('unimaginative', 'imaginative')",-2.271169,-2.335945,-1.5973836,-1.5825844,0.0147992
58,-0.47258633,-0.5285289,"('undiscriminating', 'discriminating')",0.35300964,0.30409685,-0.0597883,-0.112216,-0.0524277
59,0.19260009,0.050777152,"('foolish', 'wise')",0.21921778,0.15419962,0.2059089,0.1024884,-0.1034205
60,-0.19558892,0.2745973,"('inefficient', 'efficient')",-0.4541205,-0.19645767,-0.3248547,0.0390698,0.3639245
61,-0.08809395,-0.15058579,"('illogical', 'logical')",0.29014722,0.14562653,0.1010266,-0.0024796,-0.1035062
62,-0.05867836,0.18781777,"('incompetent', 'brilliant')",0.076151945,0.27468148,0.0087368,0.2312496,0.2225128
63,-0.6165259,-0.4863248,"('unperceptive', 'insightful')",0.71405494,0.8448437,0.0487645,0.1792594,0.1304949
64,0.23146194,0.40744537,"('shy', 'confident')",-6.7032747,-6.6725507,-3.2359064,-3.1325526,0.1033538
65,0.07814324,0.28293413,"('insecure', 'secure')",-0.48153594,-0.38953036,-0.2016964,-0.0532981,0.1483983
66,-0.8384695,-0.9613267,"('inactive', 'active')",0.64623404,0.57698727,-0.0961177,-0.1921697,-0.096052
67,0.06720444,0.19854598,"('doubtful', 'determined')",-0.5958128,-0.5010588,-0.2643042,-0.1512564,0.1130478
68,-0.8007579,-0.73405045,"('dependent', 'independent')",-0.5892374,-0.5326886,-0.6949977,-0.6333696,0.0616281
69,0.8231025,0.7009908,"('lazy', 'industrious')",-0.591162,-0.63862103,0.1159702,0.0311849,-0.0847853
70,-0.42421034,-0.16974348,"('lethargic', 'energetic')",0.67727613,0.7446352,0.1265329,0.2874459,0.160913
71,-0.6422852,-0.71271026,"('diffident', 'self-confident')",0.21906146,0.1885745,-0.2116119,-0.2620679,-0.050456
72,-0.19897282,-0.0825299,"('unambitious', 'ambitious')",-0.65710086,-0.6863444,-0.4280368,-0.3844371,0.0435997
73,0.5297492,0.42046574,"('helpless', 'self-reliant')",-2.7568765,-2.7895675,-1.1135637,-1.1845509,-0.0709872
74,-0.113550365,-0.022030607,"('undedicated', 'dedicated')",0.17476675,0.10691737,0.0306082,0.0424434,0.0118352
75,0.14112869,0.06773817,"('meek', 'impulsive')",-0.3241133,-0.2939475,-0.0914923,-0.1131047,-0.0216124
76,-0.2349996,0.03488048,"('anxious', 'daring')",0.020130478,0.21364024,-0.1074346,0.1242604,0.231695
77,-0.9364245,-0.74288464,"('unmotivated', 'motivated')",-1.494301,-1.330213,-1.2153628,-1.0365489,0.1788139
78,-0.6275489,-0.66160655,"('nonresilient', 'resilient')",0.056375764,0.07133399,-0.2855866,-0.2951363,-0.0095497
79,-0.6308891,-0.7243855,"('wavering', 'unwavering')",-0.105783425,-0.11090701,-0.3683363,-0.4176463,-0.04931
80,0.01592984,0.1270228,"('dominated', 'dominating')",-1.0747385,-1.0629821,-0.5294043,-0.4679796,0.0614247
81,0.40246704,0.6379773,"('submissive', 'aggressive')",-0.81377107,-0.71257114,-0.205652,-0.0372969,0.1683551
82,-0.34270385,-0.31053805,"('poor', 'rich')",5.895227,5.972343,2.7762616,2.8309026,0.054641
83,-0.58344257,-0.54095405,"('powerless', 'powerful')",-1.0775055,-1.1349441,-0.830474,-0.837949,-0.007475
84,0.3043263,0.2127938,"('inferior', 'superior')",0.7145708,0.6571426,0.5094485,0.4349682,-0.0744803
85,0.27609798,-0.035317667,"('insignificant', 'prestigious')",0.66830796,0.594581,0.472203,0.2796317,-0.1925713
86,-1.1712658,-1.2432389,"('uninfluential', 'influential')",0.036808107,-0.15031156,-0.5672289,-0.6967753,-0.1295464
87,0.07350895,-0.019281484,"('unsuccessful', 'successful')",0.82817626,0.8058966,0.4508426,0.3933075,-0.0575351
88,0.0058643315,-0.0897795,"('low', 'eminent')",0.40925294,0.37261948,0.2075586,0.14142,-0.0661386
