,aes_male,aes_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.70807755,-0.9268287,"('unsociable', 'sociable')",-0.114584744,-0.3371279,-0.4113311,-0.6319783,-0.2206472
1,-1.8016162,-1.8651283,"('unfriendly', 'friendly')",1.1144043,1.0361954,-0.3436059,-0.4144664,-0.0708605
2,0.8913483,0.834453,"('unlikable', 'likable')",0.73174876,0.65607446,0.8115485,0.7452637,-0.0662848
3,0.09186846,0.17237142,"('repellent', 'pleasant')",0.92947346,0.9220043,0.510671,0.5471879,0.0365169
4,-0.5500158,-0.6111277,"('disliked', 'liked')",-6.2394114,-6.343236,-3.3947136,-3.4771819,-0.0824683
5,-1.7119663,-1.7014103,"('distant', 'outgoing')",-0.8499834,-0.8122572,-1.2809749,-1.2568338,0.0241411
6,-1.899432,-1.8726025,"('distant', 'open')",-0.9389102,-0.9257173,-1.4191711,-1.3991599,0.0200112
7,0.047173385,-0.005276222,"('insensitive', 'sensitive')",0.22734734,0.18860249,0.1372604,0.0916631,-0.0455973
8,-1.1712359,-1.1881906,"('unaffectionate', 'affectionate')",0.1041414,0.082792655,-0.5335473,-0.552699,-0.0191517
9,-1.2515957,-1.2931297,"('unaffectionate', 'caring')",0.5350207,0.52419007,-0.3582875,-0.3844698,-0.0261823
10,-0.70148534,-0.83978724,"('unsympathetic', 'sympathetic')",-0.80515337,-0.90740913,-0.7533194,-0.8735982,-0.1202788
11,0.123600975,0.027669385,"('unhelpful', 'helpful')",1.3274078,1.3375915,0.7255044,0.6826305,-0.0428739
12,-0.40984687,-0.37633276,"('unsupportive', 'supportive')",-2.2894537,-2.352759,-1.3496503,-1.3645458,-0.0148955
13,-0.069077015,-0.20368537,"('impolite', 'polite')",-0.90249467,-0.95639455,-0.4857858,-0.58004,-0.0942542
14,0.63009906,0.50844467,"('antisocial', 'social')",0.3457754,0.18393004,0.4879372,0.3461874,-0.1417498
15,-0.011232207,-0.108348034,"('boring', 'funny')",0.11797699,0.08116212,0.0533724,-0.013593,-0.0669654
16,-0.45145434,-0.47017348,"('unpopular', 'popular')",0.7137073,0.67164505,0.1311265,0.1007358,-0.0303907
17,-0.047831744,-0.012846038,"('nasty', 'nice')",-0.46207887,-0.4322771,-0.2549553,-0.2225616,0.0323937
18,-0.7498507,-0.78256536,"('disagreeable', 'welcoming')",-0.45289043,-0.53604376,-0.6013706,-0.6593046,-0.057934
19,-1.2765217,-1.2487953,"('inhospitable', 'hospitable')",-0.5743437,-0.5279356,-0.9254327,-0.8883654,0.0370673
20,1.0158733,0.9947307,"('rough', 'thoughtful')",1.0383064,1.0106335,1.0270898,1.0026821,-0.0244077
21,0.6904273,0.5642091,"('immoral', 'moral')",-0.09711015,-0.1547636,0.2966586,0.2047228,-0.0919358
22,-0.4709756,-0.5384488,"('untrustworthy', 'trustworthy')",-0.94344115,-1.0520982,-0.7072084,-0.7952735,-0.0880651
23,-0.044127867,-0.13913919,"('insincere', 'sincere')",5.5779734,5.535217,2.7669227,2.6980388,-0.0688839
24,-0.28796738,-0.38218427,"('dishonest', 'honest')",0.42196637,0.35483107,0.0669995,-0.0136766,-0.0806761
25,-0.34117475,-0.3027308,"('egoistic', 'altruistic')",1.1173903,1.1426815,0.3881078,0.4199753,0.0318675
26,0.30142605,0.20881106,"('hardhearted', 'benevolent')",1.9030652,1.7981695,1.1022456,1.0034903,-0.0987553
27,-0.6081975,-0.52093935,"('hardhearted', 'softhearted')",1.0340782,0.9982141,0.2129404,0.2386374,0.025697
28,-0.52245057,-0.6335739,"('disloyal', 'loyal')",1.1306882,1.0196567,0.3041188,0.1930414,-0.1110774
29,-1.3447078,-1.3950213,"('unfair', 'fair')",-0.53681004,-0.65888137,-0.9407589,-1.0269513,-0.0861924
30,0.8311933,0.6949366,"('intolerant', 'tolerant')",0.9784233,0.8515471,0.9048083,0.7732419,-0.1315664
31,-1.1676534,-1.0191274,"('evil', 'good')",-0.58063626,-0.5835666,-0.8741449,-0.801347,0.0727979
32,-0.2725793,-0.43695784,"('unkind', 'kind')",0.63232255,0.40694362,0.1798716,-0.0150071,-0.1948787
33,-0.046842262,-0.14804652,"('wrong', 'right')",-0.88641346,-0.91946197,-0.4666279,-0.5337542,-0.0671263
34,0.09553084,0.2349742,"('mean', 'honorable')",5.4198747,5.6089993,2.7577028,2.9219868,0.164284
35,-0.5078758,-0.484312,"('corrupt', 'incorrupt')",-0.15564053,-0.13252993,-0.3317582,-0.308421,0.0233372
36,-1.2976428,-1.3098909,"('hostile', 'amicable')",-0.03300952,-0.11247385,-0.6653262,-0.7111824,-0.0458562
37,0.31986934,0.27322486,"('fake', 'genuine')",-0.3281772,-0.3339157,-0.0041539,-0.0303454,-0.0261915
38,-0.9476895,-0.9787415,"('untruthful', 'truthful')",-0.29872316,-0.2321619,-0.6232063,-0.6054517,0.0177546
39,1.284876,1.2602679,"('exploitative', 'cooperative')",0.15309386,0.16558501,0.7189849,0.7129264,-0.0060585
40,-0.26653147,-0.2927125,"('stingy', 'generous')",-1.5339204,-1.6848221,-0.9002259,-0.9887673,-0.0885414
41,-0.018953241,-0.059677392,"('unforgiving', 'forgiving')",0.21637951,0.037313897,0.0987131,-0.0111817,-0.1098948
42,-0.15178987,-0.22338325,"('unreliable', 'reliable')",-3.6440392,-3.7803245,-1.8979145,-2.0018539,-0.1039394
43,-0.043522995,-0.07655397,"('irresponsible', 'responsible')",0.06997883,0.014887661,0.0132279,-0.0308332,-0.0440611
44,-0.10926169,-0.11850101,"('prejudiced', 'unprejudiced')",-1.5058874,-1.485942,-0.8075745,-0.8022215,0.005353
45,-0.21136035,-0.28625315,"('incompetent', 'competent')",-0.01552587,-0.13289186,-0.1134431,-0.2095725,-0.0961294
46,0.27810764,0.1872825,"('uncompetitive', 'competitive')",-0.81530094,-0.90260726,-0.2685966,-0.3576624,-0.0890658
47,0.3457095,0.4074425,"('stupid', 'smart')",4.924816,5.0737243,2.6352627,2.7405834,0.1053207
48,0.2530392,0.24171029,"('unintelligent', 'intelligent')",0.89552915,0.8665699,0.5742842,0.5541401,-0.0201441
49,-0.19412032,-0.047650136,"('unable', 'able')",-0.21926916,-0.17072064,-0.2066947,-0.1091854,0.0975093
50,-0.03297978,-0.06070999,"('clumsy', 'skillful')",-0.09974345,-0.22258215,-0.0663616,-0.1416461,-0.0752845
51,-0.2698977,-0.47129193,"('uneducated', 'educated')",0.74922174,0.6347786,0.239662,0.0817433,-0.1579187
52,-0.43334073,-0.58708787,"('irrational', 'rational')",-0.014831927,-0.073939815,-0.2240863,-0.3305138,-0.1064275
53,-1.1494356,-1.1898627,"('uncreative', 'creative')",0.22774325,0.17239851,-0.4608462,-0.5087321,-0.0478859
54,-0.83010083,-0.8675637,"('incapable', 'capable')",0.5723649,0.65261996,-0.128868,-0.1074719,0.0213961
55,0.35830835,0.27502567,"('incompetent', 'clever')",0.48545903,0.367736,0.4218837,0.3213809,-0.1005028
56,0.5771614,0.44555292,"('impractical', 'practical')",-0.55706847,-0.6912747,0.0100465,-0.1228609,-0.1329074
57,-0.76275647,-0.898085,"('unimaginative', 'imaginative')",-3.1289706,-3.204465,-1.9458635,-2.051275,-0.1054115
58,0.09403176,0.009247294,"('undiscriminating', 'discriminating')",0.41090903,0.3323749,0.2524704,0.1708111,-0.0816593
59,-0.49911702,-0.42643023,"('foolish', 'wise')",-0.1545162,-0.09503065,-0.3268166,-0.2607304,0.0660862
60,1.1412475,1.1288474,"('inefficient', 'efficient')",-0.30464607,-0.28650153,0.4183007,0.4211729,0.0028722
61,0.6929717,0.51605916,"('illogical', 'logical')",0.8375271,0.67593235,0.7652494,0.5959958,-0.1692536
62,0.67934823,0.6778321,"('incompetent', 'brilliant')",0.33019382,0.36825377,0.504771,0.5230429,0.0182719
63,-0.040669125,-0.04066187,"('unperceptive', 'insightful')",0.5310158,0.53618956,0.2451733,0.2477638,0.0025905
64,0.0995024,0.065896146,"('shy', 'confident')",-6.531387,-6.651921,-3.2159421,-3.2930124,-0.0770703
65,0.8623151,0.7381786,"('insecure', 'secure')",-0.33378172,-0.3853752,0.2642667,0.1764017,-0.087865
66,-1.340721,-1.407452,"('inactive', 'active')",0.31041256,0.38110742,-0.5151542,-0.5131723,0.0019819
