,adobe_male,adobe_female,tuple,inc_male,inc_female,average_male,average_female,female-male
28,-0.0036867931,-0.19575194,"('disloyal', 'loyal')",0.7043504,0.5668605,0.3503318,0.1855543,-0.1647775
29,-0.9076195,-0.8902312,"('unfair', 'fair')",-0.051264927,-0.18334487,-0.4794422,-0.536788,-0.0573458
30,0.5722111,0.50235176,"('intolerant', 'tolerant')",0.984568,0.8883422,0.7783896,0.695347,-0.0830426
31,0.6244646,0.7409831,"('evil', 'good')",-0.5180247,-0.5401201,0.0532199,0.1004315,0.0472116
32,-0.24986199,-0.36265513,"('unkind', 'kind')",0.3744998,0.21841502,0.0623189,-0.0721201,-0.134439
33,1.1314383,1.0461651,"('wrong', 'right')",-0.33601767,-0.3841371,0.3977103,0.331014,-0.0666963
34,1.3917619,1.5275759,"('mean', 'honorable')",6.268228,6.3404226,3.8299949,3.9339993,0.1040044
35,0.12094767,0.123884246,"('corrupt', 'incorrupt')",0.330351,0.26793915,0.2256493,0.1959117,-0.0297376
36,0.75695086,0.73001355,"('hostile', 'amicable')",0.44557053,0.25220478,0.6012607,0.4911092,-0.1101515
37,-0.1189731,-0.088943176,"('fake', 'genuine')",-0.038665388,-0.004117988,-0.0788192,-0.0465306,0.0322886
38,-0.26081523,-0.26710582,"('untruthful', 'truthful')",0.24390033,0.2601066,-0.0084575,-0.0034996,0.0049579
39,1.3392776,1.365971,"('exploitative', 'cooperative')",0.4280573,0.41372406,0.8836675,0.8898475,0.00618
40,0.75828934,0.7050196,"('stingy', 'generous')",-1.3617485,-1.4160253,-0.3017296,-0.3555028,-0.0537732
41,0.09528179,0.004162997,"('unforgiving', 'forgiving')",-0.15477057,-0.2915795,-0.0297444,-0.1437083,-0.1139639
42,-1.3020153,-1.3583006,"('unreliable', 'reliable')",-3.8273075,-3.7685094,-2.5646615,-2.563405,0.0012565
43,-0.33246002,-0.31889853,"('irresponsible', 'responsible')",0.1168247,0.0870426,-0.1078177,-0.115928,-0.0081103
44,-2.1111488,-2.077785,"('prejudiced', 'unprejudiced')",-1.5297081,-1.4902781,-1.8204285,-1.7840316,0.0363969
45,-1.5357512,-1.5877999,"('incompetent', 'competent')",-1.0587442,-1.0415411,-1.2972476,-1.3146706,-0.017423
46,-0.6153652,-0.5870272,"('uncompetitive', 'competitive')",-0.54726434,-0.59701264,-0.5813148,-0.5920199,-0.0107051
47,0.28785232,0.42014077,"('stupid', 'smart')",4.709852,4.733368,2.4988523,2.5767543,0.077902
48,1.0036659,0.9891471,"('unintelligent', 'intelligent')",0.7457954,0.65820056,0.8747307,0.8236738,-0.0510569
49,0.4350733,0.41456464,"('unable', 'able')",-0.10481802,-0.061361186,0.1651276,0.1766017,0.0114741
50,-0.67726874,-0.6590444,"('clumsy', 'skillful')",-0.25955153,-0.29497868,-0.4684101,-0.4770115,-0.0086014
51,-1.13433,-1.2649748,"('uneducated', 'educated')",0.8361386,0.8084326,-0.1490957,-0.2282711,-0.0791754
52,1.028831,1.0180031,"('irrational', 'rational')",0.016835399,-0.111413516,0.5228332,0.4532948,-0.0695384
53,2.7382722,2.7336903,"('uncreative', 'creative')",0.9622696,0.8622769,1.8502709,1.7979836,-0.0522873
54,1.5018678,1.5578108,"('incapable', 'capable')",1.2220356,1.2404349,1.3619517,1.3991228,0.0371711
55,-0.9777627,-1.0008925,"('incompetent', 'clever')",-0.3529343,-0.31173745,-0.6653485,-0.656315,0.0090335
56,-0.15975773,-0.19031245,"('impractical', 'practical')",-0.88408947,-0.8363713,-0.5219236,-0.5133419,0.0085817
57,0.040400535,-0.04040449,"('unimaginative', 'imaginative')",-2.7097607,-2.7645314,-1.3346801,-1.402468,-0.0677879
58,1.0059966,1.0237765,"('undiscriminating', 'discriminating')",0.62869155,0.5673539,0.8173441,0.7955652,-0.0217789
59,-0.0012370981,0.026166156,"('foolish', 'wise')",0.26879832,0.22282492,0.1337806,0.1244955,-0.0092851
60,-0.15655835,-0.16046272,"('inefficient', 'efficient')",-0.12781759,-0.016948856,-0.142188,-0.0887058,0.0534822
61,1.1843625,1.0815135,"('illogical', 'logical')",0.62993807,0.4981731,0.9071503,0.7898433,-0.117307
62,-0.5483299,-0.43774402,"('incompetent', 'brilliant')",-0.28113955,-0.10142939,-0.4147347,-0.2695867,0.145148
63,0.482983,0.5199558,"('unperceptive', 'insightful')",0.8225799,0.8782443,0.6527815,0.6991,0.0463185
64,-2.407066,-2.4998534,"('shy', 'confident')",-6.498227,-6.4770308,-4.4526467,-4.4884419,-0.0357952
65,-1.3829068,-1.5073187,"('insecure', 'secure')",-0.7746807,-0.7877039,-1.0787938,-1.1475112,-0.0687174
66,-0.6599323,-0.6415983,"('inactive', 'active')",0.7684489,0.75710624,0.0542583,0.057754,0.0034957
67,-0.3792987,-0.34973955,"('doubtful', 'determined')",-0.679867,-0.6714089,-0.5295829,-0.5105742,0.0190087
68,-0.9169528,-0.9923686,"('dependent', 'independent')",0.22322707,0.22628081,-0.3468629,-0.3830439,-0.036181
69,0.7353309,0.81634146,"('lazy', 'industrious')",-0.6833417,-0.6158474,0.0259946,0.100247,0.0742524
70,-1.0730942,-1.0751097,"('lethargic', 'energetic')",0.022602186,0.07250736,-0.525246,-0.5013012,0.0239448
71,1.0828525,1.0851841,"('diffident', 'self-confident')",0.2862696,0.28697452,0.684561,0.6860793,0.0015183
72,0.26574942,0.287658,"('unambitious', 'ambitious')",-1.2415676,-1.293156,-0.4879091,-0.502749,-0.0148399
73,0.17506714,0.2752849,"('helpless', 'self-reliant')",-3.1883473,-3.0647566,-1.5066401,-1.3947358,0.1119043
74,0.48383576,0.4796334,"('undedicated', 'dedicated')",-0.11179228,-0.16272506,0.1860217,0.1584542,-0.0275675
75,-1.379995,-1.2571416,"('meek', 'impulsive')",-0.27941135,-0.16835956,-0.8297032,-0.7127506,0.1169526
76,-0.23884597,-0.2584316,"('anxious', 'daring')",-0.17280284,-0.11054977,-0.2058244,-0.1844907,0.0213337
77,-0.2375102,-0.15475516,"('unmotivated', 'motivated')",-1.008831,-0.84992516,-0.6231706,-0.5023401,0.1208305
78,0.5165552,0.5006983,"('nonresilient', 'resilient')",0.3084623,0.41442183,0.4125087,0.4575601,0.0450514
79,0.11752945,0.08740452,"('wavering', 'unwavering')",0.20589457,0.22323285,0.161712,0.1553187,-0.0063933
80,-2.2333877,-2.2893598,"('dominated', 'dominating')",-1.8427823,-1.7307746,-2.038085,-2.0100672,0.0280178
81,-1.7392884,-1.7887065,"('submissive', 'aggressive')",-1.5622871,-1.446886,-1.6507878,-1.6177962,0.0329916
82,-0.40217966,-0.352707,"('poor', 'rich')",5.6018515,5.57039,2.5998359,2.6088417,0.0090058
83,0.52693886,0.54140794,"('powerless', 'powerful')",-0.9095416,-0.9456417,-0.1913014,-0.2021169,-0.0108155
84,0.86025864,0.8188665,"('inferior', 'superior')",1.1981452,1.1671562,1.0292019,0.9930114,-0.0361905
85,1.9223446,2.0293608,"('insignificant', 'prestigious')",1.1424857,1.1813946,1.5324152,1.6053777,0.0729625
86,1.0167959,0.8528366,"('uninfluential', 'influential')",0.0105815455,-0.17146322,0.5136887,0.3406867,-0.173002
87,0.29247582,0.31513387,"('unsuccessful', 'successful')",0.9540281,1.0565526,0.623252,0.6858432,0.0625912
88,0.07966013,0.049986366,"('low', 'eminent')",0.22718495,0.19453812,0.1534225,0.1222622,-0.0311603
