,iron_male,iron_female,tuple,mountain_male,mountain_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.831309,-0.8864533,"('unsociable', 'sociable')",-0.44516313,-0.49143636,-0.29123828,-0.4068496,-0.5225701,-0.5949131,-0.072343
1,-0.923164,-1.0828654,"('unfriendly', 'friendly')",-0.62949955,-0.85251236,1.7028812,1.5344266,0.0500726,-0.1336504,-0.183723
2,-0.18718585,-0.07408561,"('unlikable', 'likable')",0.87727016,1.0270735,0.47746038,0.5349582,0.3891816,0.495982,0.1068004
3,-0.7188032,-0.57300013,"('repellent', 'pleasant')",0.09347365,0.2150076,0.20077936,0.24291384,-0.1415167,-0.0383596,0.1031571
4,-0.58282024,-0.6571803,"('disliked', 'liked')",-0.37349948,-0.40720582,-6.72897,-6.8143015,-2.5617633,-2.6262293,-0.064466
5,-1.1108428,-1.1573834,"('distant', 'outgoing')",-1.0500702,-1.1183138,-0.21328072,-0.2511586,-0.7913979,-0.8422853,-0.0508874
6,-0.8838258,-0.91662395,"('distant', 'open')",-1.0876691,-1.1098541,0.1956593,0.13613153,-0.5919452,-0.6301155,-0.0381703
7,0.09013106,0.2727563,"('insensitive', 'sensitive')",0.31685036,0.5033991,0.5980303,0.70268416,0.3350039,0.4929465,0.1579426
8,-0.19573835,-0.1151692,"('unaffectionate', 'affectionate')",-0.94103134,-0.98235947,0.8740773,0.79590905,-0.0875641,-0.1005399,-0.0129758
9,0.15520406,0.25033334,"('unaffectionate', 'caring')",-0.30271852,-0.29242694,1.09271,1.0697573,0.3150652,0.3425546,0.0274894
10,0.47699964,0.58144176,"('unsympathetic', 'sympathetic')",0.20173706,0.31902543,-0.4054973,-0.39494532,0.0910798,0.1685073,0.0774275
11,-0.44581962,-0.24715124,"('unhelpful', 'helpful')",-0.3313344,-0.14288282,1.4543628,1.6312746,0.2257362,0.4137468,0.1880106
12,0.5918569,0.7456139,"('unsupportive', 'supportive')",0.35161304,0.5132983,-1.7077919,-1.6725444,-0.254774,-0.1378774,0.1168966
13,-0.8697759,-0.8657786,"('impolite', 'polite')",-0.46921176,-0.40383056,-0.7932308,-0.7799678,-0.7107395,-0.6831923,0.0275472
14,-0.5775954,-0.50541073,"('antisocial', 'social')",-0.5308278,-0.47237226,-0.5198659,-0.5126145,-0.542763,-0.4967992,0.0459638
15,-1.0100687,-1.0379497,"('boring', 'funny')",-1.0030408,-1.0860316,0.12823057,0.11425886,-0.628293,-0.6699075,-0.0416145
16,-0.9163806,-1.0739584,"('unpopular', 'popular')",-0.07821984,-0.18698208,0.48434842,0.422035,-0.170084,-0.2796352,-0.1095512
