,safeway_male,safeway_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.12607405,0.23740952,"('unsociable', 'sociable')",-0.24246,-0.32811534,-0.058193,-0.0453529,0.0128401
1,-0.32803226,-0.24012184,"('unfriendly', 'friendly')",2.2219267,2.1223366,0.9469472,0.9411074,-0.0058398
2,0.75674814,0.8042952,"('unlikable', 'likable')",0.7753098,0.83688575,0.766029,0.8205905,0.0545615
3,-0.7894411,-0.54645574,"('repellent', 'pleasant')",-0.049380373,0.009258809,-0.4194107,-0.2685985,0.1508122
4,-0.1560112,-0.1988306,"('disliked', 'liked')",-6.0758314,-6.1935277,-3.1159213,-3.1961792,-0.0802579
5,-0.505743,-0.52995324,"('distant', 'outgoing')",0.12403039,0.06813198,-0.1908563,-0.2309106,-0.0400543
6,-0.29162356,-0.26540023,"('distant', 'open')",0.51144934,0.43149328,0.1099129,0.0830465,-0.0268664
7,0.4695587,0.6649144,"('insensitive', 'sensitive')",0.5329064,0.62757945,0.5012326,0.6462469,0.1450143
8,-0.4868986,-0.54610485,"('unaffectionate', 'affectionate')",0.9629114,0.88757616,0.2380064,0.1707357,-0.0672707
9,0.2519069,0.3169598,"('unaffectionate', 'caring')",1.3859457,1.4145614,0.8189263,0.8657606,0.0468343
10,0.15793465,0.40352166,"('unsympathetic', 'sympathetic')",-0.367172,-0.2942553,-0.1046187,0.0546332,0.1592519
11,0.72718114,0.8655148,"('unhelpful', 'helpful')",1.6651275,1.819033,1.1961544,1.342274,0.1461196
12,1.1814076,1.4302672,"('unsupportive', 'supportive')",-1.509893,-1.4522426,-0.1642427,-0.0109877,0.153255
13,0.68004215,0.71480674,"('impolite', 'polite')",-0.5851456,-0.5596425,0.0474483,0.0775821,0.0301338
14,0.3115233,0.40715998,"('antisocial', 'social')",-0.68235934,-0.68425137,-0.185418,-0.1385457,0.0468723
15,0.29238886,0.12673101,"('boring', 'funny')",0.51274705,0.46243238,0.402568,0.2945817,-0.1079863
16,-0.4197647,-0.39026818,"('unpopular', 'popular')",0.492981,0.5004494,0.0366081,0.0550906,0.0184825
17,-0.13126987,-0.10776226,"('nasty', 'nice')",-0.25723302,-0.23539771,-0.1942514,-0.17158,0.0226714
18,-0.59147966,-0.5141215,"('disagreeable', 'welcoming')",-0.20882085,-0.28578085,-0.4001502,-0.3999512,0.000199
19,-1.2323296,-1.2061045,"('inhospitable', 'hospitable')",0.37818524,0.40737054,-0.4270722,-0.399367,0.0277052
20,-0.16489272,-0.078617245,"('rough', 'thoughtful')",1.3267487,1.2909447,0.580928,0.6061637,0.0252357
21,0.5305942,0.69616455,"('immoral', 'moral')",-0.3041357,-0.18680382,0.1132293,0.2546804,0.1414511
22,0.9271766,0.98476815,"('untrustworthy', 'trustworthy')",-0.7774722,-0.8118092,0.0748522,0.0864795,0.0116273
23,0.28216466,0.44250643,"('insincere', 'sincere')",5.5918727,5.63637,2.9370186,3.0394382,0.1024196
24,0.56649584,0.5910439,"('dishonest', 'honest')",0.95692503,0.94291306,0.7617104,0.7669785,0.0052681
