,baker_male,baker_female,tuple,hughes_male,hughes_female,co_male,co_female,average_male,average_female,female-male
0,0.13252896,-0.16212356,"('unsociable', 'sociable')",-0.5364453,-0.60062665,-0.41874987,-0.5942131,-0.2742221,-0.4523211,-0.178099
1,0.027927916,-0.23641926,"('unfriendly', 'friendly')",2.134227,1.9208325,1.5704817,1.4123917,1.2442122,1.0322683,-0.2119439
2,0.18340895,0.13953309,"('unlikable', 'likable')",0.6813062,0.7530996,0.7238545,0.90050167,0.5295232,0.5977115,0.0681883
3,-0.37502372,-0.31669182,"('repellent', 'pleasant')",-1.3027723,-1.1474836,0.38903308,0.44112372,-0.4295876,-0.3410172,0.0885704
4,0.81406784,0.6902988,"('disliked', 'liked')",1.0568879,0.93445504,-5.695341,-5.8390765,-1.2747951,-1.4047742,-0.1299791
5,-0.12441623,-0.04571662,"('distant', 'outgoing')",1.0423831,0.99698466,-0.7147434,-0.52570045,0.0677412,0.1418559,0.0741147
6,-0.4780454,-0.30768353,"('distant', 'open')",0.854923,0.8891133,-0.51742107,-0.31249428,-0.0468478,0.0896452,0.136493
7,0.37456304,0.29073113,"('insensitive', 'sensitive')",-0.63904905,-0.5612565,0.14904843,0.11053551,-0.0384792,-0.05333,-0.0148508
8,-0.43161938,-0.40655154,"('unaffectionate', 'affectionate')",2.0206065,1.9724996,0.6857551,0.6863302,0.7582474,0.7507594,-0.007488
9,0.91181487,0.82706505,"('unaffectionate', 'caring')",2.3425841,2.2533293,1.363322,1.2820817,1.5392404,1.4541586,-0.0850818
10,-0.2833919,-0.46458727,"('unsympathetic', 'sympathetic')",-0.9335802,-0.8727044,0.12704495,-0.03784886,-0.3633091,-0.4583802,-0.0950711
11,-0.029152319,-0.34104246,"('unhelpful', 'helpful')",-0.5874747,-0.617103,2.1106532,1.9712105,0.4980087,0.3376884,-0.1603203
12,0.60455596,0.5651786,"('unsupportive', 'supportive')",0.96250707,1.0406618,-1.6194806,-1.5259138,-0.0174725,0.0266422,0.0441147
13,-0.1853308,-0.41610366,"('impolite', 'polite')",-1.5294482,-1.6094522,-0.48501495,-0.5430095,-0.7332646,-0.8561885,-0.1229239
14,-0.388477,-0.63394415,"('antisocial', 'social')",-0.4053676,-0.4195361,-0.18966916,-0.28261513,-0.3278379,-0.4453651,-0.1175272
15,0.40693483,0.32737216,"('boring', 'funny')",-0.0893592,-0.3285138,0.8178212,0.866837,0.3784656,0.2885651,-0.0899005
16,-0.093235105,-0.079361245,"('unpopular', 'popular')",-0.18269962,-0.2154143,-0.0121039,-0.04442843,-0.0960129,-0.113068,-0.0170551
17,0.9030577,0.9237501,"('nasty', 'nice')",-0.16513664,-0.20484048,-0.015706982,0.10379854,0.240738,0.274236,0.033498
18,-1.0473766,-0.78806496,"('disagreeable', 'welcoming')",0.017652735,0.15861094,-1.2550881,-1.1876518,-0.761604,-0.6057019,0.1559021
19,0.87844855,0.93820524,"('inhospitable', 'hospitable')",1.7041231,1.6445632,0.13377288,0.15364419,0.9054482,0.9121375,0.0066893
20,0.11938204,0.15558475,"('rough', 'thoughtful')",-0.32379064,-0.23682275,0.5452424,0.5278373,0.1136113,0.1488664,0.0352551
21,0.45087975,0.31648782,"('immoral', 'moral')",-0.86837906,-0.88801557,-1.1479297,-1.14662,-0.5218097,-0.5727159,-0.0509062
22,-1.3173035,-1.422434,"('untrustworthy', 'trustworthy')",-1.2185719,-1.3008775,-1.2318467,-1.2474345,-1.2559074,-1.323582,-0.0676746
