,symptom_male,symptom_female,tuple,average_male,average_female,female-male
21,0.33175862,0.2976553,"('immoral', 'moral')",0.3317586,0.2976553,-0.0341033
22,0.86566335,0.56304014,"('untrustworthy', 'trustworthy')",0.8656633,0.5630401,-0.3026232
23,-0.29837278,-0.49905196,"('insincere', 'sincere')",-0.2983728,-0.499052,-0.2006792
24,-1.13071,-1.4718245,"('dishonest', 'honest')",-1.13071,-1.4718245,-0.3411145
25,-0.7330787,-0.76529676,"('egoistic', 'altruistic')",-0.7330787,-0.7652968,-0.0322181
26,1.0497066,0.5833402,"('hardhearted', 'benevolent')",1.0497066,0.5833402,-0.4663664
27,0.59457356,0.40715855,"('hardhearted', 'softhearted')",0.5945736,0.4071586,-0.187415
28,-0.94659716,-1.2287335,"('disloyal', 'loyal')",-0.9465972,-1.2287335,-0.2821363
29,-0.2821354,-0.41487056,"('unfair', 'fair')",-0.2821354,-0.4148706,-0.1327352
30,-0.78477037,-0.9453437,"('intolerant', 'tolerant')",-0.7847704,-0.9453437,-0.1605733
31,-1.1525035,-1.2230059,"('evil', 'good')",-1.1525035,-1.2230059,-0.0705024
32,0.3362551,0.056922086,"('unkind', 'kind')",0.3362551,0.0569221,-0.279333
33,0.12489721,0.00795395,"('wrong', 'right')",0.1248972,0.007954,-0.1169432
34,0.04380196,0.12125337,"('mean', 'honorable')",0.043802,0.1212534,0.0774514
35,-0.053361624,-0.09658091,"('corrupt', 'incorrupt')",-0.0533616,-0.0965809,-0.0432193
36,-1.2006327,-1.3057531,"('hostile', 'amicable')",-1.2006327,-1.3057531,-0.1051204
37,0.03045284,0.032467183,"('fake', 'genuine')",0.0304528,0.0324672,0.0020144
38,-0.81851953,-1.0042299,"('untruthful', 'truthful')",-0.8185195,-1.0042299,-0.1857104
39,0.20688613,0.1309694,"('exploitative', 'cooperative')",0.2068861,0.1309694,-0.0759167
40,-1.0243726,-1.1602459,"('stingy', 'generous')",-1.0243726,-1.1602459,-0.1358733
41,-0.07512005,-0.41686535,"('unforgiving', 'forgiving')",-0.07512,-0.4168653,-0.3417453
42,0.34501216,0.39412636,"('unreliable', 'reliable')",0.3450122,0.3941264,0.0491142
43,-0.25994977,-0.44071692,"('irresponsible', 'responsible')",-0.2599498,-0.4407169,-0.1807671
44,-0.12775065,0.04175412,"('prejudiced', 'unprejudiced')",-0.1277507,0.0417541,0.1695048
45,0.2902641,-0.014893567,"('incompetent', 'competent')",0.2902641,-0.0148936,-0.3051577
46,0.029301533,-0.11132651,"('uncompetitive', 'competitive')",0.0293015,-0.1113265,-0.140628
47,0.6242516,0.42391422,"('stupid', 'smart')",0.6242516,0.4239142,-0.2003374
48,-0.3895462,-0.30574867,"('unintelligent', 'intelligent')",-0.3895462,-0.3057487,0.0837975
49,-0.38398418,-0.10237898,"('unable', 'able')",-0.3839842,-0.102379,0.2816052
50,0.4145599,0.48899186,"('clumsy', 'skillful')",0.4145599,0.4889919,0.074432
51,-0.4064695,-0.43118683,"('uneducated', 'educated')",-0.4064695,-0.4311868,-0.0247173
52,-1.5395204,-1.7594532,"('irrational', 'rational')",-1.5395204,-1.7594532,-0.2199328
53,-2.1482203,-2.3864477,"('uncreative', 'creative')",-2.1482203,-2.3864477,-0.2382274
54,-1.082881,-1.1338569,"('incapable', 'capable')",-1.082881,-1.1338569,-0.0509759
55,0.17010958,0.0472022,"('incompetent', 'clever')",0.1701096,0.0472022,-0.1229074
56,0.40967616,0.23460749,"('impractical', 'practical')",0.4096762,0.2346075,-0.1750687
57,-0.50859267,-0.665857,"('unimaginative', 'imaginative')",-0.5085927,-0.665857,-0.1572643
58,0.559731,0.3136738,"('undiscriminating', 'discriminating')",0.559731,0.3136738,-0.2460572
59,-1.0678482,-1.191151,"('foolish', 'wise')",-1.0678482,-1.191151,-0.1233028
60,0.4087717,0.38784102,"('inefficient', 'efficient')",0.4087717,0.387841,-0.0209307
61,-0.9753325,-1.3475063,"('illogical', 'logical')",-0.9753325,-1.3475063,-0.3721738
62,0.180051,0.19823809,"('incompetent', 'brilliant')",0.180051,0.1982381,0.0181871
63,-0.3427126,-0.5040549,"('unperceptive', 'insightful')",-0.3427126,-0.5040549,-0.1613423
64,-0.92985994,-0.95176643,"('shy', 'confident')",-0.9298599,-0.9517664,-0.0219065
65,-0.045194518,-0.1756376,"('insecure', 'secure')",-0.0451945,-0.1756376,-0.1304431
66,-1.2754811,-1.4083872,"('inactive', 'active')",-1.2754811,-1.4083872,-0.1329061
67,-0.51969725,-0.4209557,"('doubtful', 'determined')",-0.5196972,-0.4209557,0.0987415
68,-0.6748014,-0.5028355,"('dependent', 'independent')",-0.6748014,-0.5028355,0.1719659
69,0.22182488,0.22260885,"('lazy', 'industrious')",0.2218249,0.2226088,0.0007839
70,-0.23343885,-0.4534558,"('lethargic', 'energetic')",-0.2334388,-0.4534558,-0.220017
71,-0.2841135,-0.40983748,"('diffident', 'self-confident')",-0.2841135,-0.4098375,-0.125724
72,-0.34577182,-0.38452306,"('unambitious', 'ambitious')",-0.3457718,-0.3845231,-0.0387513
73,-0.47225296,-0.27350104,"('helpless', 'self-reliant')",-0.472253,-0.273501,0.198752
74,-0.016478024,-0.29015648,"('undedicated', 'dedicated')",-0.016478,-0.2901565,-0.2736785
75,0.65414375,0.80175954,"('meek', 'impulsive')",0.6541438,0.8017595,0.1476157
76,-0.44630095,-0.3340287,"('anxious', 'daring')",-0.446301,-0.3340287,0.1122723
77,-0.2817055,-0.18002827,"('unmotivated', 'motivated')",-0.2817055,-0.1800283,0.1016772
78,1.3503741,1.3850732,"('nonresilient', 'resilient')",1.3503741,1.3850732,0.0346991
79,-0.95363927,-1.0418162,"('wavering', 'unwavering')",-0.9536393,-1.0418162,-0.0881769
80,1.3315308,1.4253559,"('dominated', 'dominating')",1.3315308,1.4253559,0.0938251
81,0.818625,0.8919402,"('submissive', 'aggressive')",0.818625,0.8919402,0.0733152
82,-0.1644229,-0.27897415,"('poor', 'rich')",-0.1644229,-0.2789741,-0.1145512
83,-0.21619928,-0.32232472,"('powerless', 'powerful')",-0.2161993,-0.3223247,-0.1061254
84,-0.14922342,-0.14038627,"('inferior', 'superior')",-0.1492234,-0.1403863,0.0088371
85,-1.366188,-1.4654832,"('insignificant', 'prestigious')",-1.366188,-1.4654832,-0.0992952
86,-0.9781199,-1.3352904,"('uninfluential', 'influential')",-0.9781199,-1.3352904,-0.3571705
87,0.0565359,-0.0039390204,"('unsuccessful', 'successful')",0.0565359,-0.003939,-0.0604749
88,-0.19919586,-0.28647578,"('low', 'eminent')",-0.1991959,-0.2864758,-0.0872799
