,range_male,range_female,tuple,resources_male,resources_female,corp_male,corp_female,average_male,average_female,female-male
0,0.39048564,0.35649785,"('unsociable', 'sociable')",0.97788954,0.9013238,0.079886764,-0.005862199,0.482754,0.4173198,-0.0654342
1,0.19670966,0.13083623,"('unfriendly', 'friendly')",-0.0079591945,-0.2555033,1.3939338,1.24859,0.5275614,0.374641,-0.1529204
2,0.43697444,0.4970012,"('unlikable', 'likable')",0.6954147,0.7407607,0.7140665,0.788401,0.6154852,0.6753876,0.0599024
3,-0.48484996,-0.32567048,"('repellent', 'pleasant')",1.0025258,1.0354011,0.96676654,0.98356146,0.4948142,0.5644307,0.0696165
4,-0.74379724,-0.783867,"('disliked', 'liked')",-0.3225868,-0.31021637,-7.151221,-7.3813815,-2.7392015,-2.8251549,-0.0859534
5,-1.7630367,-1.8531518,"('distant', 'outgoing')",-0.542857,-0.5053532,-0.48468477,-0.48225433,-0.9301928,-0.9469198,-0.016727
6,-1.687181,-1.7719748,"('distant', 'open')",-1.2575699,-1.2587543,-0.49177536,-0.46426797,-1.1455087,-1.164999,-0.0194903
7,1.1060741,1.2244407,"('insensitive', 'sensitive')",1.1510539,1.1244054,0.42598298,0.47100157,0.8943703,0.9399492,0.0455789
8,-0.0042713434,-0.10968378,"('unaffectionate', 'affectionate')",-0.8170206,-0.9250119,0.5477207,0.5326414,-0.0911904,-0.1673514,-0.076161
9,0.8398817,0.8168431,"('unaffectionate', 'caring')",0.48338374,0.44497672,1.3166001,1.3839848,0.8799551,0.8819349,0.0019798
10,0.5805475,0.6577366,"('unsympathetic', 'sympathetic')",0.24763313,0.19551504,-0.20426042,-0.050015166,0.2079734,0.2677455,0.0597721
11,0.68992263,0.7788127,"('unhelpful', 'helpful')",1.4315788,1.5133368,2.049328,2.201469,1.3902766,1.4978728,0.1075962
12,0.7071471,0.76608104,"('unsupportive', 'supportive')",1.0298929,1.0982132,-2.070314,-2.0452223,-0.1110913,-0.0603093,0.050782
13,1.3697151,1.3568486,"('impolite', 'polite')",0.7284408,0.7124895,-0.26649767,-0.22327119,0.6105528,0.6153557,0.0048029
14,0.8118486,0.87938964,"('antisocial', 'social')",1.2125965,1.2656009,0.023500707,-0.09822704,0.6826486,0.6822545,-0.0003941
15,1.0657754,0.960243,"('boring', 'funny')",-0.4596036,-0.4684324,-0.051397093,-0.12325702,0.1849249,0.1228512,-0.0620737
16,-0.52821374,-0.61576223,"('unpopular', 'popular')",-0.011771224,-0.10531066,0.36166447,0.27014634,-0.0594402,-0.1503089,-0.0908687
17,-0.21029454,-0.18316945,"('nasty', 'nice')",-0.21630499,-0.11101423,-0.5321425,-0.5158386,-0.3195807,-0.2700074,0.0495733
18,-0.8240684,-0.83871317,"('disagreeable', 'welcoming')",-0.59668434,-0.5941448,-0.7234974,-0.82889616,-0.7147501,-0.753918,-0.0391679
19,-0.77148414,-0.76924604,"('inhospitable', 'hospitable')",-1.2302237,-1.2206305,-0.83375907,-0.7404258,-0.9451556,-0.9101008,0.0350548
20,-0.04969372,-0.0040420443,"('rough', 'thoughtful')",0.0137205385,-0.03153619,0.7535644,0.74824685,0.2391971,0.2375562,-0.0016409
21,1.6005279,1.602166,"('immoral', 'moral')",1.7696775,1.7562169,-0.16727501,-0.0557682,1.0676435,1.1008716,0.0332281
22,0.5931779,0.6068075,"('untrustworthy', 'trustworthy')",0.4474694,0.3991652,-0.8714453,-0.79058015,0.0564007,0.0717975,0.0153968
23,1.4761193,1.5561676,"('insincere', 'sincere')",1.4631962,1.3939995,6.4288764,6.5296693,3.1227306,3.1599455,0.0372149
24,0.8783043,0.913934,"('dishonest', 'honest')",0.5547625,0.6064357,0.8280933,0.9281662,0.75372,0.8161786,0.0624586
25,0.06647721,0.117898196,"('egoistic', 'altruistic')",0.3242324,0.3408286,0.94277596,0.8255554,0.4444952,0.4280941,-0.0164011
26,0.33959275,0.25052503,"('hardhearted', 'benevolent')",0.51369965,0.33128348,1.4178003,1.1994966,0.7570309,0.5937684,-0.1632625
27,-0.81234276,-0.79289085,"('hardhearted', 'softhearted')",-0.043966148,-0.04814184,1.0676409,1.014568,0.070444,0.0578451,-0.0125989
28,1.2266643,1.1750869,"('disloyal', 'loyal')",0.6088766,0.4728843,1.1241156,1.0910805,0.9865522,0.9130173,-0.0735349
29,0.17272422,0.061006423,"('unfair', 'fair')",-0.14553264,-0.17547198,-0.49625504,-0.6014041,-0.1563545,-0.2386232,-0.0822687
30,1.268567,1.384183,"('intolerant', 'tolerant')",1.4932193,1.4549289,0.8639938,0.83293545,1.2085934,1.2240157,0.0154223
31,-1.718068,-1.7555932,"('evil', 'good')",-1.9710644,-2.0056934,-1.2207394,-1.3942602,-1.636624,-1.7185157,-0.0818917
32,0.50784695,0.5440626,"('unkind', 'kind')",0.6221388,0.60705554,1.0042182,0.9478931,0.7114013,0.6996704,-0.0117309
33,1.1239992,1.0276989,"('wrong', 'right')",0.56951076,0.5639095,-0.54547584,-0.5848669,0.3826781,0.3355805,-0.0470976
34,-0.3891186,-0.30553368,"('mean', 'honorable')",-0.09956811,-0.0453035,5.8381896,6.0586414,1.7831677,1.9026014,0.1194337
35,-0.72165996,-0.88926494,"('corrupt', 'incorrupt')",-1.821421,-1.8597913,-0.89754736,-1.0181314,-1.1468762,-1.2557292,-0.108853
36,-1.8441035,-1.9213313,"('hostile', 'amicable')",-2.9690204,-3.0883012,-0.4610217,-0.637326,-1.7580485,-1.8823195,-0.124271
37,0.37662044,0.36760607,"('fake', 'genuine')",-0.04395055,-0.081733845,-0.05279861,0.0034580566,0.0932904,0.0964434,0.003153
38,0.53311336,0.4852229,"('untruthful', 'truthful')",0.6232648,0.6434697,0.0038602576,0.09508853,0.3867461,0.407927,0.0211809
39,1.4455743,1.5097106,"('exploitative', 'cooperative')",0.079411834,0.18148036,0.2578589,0.29411006,0.5942817,0.661767,0.0674853
40,-0.85127556,-0.80323386,"('stingy', 'generous')",-0.023331523,-0.03593082,-2.2746782,-2.511512,-1.0497618,-1.1168923,-0.0671305
41,0.02239606,0.04932767,"('unforgiving', 'forgiving')",0.31665036,0.29253635,0.0445199,-0.09311362,0.1278554,0.0829168,-0.0449386
42,-0.08714517,0.0167286,"('unreliable', 'reliable')",0.7314377,0.83251363,-3.2685626,-3.1645858,-0.8747567,-0.7717812,0.1029755
43,0.94556737,0.9966898,"('irresponsible', 'responsible')",0.56855845,0.6599039,0.53113145,0.6479698,0.6817524,0.7681878,0.0864354
44,-1.2716792,-1.230249,"('prejudiced', 'unprejudiced')",-0.9007973,-0.81626564,-1.5062613,-1.4904753,-1.226246,-1.1789967,0.0472493
45,0.85800433,1.0087299,"('incompetent', 'competent')",0.88200307,0.88166267,0.31587437,0.29820752,0.6852939,0.7295334,0.0442395
46,0.5928601,0.674973,"('uncompetitive', 'competitive')",1.5803305,1.5693055,-0.72956043,-0.7038436,0.4812101,0.5134783,0.0322682
47,0.9131332,0.9404003,"('stupid', 'smart')",1.0788183,1.1380476,6.067825,6.3034654,2.6865921,2.7939711,0.107379
48,1.0498044,1.0148244,"('unintelligent', 'intelligent')",1.1986171,1.096403,0.99452853,0.99040234,1.0809834,1.0338766,-0.0471068
49,-0.042283043,-0.013015375,"('unable', 'able')",0.051323064,0.1047858,0.058950175,0.2365383,0.0226634,0.1094362,0.0867728
50,-0.23212636,-0.28310722,"('clumsy', 'skillful')",0.059600428,0.019590259,0.06326265,0.08944149,-0.0364211,-0.0580252,-0.0216041
51,-0.86805105,-0.9526954,"('uneducated', 'educated')",-0.17400184,-0.21943715,0.036618326,0.039868083,-0.3351448,-0.3774215,-0.0422767
52,-0.5085981,-0.723299,"('irrational', 'rational')",-0.6669752,-0.81233364,-0.07085303,-0.20429736,-0.4154754,-0.5799766,-0.1645012
53,-0.37746552,-0.4025391,"('uncreative', 'creative')",0.1810941,0.026691187,0.5610113,0.51090497,0.1215466,0.045019,-0.0765276
54,0.42211685,0.3524726,"('incapable', 'capable')",-0.29543212,-0.39095324,0.5563619,0.73502517,0.2276822,0.2321815,0.0044993
