,fedelini_male,fedelini_female,tuple,average_male,average_female,female-male
29,-0.6456307,-0.6807883,"('unfair', 'fair')",-0.6456307,-0.6807883,-0.0351576
30,0.79534435,0.8021872,"('intolerant', 'tolerant')",0.7953444,0.8021872,0.0068428
31,-1.756293,-1.7391206,"('evil', 'good')",-1.7562931,-1.7391206,0.0171725
32,0.36251083,0.22213161,"('unkind', 'kind')",0.3625108,0.2221316,-0.1403792
33,-0.35788774,-0.43749315,"('wrong', 'right')",-0.3578877,-0.4374931,-0.0796054
34,1.1187555,1.3518438,"('mean', 'honorable')",1.1187555,1.3518438,0.2330883
35,-1.0181503,-1.108273,"('corrupt', 'incorrupt')",-1.0181503,-1.108273,-0.0901227
36,-1.1892118,-1.2857647,"('hostile', 'amicable')",-1.1892118,-1.2857647,-0.0965529
37,0.053859103,-0.03720737,"('fake', 'genuine')",0.0538591,-0.0372074,-0.0910665
38,0.08492487,0.09198973,"('untruthful', 'truthful')",0.0849249,0.0919897,0.0070648
39,-0.3782327,-0.40825933,"('exploitative', 'cooperative')",-0.3782327,-0.4082593,-0.0300266
40,-0.7932495,-0.74592423,"('stingy', 'generous')",-0.7932495,-0.7459242,0.0473253
41,0.33011314,0.33874822,"('unforgiving', 'forgiving')",0.3301131,0.3387482,0.0086351
42,-0.25837612,-0.32500532,"('unreliable', 'reliable')",-0.2583761,-0.3250053,-0.0666292
43,0.2227868,0.026900873,"('irresponsible', 'responsible')",0.2227868,0.0269009,-0.1958859
44,-0.66475034,-0.6947553,"('prejudiced', 'unprejudiced')",-0.6647503,-0.6947553,-0.030005
45,-0.045878485,-0.05037304,"('incompetent', 'competent')",-0.0458785,-0.050373,-0.0044945
46,0.27134812,0.0818362,"('uncompetitive', 'competitive')",0.2713481,0.0818362,-0.1895119
47,1.2454469,1.6079489,"('stupid', 'smart')",1.2454469,1.6079489,0.362502
48,0.01874264,0.15390009,"('unintelligent', 'intelligent')",0.0187426,0.1539001,0.1351575
49,0.31079784,0.54899293,"('unable', 'able')",0.3107978,0.5489929,0.2381951
50,0.31939182,0.358694,"('clumsy', 'skillful')",0.3193918,0.358694,0.0393022
51,0.5982687,0.5740326,"('uneducated', 'educated')",0.5982687,0.5740326,-0.0242361
52,-1.5624311,-1.5336034,"('irrational', 'rational')",-1.5624311,-1.5336034,0.0288277
53,-1.3386818,-1.340245,"('uncreative', 'creative')",-1.3386818,-1.340245,-0.0015632
54,0.16571921,0.19721338,"('incapable', 'capable')",0.1657192,0.1972134,0.0314942
55,0.9997976,1.0595999,"('incompetent', 'clever')",0.9997976,1.0595999,0.0598023
56,1.0630996,0.93206024,"('impractical', 'practical')",1.0630996,0.9320602,-0.1310394
57,-0.95365614,-1.2032303,"('unimaginative', 'imaginative')",-0.9536561,-1.2032303,-0.2495742
58,0.026355777,-0.14325173,"('undiscriminating', 'discriminating')",0.0263558,-0.1432517,-0.1696075
59,-0.6563098,-0.4956766,"('foolish', 'wise')",-0.6563098,-0.4956766,0.1606332
60,1.238713,1.2847801,"('inefficient', 'efficient')",1.238713,1.2847801,0.0460671
61,-0.834296,-0.97701174,"('illogical', 'logical')",-0.834296,-0.9770117,-0.1427157
62,1.1447388,1.245054,"('incompetent', 'brilliant')",1.1447388,1.245054,0.1003152
63,-0.020542711,-0.05140131,"('unperceptive', 'insightful')",-0.0205427,-0.0514013,-0.0308586
64,-1.0855833,-1.320838,"('shy', 'confident')",-1.0855833,-1.320838,-0.2352547
65,0.23842676,0.35408297,"('insecure', 'secure')",0.2384268,0.354083,0.1156562
66,-0.8407901,-0.99726087,"('inactive', 'active')",-0.8407901,-0.9972609,-0.1564708
67,0.7912306,0.68780214,"('doubtful', 'determined')",0.7912306,0.6878021,-0.1034285
68,-0.3593499,-0.38818565,"('dependent', 'independent')",-0.3593499,-0.3881857,-0.0288358
69,-0.25668272,-0.36692667,"('lazy', 'industrious')",-0.2566827,-0.3669267,-0.110244
70,0.3148793,0.3824527,"('lethargic', 'energetic')",0.3148793,0.3824527,0.0675734
71,-0.7560777,-0.71903574,"('diffident', 'self-confident')",-0.7560777,-0.7190357,0.037042
72,0.114866816,0.18926184,"('unambitious', 'ambitious')",0.1148668,0.1892618,0.074395
73,-0.4620889,-0.5938781,"('helpless', 'self-reliant')",-0.4620889,-0.5938781,-0.1317892
74,0.09066969,-0.12143037,"('undedicated', 'dedicated')",0.0906697,-0.1214304,-0.2121001
75,0.28589034,0.20918165,"('meek', 'impulsive')",0.2858903,0.2091817,-0.0767086
76,0.69492984,0.7274201,"('anxious', 'daring')",0.6949298,0.7274201,0.0324903
77,0.043229084,0.043327317,"('unmotivated', 'motivated')",0.0432291,0.0433273,9.82e-05
78,0.4316705,0.43185648,"('nonresilient', 'resilient')",0.4316705,0.4318565,0.000186
79,-0.7053958,-0.78459734,"('wavering', 'unwavering')",-0.7053958,-0.7845973,-0.0792015
80,0.33264813,0.24829906,"('dominated', 'dominating')",0.3326481,0.2482991,-0.084349
81,1.1683087,1.2571683,"('submissive', 'aggressive')",1.1683087,1.2571683,0.0888596
82,1.3578378,1.6042336,"('poor', 'rich')",1.3578378,1.6042336,0.2463958
83,0.41914922,0.17986095,"('powerless', 'powerful')",0.4191492,0.1798609,-0.2392883
84,0.6496512,0.44044444,"('inferior', 'superior')",0.6496512,0.4404444,-0.2092068
85,-0.98838466,-1.2452993,"('insignificant', 'prestigious')",-0.9883847,-1.2452993,-0.2569146
86,-0.68801755,-0.8912872,"('uninfluential', 'influential')",-0.6880175,-0.8912872,-0.2032697
87,0.27652347,0.16334727,"('unsuccessful', 'successful')",0.2765235,0.1633473,-0.1131762
88,-0.23851588,-0.5081086,"('low', 'eminent')",-0.2385159,-0.5081086,-0.2695927
