,united_male,united_female,tuple,airlines_male,airlines_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.48240304,-0.6203672,"('unsociable', 'sociable')",-0.96544486,-1.0374725,-0.51017267,-0.7204525,-0.45387924,-0.6078223,-0.6029749,-0.7465286,-0.1435537
1,-0.362774,-0.39552,"('unfriendly', 'friendly')",1.1466427,1.1521858,0.09603511,-0.05969625,1.4423172,1.3168778,0.5805553,0.5034618,-0.0770935
2,0.40551773,0.6069108,"('unlikable', 'likable')",0.35399213,0.44303784,1.3635888,1.4934101,0.54765856,0.65987647,0.6676893,0.8008088,0.1331195
3,-0.55070984,-0.4351526,"('repellent', 'pleasant')",-0.48742515,-0.460451,0.47577542,0.5380017,0.55177706,0.57424426,-0.0026456,0.0541606,0.0568062
4,-0.08901919,-0.17297061,"('disliked', 'liked')",0.3993879,0.3149872,0.037310332,-0.028211042,-6.150351,-6.2071223,-1.450668,-1.5233291,-0.0726611
5,0.2654537,0.36065632,"('distant', 'outgoing')",0.9013379,0.96397585,-0.87216824,-0.7985147,-0.31356338,-0.27891055,-0.004735,0.0618017,0.0665367
6,0.15464962,0.29213277,"('distant', 'open')",0.791495,0.86103714,-0.9325557,-0.87726665,0.46633804,0.47867084,0.1199818,0.1886435,0.0686617
7,0.24643523,0.23100546,"('insensitive', 'sensitive')",0.20461151,0.1981935,0.89904284,0.8247716,1.1135286,1.0078596,0.6159046,0.5654576,-0.050447
8,-0.0056724437,0.09991293,"('unaffectionate', 'affectionate')",0.45447174,0.48757088,-0.33892572,-0.34725747,0.6980442,0.60232604,0.2019794,0.2106381,0.0086587
9,0.30871582,0.37803903,"('unaffectionate', 'caring')",0.391545,0.37484497,0.20523846,0.12151663,1.0849155,1.008447,0.4976037,0.4707119,-0.0268918
10,0.27260932,0.29651043,"('unsympathetic', 'sympathetic')",-1.2240967,-1.2064692,-0.5085831,-0.6192066,-0.14056867,-0.18831956,-0.4001598,-0.4293712,-0.0292114
11,-0.4502661,-0.35831958,"('unhelpful', 'helpful')",-0.6205976,-0.56572723,-0.7530576,-0.7730002,1.5929096,1.6762466,-0.0577529,-0.0052001,0.0525528
12,0.5536307,0.68669987,"('unsupportive', 'supportive')",-0.067525744,0.027610913,0.028010704,0.09764935,-1.6669201,-1.7134132,-0.2882011,-0.2253633,0.0628378
13,-0.4232919,-0.48056045,"('impolite', 'polite')",-0.4432095,-0.44447225,0.08522449,-0.008496672,0.07061316,0.037523508,-0.1776659,-0.2240015,-0.0463356
14,0.4836004,0.3618912,"('antisocial', 'social')",-0.6665974,-0.6963482,2.0570908,2.0003386,-0.20212281,-0.30109835,0.4179927,0.3411958,-0.0767969
15,-0.3635926,-0.42982104,"('boring', 'funny')",0.3466431,0.28818384,-1.3354698,-1.407414,0.3671123,0.32766232,-0.2463268,-0.3053472,-0.0590204
16,-0.8376465,-0.7955318,"('unpopular', 'popular')",0.0063159578,-0.044824168,-1.4127074,-1.317775,0.02009143,0.06364214,-0.5559866,-0.5236223,0.0323643
17,-0.035569318,-0.028221132,"('nasty', 'nice')",0.4683069,0.43911088,-0.786513,-0.74883157,-0.42158267,-0.34432736,-0.1938395,-0.1705673,0.0232722
18,0.39741063,0.5654274,"('disagreeable', 'welcoming')",0.6214166,0.76070154,-0.11369191,-0.05002024,-0.29721576,-0.34421283,0.1519799,0.232974,0.0809941
19,0.13820076,0.23479675,"('inhospitable', 'hospitable')",0.17896721,0.17689975,-0.6266018,-0.6012517,0.034588642,0.060396302,-0.0687113,-0.0322897,0.0364216
20,-0.3789876,-0.3463436,"('rough', 'thoughtful')",-0.8063356,-0.8012439,-0.18348685,-0.11666621,1.1367948,1.0968801,-0.0580038,-0.0418434,0.0161604
