,packaging_male,packaging_female,tuple,corp_male,corp_female,america_male,america_female,average_male,average_female,female-male
44,-0.40122867,-0.3895132,"('prejudiced', 'unprejudiced')",-0.34240767,-0.4876502,-1.6399678,-1.6992555,-0.7945347,-0.8588063,-0.0642716
45,-0.11787653,-0.020162344,"('incompetent', 'competent')",0.30077228,0.4666852,-0.0899896,0.046627685,0.0309687,0.1643835,0.1334148
46,0.24162406,0.34296057,"('uncompetitive', 'competitive')",0.9636618,1.2205284,-0.65135425,-0.5031545,0.1846438,0.3534448,0.168801
47,0.75108624,0.77016777,"('stupid', 'smart')",0.26031417,0.41870326,5.4958634,5.5223966,2.169088,2.2370892,0.0680012
48,0.68413186,0.78332865,"('unintelligent', 'intelligent')",0.54970926,0.7013828,0.79260147,0.86312854,0.6754808,0.7826133,0.1071325
49,-0.14939511,-0.057660293,"('unable', 'able')",-0.18360187,0.0751055,0.02972081,0.16524777,-0.1010921,0.0608977,0.1619898
50,-1.114143,-1.0692384,"('clumsy', 'skillful')",-0.3312051,-0.3594529,0.40307564,0.46241286,-0.3474242,-0.3220929,0.0253313
51,-0.627587,-0.65833354,"('uneducated', 'educated')",0.83679295,0.8179225,0.98513573,0.9346496,0.3981139,0.3647462,-0.0333677
52,0.06921737,-0.11704283,"('irrational', 'rational')",-0.99420565,-1.3911405,0.4719999,0.26362157,-0.1509961,-0.4148539,-0.2638578
53,0.04635954,0.03089854,"('uncreative', 'creative')",-0.5681345,-0.6230803,0.6764162,0.6142495,0.0515471,0.0073559,-0.0441912
54,-0.34106773,-0.3617607,"('incapable', 'capable')",-0.63141507,-0.69900113,1.1888496,1.2938591,0.0721223,0.0776991,0.0055768
55,0.32201812,0.4203261,"('incompetent', 'clever')",1.1619134,1.3322836,0.17908114,0.30055463,0.5543376,0.6843882,0.1300506
56,1.9228151,1.9715006,"('impractical', 'practical')",0.60079134,0.70999867,0.0908159,0.16194755,0.8714741,0.9478156,0.0763415
57,-0.5238952,-0.47984222,"('unimaginative', 'imaginative')",-0.15575592,-0.07807695,-2.9696388,-2.9038205,-1.21643,-1.1539132,0.0625168
58,0.2153992,0.2268853,"('undiscriminating', 'discriminating')",0.5052222,0.6043863,0.13780782,0.16182788,0.2861431,0.3310332,0.0448901
59,-0.59900457,-0.66568166,"('foolish', 'wise')",-0.6943221,-0.8869753,0.46316457,0.4765555,-0.2767207,-0.3587005,-0.0819798
60,1.1047068,1.3112909,"('inefficient', 'efficient')",0.38086993,0.72900295,0.23109123,0.4445333,0.5722226,0.8282757,0.2560531
61,0.07308665,0.06291084,"('illogical', 'logical')",0.34631816,0.32392374,0.7596627,0.71417546,0.3930225,0.3670034,-0.0260191
62,0.5249617,0.63280106,"('incompetent', 'brilliant')",1.1529901,1.3711578,0.44359118,0.64974034,0.707181,0.8845663,0.1773853
63,-0.2647515,-0.14807388,"('unperceptive', 'insightful')",0.99012655,1.2487537,1.4776961,1.686041,0.734357,0.9289069,0.1945499
64,-0.38197124,-0.32644928,"('shy', 'confident')",1.1443341,1.1313723,-5.9136305,-5.7804346,-1.7170892,-1.6585039,0.0585853
65,-0.28948885,-0.3282089,"('insecure', 'secure')",0.40281895,0.31451818,0.17651732,0.21295789,0.0966158,0.0664224,-0.0301934
66,-1.0417084,-1.1103574,"('inactive', 'active')",-0.3296913,-0.34082827,0.97884035,0.94266117,-0.1308531,-0.1695082,-0.0386551
67,0.5556608,0.42193297,"('doubtful', 'determined')",0.075664915,-0.022174878,-0.23821728,-0.25225285,0.1310361,0.0491684,-0.0818677
68,-1.3080183,-1.3613751,"('dependent', 'independent')",-0.34787226,-0.32865804,-0.08869681,-0.06493593,-0.5815291,-0.5849897,-0.0034606
69,0.10579573,0.073944524,"('lazy', 'industrious')",0.20338076,0.24533227,-1.0111514,-1.0264016,-0.2339916,-0.2357083,-0.0017167
70,0.2983272,0.3689644,"('lethargic', 'energetic')",0.016190171,0.21420105,0.4252022,0.56907487,0.2465732,0.3840801,0.1375069
71,1.5231733,1.6019243,"('diffident', 'self-confident')",-0.4184019,-0.36931017,0.78763753,0.78084016,0.6308029,0.6711515,0.0403486
72,-0.0950144,-0.10377233,"('unambitious', 'ambitious')",0.15711053,0.1900539,0.21474367,0.23148067,0.0922799,0.1059208,0.0136409
73,0.027871286,-0.033116776,"('helpless', 'self-reliant')",1.2929403,1.0885774,-3.665854,-3.711241,-0.7816808,-0.8852601,-0.1035793
74,0.074750036,0.1906583,"('undedicated', 'dedicated')",0.9595378,1.0705527,0.46323353,0.5567432,0.4991738,0.6059848,0.106811
75,-1.2017896,-1.2764518,"('meek', 'impulsive')",-0.8936394,-0.9503164,-0.38597906,-0.37227377,-0.827136,-0.8663473,-0.0392113
76,0.05415712,0.096377864,"('anxious', 'daring')",-0.015070356,0.14094758,-0.03246136,0.008907799,0.0022085,0.0820777,0.0798692
77,-0.49905193,-0.37209255,"('unmotivated', 'motivated')",-0.3990621,-0.14116651,-1.3387418,-1.1617908,-0.7456186,-0.55835,0.1872686
78,0.8272214,1.0264994,"('nonresilient', 'resilient')",0.43427896,0.7942517,0.08046366,0.23403467,0.4473213,0.6849286,0.2376073
79,-0.73468345,-0.73456013,"('wavering', 'unwavering')",-2.1312685,-2.187483,0.18178894,0.30434018,-0.894721,-0.8725677,0.0221533
80,0.50735575,0.4182671,"('dominated', 'dominating')",1.4313781,1.57697,-0.14206655,-0.099546276,0.5988891,0.6318969,0.0330078
81,0.2909688,0.22518593,"('submissive', 'aggressive')",0.5377332,0.62791234,-0.0037660748,0.14082469,0.2749786,0.3313076,0.056329
82,-0.20893814,-0.18434893,"('poor', 'rich')",0.03061819,0.0031053089,6.342997,6.335066,2.0548924,2.0512741,-0.0036183
83,0.2949611,0.32479638,"('powerless', 'powerful')",0.3989048,0.45672148,-0.67270404,-0.67485225,0.007054,0.0355552,0.0285012
84,0.2755899,0.22167677,"('inferior', 'superior')",0.91739506,0.898856,0.14477459,0.14107677,0.4459198,0.4205365,-0.0253833
85,0.035177775,-0.007909371,"('insignificant', 'prestigious')",-0.93131137,-1.0971159,0.22082286,0.10186265,-0.2251036,-0.3343875,-0.1092839
86,0.39854625,0.41381773,"('uninfluential', 'influential')",0.121660486,0.18399769,0.98454374,0.96205366,0.5015835,0.5199564,0.0183729
87,0.33068416,0.32995236,"('unsuccessful', 'successful')",1.8741807,1.9234544,1.13768,1.1395162,1.1141816,1.1309743,0.0167927
88,-0.16943799,-0.21026601,"('low', 'eminent')",-0.44459888,-0.568591,0.6316863,0.66019166,0.0058831,-0.0395551,-0.0454382
