,wellcare_male,wellcare_female,tuple,health_male,health_female,plans_male,plans_female,inc_male,inc_female,average_male,average_female,female-male
0,0.2918757,0.2623818,"('unsociable', 'sociable')",0.2599583,0.17146713,0.80177957,0.74988544,-0.2725891,-0.38036737,0.2702561,0.2008418,-0.0694143
1,-1.4177681,-1.304794,"('unfriendly', 'friendly')",0.8805575,0.83614844,-0.3517372,-0.46663204,2.1501856,2.0856063,0.3153094,0.2875822,-0.0277272
2,0.47148198,0.5034183,"('unlikable', 'likable')",1.2219696,1.1593771,2.1288948,2.1427631,0.47662523,0.53420484,1.0747429,1.0849409,0.010198
3,-0.1276246,-0.03218284,"('repellent', 'pleasant')",-1.0962684,-0.8111632,0.4705119,0.61562866,0.1519153,0.22183445,-0.1503665,-0.0014707,0.1488958
4,-0.11870116,-0.017601512,"('disliked', 'liked')",0.9391846,0.9910441,-0.63557,-0.62651515,-6.4762964,-6.5808744,-1.5728457,-1.5584867,0.014359
5,-0.39757177,-0.30436718,"('distant', 'outgoing')",0.66650814,0.76794547,-0.7947487,-0.8286765,-0.09987551,-0.15054977,-0.156422,-0.128912,0.02751
6,-0.60272294,-0.46415046,"('distant', 'open')",0.6908453,0.84432423,-1.2554848,-1.2292593,0.6565968,0.63654274,-0.1276914,-0.0531357,0.0745557
7,0.19655335,0.20470352,"('insensitive', 'sensitive')",-0.2976301,-0.2216739,0.8489751,0.9244887,0.8783638,0.9022533,0.4065655,0.4524429,0.0458774
8,-1.285138,-1.241554,"('unaffectionate', 'affectionate')",0.15704718,0.061855294,-0.72965455,-0.7853259,1.1378114,1.1027896,-0.1799835,-0.2155587,-0.0355752
9,0.09623277,0.15757056,"('unaffectionate', 'caring')",1.1027778,1.0598232,0.78094137,0.73072106,1.5304456,1.5700293,0.8775994,0.879536,0.0019366
10,0.45595175,0.5046645,"('unsympathetic', 'sympathetic')",-0.15574732,-0.039464265,0.7936534,0.87058294,-0.043914333,-0.010279553,0.2624859,0.3313759,0.06889
11,0.80519557,0.8110335,"('unhelpful', 'helpful')",0.1874416,0.19068098,0.86892736,0.9397345,1.820906,1.9046748,0.9206176,0.9615309,0.0409133
12,1.8925939,2.0737305,"('unsupportive', 'supportive')",2.8051453,2.990732,1.8726385,1.9922652,-1.6519276,-1.6461914,1.2296125,1.3526342,0.1230217
13,1.2360567,1.2051402,"('impolite', 'polite')",0.44297642,0.3402555,1.1957496,1.1931919,-0.23165259,-0.29497787,0.6607825,0.6109024,-0.0498801
14,0.23166177,0.21922317,"('antisocial', 'social')",0.025069019,0.06694511,1.8430824,1.8335065,-0.6070212,-0.6356011,0.373198,0.3710184,-0.0021796
15,-0.05378182,-0.12408039,"('boring', 'funny')",0.53698516,0.33856726,0.1490886,0.06380461,0.45283648,0.38034636,0.2712821,0.1646595,-0.1066226
16,-0.70568657,-0.6474858,"('unpopular', 'popular')",-0.2030116,-0.13634178,-1.1393015,-1.0707076,0.23708393,0.23849101,-0.452729,-0.404011,0.048718
17,0.26723468,0.3515487,"('nasty', 'nice')",-0.1465033,0.033014122,0.30747274,0.3927439,-0.2833047,-0.19681597,0.0362249,0.1451227,0.1088978
18,-0.51151603,-0.45392126,"('disagreeable', 'welcoming')",-0.10790712,-0.039866712,-0.1519769,-0.07906845,-0.09208724,-0.11843383,-0.2158718,-0.1728226,0.0430492
