,bath_male,bath_female,tuple,&_male,&_female,body_male,body_female,works_male,works_female,inc_male,inc_female,average_male,average_female,female-male
0,0.18932104,0.19669117,"('unsociable', 'sociable')",0.00022629835,-0.12416747,0.11832309,0.017319128,0.9398873,0.98569185,-0.17292604,-0.24709548,0.2149663,0.1656878,-0.0492785
1,1.1204904,1.1063471,"('unfriendly', 'friendly')",-0.16655338,-0.11870839,1.0668463,0.9623226,-0.21025775,-0.26387972,1.9921138,1.9149617,0.7605279,0.7202086,-0.0403193
2,0.97485083,0.99694794,"('unlikable', 'likable')",1.301883,1.3374648,0.6663091,0.7107176,0.6882794,0.7324905,0.40117273,0.47193152,0.806499,0.8499105,0.0434115
3,-1.6186026,-1.5714328,"('repellent', 'pleasant')",-0.85010046,-0.6871759,-0.11034396,-0.0038555004,0.107634656,0.25819445,0.2547154,0.3222677,-0.4433394,-0.3364004,0.106939
4,0.3608957,0.30999506,"('disliked', 'liked')",0.3409568,0.31395364,0.8193049,0.84541166,-0.66497624,-0.6186084,-6.159364,-6.2469954,-1.0606366,-1.0792487,-0.0186121
5,0.6649897,0.7172515,"('distant', 'outgoing')",0.34254965,0.52799773,1.011221,1.0502256,-1.1444314,-1.1236925,-0.1393356,-0.15184078,0.1469987,0.2039883,0.0569896
6,1.0920926,1.1677719,"('distant', 'open')",0.3825571,0.6245259,0.62738407,0.6769954,-1.466689,-1.441551,0.4907779,0.44564903,0.2252245,0.2946782,0.0694537
7,0.6199601,0.6471424,"('insensitive', 'sensitive')",0.06262062,0.05253564,-0.52305967,-0.45191026,-0.10459954,-0.0014374778,1.0168896,0.9964444,0.2143622,0.2485549,0.0341927
8,1.16844,1.194335,"('unaffectionate', 'affectionate')",-0.8520056,-0.8179357,-0.011389295,-0.113467254,-1.0529991,-1.183817,0.83809966,0.7027494,0.0180291,-0.0436271,-0.0616562
9,1.1370205,1.200091,"('unaffectionate', 'caring')",-0.4821807,-0.501273,0.5729866,0.47573137,-0.24337308,-0.2901706,1.1869786,1.157239,0.4342864,0.4083235,-0.0259629
10,-0.75395244,-0.7365459,"('unsympathetic', 'sympathetic')",-1.2198609,-1.324714,-1.1439408,-1.1415848,-0.07894169,0.018600494,-0.35447928,-0.30062446,-0.710235,-0.6969737,0.0132613
11,-0.6851441,-0.68461126,"('unhelpful', 'helpful')",-0.5965387,-0.53388375,0.09545491,0.048306502,0.25838017,0.39177063,1.7964306,1.9004669,0.1737166,0.2244098,0.0506932
