,flowserve_male,flowserve_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.6245232,-0.6890138,"('unsociable', 'sociable')",0.07705042,-0.10217793,-0.2737364,-0.3955958,-0.1218594
1,-0.43570858,-0.49199566,"('unfriendly', 'friendly')",1.8463683,1.6989719,0.7053299,0.6034881,-0.1018418
2,0.63255197,0.6644463,"('unlikable', 'likable')",0.7628617,0.7738844,0.6977068,0.7191653,0.0214585
3,-0.4171837,-0.32082418,"('repellent', 'pleasant')",0.4087825,0.4749846,-0.0042006,0.0770802,0.0812808
4,0.40471783,0.3752358,"('disliked', 'liked')",-6.697104,-6.7617946,-3.146193,-3.1932793,-0.0470863
5,1.3598909,1.3552924,"('distant', 'outgoing')",-0.17323704,-0.22226231,0.5933269,0.5665151,-0.0268118
6,0.90929693,0.8978873,"('distant', 'open')",0.045508772,-0.025852337,0.4774029,0.4360175,-0.0413854
7,-0.38639557,-0.35336667,"('insensitive', 'sensitive')",0.22964083,0.25134754,-0.0783774,-0.0510096,0.0273678
8,-1.0253543,-1.032978,"('unaffectionate', 'affectionate')",1.1364566,1.0776787,0.0555512,0.0223503,-0.0332009
9,-0.43011224,-0.44737324,"('unaffectionate', 'caring')",1.380111,1.3457083,0.4749994,0.4491675,-0.0258319
10,-1.5282968,-1.530303,"('unsympathetic', 'sympathetic')",-0.5707824,-0.5843369,-1.0495396,-1.0573199,-0.0077803
11,-0.11554025,-0.106721446,"('unhelpful', 'helpful')",1.3045323,1.3853322,0.594496,0.6393054,0.0448094
12,-0.560048,-0.44694635,"('unsupportive', 'supportive')",-2.0902176,-2.0873196,-1.3251328,-1.267133,0.0579998
13,-0.3553597,-0.3331866,"('impolite', 'polite')",-1.0043044,-0.9993497,-0.679832,-0.6662682,0.0135638
14,-0.6292166,-0.639439,"('antisocial', 'social')",-0.063627884,-0.16510886,-0.3464223,-0.4022739,-0.0558516
15,0.46789488,0.3996741,"('boring', 'funny')",0.10476976,0.078746244,0.2863323,0.2392102,-0.0471221
16,-0.25172204,-0.2653982,"('unpopular', 'popular')",0.33419836,0.31576258,0.0412382,0.0251822,-0.016056
17,0.2204999,0.30340812,"('nasty', 'nice')",-0.46735364,-0.43751892,-0.1234269,-0.0670554,0.0563715
18,-0.645141,-0.57544297,"('disagreeable', 'welcoming')",-0.46317276,-0.61018765,-0.5541569,-0.5928153,-0.0386584
19,-0.14542694,-0.13357039,"('inhospitable', 'hospitable')",-0.31805184,-0.271595,-0.2317394,-0.2025827,0.0291567
20,-0.0119995605,-0.011886772,"('rough', 'thoughtful')",1.0049299,0.97716546,0.4964652,0.4826393,-0.0138259
21,-0.46654287,-0.4891671,"('immoral', 'moral')",-0.66569424,-0.63480353,-0.5661185,-0.5619853,0.0041332
22,0.120393276,0.08996701,"('untrustworthy', 'trustworthy')",-0.97754854,-1.0509948,-0.4285776,-0.4805139,-0.0519363
23,-0.51901495,-0.5760034,"('insincere', 'sincere')",5.4782877,5.416181,2.4796364,2.4200888,-0.0595476
24,-0.87911093,-0.8807039,"('dishonest', 'honest')",0.3796856,0.34469765,-0.2497127,-0.2680031,-0.0182904
25,0.7184867,0.7413619,"('egoistic', 'altruistic')",1.609671,1.5702357,1.1640788,1.1557988,-0.00828
26,-0.43677846,-0.5023799,"('hardhearted', 'benevolent')",1.9844865,1.9522545,0.773854,0.7249373,-0.0489167
27,-0.23348352,-0.21579938,"('hardhearted', 'softhearted')",1.4490997,1.3416705,0.6078081,0.5629356,-0.0448725
28,-0.70219177,-0.776938,"('disloyal', 'loyal')",1.0171543,0.9284774,0.1574813,0.0757697,-0.0817116
29,0.06413521,-0.014789438,"('unfair', 'fair')",-0.38023046,-0.5498177,-0.1580476,-0.2823036,-0.124256
30,0.21263996,0.18281296,"('intolerant', 'tolerant')",0.9183242,0.8607015,0.5654821,0.5217572,-0.0437249
31,0.112412624,0.17778936,"('evil', 'good')",-0.30085114,-0.39068425,-0.0942193,-0.1064474,-0.0122281
32,-0.37431592,-0.39494133,"('unkind', 'kind')",0.47823828,0.3342232,0.0519612,-0.0303591,-0.0823203
33,1.3184726,1.3185985,"('wrong', 'right')",-0.4633749,-0.50799423,0.4275489,0.4053021,-0.0222468
