,baxter_male,baxter_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,0.43976802,0.29089165,"('unsociable', 'sociable')",0.30918673,0.17047244,-0.26025808,-0.46482092,0.1628989,-0.0011523,-0.1640512
1,1.330527,1.194113,"('unfriendly', 'friendly')",0.44777226,0.3424437,1.8376291,1.675126,1.2053094,1.0705609,-0.1347485
2,0.57796705,0.6392785,"('unlikable', 'likable')",1.0676452,1.1569837,0.56576955,0.6768261,0.7371273,0.8243628,0.0872355
3,-1.4695581,-1.3621423,"('repellent', 'pleasant')",-0.45573628,-0.39943475,-0.10189214,-0.02494773,-0.6757289,-0.5955083,0.0802206
4,-0.46750537,-0.5211939,"('disliked', 'liked')",-0.003940958,0.0025872174,-6.1723466,-6.2123327,-2.2145977,-2.2436465,-0.0290488
5,0.6196964,0.60412806,"('distant', 'outgoing')",-0.13052142,-0.105406076,0.13549718,0.1462284,0.2082241,0.2149835,0.0067594
6,-0.11783717,-0.101423465,"('distant', 'open')",-0.3808175,-0.34406054,0.45858443,0.44302037,-0.0133567,-0.0008212,0.0125355
7,0.10349263,0.1436373,"('insensitive', 'sensitive')",-0.1047924,-0.05963836,0.5935756,0.5715748,0.1974253,0.2185246,0.0210993
8,0.84271747,0.8285403,"('unaffectionate', 'affectionate')",-0.58350897,-0.59612477,0.3495219,0.33663422,0.2029101,0.1896833,-0.0132268
9,1.7389181,1.7254807,"('unaffectionate', 'caring')",0.2949984,0.2900112,1.08117,1.103585,1.0383622,1.0396923,0.0013301
10,-0.5419421,-0.53043646,"('unsympathetic', 'sympathetic')",-0.7164562,-0.6872687,-0.4147806,-0.5209287,-0.5577263,-0.5795446,-0.0218183
11,0.20420909,0.28662574,"('unhelpful', 'helpful')",0.6346409,0.67448246,2.026476,2.0481582,0.9551086,1.0030888,0.0479802
12,1.2140146,1.2582453,"('unsupportive', 'supportive')",0.5045045,0.6128935,-1.6609943,-1.6545382,0.019175,0.0722002,0.0530252
