,linde_male,linde_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.6028154,-0.71049213,"('unsociable', 'sociable')",-0.32521003,-0.48041195,-0.4640127,-0.5954521,-0.1314394
1,-0.5610328,-0.71132606,"('unfriendly', 'friendly')",2.3209817,2.169589,0.8799745,0.7291315,-0.150843
2,0.3396718,0.38564998,"('unlikable', 'likable')",0.332033,0.35993817,0.3358524,0.3727941,0.0369417
3,-0.39685097,-0.30399883,"('repellent', 'pleasant')",-0.1480696,0.0025132056,-0.2724603,-0.1507428,0.1217175
4,0.5675884,0.6021,"('disliked', 'liked')",-4.8255568,-5.159241,-2.1289842,-2.2785707,-0.1495865
5,-0.56584615,-0.57345706,"('distant', 'outgoing')",0.2991134,0.26406166,-0.1333664,-0.1546977,-0.0213313
6,-0.526524,-0.47517934,"('distant', 'open')",0.13460127,0.11620478,-0.1959614,-0.1794873,0.0164741
7,0.23280044,0.20270965,"('insensitive', 'sensitive')",0.6565323,0.71349597,0.4446664,0.4581028,0.0134364
8,-0.8019658,-0.8534738,"('unaffectionate', 'affectionate')",1.1300381,1.0083678,0.1640362,0.077447,-0.0865892
9,-0.8350379,-0.89305097,"('unaffectionate', 'caring')",1.4144154,1.3436966,0.2896887,0.2253228,-0.0643659
10,-0.7892625,-0.79151857,"('unsympathetic', 'sympathetic')",-0.45277756,-0.432235,-0.62102,-0.6118768,0.0091432
11,-0.99459976,-1.0038165,"('unhelpful', 'helpful')",1.2380569,1.3437756,0.1217286,0.1699796,0.048251
12,-0.37455702,-0.27519363,"('unsupportive', 'supportive')",-1.0300846,-1.0331892,-0.7023208,-0.6541914,0.0481294
13,-0.8883844,-0.955729,"('impolite', 'polite')",-0.61976177,-0.6011789,-0.7540731,-0.7784539,-0.0243808
14,0.49223626,0.49383,"('antisocial', 'social')",0.751221,0.7441086,0.6217287,0.6189693,-0.0027594
15,-0.12193592,-0.18383232,"('boring', 'funny')",0.206456,0.1313734,0.04226,-0.0262295,-0.0684895
16,-0.34712413,-0.32068846,"('unpopular', 'popular')",-0.32932043,-0.29390657,-0.3382223,-0.3072975,0.0309248
17,-0.046166092,-0.010029722,"('nasty', 'nice')",-0.7625527,-0.7356291,-0.4043594,-0.3728294,0.03153
18,0.026801035,0.18263537,"('disagreeable', 'welcoming')",-0.70835197,-0.67351574,-0.3407755,-0.2454402,0.0953353
19,-0.48418108,-0.46492565,"('inhospitable', 'hospitable')",-0.20119941,-0.23542887,-0.3426902,-0.3501773,-0.0074871
20,0.31674114,0.4108699,"('rough', 'thoughtful')",1.1149174,1.1033494,0.7158293,0.7571096,0.0412803
21,-0.7771886,-0.7587039,"('immoral', 'moral')",-1.0319167,-0.93752426,-0.9045527,-0.8481141,0.0564386
22,0.15061903,0.23171346,"('untrustworthy', 'trustworthy')",-0.3715139,-0.40308216,-0.1104474,-0.0856844,0.024763
23,-0.24827814,-0.3359118,"('insincere', 'sincere')",4.9311423,5.0574713,2.3414321,2.3607798,0.0193477
24,-0.5379098,-0.53193456,"('dishonest', 'honest')",0.60101724,0.558901,0.0315537,0.0134832,-0.0180705
25,0.20788763,0.20856866,"('egoistic', 'altruistic')",1.422112,1.4012945,0.8149998,0.8049316,-0.0100682
26,0.3440927,0.20765561,"('hardhearted', 'benevolent')",2.4741223,2.272503,1.4091074,1.2400793,-0.1690281
27,-0.4709648,-0.42665902,"('hardhearted', 'softhearted')",0.6433819,0.471568,0.0862086,0.0224545,-0.0637541
28,-0.4295625,-0.4867121,"('disloyal', 'loyal')",1.2481656,1.1270609,0.4093015,0.3201744,-0.0891271
29,-0.20713377,-0.22166155,"('unfair', 'fair')",-0.48489434,-0.6670457,-0.3460141,-0.4443536,-0.0983395
30,0.22825229,0.15574473,"('intolerant', 'tolerant')",0.7460391,0.7798487,0.4871457,0.4677967,-0.019349
31,-0.6146464,-0.47241792,"('evil', 'good')",-0.1503906,-0.18402788,-0.3825185,-0.3282229,0.0542956
32,-0.47555363,-0.6263981,"('unkind', 'kind')",0.87416816,0.70691794,0.1993073,0.0402599,-0.1590474
33,0.5143748,0.49195176,"('wrong', 'right')",0.43638194,0.31083608,0.4753784,0.4013939,-0.0739845
34,-0.522763,-0.39819813,"('mean', 'honorable')",3.9095776,4.309571,1.6934073,1.9556863,0.262279
35,0.2577235,0.21307011,"('corrupt', 'incorrupt')",-0.36483714,-0.53833026,-0.0535568,-0.1626301,-0.1090733
36,-0.2044425,-0.19306692,"('hostile', 'amicable')",0.6619478,0.45953706,0.2287526,0.1332351,-0.0955175
37,0.028693186,0.047701277,"('fake', 'genuine')",0.92923313,0.93072283,0.4789632,0.4892121,0.0102489
38,-0.2622578,-0.2835221,"('untruthful', 'truthful')",0.38687348,0.41563526,0.0623078,0.0660566,0.0037488
39,1.1466697,1.169216,"('exploitative', 'cooperative')",0.5687539,0.573728,0.8577118,0.871472,0.0137602
40,0.88448757,0.91761833,"('stingy', 'generous')",-1.2827318,-1.4578748,-0.1991221,-0.2701282,-0.0710061
41,0.30578864,0.36664495,"('unforgiving', 'forgiving')",0.66555274,0.6571355,0.4856707,0.5118902,0.0262195
42,0.4564713,0.53847605,"('unreliable', 'reliable')",-2.3721743,-2.5003777,-0.9578515,-0.9809508,-0.0230993
43,-0.57919616,-0.52868503,"('irresponsible', 'responsible')",1.070564,1.1429155,0.2456839,0.3071152,0.0614313
44,0.20315914,0.21593508,"('prejudiced', 'unprejudiced')",-1.7491226,-1.7323093,-0.7729818,-0.7581871,0.0147947
45,-0.20168035,-0.16976634,"('incompetent', 'competent')",0.76978004,0.8043582,0.2840498,0.3172959,0.0332461
46,-0.19690344,-0.22067691,"('uncompetitive', 'competitive')",-0.6126609,-0.6781184,-0.4047822,-0.4493977,-0.0446155
47,-0.53878534,-0.49337742,"('stupid', 'smart')",4.584651,4.883878,2.0229328,2.1952505,0.1723177
48,-0.52161956,-0.54969084,"('unintelligent', 'intelligent')",-0.06949296,-0.054602966,-0.2955562,-0.3021469,-0.0065907
49,-0.22259954,-0.11987434,"('unable', 'able')",-0.3037008,-0.17641714,-0.2631502,-0.1481457,0.1150045
50,-0.3289904,-0.33843255,"('clumsy', 'skillful')",-0.4250547,-0.5667336,-0.3770226,-0.4525831,-0.0755605
51,-0.36170638,-0.48496795,"('uneducated', 'educated')",0.3131986,0.25053468,-0.0242539,-0.1172166,-0.0929627
52,-0.31107813,-0.4240425,"('irrational', 'rational')",0.05951902,-0.013997212,-0.1257796,-0.2190199,-0.0932403
53,-1.6285027,-1.6095637,"('uncreative', 'creative')",0.7846521,0.6661533,-0.4219253,-0.4717052,-0.0497799
54,-0.41734925,-0.5514589,"('incapable', 'capable')",0.8380944,0.7912637,0.2103726,0.1199024,-0.0904702
55,-0.102035955,-0.0037001632,"('incompetent', 'clever')",-0.01626447,0.08128128,-0.0591502,0.0387906,0.0979408
56,0.32279855,0.3247147,"('impractical', 'practical')",0.5026958,0.627901,0.4127472,0.4763079,0.0635607
57,-0.333508,-0.3349071,"('unimaginative', 'imaginative')",-1.3230954,-1.4516902,-0.8283017,-0.8932986,-0.0649969
58,0.33773446,0.41331345,"('undiscriminating', 'discriminating')",0.83650255,0.82717156,0.5871185,0.6202425,0.033124
59,0.3495653,0.33105424,"('foolish', 'wise')",0.17170316,0.14082299,0.2606342,0.2359386,-0.0246956
60,-0.0030138046,0.06420918,"('inefficient', 'efficient')",-0.1501071,0.0751849,-0.0765605,0.069697,0.1462575
61,-0.22295214,-0.30611438,"('illogical', 'logical')",0.6967064,0.47922838,0.2368771,0.086557,-0.1503201
62,0.05287556,0.12537792,"('incompetent', 'brilliant')",0.5350257,0.6864387,0.2939506,0.4059083,0.1119577
63,-0.6567524,-0.64749104,"('unperceptive', 'insightful')",0.93558455,1.0133407,0.1394161,0.1829248,0.0435087
64,0.31087086,0.28404766,"('shy', 'confident')",-5.0914993,-5.254337,-2.3903143,-2.4851446,-0.0948303
65,0.31690943,0.2755194,"('insecure', 'secure')",-0.076790795,-0.042131275,0.1200593,0.1166941,-0.0033652
66,-0.62400335,-0.65934086,"('inactive', 'active')",0.6115914,0.5091752,-0.006206,-0.0750828,-0.0688768
67,0.25312155,0.21033496,"('doubtful', 'determined')",-0.56500185,-0.5304632,-0.1559401,-0.1600641,-0.004124
68,-0.38006186,-0.36703143,"('dependent', 'independent')",-0.97424364,-0.9688334,-0.6771528,-0.6679324,0.0092204
69,0.48783857,0.47630015,"('lazy', 'industrious')",-0.15729082,-0.22007418,0.1652739,0.128113,-0.0371609
70,-0.34687433,-0.2575224,"('lethargic', 'energetic')",0.19570142,0.22383383,-0.0755865,-0.0168443,0.0587422
71,0.3898348,0.33143264,"('diffident', 'self-confident')",0.41041467,0.30697554,0.4001247,0.3192041,-0.0809206
72,-0.68838066,-0.6305498,"('unambitious', 'ambitious')",0.48746172,0.46124855,-0.1004595,-0.0846506,0.0158089
73,0.64889395,0.608335,"('helpless', 'self-reliant')",-2.2346425,-2.3277924,-0.7928743,-0.8597287,-0.0668544
74,-0.18636706,-0.14316837,"('undedicated', 'dedicated')",0.6917185,0.61096793,0.2526757,0.2338998,-0.0187759
75,-0.22317608,-0.25560513,"('meek', 'impulsive')",-0.87657344,-0.84604937,-0.5498748,-0.5508273,-0.0009525
76,-0.7318006,-0.60345155,"('anxious', 'daring')",-0.420581,-0.31141594,-0.5761908,-0.4574338,0.118757
77,-0.6654024,-0.5771299,"('unmotivated', 'motivated')",-0.9905755,-0.8623241,-0.827989,-0.719727,0.108262
78,-0.5188925,-0.45547763,"('nonresilient', 'resilient')",0.6192207,0.59820145,0.0501641,0.0713619,0.0211978
79,-0.5540484,-0.6204818,"('wavering', 'unwavering')",-0.16993493,-0.2053861,-0.3619917,-0.4129339,-0.0509422
80,0.36199135,0.34420964,"('dominated', 'dominating')",0.055324905,0.095751524,0.2086581,0.2199806,0.0113225
81,-0.48556465,-0.59441495,"('submissive', 'aggressive')",-0.9080518,-0.7711383,-0.6968082,-0.6827766,0.0140316
82,-0.7692456,-0.8153956,"('poor', 'rich')",4.792235,5.0085387,2.0114946,2.0965714,0.0850768
83,0.46061713,0.5016347,"('powerless', 'powerful')",-0.6415819,-0.5814093,-0.0904824,-0.0398873,0.0505951
84,0.16578493,0.1691947,"('inferior', 'superior')",0.4589305,0.47048745,0.3123577,0.3198411,0.0074834
85,0.13877761,0.14038119,"('insignificant', 'prestigious')",0.24559352,0.12856042,0.1921856,0.1344708,-0.0577148
86,-0.69889414,-0.73841506,"('uninfluential', 'influential')",0.39076218,0.28778905,-0.154066,-0.225313,-0.071247
87,-0.30422038,-0.4772042,"('unsuccessful', 'successful')",1.3627479,1.38748,0.5292637,0.4551379,-0.0741258
88,-1.071249,-1.1654968,"('low', 'eminent')",0.12575597,0.11487488,-0.4727465,-0.525311,-0.0525645
