,varian_male,varian_female,tuple,medical_male,medical_female,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.82300967,-0.8508124,"('unsociable', 'sociable')",0.42813087,0.34775567,-0.06331016,-0.12379598,-0.43910646,-0.5363587,-0.2243239,-0.2908028,-0.0664789
1,-2.0717835,-2.2956805,"('unfriendly', 'friendly')",0.54469633,0.4024333,-0.2416315,-0.45071146,2.0930672,1.9041599,0.0810871,-0.1099497,-0.1910368
2,0.479428,0.5019511,"('unlikable', 'likable')",0.73785394,0.7620007,0.92383236,0.91854113,0.77376014,0.8143457,0.7287186,0.7492096,0.020491
3,-0.6854984,-0.5595155,"('repellent', 'pleasant')",-1.4714817,-1.3572514,0.08841833,0.2768889,-0.12169574,-0.045284525,-0.5475644,-0.4212906,0.1262738
4,-0.36278266,-0.34556115,"('disliked', 'liked')",0.26918295,0.27684593,-0.36567488,-0.4051106,-5.7186456,-5.7550607,-1.5444801,-1.5572217,-0.0127416
5,-0.9634286,-0.98756796,"('distant', 'outgoing')",0.0865962,0.10678397,-0.94715923,-1.0011759,0.30349702,0.23232779,-0.3801237,-0.412408,-0.0322843
6,-0.7561303,-0.77800256,"('distant', 'open')",-0.029315993,-0.00053185225,-1.5348814,-1.6389221,0.81651455,0.7528963,-0.3759533,-0.4161401,-0.0401868
7,-0.5261161,-0.48130006,"('insensitive', 'sensitive')",-0.7250973,-0.6691717,-0.44228497,-0.37393278,0.50282,0.5319013,-0.2976696,-0.2481258,0.0495438
8,-0.9198472,-1.0753747,"('unaffectionate', 'affectionate')",0.17351702,0.09059593,-1.280443,-1.4808904,0.8363991,0.67498434,-0.2975935,-0.4476712,-0.1500777
9,-0.9390102,-1.0685536,"('unaffectionate', 'caring')",1.020037,0.9773639,-0.4642673,-0.6105556,1.302937,1.2223597,0.2299241,0.1301536,-0.0997705
10,-0.99226433,-0.9815838,"('unsympathetic', 'sympathetic')",-0.90789235,-0.8903662,-1.0894666,-1.0267038,-0.41429034,-0.4134932,-0.8509784,-0.8280367,0.0229417
11,-0.49167067,-0.5048541,"('unhelpful', 'helpful')",0.3148784,0.32731935,0.8974631,0.9062696,1.5205334,1.5313576,0.5603011,0.5650231,0.004722
12,0.013006225,0.0189587,"('unsupportive', 'supportive')",1.8907943,1.9967355,0.2747164,0.32713848,-1.6072408,-1.5983455,0.142819,0.1861218,0.0433028
13,-0.09072164,-0.07141934,"('impolite', 'polite')",0.24013156,0.23084006,0.26730788,0.312461,-0.02024309,-0.023471456,0.0991187,0.1121026,0.0129839
14,-0.24115568,-0.1421192,"('antisocial', 'social')",0.17701323,0.21308509,0.30620638,0.39838392,-0.63085204,-0.62447655,-0.097197,-0.0387817,0.0584153
15,-0.2819382,-0.34333238,"('boring', 'funny')",0.67442644,0.6188475,-0.39898446,-0.510498,0.80822843,0.7573401,0.200433,0.1305893,-0.0698437
16,-0.44207332,-0.43934646,"('unpopular', 'popular')",-0.15333492,-0.1352874,0.15316512,0.17293973,0.8435226,0.8643875,0.1003199,0.1156733,0.0153534
17,-0.10178747,-0.023395956,"('nasty', 'nice')",-0.8998357,-0.8222985,-0.33046317,-0.26472494,-0.24097107,-0.18161318,-0.3932644,-0.3230081,0.0702563
18,-0.21130311,-0.25690955,"('disagreeable', 'welcoming')",0.46082574,0.45912224,0.09672877,0.06325379,-0.16805162,-0.2387839,0.0445499,0.0066706,-0.0378793
19,-0.7205705,-0.7219484,"('inhospitable', 'hospitable')",-0.08419082,-0.07869428,-0.9723034,-1.0417762,0.2497019,0.27696458,-0.3818407,-0.3913636,-0.0095229
20,0.2727752,0.30318117,"('rough', 'thoughtful')",-0.3506015,-0.32067043,0.47664544,0.53369874,1.0205355,0.98949057,0.3548387,0.376425,0.0215863
21,-0.14464727,-0.12180208,"('immoral', 'moral')",0.4740202,0.5054507,0.45285988,0.5017447,-0.7752447,-0.7144719,0.001747,0.0427304,0.0409834
22,-0.6568672,-0.6095313,"('untrustworthy', 'trustworthy')",-0.1240202,-0.15874085,0.19407025,0.18686736,-1.0103288,-1.0306083,-0.3992865,-0.4030033,-0.0037168
23,-0.8335158,-0.878419,"('insincere', 'sincere')",-0.116669044,-0.1538599,0.34277353,0.36813185,5.2384286,5.212367,1.1577543,1.137055,-0.0206993
24,-0.7839431,-0.80911976,"('dishonest', 'honest')",-0.20792794,-0.24238932,-1.9648098,-2.0671306,0.6747418,0.64331686,-0.5704848,-0.6188307,-0.0483459
25,-0.7455984,-0.731104,"('egoistic', 'altruistic')",0.3253581,0.2890312,0.9708525,0.96645963,1.4496772,1.4105697,0.5000724,0.4837391,-0.0163333
