,helmerich_male,helmerich_female,tuple,&_male,&_female,payne_male,payne_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5870126,-0.78757226,"('unsociable', 'sociable')",0.95805144,0.80129755,-0.84823054,-0.9271684,-0.32952,-0.50996137,-0.2016779,-0.3558511,-0.1541732
1,-1.9687577,-2.1236587,"('unfriendly', 'friendly')",-0.9784136,-0.97605914,0.49599376,0.43183193,1.5294291,1.3991133,-0.2304371,-0.3171932,-0.0867561
2,-0.41739354,-0.3296458,"('unlikable', 'likable')",1.138366,1.2428241,-0.054500964,0.0729195,0.37063804,0.4954478,0.2592774,0.3703864,0.111109
3,-0.7256724,-0.6738494,"('repellent', 'pleasant')",0.4130938,0.4018858,-1.0883715,-0.99595326,-0.026453666,0.022716027,-0.356851,-0.3113002,0.0455508
4,0.32672912,0.20764986,"('disliked', 'liked')",-0.14503925,-0.1619704,-0.5189342,-0.54062784,-4.9608755,-4.899389,-1.32453,-1.3485843,-0.0240543
5,-0.24539809,-0.2214908,"('distant', 'outgoing')",-0.790243,-0.6584645,1.8367299,1.9808077,0.053695478,0.13309605,0.2136961,0.3084871,0.094791
6,-0.62664163,-0.5898773,"('distant', 'open')",-1.0179001,-0.8686659,1.8561124,1.9637262,0.21507058,0.25798398,0.1066603,0.1907917,0.0841314
7,-0.3926188,-0.4214036,"('insensitive', 'sensitive')",0.024881653,0.079564005,-0.24197856,-0.25807685,0.41447183,0.42067733,-0.048811,-0.0448098,0.0040012
8,-0.92888236,-0.9300105,"('unaffectionate', 'affectionate')",-0.5749137,-0.54147315,1.0972925,1.1598778,0.61300135,0.5234403,0.0516244,0.0529586,0.0013342
9,-1.1018173,-1.1620928,"('unaffectionate', 'caring')",-0.46539262,-0.44125113,1.1855787,1.2076769,0.9956925,0.9268363,0.1535153,0.1327923,-0.020723
10,-1.040384,-1.118516,"('unsympathetic', 'sympathetic')",0.2728746,0.22876169,-1.2711155,-1.2710744,-0.09178808,-0.2008342,-0.5326033,-0.5904157,-0.0578124
11,-1.009473,-1.0395299,"('unhelpful', 'helpful')",-0.48299262,-0.48068318,-0.5790415,-0.5805327,1.5737273,1.5395666,-0.1244449,-0.1402948,-0.0158499
12,-0.5069344,-0.46182573,"('unsupportive', 'supportive')",0.7050415,0.8739821,0.8548767,0.93435276,-1.052572,-0.9763687,0.0001029,0.0925351,0.0924322
13,-0.3475893,-0.4104709,"('impolite', 'polite')",0.7444502,0.7049755,-0.33144364,-0.3898314,-0.32504573,-0.39069292,-0.0649071,-0.1215049,-0.0565978
14,-0.76808554,-0.75105196,"('antisocial', 'social')",1.4027042,1.3597342,-0.89334226,-0.88091534,-0.7267601,-0.7232026,-0.2463709,-0.2488589,-0.002488
15,-0.32493252,-0.33022994,"('boring', 'funny')",0.07834636,0.044917993,-0.4564683,-0.489375,0.2361312,0.24255204,-0.1167308,-0.1330337,-0.0163029
16,-0.015848596,-0.023546599,"('unpopular', 'popular')",0.0033396855,0.05393933,-0.9992089,-0.99921435,0.4415072,0.4275428,-0.1425526,-0.1353197,0.0072329
17,-0.8252357,-0.70406026,"('nasty', 'nice')",-0.019620769,0.08010759,-0.44259965,-0.41082755,-0.58417207,-0.5322318,-0.4679071,-0.391753,0.0761541
18,-0.53291076,-0.48730308,"('disagreeable', 'welcoming')",0.23061249,0.40615988,-0.36894137,-0.34750703,-0.5669012,-0.60013807,-0.3095352,-0.2571971,0.0523381
19,0.117141075,0.13343683,"('inhospitable', 'hospitable')",-1.1532406,-1.0177275,0.49840772,0.6040351,-0.2232367,-0.14729401,-0.1902321,-0.1068874,0.0833447
20,-0.24846071,-0.16965511,"('rough', 'thoughtful')",0.8895608,0.926295,-0.81769973,-0.8150465,1.3023921,1.2558967,0.2814481,0.2993725,0.0179244
21,-0.3646125,-0.45035717,"('immoral', 'moral')",1.119349,1.0769731,-1.3415025,-1.4003831,-0.7784823,-0.8474682,-0.3413121,-0.4053088,-0.0639967
22,-0.8885159,-0.8589475,"('untrustworthy', 'trustworthy')",0.13201609,0.097299024,-0.92491466,-0.8697591,-0.9627464,-1.0131394,-0.6610402,-0.6611367,-9.65e-05
23,-1.2574077,-1.3800311,"('insincere', 'sincere')",-0.5105453,-0.5451436,-0.31552887,-0.3798287,4.2788553,4.102673,0.5488434,0.4494174,-0.099426
24,-1.2572461,-1.2487286,"('dishonest', 'honest')",-0.28576854,-0.27152607,0.9219047,0.91773033,0.38368356,0.320477,-0.0593566,-0.0705118,-0.0111552
25,-0.5253286,-0.5743957,"('egoistic', 'altruistic')",-0.40679526,-0.40014505,0.2666119,0.21636549,1.0266937,1.0060462,0.0902954,0.0619677,-0.0283277
26,-1.092608,-1.1244192,"('hardhearted', 'benevolent')",1.0590283,1.0177028,0.43331462,0.3152229,1.7949945,1.679348,0.5486823,0.4719636,-0.0767187
27,-0.9425735,-0.83191,"('hardhearted', 'softhearted')",-1.0163875,-0.84130716,-0.0036179381,0.05020911,1.1392852,1.0807409,-0.2058234,-0.1355668,0.0702566
