,chipotle_male,chipotle_female,tuple,mexican_male,mexican_female,grill_male,grill_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2059374,-1.3609957,"('unsociable', 'sociable')",0.44470707,0.28693035,1.547299,1.3833358,-0.43360916,-0.63859713,0.0881149,-0.0823317,-0.1704466
1,-0.59018767,-0.66244894,"('unfriendly', 'friendly')",-0.7166907,-0.7095917,0.896165,0.6784656,1.8562232,1.5061213,0.3613775,0.2031366,-0.1582409
2,-0.05159248,0.08308704,"('unlikable', 'likable')",0.07372522,0.14743173,0.9947148,1.0068669,0.5979636,0.6860529,0.4037028,0.4808597,0.0771569
3,-1.2391777,-1.169865,"('repellent', 'pleasant')",-0.6273564,-0.6056796,-1.3119576,-1.2283682,-0.20189151,-0.04294435,-0.8450958,-0.7617143,0.0833815
4,0.22950104,0.29160082,"('disliked', 'liked')",0.35107112,0.42580548,0.3560811,0.3732565,-5.9404616,-5.94471,-1.2509521,-1.2135117,0.0374404
5,1.3065319,1.2947059,"('distant', 'outgoing')",-0.69798195,-0.5600227,0.15907565,0.20803861,0.1066935,0.019367944,0.2185798,0.2405224,0.0219426
6,1.1646844,1.1586386,"('distant', 'open')",-0.9578846,-0.84478307,0.5363433,0.4893181,0.47828665,0.33982986,0.3053574,0.2857509,-0.0196065
7,-1.4072299,-1.4339608,"('insensitive', 'sensitive')",-0.78440654,-0.7954889,-0.24553284,-0.2404355,0.47181135,0.51985615,-0.4913395,-0.4875073,0.0038322
8,-0.8208138,-0.84587985,"('unaffectionate', 'affectionate')",-0.9791095,-0.9916386,-0.4207715,-0.52895415,0.49381644,0.31191343,-0.4317196,-0.5136398,-0.0819202
9,-0.8885566,-0.9415588,"('unaffectionate', 'caring')",-0.7826392,-0.7735134,0.08026715,-0.028264325,1.0224017,0.9569597,-0.1421317,-0.1965942,-0.0544625
10,-1.9191778,-2.030589,"('unsympathetic', 'sympathetic')",-1.4600972,-1.6085372,-0.9921161,-1.2206002,-0.7045637,-0.7514369,-1.2689886,-1.4027908,-0.1338022
11,-1.7138346,-1.7361106,"('unhelpful', 'helpful')",-0.46596283,-0.4983301,-0.2556695,-0.21245655,1.8855575,2.0036728,-0.1374774,-0.110806,0.0266714
12,-0.45315123,-0.54372513,"('unsupportive', 'supportive')",0.5269836,0.4588306,0.48608428,0.44520262,-1.5360901,-1.553276,-0.2440434,-0.298242,-0.0541986
13,-1.3077327,-1.4133049,"('impolite', 'polite')",0.7527685,0.6526752,1.287991,1.1987542,-0.32182142,-0.33362228,0.1028014,0.0261256,-0.0766758
