,bank_male,bank_female,tuple,of_male,of_female,new_male,new_female,york_male,york_female,mellon_male,mellon_female,corp_male,corp_female,average_male,average_female,female-male
0,0.119283974,0.113831624,"('unsociable', 'sociable')",-0.49072134,-0.6756698,-1.1962354,-1.325282,-1.0011297,-1.2817914,-1.2170064,-1.3473969,-0.48769504,-0.55989605,-0.7122506,-0.846034,-0.1337834
1,0.96430135,0.94843525,"('unfriendly', 'friendly')",-1.1649947,-1.123961,-0.79611087,-0.86011773,-0.9865328,-0.98589104,2.3759258,2.3302636,1.6750631,1.6096811,0.3446086,0.3197351,-0.0248735
2,1.8279967,1.8637602,"('unlikable', 'likable')",1.1458058,1.2396262,1.0018988,0.9522591,2.0307057,2.0226607,1.81932,1.8613652,0.5797968,0.6495015,1.4009206,1.4315289,0.0306083
3,-0.13047457,0.0021780236,"('repellent', 'pleasant')",-0.36575696,-0.2915271,-1.4023255,-1.3228772,-0.4940297,-0.4245918,-1.88102,-1.7770828,0.8171148,0.74613494,-0.576082,-0.5112943,0.0647877
4,-0.13200043,-0.1922187,"('disliked', 'liked')",1.069826,1.0447681,0.67491335,0.85581857,-0.31557873,-0.27715808,0.25003833,0.2776538,-7.5781107,-7.6336265,-1.0051521,-0.9874605,0.0176916
5,0.5436733,0.554276,"('distant', 'outgoing')",-1.405837,-1.2494029,1.0544468,1.1326406,-0.011293296,0.12921596,2.570868,2.6327913,-0.82493615,-0.6446762,0.3211536,0.4258075,0.1046539
6,0.084453404,0.19225241,"('distant', 'open')",-1.9836702,-1.7322474,0.81174046,0.959645,-0.22772406,-0.018920548,2.7828653,2.8576548,-0.5265466,-0.36126602,0.156853,0.3161864,0.1593334
7,0.27864552,0.539736,"('insensitive', 'sensitive')",-0.18917795,-0.17592475,-1.324147,-1.4227043,-1.3041713,-1.2492721,-0.9626177,-0.79311943,0.4764513,0.5419353,-0.5041695,-0.4265582,0.0776113
8,0.845325,0.785145,"('unaffectionate', 'affectionate')",-0.40884602,-0.34131515,-0.26500767,-0.24157572,-0.25363287,-0.21655644,3.1176982,3.0641503,0.94151485,0.94636285,0.6628419,0.6660352,0.0031933
9,1.4198786,1.4500662,"('unaffectionate', 'caring')",-1.0265068,-1.0404707,-0.30514762,-0.4196577,-0.05402731,-0.116275765,3.3159556,3.307828,1.362434,1.4918947,0.7854311,0.7788974,-0.0065337
