,cme_male,cme_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.33426052,-0.47843397,"('unsociable', 'sociable')",0.35778013,0.19552758,-0.38685334,-0.46944344,-0.1211112,-0.2507833,-0.1296721
1,-1.3179595,-1.4965982,"('unfriendly', 'friendly')",-0.31753945,-0.46222332,1.4660877,1.3117094,-0.0564704,-0.215704,-0.1592336
2,1.2656171,1.2428772,"('unlikable', 'likable')",1.8946733,1.9139637,0.73714393,0.83826035,1.2991448,1.3317004,0.0325556
3,0.15384765,0.28379688,"('repellent', 'pleasant')",0.7062809,0.8348241,0.3789755,0.4666683,0.4130347,0.5284297,0.115395
4,-0.16496623,-0.3173421,"('disliked', 'liked')",0.03546539,-0.16707554,-6.557344,-6.5426617,-2.2289483,-2.3423597,-0.1134114
5,-0.95139444,-0.94620407,"('distant', 'outgoing')",-1.8898333,-1.8479877,-0.3355185,-0.42832026,-1.0589155,-1.0741707,-0.0152552
6,-1.2871631,-1.3180995,"('distant', 'open')",-2.0903962,-2.0755944,0.07428306,-0.06279381,-1.101092,-1.1521626,-0.0510706
7,0.2247797,0.24335769,"('insensitive', 'sensitive')",0.19043067,0.28278786,0.82944924,0.89703035,0.4148866,0.474392,0.0595054
8,-1.0601672,-1.1995856,"('unaffectionate', 'affectionate')",-0.10760459,-0.17004284,0.7245604,0.58800477,-0.1477371,-0.2605412,-0.1128041
9,-1.0439987,-1.1828161,"('unaffectionate', 'caring')",0.03990286,-0.066494375,1.2032394,1.1316257,0.0663812,-0.0392283,-0.1056095
10,-0.46419173,-0.47509983,"('unsympathetic', 'sympathetic')",0.23176423,0.31055906,-0.010573346,0.0411255,-0.0810003,-0.0411384,0.0398619
11,0.51177377,0.48457235,"('unhelpful', 'helpful')",0.49682015,0.49561504,2.0893784,2.096471,1.0326575,1.0255528,-0.0071047
12,0.4408358,0.4397682,"('unsupportive', 'supportive')",0.98903567,1.0619849,-1.6721354,-1.6244328,-0.0807546,-0.0408932,0.0398614
13,0.38597566,0.44768175,"('impolite', 'polite')",0.20945707,0.25283587,-0.16266473,-0.06867377,0.144256,0.2106146,0.0663586
14,0.7283789,0.7418839,"('antisocial', 'social')",1.6565907,1.656178,-0.0880664,-0.07288267,0.7656345,0.7750597,0.0094252
15,0.46370628,0.3451318,"('boring', 'funny')",-0.70566964,-0.80571866,0.64528155,0.59282404,0.1344394,0.0440791,-0.0903603
16,-0.25844103,-0.32786858,"('unpopular', 'popular')",-0.06495394,-0.10418549,0.40235198,0.41734278,0.026319,-0.0049038,-0.0312228
17,-0.16786802,-0.07544305,"('nasty', 'nice')",-0.6110915,-0.5624312,-0.21200323,-0.21847524,-0.3303209,-0.2854498,0.0448711
18,-0.5985973,-0.66383696,"('disagreeable', 'welcoming')",-0.5297513,-0.47675654,-0.5386047,-0.57117856,-0.5556511,-0.5705907,-0.0149396
19,-0.37140107,-0.38665885,"('inhospitable', 'hospitable')",-1.3681637,-1.4559857,-0.1782636,-0.17099586,-0.6392761,-0.6712135,-0.0319374
20,0.32799336,0.36783627,"('rough', 'thoughtful')",1.1967721,1.2512501,1.1170944,1.0911363,0.88062,0.9034076,0.0227876
21,0.7609801,0.7886638,"('immoral', 'moral')",0.55864507,0.61396044,-0.7377096,-0.5975863,0.1939719,0.268346,0.0743741
22,0.43470776,0.39181417,"('untrustworthy', 'trustworthy')",0.5105519,0.5042459,-0.9430092,-0.9508843,0.0007502,-0.0182747,-0.0190249
23,-0.21638077,-0.23557302,"('insincere', 'sincere')",0.38889292,0.4427266,6.0907073,5.926931,2.0877398,2.0446949,-0.0430449
24,-0.28750622,-0.34614602,"('dishonest', 'honest')",-0.04592883,-0.0022017583,0.7985636,0.77528155,0.1550428,0.1423113,-0.0127315
25,-0.56375694,-0.6856665,"('egoistic', 'altruistic')",-0.06877455,-0.21369685,1.255558,1.1828153,0.2076755,0.094484,-0.1131915
26,-0.3222426,-0.408192,"('hardhearted', 'benevolent')",1.2287045,1.2475221,1.6566318,1.6173992,0.8543646,0.8189098,-0.0354548
