,whole_male,whole_female,tuple,foods_male,foods_female,market_male,market_female,inc_male,inc_female,average_male,average_female,female-male
0,0.047364052,0.036373436,"('unsociable', 'sociable')",0.23881595,0.04187479,1.8514491,1.7511725,-0.6934454,-0.8249877,0.3610459,0.2511083,-0.1099376
1,-0.17117664,0.04021333,"('unfriendly', 'friendly')",0.4015135,0.5030026,-0.27220932,-0.24726756,2.479221,2.3606124,0.6093372,0.6641402,0.054803
2,0.540801,0.47227338,"('unlikable', 'likable')",0.21798204,0.13710126,0.24384055,0.27528602,0.42724323,0.54860437,0.3574667,0.3583162,0.0008495
3,-2.5464585,-2.315685,"('repellent', 'pleasant')",-2.0612075,-2.0684817,0.3423709,0.5272317,0.15121719,0.28771877,-1.0285195,-0.8923041,0.1362154
4,0.14360474,0.29586348,"('disliked', 'liked')",0.9016752,1.0078498,-0.19496167,0.020858042,-6.7385774,-6.834403,-1.4720647,-1.3774579,0.0946068
5,0.28578013,0.46652848,"('distant', 'outgoing')",1.0205202,1.2263469,-1.1418809,-1.0202421,0.427697,0.4549243,0.1480291,0.2818894,0.1338603
6,1.1009026,1.2435514,"('distant', 'open')",1.4249003,1.6557033,-0.5518241,-0.3929637,1.0924675,1.1092184,0.7666116,0.9038774,0.1372658
7,-0.50304574,-0.42611626,"('insensitive', 'sensitive')",-0.900928,-0.91985965,0.9683665,1.06495,0.6040083,0.5810518,0.0421003,0.0750065,0.0329062
8,0.19163704,0.19842514,"('unaffectionate', 'affectionate')",0.5859005,0.6049956,-0.8986557,-0.9334417,1.29953,1.3010247,0.294603,0.292751,-0.001852
9,0.724065,0.80589044,"('unaffectionate', 'caring')",0.49522692,0.49354684,-0.4395001,-0.40977746,1.5749315,1.6816996,0.5886809,0.6428398,0.0541589
10,-0.9083461,-0.8847836,"('unsympathetic', 'sympathetic')",-1.2889855,-1.4872165,0.5517961,0.648645,-0.6677369,-0.6104976,-0.5783181,-0.5834632,-0.0051451
11,-0.33424914,-0.24471554,"('unhelpful', 'helpful')",-0.42460775,-0.45595133,0.5783916,0.70465535,1.8817343,2.0162323,0.4253172,0.5050552,0.079738
12,0.27215415,0.5526239,"('unsupportive', 'supportive')",0.2631207,0.3640256,0.20815319,0.49001342,-2.0120478,-1.9727918,-0.3171549,-0.1415322,0.1756227
13,0.43597144,0.39999947,"('impolite', 'polite')",0.20468275,0.04216549,1.6417801,1.4737501,-0.70626616,-0.73006207,0.3940421,0.2964633,-0.0975788
14,-1.4022312,-1.3186331,"('antisocial', 'social')",-0.9148228,-1.150304,1.1655092,1.1055588,-1.0667224,-1.085209,-0.5545668,-0.6121468,-0.05758
15,1.2425407,1.1088673,"('boring', 'funny')",0.95889574,0.9694759,0.043238163,-0.019619552,0.508356,0.43439496,0.6882577,0.6232797,-0.064978
16,-0.944841,-0.8707946,"('unpopular', 'popular')",-0.06572238,0.10488321,-1.4020444,-1.2369559,0.73381925,0.6982773,-0.4196971,-0.3261475,0.0935496
17,-0.007619152,0.15619087,"('nasty', 'nice')",-0.05701504,0.08643873,-0.6072892,-0.4919814,-0.08877805,-0.030043606,-0.1901754,-0.0698489,0.1203265
18,-1.0498129,-0.9025054,"('disagreeable', 'welcoming')",-0.24629046,-0.11064229,-1.21548,-1.0949662,-0.07740604,-0.11291845,-0.6472473,-0.555258,0.0919893
19,0.59049684,0.7181928,"('inhospitable', 'hospitable')",0.8631318,1.0251225,-0.91655695,-0.78386885,0.43008628,0.46611452,0.2417895,0.3563902,0.1146007
20,-1.1947355,-1.085588,"('rough', 'thoughtful')",-0.9838346,-0.9163646,0.29400596,0.3495442,0.8854314,0.8751816,-0.2497832,-0.1943067,0.0554765
21,-0.9085361,-0.8787466,"('immoral', 'moral')",-0.38936642,-0.6313055,1.046394,1.0816004,-0.9961816,-0.8958451,-0.3119225,-0.3310742,-0.0191517
22,-0.17288995,-0.19743787,"('untrustworthy', 'trustworthy')",-1.7663294,-1.9901935,0.47819763,0.520577,-1.1505469,-1.1676021,-0.6528921,-0.7086641,-0.055772
23,0.017746441,0.12035647,"('insincere', 'sincere')",-0.74792564,-0.82454634,1.0458605,0.9990962,6.4637485,6.519009,1.6948575,1.7034788,0.0086213
24,0.23830989,0.23871697,"('dishonest', 'honest')",-0.00540784,-0.17835867,0.3085409,0.2238755,1.0857666,1.035343,0.4068024,0.3298942,-0.0769082
25,0.71749884,0.60877705,"('egoistic', 'altruistic')",1.9642926,2.0054364,-0.22299194,-0.19001317,1.7803152,1.6353074,1.0597787,1.014877,-0.0449017
26,0.41009378,0.41483405,"('hardhearted', 'benevolent')",0.8386216,0.8545919,0.80369216,0.7172755,1.5052433,1.3094703,0.8894127,0.8240429,-0.0653698
27,0.09279365,0.1992243,"('hardhearted', 'softhearted')",0.24252446,0.36211938,-0.04050637,-0.010455393,1.6555023,1.58442,0.4875785,0.5338271,0.0462486
28,0.67448884,0.57816786,"('disloyal', 'loyal')",0.96462494,0.8011858,0.81795603,0.8181082,1.3292019,1.2481816,0.946568,0.8614109,-0.0851571
29,-0.16428918,-0.077655226,"('unfair', 'fair')",-0.67561,-0.5576026,-0.119489774,-0.07730664,-0.16342348,-0.32035044,-0.2807031,-0.2582287,0.0224744
30,-0.50973934,-0.3633903,"('intolerant', 'tolerant')",-0.29688087,-0.369883,0.46487492,0.38098267,0.7758852,0.76256573,0.108535,0.1025688,-0.0059662
31,-0.56396353,-0.338164,"('evil', 'good')",0.3124956,0.632913,-2.6061194,-2.3415842,-0.29286212,-0.3485743,-0.7876124,-0.5988524,0.18876
32,0.83187544,0.80988586,"('unkind', 'kind')",0.40221632,0.2647201,0.6952991,0.63850355,1.2391431,1.105392,0.7921335,0.7046254,-0.0875081
33,1.6091038,1.5254444,"('wrong', 'right')",0.9752045,0.96948195,-0.045170516,-0.06713303,-0.25124004,-0.3602778,0.5719745,0.5168789,-0.0550956
34,-0.48289767,-0.21183701,"('mean', 'honorable')",0.441759,0.5803198,1.0768907,1.2116901,6.592012,6.726565,1.9069409,2.0766845,0.1697436
35,0.38308233,0.32293108,"('corrupt', 'incorrupt')",0.24780875,0.41101503,-2.1247256,-2.1150906,0.19509844,0.031361517,-0.324684,-0.3374458,-0.0127618
36,-0.7635953,-0.6341575,"('hostile', 'amicable')",0.18116657,0.33746558,-2.1703198,-2.0733545,0.4041132,0.2467922,-0.5871588,-0.5308136,0.0563452
37,0.7782769,0.80479,"('fake', 'genuine')",0.6647191,0.6245818,0.0526526,0.07596612,0.5533534,0.5774505,0.5122505,0.5206971,0.0084466
38,1.3412379,1.3569442,"('untruthful', 'truthful')",0.9106077,0.9379668,0.32862294,0.44095197,0.28414688,0.38368222,0.7161539,0.7798863,0.0637324
39,1.0593464,1.0713958,"('exploitative', 'cooperative')",0.64981735,0.58367395,0.9432833,0.98080266,0.085724935,0.070761606,0.684543,0.6766585,-0.0078845
40,-0.8725555,-0.73644626,"('stingy', 'generous')",0.34748647,0.40861595,-0.74843645,-0.62867403,-1.8414184,-2.0005548,-0.778731,-0.7392648,0.0394662
41,0.13127844,0.35720104,"('unforgiving', 'forgiving')",0.11888736,0.14878008,0.31553328,0.47215968,-0.09959775,-0.12668419,0.1165253,0.2128641,0.0963388
42,1.4513018,1.4837692,"('unreliable', 'reliable')",0.76110655,0.75179744,1.0406911,1.2663361,-3.066861,-2.9761355,0.0465596,0.1314418,0.0848822
43,0.060996346,0.24024825,"('irresponsible', 'responsible')",-0.6394844,-0.6992099,0.94263816,1.0276328,0.6159319,0.6723894,0.2450205,0.3102651,0.0652446
44,0.1177914,-0.0064475434,"('prejudiced', 'unprejudiced')",-0.49214062,-0.44239616,-0.80892223,-0.8212454,-1.3976198,-1.4309088,-0.6452228,-0.6752495,-0.0300267
45,0.1375792,0.4328326,"('incompetent', 'competent')",0.08497324,0.08309685,1.3831928,1.6076901,-0.3258537,-0.30828962,0.3199729,0.4538325,0.1338596
46,-0.85037625,-0.7458737,"('uncompetitive', 'competitive')",-0.34761012,-0.46707353,2.4720964,2.5879383,-1.5410542,-1.4647471,-0.066736,-0.022439,0.044297
47,-0.08816325,0.081064105,"('stupid', 'smart')",0.18701409,0.1525003,1.0281736,0.9998076,6.202933,6.290218,1.8324893,1.8808975,0.0484082
48,-0.49576804,-0.4656759,"('unintelligent', 'intelligent')",0.18295103,0.08478176,-0.54051775,-0.5228313,0.3088928,0.3186509,-0.1361105,-0.1462686,-0.0101581
49,-0.3226452,-0.13778439,"('unable', 'able')",-0.49505082,-0.3304549,0.2294853,0.40615255,-0.09918211,0.14777063,-0.1718482,0.021421,0.1932692
50,0.47817212,0.3955369,"('clumsy', 'skillful')",0.3103462,0.30636153,-1.0178845,-0.92570287,0.14163776,0.20052738,-0.0219321,-0.0058193,0.0161128
51,-1.288904,-1.320273,"('uneducated', 'educated')",-0.9006644,-1.1007632,0.28969064,0.22430253,0.31947437,0.21351306,-0.3951008,-0.4958052,-0.1007044
52,0.8647847,0.7522348,"('irrational', 'rational')",0.90734065,0.8444497,-1.8157065,-1.9506679,0.42636377,0.31395993,0.0956957,-0.0100059,-0.1057016
53,-1.0449636,-0.9483917,"('uncreative', 'creative')",-0.91287,-0.81696254,-1.0400957,-0.9839918,1.1484655,1.0588439,-0.4623659,-0.4226255,0.0397404
54,0.4419215,0.35054928,"('incapable', 'capable')",0.1573137,0.15716922,0.22645214,0.18035808,1.5083566,1.5478493,0.583511,0.5589815,-0.0245295
55,-0.5197639,-0.43053466,"('incompetent', 'clever')",-0.51790947,-0.6905759,1.733194,1.7778194,-0.4002148,-0.33543974,0.0738265,0.0803173,0.0064908
56,1.4133596,1.5357516,"('impractical', 'practical')",0.65802103,0.5925771,2.570622,2.5596344,-0.24333465,-0.15198208,1.099667,1.1339953,0.0343283
57,-0.7712318,-0.72442263,"('unimaginative', 'imaginative')",-0.76942587,-0.86328614,0.07596392,0.17722355,-3.2447357,-3.2323794,-1.1773573,-1.1607162,0.0166411
58,-0.81128436,-0.7473302,"('undiscriminating', 'discriminating')",-0.89651763,-0.8860209,0.01971471,0.050875947,-0.026213262,-0.0403387,-0.4285752,-0.4057035,0.0228717
59,0.4059839,0.34011313,"('foolish', 'wise')",0.8789244,0.91992146,-1.3428575,-1.4169638,0.86813176,0.8594702,0.2025456,0.1756352,-0.0269104
60,-0.5794774,-0.48552063,"('inefficient', 'efficient')",-0.10460693,-0.19682208,2.5276713,2.4945345,-0.28772125,-0.11654217,0.3889664,0.4239124,0.034946
61,-0.26919207,-0.29060322,"('illogical', 'logical')",-0.45367125,-0.5794746,0.6484873,0.53742003,0.30996045,0.18147159,0.0588961,-0.0377966,-0.0966927
62,-0.2058368,-0.092016876,"('incompetent', 'brilliant')",-0.5854154,-0.59237343,0.9635891,1.1514233,-0.14122538,0.11944783,0.0077779,0.1466202,0.1388423
63,-0.7684929,-0.5579871,"('unperceptive', 'insightful')",-0.013875298,-0.057309378,0.77810067,1.0007365,0.5918217,0.7067863,0.1468885,0.2730566,0.1261681
64,-0.3556635,-0.4292145,"('shy', 'confident')",-0.9415073,-1.0778149,-0.2257855,-0.20834549,-7.439249,-7.4422216,-2.2405512,-2.2893991,-0.0488479
65,-0.48831782,-0.7870794,"('insecure', 'secure')",-1.2545638,-1.5700629,0.7901304,0.5845552,-0.5786958,-0.5996796,-0.3828618,-0.5930667,-0.2102049
