,occidental_male,occidental_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
0,-2.8519013,-3.0062356,"('unsociable', 'sociable')",0.62394196,0.49077407,-0.14698529,-0.30891925,-0.7916482,-0.9414602,-0.149812
1,-1.3958756,-1.4507331,"('unfriendly', 'friendly')",1.5063396,1.3377697,1.0902109,0.997694,0.400225,0.2949102,-0.1053148
2,0.0028265957,0.033289507,"('unlikable', 'likable')",1.4612128,1.4784187,0.81959814,0.81702626,0.7612125,0.7762448,0.0150323
3,-0.3982996,-0.3889907,"('repellent', 'pleasant')",-0.24299131,-0.21551602,1.0347304,1.044688,0.1311465,0.1467271,0.0155806
4,0.27166575,0.2879326,"('disliked', 'liked')",-0.35684848,-0.4588435,-6.81435,-6.8617,-2.2998443,-2.3442036,-0.0443593
5,0.12624143,0.19026747,"('distant', 'outgoing')",-0.75706154,-0.7523055,-1.0751228,-1.0612919,-0.5686476,-0.54111,0.0275376
6,0.33004123,0.39748996,"('distant', 'open')",-0.8603493,-0.8970683,-1.1531018,-1.1660637,-0.5611366,-0.555214,0.0059226
7,-0.99767005,-1.0783052,"('insensitive', 'sensitive')",1.1719946,1.1678085,0.56619513,0.5765409,0.2468399,0.2220147,-0.0248252
8,-1.1034206,-1.1191301,"('unaffectionate', 'affectionate')",0.3066036,0.23530701,0.18629485,0.16014016,-0.2035074,-0.2412277,-0.0377203
9,-1.6482712,-1.7033951,"('unaffectionate', 'caring')",0.7043586,0.64449954,0.7958563,0.8036395,-0.0493521,-0.0850854,-0.0357333
10,-2.6127708,-2.7179987,"('unsympathetic', 'sympathetic')",-0.10595696,-0.19284448,-0.30197144,-0.32830685,-1.0068998,-1.0797167,-0.0728169
11,-1.6502135,-1.6753665,"('unhelpful', 'helpful')",0.8332373,0.80577195,1.7071196,1.6961011,0.2967145,0.2755022,-0.0212123
12,-1.3240464,-1.3552791,"('unsupportive', 'supportive')",0.9043374,0.8985525,-1.8496602,-1.8233122,-0.7564564,-0.7600129,-0.0035565
13,-1.8074101,-1.9366783,"('impolite', 'polite')",0.5256717,0.5438003,-0.5866847,-0.6527016,-0.6228077,-0.6818599,-0.0590522
14,-2.1237211,-2.1940913,"('antisocial', 'social')",1.308863,1.3264577,0.30192408,0.20192745,-0.170978,-0.2219021,-0.0509241
15,0.48014662,0.411309,"('boring', 'funny')",0.20067717,0.15143538,0.009154494,-0.0007724515,0.2299928,0.187324,-0.0426688
16,0.30694965,0.26687545,"('unpopular', 'popular')",-0.36000052,-0.48362398,0.2522533,0.18282653,0.0664008,-0.0113073,-0.0777081
17,-0.3545303,-0.24226667,"('nasty', 'nice')",-1.0884953,-1.0595151,-0.2875127,-0.25199893,-0.5768461,-0.5179269,0.0589192
18,0.35498244,0.34138975,"('disagreeable', 'welcoming')",-0.12998615,-0.12991913,-0.89288396,-0.9693531,-0.2226292,-0.2526275,-0.0299983
19,-1.402646,-1.2949641,"('inhospitable', 'hospitable')",-1.7631916,-1.7773381,-1.0494903,-0.9847907,-1.4051092,-1.3523644,0.0527448
20,-0.74618524,-0.73009187,"('rough', 'thoughtful')",-0.5942534,-0.57043004,0.39500725,0.40680033,-0.3151438,-0.2979072,0.0172366
21,-1.2116556,-1.3048735,"('immoral', 'moral')",1.6923708,1.598285,-0.0844303,-0.088944085,0.1320949,0.0681558,-0.0639391
22,-0.5633767,-0.5898461,"('untrustworthy', 'trustworthy')",0.744745,0.6443299,-0.72086304,-0.8045747,-0.1798316,-0.2500303,-0.0701987
23,-1.3878219,-1.5491104,"('insincere', 'sincere')",0.9622042,0.89274275,5.8895407,5.710803,1.8213077,1.6848118,-0.1364959
24,-0.8591054,-0.9677126,"('dishonest', 'honest')",1.5556531,1.5171957,0.50560963,0.49918455,0.4007191,0.3495559,-0.0511632
25,0.7223137,0.7072822,"('egoistic', 'altruistic')",0.9618789,0.89349055,1.1381521,1.169566,0.9407816,0.9234463,-0.0173353
26,-0.31081742,-0.39211726,"('hardhearted', 'benevolent')",1.2940547,1.2838789,1.6363957,1.6176584,0.873211,0.8364733,-0.0367377
27,-0.1856853,-0.17328264,"('hardhearted', 'softhearted')",-0.08157665,-0.009776656,0.87370086,0.84667206,0.2021463,0.2212043,0.019058
28,-1.3196579,-1.4881316,"('disloyal', 'loyal')",1.009101,0.7739698,0.83198124,0.71246165,0.1738081,-0.0005667,-0.1743748
29,0.18595788,0.1825329,"('unfair', 'fair')",-0.13968825,-0.15465803,-0.2128019,-0.28205952,-0.0555108,-0.0847282,-0.0292174
30,-1.240758,-1.3483982,"('intolerant', 'tolerant')",0.40751445,0.38759947,0.9175743,0.8064885,0.0281103,-0.0514367,-0.079547
31,0.7782976,0.91124535,"('evil', 'good')",-0.84650636,-0.84071904,-1.1278543,-1.0628281,-0.3986877,-0.3307673,0.0679204
32,-1.0232815,-1.1523964,"('unkind', 'kind')",0.47053218,0.39277184,0.9242169,0.7827614,0.1238225,0.0077123,-0.1161102
33,0.99872106,0.94474953,"('wrong', 'right')",1.429184,1.3650928,-0.60798836,-0.6314445,0.6066389,0.559466,-0.0471729
34,-0.42284045,-0.33044517,"('mean', 'honorable')",-0.07270377,-0.031693812,5.100606,5.1471457,1.5350205,1.5950022,0.0599817
35,1.7981433,1.8020173,"('corrupt', 'incorrupt')",-1.6900101,-1.7776824,-1.0524565,-1.1376368,-0.3147744,-0.3711006,-0.0563262
36,0.5672087,0.5580021,"('hostile', 'amicable')",-1.6751885,-1.893533,-0.79895496,-0.90968233,-0.6356449,-0.7484044,-0.1127595
37,-0.90587515,-0.91765606,"('fake', 'genuine')",0.17077684,0.19574267,-0.22396478,-0.23923086,-0.3196877,-0.3203814,-0.0006937
38,-0.5119022,-0.57292444,"('untruthful', 'truthful')",0.77701855,0.6679786,-0.09977757,-0.102206826,0.0551129,-0.0023842,-0.0574971
39,-0.10706552,-0.12142028,"('exploitative', 'cooperative')",0.69931304,0.82011753,0.2527301,0.29768795,0.2816592,0.3321284,0.0504692
40,0.55983174,0.503725,"('stingy', 'generous')",0.7528253,0.71495503,-1.8655047,-1.9115988,-0.1842825,-0.2309729,-0.0466904
41,-1.2097443,-1.2231485,"('unforgiving', 'forgiving')",0.5409777,0.44506043,-0.21380189,-0.30327246,-0.2941895,-0.3604535,-0.066264
42,0.9332047,0.90530235,"('unreliable', 'reliable')",0.9658007,0.9276905,-2.880215,-2.916074,-0.3270698,-0.3610271,-0.0339573
43,-1.7717899,-1.7641426,"('irresponsible', 'responsible')",0.48327342,0.54161763,0.3428477,0.34456226,-0.3152229,-0.2926542,0.0225687
44,1.4476348,1.5610197,"('prejudiced', 'unprejudiced')",-0.38717166,-0.23482049,-1.2594913,-1.286357,-0.0663427,0.0132807,0.0796234
45,-2.3368695,-2.3436294,"('incompetent', 'competent')",0.39894834,0.32079953,-0.09909287,-0.15212645,-0.6790047,-0.7249854,-0.0459807
46,-2.1955101,-2.2534223,"('uncompetitive', 'competitive')",0.6769457,0.6480538,-0.8026094,-0.87191457,-0.7737246,-0.825761,-0.0520364
47,-0.9295091,-0.8744173,"('stupid', 'smart')",0.4897176,0.5087483,5.2809753,5.280498,1.6137279,1.6382764,0.0245485
48,-1.1279296,-1.2055775,"('unintelligent', 'intelligent')",1.5017959,1.4664752,0.92722,0.9420769,0.4336954,0.4009916,-0.0327038
49,-1.3154552,-1.2164845,"('unable', 'able')",-0.7700497,-0.7011864,-0.7881965,-0.758179,-0.9579005,-0.89195,0.0659505
50,0.48450187,0.4731468,"('clumsy', 'skillful')",-0.005781006,-0.100660905,-0.22273692,-0.35975036,0.085328,0.0042452,-0.0810828
51,-1.4284172,-1.5995471,"('uneducated', 'educated')",-0.39761236,-0.48765755,0.4606093,0.36114225,-0.4551401,-0.5753541,-0.120214
52,0.50826776,0.47399348,"('irrational', 'rational')",0.3166834,0.2105191,0.005631089,-0.06152906,0.2768608,0.2076612,-0.0691996
53,-1.148926,-1.2410109,"('uncreative', 'creative')",0.85905457,0.6813007,0.1646691,0.023905229,-0.0417341,-0.1786017,-0.1368676
54,-0.58351815,-0.62758994,"('incapable', 'capable')",-0.22712417,-0.24964692,0.48377404,0.5160134,-0.1089561,-0.1204078,-0.0114517
55,-2.6128974,-2.7170508,"('incompetent', 'clever')",0.91710174,0.9072609,0.5290443,0.5060321,-0.3889171,-0.4345859,-0.0456688
56,-1.4297528,-1.4989588,"('impractical', 'practical')",1.0075179,0.9941469,-0.3611219,-0.4177703,-0.2611189,-0.3075274,-0.0464085
57,-1.2618968,-1.2816117,"('unimaginative', 'imaginative')",0.31920218,0.24731497,-2.862515,-2.8568773,-1.2684032,-1.297058,-0.0286548
58,-1.5362822,-1.5050294,"('undiscriminating', 'discriminating')",0.40918016,0.37635195,-0.1819521,-0.16290459,-0.4363514,-0.4305274,0.005824
59,1.0275095,1.0575788,"('foolish', 'wise')",0.7238748,0.65530616,-0.07380535,-0.052563578,0.559193,0.5534405,-0.0057525
60,-2.4965556,-2.5737083,"('inefficient', 'efficient')",0.7085493,0.7996697,-0.0779985,-0.04668924,-0.6220016,-0.6069093,0.0150923
61,-1.2989781,-1.3929355,"('illogical', 'logical')",1.2947115,1.2114456,0.6831007,0.5628055,0.226278,0.1271052,-0.0991728
