,carmax_male,carmax_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,-0.45586604,-0.48766047,"('disagreeable', 'welcoming')",-0.19285753,-0.2122716,-0.3243618,-0.349966,-0.0256042
19,-1.4411104,-1.5106064,"('inhospitable', 'hospitable')",0.04412145,0.124105126,-0.6984944,-0.6932507,0.0052437
20,-0.033895925,-0.020437278,"('rough', 'thoughtful')",1.1040255,1.0695572,0.5350648,0.52456,-0.0105048
21,0.9745467,0.97495115,"('immoral', 'moral')",-0.34928915,-0.4104643,0.3126287,0.2822434,-0.0303853
22,0.82497054,0.88288593,"('untrustworthy', 'trustworthy')",-0.73172235,-0.80178756,0.0466241,0.0405492,-0.0060749
23,0.6318809,0.67576337,"('insincere', 'sincere')",5.566555,5.5976152,3.0992179,3.1366892,0.0374713
24,1.0131643,1.006889,"('dishonest', 'honest')",0.7052148,0.64963406,0.8591895,0.8282615,-0.030928
25,-0.43847725,-0.42506066,"('egoistic', 'altruistic')",1.5343192,1.5418001,0.5479209,0.5583698,0.0104489
26,0.4811716,0.38284773,"('hardhearted', 'benevolent')",1.797786,1.6610433,1.1394788,1.0219455,-0.1175333
27,-0.16775346,-0.13672692,"('hardhearted', 'softhearted')",1.629237,1.5721114,0.7307418,0.7176923,-0.0130495
28,0.32698935,0.24906367,"('disloyal', 'loyal')",0.94290453,0.8208522,0.6349469,0.5349579,-0.099989
29,-0.08101638,-0.060745046,"('unfair', 'fair')",-0.21708156,-0.3349526,-0.149049,-0.1978488,-0.0487998
30,1.3601277,1.3733209,"('intolerant', 'tolerant')",1.2391474,1.154727,1.2996376,1.264024,-0.0356136
31,-1.730098,-1.7253501,"('evil', 'good')",-0.7813555,-0.7479516,-1.2557268,-1.2366509,0.0190759
32,0.58393925,0.4657166,"('unkind', 'kind')",1.0170747,0.83260715,0.8005069,0.6491619,-0.151345
33,0.2872446,0.22482844,"('wrong', 'right')",-0.30202073,-0.35259256,-0.0073881,-0.0638821,-0.056494
34,-0.21779652,-0.104852244,"('mean', 'honorable')",5.6028876,5.8483605,2.6925457,2.8717542,0.1792085
35,-0.7963223,-0.9388428,"('corrupt', 'incorrupt')",0.016795088,-0.07682986,-0.3897636,-0.5078363,-0.1180727
36,-1.6841624,-1.8117923,"('hostile', 'amicable')",0.25535056,0.07494202,-0.7144059,-0.8684251,-0.1540192
37,0.4177371,0.42849314,"('fake', 'genuine')",0.46603748,0.47530138,0.4418873,0.4518973,0.01001
38,0.056135695,0.009609956,"('untruthful', 'truthful')",-0.0943019,-0.025349291,-0.0190831,-0.0078697,0.0112134
39,1.3296434,1.2705239,"('exploitative', 'cooperative')",0.020240556,-0.011151757,0.674942,0.6296861,-0.0452559
40,0.17288683,0.23762423,"('stingy', 'generous')",-1.2234206,-1.289502,-0.5252669,-0.5259389,-0.000672
41,0.36991715,0.4772892,"('unforgiving', 'forgiving')",0.13206244,-0.013137981,0.2509898,0.2320756,-0.0189142
42,-0.1824416,-0.13740109,"('unreliable', 'reliable')",-3.4159224,-3.382917,-1.7991821,-1.760159,0.0390231
43,0.79319435,0.8729061,"('irresponsible', 'responsible')",0.578534,0.5420341,0.6858642,0.7074701,0.0216059
44,-0.06853399,-0.12589806,"('prejudiced', 'unprejudiced')",-1.5566881,-1.5604365,-0.812611,-0.8431673,-0.0305563
45,0.61743057,0.7472665,"('incompetent', 'competent')",-0.16897957,-0.17735304,0.2242255,0.2849567,0.0607312
46,0.9646114,1.0543026,"('uncompetitive', 'competitive')",-0.37596148,-0.49403545,0.294325,0.2801335,-0.0141915
47,0.16946651,0.3037077,"('stupid', 'smart')",5.188892,5.347927,2.6791792,2.8258173,0.1466381
48,0.7696952,0.82937956,"('unintelligent', 'intelligent')",0.6989615,0.66627246,0.7343284,0.747826,0.0134976
49,-0.27199173,-0.20139061,"('unable', 'able')",-0.12455282,0.014767282,-0.1982723,-0.0933117,0.1049606
50,-0.10574913,-0.20552711,"('clumsy', 'skillful')",0.1944205,0.20662233,0.0443357,0.0005476,-0.0437881
51,-0.15248801,-0.22991717,"('uneducated', 'educated')",0.6795174,0.59684956,0.2635147,0.1834662,-0.0800485
52,-0.13880774,-0.40230134,"('irrational', 'rational')",0.48359066,0.40989166,0.1723915,0.0037952,-0.1685963
53,-1.8533262,-1.7968041,"('uncreative', 'creative')",0.6949292,0.6657442,-0.5791985,-0.5655299,0.0136686
54,0.0047618076,-0.15109934,"('incapable', 'capable')",1.2093924,1.2774817,0.6070771,0.5631912,-0.0438859
55,0.9808831,1.1300887,"('incompetent', 'clever')",0.09857589,0.0645599,0.5397295,0.5973243,0.0575948
56,0.80282164,0.8597772,"('impractical', 'practical')",-0.5295589,-0.5331536,0.1366314,0.1633118,0.0266804
57,-0.8639506,-0.8081172,"('unimaginative', 'imaginative')",-2.442689,-2.563309,-1.6533198,-1.6857131,-0.0323933
58,0.5814343,0.64471436,"('undiscriminating', 'discriminating')",0.4804824,0.44107646,0.5309584,0.5428954,0.011937
59,0.08090833,0.0054794997,"('foolish', 'wise')",0.47540295,0.53831124,0.2781556,0.2718954,-0.0062602
60,1.5654064,1.7359382,"('inefficient', 'efficient')",-0.19577782,-0.114421025,0.6848143,0.8107586,0.1259443
61,-0.035467386,-0.14046125,"('illogical', 'logical')",0.5131847,0.32541874,0.2388587,0.0924787,-0.14638
62,1.4921808,1.6419339,"('incompetent', 'brilliant')",0.17699665,0.35822207,0.8345888,1.000078,0.1654892
63,0.104549095,0.1669601,"('unperceptive', 'insightful')",0.9879179,1.0853108,0.5462335,0.6261355,0.079902
64,0.41667384,0.36329705,"('shy', 'confident')",-6.378291,-6.458985,-2.9808087,-3.0478439,-0.0670352
65,0.5455437,0.5890307,"('insecure', 'secure')",-0.40972382,-0.43963435,0.0679099,0.0746982,0.0067883
66,-1.1589826,-1.2513465,"('inactive', 'active')",0.66393554,0.70131934,-0.2475235,-0.2750136,-0.0274901
67,0.51162016,0.43736154,"('doubtful', 'determined')",-0.60646904,-0.59983015,-0.0474244,-0.0812343,-0.0338099
68,-0.26497507,-0.29184255,"('dependent', 'independent')",-0.22053722,-0.1707976,-0.2427561,-0.2313201,0.011436
69,-0.13471745,-0.19596475,"('lazy', 'industrious')",-0.5426163,-0.47776765,-0.3386669,-0.3368662,0.0018007
70,0.33017913,0.41869974,"('lethargic', 'energetic')",0.5022058,0.54060596,0.4161925,0.4796529,0.0634604
71,-0.2015669,-0.15080926,"('diffident', 'self-confident')",0.32423383,0.3738976,0.0613335,0.1115442,0.0502107
72,-0.35326466,-0.33802924,"('unambitious', 'ambitious')",-0.78801256,-0.80414814,-0.5706386,-0.5710887,-0.0004501
73,0.9924255,0.9257146,"('helpless', 'self-reliant')",-2.8848767,-2.8474376,-0.9462256,-0.9608615,-0.0146359
74,0.68600696,0.67074054,"('undedicated', 'dedicated')",0.068558924,-0.053270817,0.3772829,0.3087349,-0.068548
75,-0.60002124,-0.5673873,"('meek', 'impulsive')",-0.49260837,-0.37122992,-0.5463148,-0.4693086,0.0770062
76,0.5411487,0.69032913,"('anxious', 'daring')",0.10796721,0.18438748,0.324558,0.4373583,0.1128003
77,-0.17658094,-0.12013225,"('unmotivated', 'motivated')",-1.1510367,-1.0249097,-0.6638088,-0.572521,0.0912878
78,-0.1922226,-0.106734335,"('nonresilient', 'resilient')",0.37178293,0.49040034,0.0897802,0.191833,0.1020528
79,-1.3947439,-1.5380065,"('wavering', 'unwavering')",-0.14156818,-0.028125323,-0.7681561,-0.7830659,-0.0149098
80,0.47646886,0.5560573,"('dominated', 'dominating')",-1.2742355,-1.2573675,-0.3988833,-0.3506551,0.0482282
81,0.8455335,0.90562946,"('submissive', 'aggressive')",-0.7791731,-0.80460924,0.0331802,0.0505101,0.0173299
82,-0.37366506,-0.2994977,"('poor', 'rich')",5.7491493,5.8795347,2.6877422,2.7900186,0.1022764
83,0.48256707,0.3752892,"('powerless', 'powerful')",-0.8599197,-0.9329838,-0.1886763,-0.2788473,-0.090171
84,0.49510193,0.4201042,"('inferior', 'superior')",0.9092954,0.93135107,0.7021986,0.6757276,-0.026471
85,-0.4780998,-0.63806087,"('insignificant', 'prestigious')",0.667962,0.7402206,0.0949311,0.0510799,-0.0438512
86,-0.013723364,-0.12908705,"('uninfluential', 'influential')",0.13363668,-0.07800408,0.0599567,-0.1035456,-0.1635023
87,0.69639844,0.61939853,"('unsuccessful', 'successful')",1.1647992,1.260656,0.9305989,0.9400272,0.0094283
88,-0.18115959,-0.33073896,"('low', 'eminent')",0.26325202,0.24636486,0.0410462,-0.042187,-0.0832332
